gene_id	TCGA-E9-A1ND-01A-11R-A144-07	gene_id	TCGA-E9-A1ND-11A-43R-A144-07
KCTD10|83892	1518.2333	KCTD10|83892	1940.526
KCTD11|147040	689.1519999999999	KCTD11|147040	648.4551
KCTD12|115207	2374.301	KCTD12|115207	4527.0875
KCTD13|253980	198.8996	KCTD13|253980	267.6087
KCTD14|65987	98.4503	KCTD14|65987	472.7915
KCTD15|79047	697.1479	KCTD15|79047	428.7546
lowly_expressed	lowly_expressed	KCTD16|57528	6.291
KCTD17|79734	254.8713	KCTD17|79734	279.7067
KCTD18|130535	363.3165	KCTD18|130535	398.7515
KCTD1|284252	973.5084	KCTD1|284252	537.637
KCTD20|222658	1235.3761	KCTD20|222658	1307.5564
KCTD21|283219	565.2146	KCTD21|283219	439.8848
KCTD2|23510	1075.9566	KCTD2|23510	1466.2828
KCTD3|51133	826.5826	KCTD3|51133	1247.5501
KCTD5|54442	951.5195	KCTD5|54442	676.0386
KCTD6|200845	121.9384	KCTD6|200845	226.9593
KCTD7|154881	202.3578	KCTD7|154881	410.8398
KCTD9|54793	456.7693	KCTD9|54793	589.4166
KDELC1|79070	127.4356	KDELC1|79070	150.9836
KDELC2|143888	1845.0682	KDELC2|143888	1265.9392
KDELR1|10945	5118.9149	KDELR1|10945	4206.7314
KDELR2|11014	8621.1463	KDELR2|11014	4469.5008
KDELR3|11015	402.7966	KDELR3|11015	544.8958
KDM1A|23028	1991.4943	KDM1A|23028	1393.2106
KDM1B|221656	658.1676	KDM1B|221656	344.0683
KDM2A|22992	4618.6676	KDM2A|22992	2371.2163
KDM2B|84678	1262.3475	KDM2B|84678	726.1923
KDM3A|55818	1540.2222	KDM3A|55818	868.6395
KDM3B|51780	2244.3666	KDM3B|51780	1709.6954
KDM4A|9682	2181.3934	KDM4A|9682	1120.2787
KDM4B|23030	1419.783	KDM4B|23030	910.2567
KDM4C|23081	609.1924	KDM4C|23081	437.9491
KDM4D|55693	38.4806	KDM4D|55693	33.3906
KDM5A|5927	1636.6735	KDM5A|5927	974.1344
KDM5B|10765	2433.7709	KDM5B|10765	1111.0842
KDM5C|8242	4025.9669	KDM5C|8242	2174.7441
KDM6A|7403	834.5785	KDM6A|7403	504.2464
KDM6B|23135	969.0106	KDM6B|23135	638.7766
KDR|3791	647.6729	KDR|3791	1401.4372
KDSR|2531	1081.9536	KDSR|2531	1625.0091
KEAP1|9817	1544.7199	KEAP1|9817	2073.6045
KEL|3792	5.4972	KEL|3792	11.1302
lowly_expressed	lowly_expressed	KERA|11081	24.1961
KGFLP1|387628	6.9965	lowly_expressed	lowly_expressed
KGFLP2|654466	71.9487	KGFLP2|654466	47.2259
KHDC1|80759	34.0678	KHDC1|80759	25.1639
KHDRBS1|10657	3893.5338	KHDRBS1|10657	3233.0809
KHDRBS3|10656	44.9773	KHDRBS3|10656	238.5734
KHK|3795	120.814	KHK|3795	249.6455
KHNYN|23351	2582.9806	KHNYN|23351	1984.9694
KHSRP|8570	3404.7806	KHSRP|8570	1709.2114
KIAA0020|9933	1167.4105	KIAA0020|9933	606.3539
KIAA0040|9674	744.1242	KIAA0040|9674	1431.9243
KIAA0090|23065	1398.2939	KIAA0090|23065	1066.5634
KIAA0100|9703	4350.423	KIAA0100|9703	4231.9533
KIAA0101|9768	399.7881	KIAA0101|9768	99.6879
KIAA0114|57291	192.9026	KIAA0114|57291	456.8221
KIAA0125|9834	18.9904	KIAA0125|9834	15.9694
KIAA0141|9812	732.63	KIAA0141|9812	1483.7039
KIAA0146|23514	874.0586	KIAA0146|23514	864.2842
KIAA0174|9798	2315.3308	KIAA0174|9798	3329.3813
KIAA0182|23199	2766.1031	KIAA0182|23199	1829.7079999999999
KIAA0195|9772	1535.9593	KIAA0195|9772	2061.821
KIAA0196|9897	1009.99	KIAA0196|9897	1100.4379
KIAA0226|9711	900.0455	KIAA0226|9711	640.2284
KIAA0232|9778	808.0919	KIAA0232|9778	1034.6246
KIAA0240|23506	472.7613	KIAA0240|23506	579.7382
KIAA0247|9766	2414.2808	KIAA0247|9766	1383.5321
KIAA0284|283638	4505.7246	KIAA0284|283638	1162.8638
KIAA0317|9870	2187.8951	KIAA0317|9870	684.2653
KIAA0319L|79932	1654.1646	KIAA0319L|79932	1549.5173
KIAA0355|9710	595.1994	KIAA0355|9710	720.0755
KIAA0368|23392	3473.7458	KIAA0368|23392	2841.5882
KIAA0391|9692	677.4029	KIAA0391|9692	467.5361
KIAA0406|9675	731.6305	KIAA0406|9675	444.724
lowly_expressed	lowly_expressed	KIAA0408|9729	175.2232
KIAA0415|9907	911.5397	KIAA0415|9907	856.0575
KIAA0427|9811	595.6992	KIAA0427|9811	2412.3497
KIAA0430|9665	1142.9228	KIAA0430|9665	1679.6922
KIAA0467|23334	1308.4942	KIAA0467|23334	1132.8413
KIAA0494|9813	4247.8548	KIAA0494|9813	2892.4
KIAA0495|57212	441.7769	KIAA0495|57212	685.7171
KIAA0513|9764	1110.4392	KIAA0513|9764	488.277
KIAA0528|9847	728.632	KIAA0528|9847	760.2410000000001
KIAA0556|23247	443.7759	KIAA0556|23247	456.3382
KIAA0562|9731	663.1651	KIAA0562|9731	631.0339
KIAA0564|23078	567.2136	KIAA0564|23078	403.5907
KIAA0586|9786	315.3408	KIAA0586|9786	195.9883
KIAA0649|9858	1160.9137	KIAA0649|9858	634.9053
KIAA0652|9776	1402.2918	KIAA0652|9776	1875.1966
KIAA0664P3|100132341	56.9712	KIAA0664P3|100132341	23.2282
KIAA0664|23277	2369.3035	KIAA0664|23277	2291.8532
KIAA0748|9840	72.9632	KIAA0748|9840	41.1333
KIAA0753|9851	262.8673	KIAA0753|9851	311.6456
KIAA0754|643314	94.4523	KIAA0754|643314	24.1961
KIAA0776|23376	694.1495	KIAA0776|23376	503.7625
KIAA0802|23255	122.9379	KIAA0802|23255	81.7828
KIAA0831|22863	530.2322	KIAA0831|22863	548.7672
KIAA0892|23383	1174.9067	KIAA0892|23383	1175.4458
KIAA0895L|653319	201.898	KIAA0895L|653319	314.5491
KIAA0895|23366	170.9137	KIAA0895|23366	54.1992
KIAA0907|22889	997.4963	KIAA0907|22889	606.8378
KIAA0913|23053	1573.7053	KIAA0913|23053	1805.0279
KIAA0922|23240	713.1399	KIAA0922|23240	668.2959
KIAA0947|23379	935.5276	KIAA0947|23379	821.699
KIAA1009|22832	107.9455	KIAA1009|22832	184.3742
KIAA1012|22878	731.6305	KIAA1012|22878	677.4904
KIAA1024|23251	27.9859	KIAA1024|23251	23.2282
KIAA1033|23325	1277.3549	KIAA1033|23325	785.4049
lowly_expressed	lowly_expressed	KIAA1045|23349	26.6157
KIAA1107|23285	86.4563	KIAA1107|23285	77.4275
KIAA1109|84162	1243.8718	KIAA1109|84162	1228.6772
KIAA1143|57456	728.632	KIAA1143|57456	592.8041
KIAA1147|57189	1378.8037	KIAA1147|57189	669.7476
KIAA1161|57462	407.2943	KIAA1161|57462	221.6361
KIAA1191|57179	2149.9143	KIAA1191|57179	1755.6679
KIAA1199|57214	369.3135	KIAA1199|57214	11.1302
KIAA1210|57481	49.9748	lowly_expressed	lowly_expressed
KIAA1211|57482	97.4508	KIAA1211|57482	6.7749
KIAA1217|56243	1846.5675	KIAA1217|56243	2046.9888
KIAA1239|57495	5.4972	KIAA1239|57495	63.8777
KIAA1244|57221	260.8683	KIAA1244|57221	64.3616
KIAA1257|57501	5.4972	KIAA1257|57501	6.291
KIAA1267|284058	1020.9844	KIAA1267|284058	924.7744
KIAA1274|27143	373.3115	KIAA1274|27143	377.4589
KIAA1279|26128	451.2721	KIAA1279|26128	669.7476
KIAA1310|55683	1150.4189999999999	KIAA1310|55683	1448.8616
KIAA1324L|222223	28.4856	KIAA1324L|222223	288.9013
KIAA1324|57535	404.7956	KIAA1324|57535	3371.9664
KIAA1328|57536	62.9682	KIAA1328|57536	104.0432
KIAA1370|56204	399.7981	KIAA1370|56204	657.6496
KIAA1377|57562	51.9738	KIAA1377|57562	348.9075
KIAA1383|54627	53.9727	KIAA1383|54627	60.9741
KIAA1407|57577	172.9127	KIAA1407|57577	118.5608
KIAA1409|57578	15.4922	KIAA1409|57578	5.8071
KIAA1429|25962	1426.2797	KIAA1429|25962	1117.8591
KIAA1430|57587	862.5644	KIAA1430|57587	618.9359
KIAA1432|57589	617.1383	KIAA1432|57589	501.8123
KIAA1462|57608	611.6911	KIAA1462|57608	1238.3556
KIAA1467|57613	411.2923	KIAA1467|57613	315.5169
KIAA1468|57614	882.0546	KIAA1468|57614	426.8189
KIAA1522|57648	3883.0391	KIAA1522|57648	2199.9081
KIAA1524|57650	555.2196	KIAA1524|57650	48.8761
KIAA1529|57653	65.4669	KIAA1529|57653	116.6251
KIAA1530|57654	139.9293	KIAA1530|57654	147.1122
KIAA1539|80256	775.1086	KIAA1539|80256	953.8097
KIAA1543|57662	650.6714	KIAA1543|57662	302.935
KIAA1549|57670	353.8213	KIAA1549|57670	204.6989
KIAA1586|57691	333.8314	KIAA1586|57691	112.7538
KIAA1598|57698	854.0687	KIAA1598|57698	1168.187
KIAA1609|57707	1604.1899	KIAA1609|57707	378.9107
KIAA1614|57710	26.5116	KIAA1614|57710	118.5269
KIAA1632|57724	802.5947	KIAA1632|57724	617.9680000000001
KIAA1644|85352	33.9828	KIAA1644|85352	10.6463
KIAA1671|85379	1683.15	KIAA1671|85379	1548.0655
KIAA1683|80726	45.9768	KIAA1683|80726	165.0173
KIAA1704|55425	348.7739	KIAA1704|55425	203.3923
KIAA1712|80817	175.7313	KIAA1712|80817	213.4095
KIAA1715|80856	1229.8789	KIAA1715|80856	362.9413
KIAA1731|85459	423.786	KIAA1731|85459	210.5059
KIAA1737|85457	1106.941	KIAA1737|85457	791.6959
KIAA1755|85449	467.264	KIAA1755|85449	252.1232
KIAA1797|54914	905.043	KIAA1797|54914	687.6527
KIAA1804|84451	128.9349	KIAA1804|84451	67.749
KIAA1826|84437	424.2857	KIAA1826|84437	294.7083
KIAA1841|84542	192.4028	KIAA1841|84542	137.9177
KIAA1875|340390	5.4972	KIAA1875|340390	8.2267
KIAA1908|114796	58.4705	KIAA1908|114796	151.4675
KIAA1919|91749	39.9798	KIAA1919|91749	53.2314
KIAA1949|170954	2777.5973	KIAA1949|170954	2658.1819
KIAA1958|158405	51.474	KIAA1958|158405	12.582
KIAA1967|57805	2479.7477	lowly_expressed	lowly_expressed
KIAA1984|84960	8.4957	lowly_expressed	lowly_expressed
KIAA2013|90231	1867.0571	KIAA2013|90231	1937.1386
KIAA2018|205717	1126.9309	KIAA2018|205717	402.6229
KIAA2022|340533	77.4609	KIAA2022|340533	21.2926
KIAA2026|158358	767.1126	KIAA2026|158358	452.4668
KIDINS220|57498	2525.7245	KIDINS220|57498	1461.4435
KIF11|3832	866.5624	KIF11|3832	181.4706
KIF12|113220	19.4902	KIF12|113220	217.7648
KIF13A|63971	832.5795	KIF13A|63971	959.6167
KIF13B|23303	632.6805	KIF13B|23303	1309.976
KIF14|9928	183.4074	KIF14|9928	16.4533
KIF15|56992	527.7335	KIF15|56992	48.3922
KIF16B|55614	723.6346	KIF16B|55614	497.9554
KIF17|57576	26.4866	KIF17|57576	115.1734
KIF18A|81930	174.4119	KIF18A|81930	36.778
KIF18B|146909	569.2125	KIF18B|146909	70.1686
KIF19|124602	17.4912	KIF19|124602	11.6141
KIF1A|547	32.4836	KIF1A|547	6.291
KIF1B|23095	1779.1016	KIF1B|23095	1350.6255
KIF1C|10749	4687.133	KIF1C|10749	4970.8437
KIF20A|10112	1000.4948	KIF20A|10112	165.0173
KIF20B|9585	338.3291	KIF20B|9585	128.2393
KIF21A|55605	373.3115	KIF21A|55605	119.5287
KIF21B|23046	202.8975	KIF21B|23046	173.7279
KIF22|3835	930.5301	KIF22|3835	936.8724
KIF23|9493	596.6987	KIF23|9493	117.59299999999999
KIF24|347240	212.8975	KIF24|347240	60.4902
lowly_expressed	lowly_expressed	KIF25|3834	52.2635
KIF26A|26153	89.4548	KIF26A|26153	376.4911
KIF26B|55083	235.8809	KIF26B|55083	13.0659
KIF27|55582	85.9566	KIF27|55582	27.5835
KIF2A|3796	649.6719	KIF2A|3796	301.9671
KIF2C|11004	1192.3978	KIF2C|11004	144.2087
KIF3A|11127	231.8829	KIF3A|11127	162.1138
KIF3B|9371	1345.8204	KIF3B|9371	1501.609
KIF3C|3797	211.893	KIF3C|3797	317.4526
KIF4A|24137	910.5402	KIF4A|24137	83.2345
KIF4B|285643	15.4922	lowly_expressed	lowly_expressed
KIF5B|3799	2833.5690000000004	KIF5B|3799	2587.0454
KIF5C|3800	345.3256	KIF5C|3800	96.7843
KIF6|221458	34.4826	KIF6|221458	9.6784
KIF7|374654	47.9208	KIF7|374654	389.3295
KIF9|64147	48.6654	KIF9|64147	112.2698
KIFAP3|22920	811.5901	KIFAP3|22920	900.5783
KIFC1|3833	1149.9193	KIFC1|3833	187.7616
KIFC2|90990	429.3382	KIFC2|90990	282.8716
KIFC3|3801	804.5937	KIFC3|3801	877.35
KILLIN|100144748	18.4907	KILLIN|100144748	33.3906
KIN|22944	202.3978	KIN|22944	226.9593
KIR2DL3|3804	7.996	lowly_expressed	lowly_expressed
KIR2DL4|3805	34.9823	lowly_expressed	lowly_expressed
KIR2DS4|3809	6.4967	lowly_expressed	lowly_expressed
KIR3DL1|3811	5.4972	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KIRREL3|84623	20.8086
KIRREL|55243	60.9692	KIRREL|55243	192.1169
KITLG|4254	322.837	KITLG|4254	455.8542
KIT|3815	839.0763	KIT|3815	2590.4329
KLB|152831	22.9884	KLB|152831	320.3562
KLC1|3831	2817.9319	KLC1|3831	2091.6209
KLC2|64837	514.7401	KLC2|64837	434.0778
KLC3|147700	101.4488	KLC3|147700	113.2377
KLC4|89953	415.825	KLC4|89953	588.9811
KLF10|7071	2171.4034	KLF10|7071	2534.7819
KLF11|8462	758.6169	KLF11|8462	1232.5486
KLF12|11278	366.315	KLF12|11278	250.1875
KLF13|51621	1417.2843	KLF13|51621	2403.1552
KLF14|136259	6.4967	KLF14|136259	17.4212
KLF15|28999	7.4962	KLF15|28999	384.2338
KLF16|83855	317.3397	KLF16|83855	406.4942
KLF2|10365	217.89	KLF2|10365	1507.4161
KLF3|51274	1561.7063	KLF3|51274	1364.1414
KLF4|9314	540.7269	KLF4|9314	2238.6218
KLF5|688	2032.4736	KLF5|688	449.5633
KLF6|1316	2042.9683	KLF6|1316	5387.0164
KLF7|8609	39.4801	KLF7|8609	41.1333
KLF8|11279	737.6275	KLF8|11279	315.033
KLF9|687	810.0909	KLF9|687	2154.9033
KLHDC10|23008	771.1106	KLHDC10|23008	285.0299
KLHDC1|122773	9.995	KLHDC1|122773	81.2988
KLHDC2|23588	414.2908	KLHDC2|23588	983.3289
KLHDC3|116138	2991.4893	KLHDC3|116138	2757.3859
KLHDC4|54758	440.8524	KLHDC4|54758	257.8916
KLHDC5|57542	554.7199	KLHDC5|57542	601.9986
KLHDC7A|127707	140.9288	KLHDC7A|127707	183.4063
KLHDC7B|113730	5049.45	KLHDC7B|113730	40.1655
lowly_expressed	lowly_expressed	KLHDC8A|55220	19.8408
KLHDC8B|200942	596.1989	KLHDC8B|200942	1397.5659
lowly_expressed	lowly_expressed	KLHDC9|126823	72.1043
lowly_expressed	lowly_expressed	KLHL10|317719	5.8071
KLHL11|55175	30.9844	KLHL11|55175	13.0659
KLHL12|59349	611.6911	KLHL12|59349	775.7265
KLHL13|90293	66.9662	KLHL13|90293	420.04400000000004
lowly_expressed	lowly_expressed	KLHL14|57565	19.8408
KLHL15|80311	271.8627	KLHL15|80311	141.3051
KLHL17|339451	67.9657	KLHL17|339451	84.6863
KLHL18|23276	664.6643	KLHL18|23276	413.2691
KLHL20|27252	359.8183	KLHL20|27252	297.6118
KLHL21|9903	991.4993	KLHL21|9903	2106.0272
KLHL22|84861	370.31300000000005	KLHL22|84861	772.3389999999999
KLHL23|151230	114.94200000000001	KLHL23|151230	45.0047
KLHL24|54800	755.6184	KLHL24|54800	787.3406
KLHL25|64410	124.9369	KLHL25|64410	350.8432
KLHL26|55295	246.8753	KLHL26|55295	326.6471
KLHL28|54813	282.8572	KLHL28|54813	191.1491
KLHL29|114818	16.9914	KLHL29|114818	564.2527
KLHL2|11275	501.2469	KLHL2|11275	401.655
KLHL30|377007	5.4972	KLHL30|377007	166.4691
KLHL31|401265	40.9293	KLHL31|401265	331.4718
lowly_expressed	lowly_expressed	KLHL32|114792	8.2267
lowly_expressed	lowly_expressed	KLHL33|123103	11.6141
KLHL35|283212	31.9838	KLHL35|283212	41.1333
KLHL36|79786	726.6331	KLHL36|79786	252.6071
KLHL38|340359	7.4962	KLHL38|340359	5.8071
KLHL3|26249	41.4791	KLHL3|26249	180.5028
lowly_expressed	lowly_expressed	KLHL4|56062	60.0063
KLHL5|51088	658.1676	KLHL5|51088	630.55
KLHL6|89857	270.3635	KLHL6|89857	260.3499
KLHL7|55975	1140.9238	KLHL7|55975	494.0841
KLHL8|57563	188.4049	KLHL8|57563	174.6957
KLHL9|55958	1056.9662	KLHL9|55958	899.1265
KLK10|5655	1945.0178	KLK10|5655	241.4769
KLK11|11012	121.4387	KLK11|11012	261.8016
KLK12|43849	10.9944	lowly_expressed	lowly_expressed
KLK13|26085	196.9006	KLK13|26085	9.1945
lowly_expressed	lowly_expressed	KLK14|43847	26.6157
lowly_expressed	lowly_expressed	KLK1|3816	18.389
lowly_expressed	lowly_expressed	KLK2|3817	13.5498
lowly_expressed	lowly_expressed	KLK4|9622	10.1624
KLK5|25818	5793.5742	KLK5|25818	809.1171
KLK6|5653	10343.7764	KLK6|5653	224.0557
KLK7|5650	1680.6513	KLK7|5650	301.9671
KLK8|11202	427.8739	KLK8|11202	85.1702
KLK9|284366	36.8914	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KLKB1|3818	13.5498
KLRA1|10748	15.9919	KLRA1|10748	27.0996
KLRAQ1|129285	648.6724	KLRAQ1|129285	660.0692
KLRB1|3820	67.4659	KLRB1|3820	148.564
KLRC1|3821	52.9732	lowly_expressed	lowly_expressed
KLRC2|3822	29.4851	lowly_expressed	lowly_expressed
KLRC3|3823	5.4972	lowly_expressed	lowly_expressed
KLRD1|3824	110.4442	KLRD1|3824	60.0063
lowly_expressed	lowly_expressed	KLRF1|51348	36.778
KLRG1|10219	23.4881	KLRG1|10219	77.4275
KLRG2|346689	10.9944	KLRG2|346689	22.7443
KLRK1|22914	167.3705	KLRK1|22914	124.3679
KL|9365	23.9879	KL|9365	126.3036
KMO|8564	178.4149	KMO|8564	180.4399
KNDC1|85442	151.4235	KNDC1|85442	16.4533
KNTC1|9735	556.7189	KNTC1|9735	228.3578
KPNA1|3836	1254.3665	KPNA1|3836	1204.965
KPNA2|3838	5564.6898	KPNA2|3838	1148.3462
KPNA3|3839	1541.7214	KPNA3|3839	858.4771
KPNA4|3840	2220.3787	KPNA4|3840	1429.9886
KPNA5|3841	50.4745	KPNA5|3841	40.1655
KPNA6|23633	1850.5655	KPNA6|23633	1453.2169
KPNA7|402569	8.9955	lowly_expressed	lowly_expressed
KPNB1|3837	7519.7026	KPNB1|3837	3349.2221
KPTN|11133	213.3922	KPTN|11133	214.3773
KRAS|3845	1354.8158	KRAS|3845	537.1531
KRBA1|84626	393.8011	KRBA1|84626	319.8722
KRBA2|124751	48.4755	KRBA2|124751	36.778
KRCC1|51315	1150.4189999999999	KRCC1|51315	865.252
KREMEN1|83999	1091.4488	KREMEN1|83999	854.6057
KREMEN2|79412	23.4881	KREMEN2|79412	6.291
KRI1|65095	693.3848	KRI1|65095	689.3803
KRIT1|889	794.5987	KRIT1|889	472.3076
KRR1|11103	578.263	KRR1|11103	370.7034
KRT10|3858	2404.2858	KRT10|3858	314.0652
KRT13|3860	351.3226	lowly_expressed	lowly_expressed
KRT14|3861	3197.8851	KRT14|3861	29501.8026
KRT15|3866	484.2555	KRT15|3866	12249.993999999999
KRT16|3868	12313.7815	KRT16|3868	194.5365
KRT17|3872	19386.7097	KRT17|3872	15665.0294
KRT18|3875	5944.4531	KRT18|3875	4375.0538
KRT19|3880	27060.3345	KRT19|3880	10239.2993
KRT1|3848	100.949	lowly_expressed	lowly_expressed
KRT222|125113	24.9874	KRT222|125113	64.3616
KRT23|25984	2334.3212	KRT23|25984	876.3822
lowly_expressed	lowly_expressed	KRT32|3882	10.1624
KRT34|3885	10.4947	lowly_expressed	lowly_expressed
KRT39|390792	5.997000000000001	lowly_expressed	lowly_expressed
KRT40|125115	15.9919	lowly_expressed	lowly_expressed
KRT4|3851	10.9944	lowly_expressed	lowly_expressed
KRT5|3852	17118.855	KRT5|3852	21096.5666
KRT6A|3853	22886.4423	KRT6A|3853	38.2298
KRT6B|3854	19669.0671	KRT6B|3854	1416.9227
KRT6C|286887	5391.2774	KRT6C|286887	52.7475
KRT78|196374	26.4866	lowly_expressed	lowly_expressed
KRT79|338785	171.4134	KRT79|338785	20.8086
KRT7|3855	10854.5185	KRT7|3855	7922.7661
KRT80|144501	1234.8764	KRT80|144501	223.0879
KRT81|3887	20.9894	KRT81|3887	83.7185
KRT86|3892	54.9722	KRT86|3892	10.1624
KRT8|3856	11573.7003	KRT8|3856	7200.3533
lowly_expressed	lowly_expressed	KRT9|3857	5.8071
KRTAP5-2|440021	11.974	lowly_expressed	lowly_expressed
KRTCAP2|200185	2209.884	KRTCAP2|200185	1903.7479999999998
lowly_expressed	lowly_expressed	KRTCAP3|200634	262.7695
KRTDAP|388533	688.1525	lowly_expressed	lowly_expressed
KSR1|8844	487.7537	KSR1|8844	489.7288
KSR2|283455	41.9788	KSR2|283455	23.2282
KTELC1|56983	819.5861	KTELC1|56983	405.0425
KTI12|112970	295.3508	KTI12|112970	212.9255
KTN1|3895	6198.3698	KTN1|3895	3268.4072
KYNU|8942	4058.4505	KYNU|8942	356.1664
lowly_expressed	lowly_expressed	KY|339855	128.2393
L1CAM|3897	37.9808	L1CAM|3897	90.9773
lowly_expressed	lowly_expressed	L1TD1|54596	11.1302
L2HGDH|79944	277.8597	L2HGDH|79944	87.1059
L3MBTL2|83746	942.7889	L3MBTL2|83746	1010.9415
L3MBTL3|84456	219.889	L3MBTL3|84456	159.6942
L3MBTL4|91133	147.9253	L3MBTL4|91133	174.6957
L3MBTL|26013	128.4351	L3MBTL|26013	121.9483
LACE1|246269	50.9743	LACE1|246269	41.6173
LACTB2|51110	196.4008	LACTB2|51110	194.5365
LACTB|114294	637.1782	LACTB|114294	560.3813
LAD1|3898	1099.9445	LAD1|3898	741.368
LAG3|3902	1056.4665	LAG3|3902	51.7796
LAGE3|8270	814.5886	LAGE3|8270	306.3224
LAIR1|3903	1816.5826	LAIR1|3903	2114.2539
LAIR2|3904	13.4932	lowly_expressed	lowly_expressed
LALBA|3906	25.4871	lowly_expressed	lowly_expressed
LAMA1|284217	76.4614	LAMA1|284217	231.7985
LAMA2|3908	78.4604	LAMA2|3908	2384.7661
LAMA3|3909	101.4488	LAMA3|3909	2333.9544
LAMA4|3910	1582.7007	LAMA4|3910	6656.343000000001
LAMA5|3911	2304.8361	LAMA5|3911	2300.5638
LAMB1|3912	3797.0825	LAMB1|3912	5684.1443
LAMB2L|22973	9.995	LAMB2L|22973	30.971
LAMB2|3913	3707.1279	LAMB2|3913	11873.9868
LAMB3|3914	286.8551	LAMB3|3914	5282.9732
LAMC1|3915	4643.1552	LAMC1|3915	9047.8841
LAMC2|3918	799.0965	LAMC2|3918	3353.5774
LAMC3|10319	64.9672	LAMC3|10319	231.7985
LAMP1|3916	7659.1321	LAMP1|3916	11718.6479
LAMP2|3920	8437.2392	LAMP2|3920	4226.0882
LAMP3|27074	2064.4574	LAMP3|27074	47.9082
LANCL1|10314	467.264	LANCL1|10314	1161.896
LANCL2|55915	1006.9915	LANCL2|55915	507.1499
LANCL3|347404	9.995	lowly_expressed	lowly_expressed
LAP3|51056	7576.174	LAP3|51056	2605.4344
LAPTM4A|9741	5924.0084	LAPTM4A|9741	8772.0487
LAPTM4B|55353	2178.8997	LAPTM4B|55353	1402.4051
LAPTM5|7805	12651.6109	LAPTM5|7805	13348.0123
LARGE|9215	418.7885	LARGE|9215	457.306
LARP1B|55132	279.8587	LARP1B|55132	220.6683
LARP1|23367	4962.4939	LARP1|23367	3325.9939
LARP4B|23185	1271.358	LARP4B|23185	1120.7627
LARP4|113251	1105.9415	LARP4|113251	613.1288
LARP6|55323	116.4412	LARP6|55323	726.8504
LARP7|51574	791.6002	LARP7|51574	964.9399
LARS2|23395	684.6542	LARS2|23395	466.0166
LARS|51520	1566.2091	LARS|51520	1931.8154
LAS1L|81887	1363.8113	LAS1L|81887	871.543
LASP1|3927	4525.2148	LASP1|3927	8297.3215
lowly_expressed	lowly_expressed	LASS1|10715	10.8011
LASS2|29956	2228.8744	LASS2|29956	3421.3264
LASS3|204219	18.9904	lowly_expressed	lowly_expressed
LASS4|79603	546.7239	LASS4|79603	627.6464
LASS5|91012	534.73	LASS5|91012	1028.3336
LASS6|253782	635.4191	LASS6|253782	212.4949
LAT2|7462	564.2151	LAT2|7462	329.5507
LATS1|9113	164.417	LATS1|9113	106.9467
LATS2|26524	561.7163	LATS2|26524	670.7155
LAT|27040	264.0367	LAT|27040	228.9095
LAX1|54900	114.94200000000001	LAX1|54900	30.4871
LAYN|143903	70.4644	LAYN|143903	178.5671
LBH|81606	1241.3731	LBH|81606	1249.9698
LBP|3929	29737.4826	LBP|3929	92.913
LBR|3930	960.5149	LBR|3930	994.4591
lowly_expressed	lowly_expressed	LBX2|85474	13.5498
lowly_expressed	lowly_expressed	LBXCOR1|390598	5.8071
LCA5L|150082	25.9869	LCA5L|150082	24.1961
LCA5|167691	52.9732	LCA5|167691	136.4659
LCAT|3931	35.4821	LCAT|3931	244.7434
LCK|3932	469.26300000000003	LCK|3932	197.4401
LCLAT1|253558	339.3286	LCLAT1|253558	229.8628
LCMT1|51451	550.2221	LCMT1|51451	696.8473
LCMT2|9836	163.9172	LCMT2|9836	258.8981
lowly_expressed	lowly_expressed	LCN10|414332	63.3937
lowly_expressed	lowly_expressed	LCN12|286256	6.7749
LCN2|3934	7933.4936	LCN2|3934	110.8181
lowly_expressed	lowly_expressed	LCN6|158062	12.097999999999999
LCORL|254251	62.1436	LCORL|254251	28.6143
LCOR|84458	40.3696	LCOR|84458	10.3559
LCP1|3936	5138.4051	LCP1|3936	11847.3711
LCP2|3937	1198.3948	LCP2|3937	617.9680000000001
LCT|3938	10.4947	lowly_expressed	lowly_expressed
LDB1|8861	1077.9556	LDB1|8861	1239.3235
LDB2|9079	140.4291	LDB2|9079	1167.2191
lowly_expressed	lowly_expressed	LDB3|11155	50.8118
LDHA|3939	23229.769	LDHA|3939	9599.0709
LDHB|3945	4460.2476	LDHB|3945	8176.3411
LDHD|197257	104.4473	LDHD|197257	381.3303
LDLRAD2|401944	57.6059	LDLRAD2|401944	535.9868
LDLRAD3|143458	237.3801	LDLRAD3|143458	361.9734
LDLRAP1|26119	696.1484	LDLRAP1|26119	896.2230000000001
LDLR|3949	1272.8572	LDLR|3949	522.6354
LDOC1L|84247	719.1368	LDOC1L|84247	797.0189999999999
LDOC1|23641	2235.8709	LDOC1|23641	982.3611
LEF1|51176	273.8617	LEF1|51176	38.7137
lowly_expressed	lowly_expressed	LEFTY1|10637	12.2868
lowly_expressed	lowly_expressed	LEFTY2|7044	57.5867
LEKR1|389170	6.4967	LEKR1|389170	10.1624
LEMD2|221496	1377.3045	LEMD2|221496	988.6519999999999
LEMD3|23592	476.7592	LEMD3|23592	409.3978
LENG1|79165	158.9197	LENG1|79165	232.7663
LENG8|114823	1487.5838	LENG8|114823	3355.005
LENG9|94059	119.6046	LENG9|94059	197.9482
