gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
LRRFIP2|9209	807.6379	LRRFIP2|9209	862.2509
lowly_expressed	lowly_expressed	LRRIQ1|84125	28.4291
LRRIQ3|127255	8.4866	LRRIQ3|127255	28.136
LRRK1|79705	1024.0453	LRRK1|79705	519.6366
LRRK2|120892	97.5955	LRRK2|120892	800.4103
LRRN1|57633	62.7063	LRRN1|57633	1058.3236
LRRN2|10446	107.025	LRRN2|10446	142.4385
LRRN3|54674	9.901	LRRN3|54674	482.1219
LRRN4CL|221091	18.859	LRRN4CL|221091	642.1454
lowly_expressed	lowly_expressed	LRRTM2|26045	106.3892
LRRTM4|80059	5.1862	LRRTM4|80059	7.034
LRSAM1|90678	656.2942	LRSAM1|90678	232.415
LRTM2|654429	41.0184	lowly_expressed	lowly_expressed
LRTOMT|220074	94.9552	LRTOMT|220074	224.5868
LRWD1|222229	546.4404	LRWD1|222229	62.7198
LSAMP|4045	15.0872	LSAMP|4045	67.9953
LSG1|55341	1037.7181	LSG1|55341	866.061
LSM10|84967	748.7034	LSM10|84967	285.7562
LSM11|134353	170.6742	LSM11|134353	209.2614
LSM12|124801	906.1763	LSM12|124801	931.7116
LSM14A|26065	10730.3159	LSM14A|26065	3110.4924
LSM14B|149986	1263.0835	LSM14B|149986	458.3822
LSM1|27257	669.0239999999999	LSM1|27257	443.728
LSM2|57819	956.1528	LSM2|57819	480.9496
LSM3|27258	805.2805	LSM3|27258	675.5569
LSM4|25804	2892.0321	LSM4|25804	555.9789
LSM5|23658	705.3277	LSM5|23658	560.9613
LSM6|11157	157.4729	LSM6|11157	220.3986
LSM7|51690	883.074	LSM7|51690	86.1665
LSMD1|84316	325.3182	LSMD1|84316	222.1571
LSP1|4046	1040.5469	LSP1|4046	885.9906
LSR|51599	9164.0736	LSR|51599	513.7749
LSS|4047	1875.5304	LSS|4047	788.3939
LST1|7940	150.4008	LST1|7940	89.6835
LTA4H|4048	2154.1726	LTA4H|4048	2272.2743
LTA|4049	24.5167	lowly_expressed	lowly_expressed
LTB4R2|56413	29.2928	LTB4R2|56413	41.354
LTB4R|1241	116.3178	LTB4R|1241	196.1342
LTBP1|4052	1959.9246	LTBP1|4052	2633.6459999999997
LTBP2|4053	2790.6648	LTBP2|4053	9366.061
LTBP3|4054	1220.9948	LTBP3|4054	1766.2691
LTBP4|8425	518.6233	LTBP4|8425	2663.2474
LTBR|4055	1936.8223	LTBR|4055	948.7104
LTB|4050	52.3338	lowly_expressed	lowly_expressed
LTC4S|4056	12.2489	LTC4S|4056	40.507
LTF|4057	3778.4064	LTF|4057	18614.5955
LTK|4058	8.958	lowly_expressed	lowly_expressed
LTV1|84946	923.1495	LTV1|84946	694.3142
LUC7L2|51631	2075.3937	LUC7L2|51631	1807.0662
LUC7L3|51747	1024.0453	LUC7L3|51747	2250.5862
LUC7L|55692	361.6219	LUC7L|55692	523.7397
LUM|4060	8523.8095	LUM|4060	16575.9086
LUZP1|7798	1000.943	LUZP1|7798	2596.1313
lowly_expressed	lowly_expressed	LUZP2|338645	157.6788
LUZP6|767558	5220.6506	LUZP6|767558	5766.1196
LXN|56925	313.5314	LXN|56925	466.2954
LY6D|8581	36.7751	LY6D|8581	311.8406
LY6E|4061	18577.0863	LY6E|4061	2407.0926
LY6G5B|58496	35.3607	LY6G5B|58496	87.286
LY6G5C|80741	10.8439	LY6G5C|80741	30.1876
LY6G6C|80740	13.2013	LY6G6C|80740	16.1196
LY6K|54742	1100.4243	LY6K|54742	96.7175
LY75|4065	752.4045	LY75|4065	1529.7157
LY86|9450	181.5182	LY86|9450	118.6987
LY96|23643	161.7162	LY96|23643	203.9859
LY9|4063	63.1777	LY9|4063	12.6026
LYAR|55646	412.5413	LYAR|55646	214.83
LYG1|129530	11.3154	LYG1|129530	8.7925
LYL1|4066	66.4781	LYL1|4066	47.1864
LYNX1|66004	82.9797	LYNX1|66004	383.939
LYN|4067	2553.984	LYN|4067	955.4513
LYPD1|116372	52.5554	LYPD1|116372	18.5844
LYPD3|27076	688.826	LYPD3|27076	285.4631
LYPD5|284348	233.852	LYPD5|284348	46.3072
LYPD6B|130576	7.5436	LYPD6B|130576	177.0223
LYPD6|130574	11.7869	LYPD6|130574	527.8429
LYPLA1|10434	3365.8652	LYPLA1|10434	1502.9308
LYPLA2P1|653639	85.3371	LYPLA2P1|653639	27.8429
LYPLA2|11313	1688.3545	LYPLA2|11313	471.86400000000003
LYPLAL1|127018	388.9675	LYPLAL1|127018	454.8652
LYRM1|57149	458.2744	LYRM1|57149	932.8839
LYRM2|57226	834.8751	LYRM2|57226	1050.6067
LYRM4|57128	289.9576	LYRM4|57128	282.8253
LYRM5|144363	175.8604	LYRM5|144363	541.6178
LYRM7|90624	312.1169	LYRM7|90624	804.5135
LYSMD1|388695	303.6304	LYSMD1|388695	145.6624
LYSMD2|256586	326.2612	LYSMD2|256586	194.6073
LYSMD3|116068	461.1033	LYSMD3|116068	877.1981
LYSMD4|145748	88.331	LYSMD4|145748	180.636
LYST|1130	876.0019	LYST|1130	2417.0574
LYVE1|10894	50.9194	LYVE1|10894	4662.075
LYZL2|119180	27.8171	lowly_expressed	lowly_expressed
LYZ|4069	4731.7303	LYZ|4069	3585.8734
LZIC|84328	391.3248	LZIC|84328	410.3165
LZTFL1|54585	157.4729	LZTFL1|54585	910.9027
LZTR1|8216	911.834	LZTR1|8216	581.4771
LZTS1|11178	157.9444	LZTS1|11178	345.5451
LZTS2|84445	1008.4866	LZTS2|84445	783.4115
M6PR|4074	3086.7044	M6PR|4074	2659.6747
MAB21L1|4081	14.6157	MAB21L1|4081	133.0598
MACC1|346389	1185.7614	MACC1|346389	579.1325
MACF1|23499	8816.1245	MACF1|23499	11298.9449
MACROD1|28992	356.4356	MACROD1|28992	48.9449
MACROD2|140733	143.8001	MACROD2|140733	123.38799999999999
MAD1L1|8379	441.3013	MAD1L1|8379	132.7667
MAD2L1BP|9587	469.5898	MAD2L1BP|9587	386.2837
MAD2L1|4085	618.1047	MAD2L1|4085	85.5803
MAD2L2|10459	760.4903	MAD2L2|10459	234.4666
MADCAM1|8174	5.1862	lowly_expressed	lowly_expressed
MADD|8567	1579.9151	MADD|8567	915.2989
MAEA|10296	1108.9109	MAEA|10296	716.8816
MAF1|84232	3362.5648	MAF1|84232	1086.4596
MAFB|9935	1229.1372	MAFB|9935	1324.4431
MAFF|23764	978.7836	MAFF|23764	472.1571
MAFG|4097	541.7256	MAFG|4097	666.1782
MAFK|7975	790.6223	MAFK|7975	393.7603
MAF|4094	622.3479	MAF|4094	2303.6342
MAGEB4|4115	7.5436	lowly_expressed	lowly_expressed
MAGED1|9500	6223.4795	MAGED1|9500	3067.4091
MAGED2|10916	4199.9057	MAGED2|10916	3794.2556
MAGED4B|81557	43.5408	MAGED4B|81557	107.6026
MAGED4|728239	21.0514	MAGED4|728239	53.3001
MAGEE1|57692	79.6794	MAGEE1|57692	155.041
lowly_expressed	lowly_expressed	MAGEE2|139599	8.2063
MAGEF1|64110	747.7605	MAGEF1|64110	443.728
MAGEH1|28986	275.3418	MAGEH1|28986	392.7315
MAGEL2|54551	15.5587	MAGEL2|54551	11.4302
MAGI1|9223	859.0288	MAGI1|9223	1504.1032
MAGI2|9863	77.7935	MAGI2|9863	357.8546
MAGI3|260425	157.9444	MAGI3|260425	783.4115
MAGIX|79917	106.5535	MAGIX|79917	10.2579
MAGOHB|55110	423.3852	MAGOHB|55110	202.2274
MAGOH|4116	715.7001	MAGOH|4116	279.6014
MAGT1|84061	2943.8944	MAGT1|84061	3101.6999
MAG|4099	5.6577	lowly_expressed	lowly_expressed
MAK16|84549	689.4107	MAK16|84549	601.3746
MAK|4117	5.6577	MAK|4117	49.238
MAL2|114569	6263.5549	MAL2|114569	2196.9519
MALAT1|378938	1849.3729	MALAT1|378938	10225.8792
MALL|7851	776.5205	MALL|7851	1239.1559
MALT1|10892	568.1282	MALT1|10892	974.5018
MAL|4118	21.2164	MAL|4118	17.2919
MAMDC2|256691	41.9613	MAMDC2|256691	2314.1208
MAMDC4|158056	9.4295	MAMDC4|158056	23.1536
MAML1|9794	1446.9684	MAML1|9794	1390.0322
MAML2|84441	832.1546	MAML2|84441	1714.2438
MAML3|55534	147.1004	MAML3|55534	434.6424
MAMLD1|10046	444.1301	MAMLD1|10046	345.2521
MAMSTR|284358	13.6728	MAMSTR|284358	22.5674
MAN1A1|4121	707.6851	MAN1A1|4121	4371.3365
MAN1A2|10905	644.9788	MAN1A2|10905	1679.0739
MAN1B1|11253	2052.3338	MAN1B1|11253	655.0409999999999
MAN1C1|57134	318.2461	MAN1C1|57134	449.5897
MAN2A1|4124	530.4102	MAN2A1|4124	1276.9637
MAN2A2|4122	1334.2763	MAN2A2|4122	1440.5041
MAN2B1|4125	2330.5045	MAN2B1|4125	1203.6928
MAN2B2|23324	975.9547	MAN2B2|23324	1376.905
MAN2C1|4123	551.1551	MAN2C1|4123	669.1089999999999
MANBAL|63905	919.8491	MANBAL|63905	856.3892
MANBA|4126	794.9081	MANBA|4126	941.0903
MANEAL|149175	1320.132	MANEAL|149175	110.4924
MANEA|79694	288.5431	MANEA|79694	800.9965
MANF|7873	1359.2645	MANF|7873	491.7937
MANSC1|54682	1034.4177	MANSC1|54682	1099.0621
MAOA|4128	64.5922	MAOA|4128	4826.2016
MAOB|4129	323.4323	MAOB|4129	3087.6319
MAP1A|4130	267.3267	MAP1A|4130	1405.6272
MAP1B|4131	466.76099999999997	MAP1B|4131	4608.7339
MAP1D|254042	26.8741	MAP1D|254042	63.306000000000004
MAP1LC3A|84557	555.8699	MAP1LC3A|84557	158.558
MAP1LC3B2|643246	264.4979	MAP1LC3B2|643246	266.7057
MAP1LC3B|81631	1928.8072	MAP1LC3B|81631	2762.3095
lowly_expressed	lowly_expressed	MAP1LC3C|440738	65.6506
MAP1S|55201	1187.6473	MAP1S|55201	282.2392
MAP2K1|5604	2070.3489	MAP2K1|5604	1903.6811
MAP2K2|5605	2503.0646	MAP2K2|5605	575.0293
MAP2K3|5606	1384.2527	MAP2K3|5606	1030.4807
MAP2K4|6416	590.7591	MAP2K4|6416	1222.4502
MAP2K5|5607	488.9203	MAP2K5|5607	388.6284
MAP2K6|5608	61.2918	MAP2K6|5608	192.8488
MAP2K7|5609	782.6497	MAP2K7|5609	386.2837
MAP2|4133	445.5446	MAP2|4133	582.6495
MAP3K10|4294	1093.8237	MAP3K10|4294	61.5475
MAP3K11|4296	1267.7982	MAP3K11|4296	839.9766
MAP3K12|7786	61.2023	MAP3K12|7786	211.0727
MAP3K13|9175	24.0453	MAP3K13|9175	59.7304
MAP3K14|9020	355.0212	MAP3K14|9020	527.2567
MAP3K1|4214	1446.9589999999998	MAP3K1|4214	1557.7374
MAP3K2|10746	484.2056	MAP3K2|10746	1134.5252
MAP3K3|4215	583.3475	MAP3K3|4215	1283.8394
MAP3K4|4216	460.1603	MAP3K4|4216	791.9109
MAP3K5|4217	426.214	MAP3K5|4217	864.8886
MAP3K6|9064	553.0409999999999	MAP3K6|9064	393.0246
MAP3K7|6885	874.5875	MAP3K7|6885	1006.7409
MAP3K8|1326	776.5205	MAP3K8|1326	531.0668
MAP3K9|4293	141.9142	MAP3K9|4293	95.5451
MAP4K1|11184	165.488	MAP4K1|11184	38.9801
MAP4K2|5871	510.1367	MAP4K2|5871	219.2263
MAP4K3|8491	628.4771	MAP4K3|8491	1343.7866
MAP4K4|9448	1857.1429	MAP4K4|9448	3874.2673
MAP4K5|11183	751.0608	MAP4K5|11183	1927.0223
MAP4|4134	7264.9694	MAP4|4134	9072.9777
MAP6D1|79929	136.72799999999998	MAP6D1|79929	52.1688
MAP6|4135	33.9463	MAP6|4135	261.1372
MAP7D1|55700	1975.0118	MAP7D1|55700	1585.5803
lowly_expressed	lowly_expressed	MAP7D2|256714	62.1336
MAP7D3|79649	404.9976	MAP7D3|79649	631.3013
MAP7|9053	826.0255	MAP7|9053	612.2509
MAP9|79884	68.8355	MAP9|79884	785.7562
MAPK10|5602	14.6157	MAPK10|5602	788.1008
MAPK11|5600	314.9458	MAPK11|5600	179.0739
MAPK12|6300	264.6818	MAPK12|6300	64.7714
MAPK13|5603	1067.421	MAPK13|5603	229.1911
MAPK14|1432	1454.0311	MAPK14|1432	2020.2227
MAPK15|225689	246.5818	MAPK15|225689	12.3095
MAPK1IP1L|93487	1429.0429	MAPK1IP1L|93487	3026.9637
MAPK1|5594	4281.471	MAPK1|5594	4829.4256
MAPK3|5595	1017.1429	MAPK3|5595	1747.0692
MAPK4|5596	159.8303	MAPK4|5596	79.4256
MAPK6|5597	1294.2008	MAPK6|5597	1676.7292
MAPK7|5598	421.4097	MAPK7|5598	354.7392
MAPK8IP1|9479	217.8218	MAPK8IP1|9479	188.1594
MAPK8IP2|23542	260.2546	MAPK8IP2|23542	23.7397
MAPK8IP3|23162	360.2074	MAPK8IP3|23162	393.6108
MAPK8|5599	246.1103	MAPK8|5599	317.4091
MAPK9|5601	1199.4342	MAPK9|5601	1340.8558
MAPKAP1|79109	1800.5658	MAPKAP1|79109	1737.6905
MAPKAPK2|9261	4235.7379	MAPKAPK2|9261	2065.0645
MAPKAPK3|7867	1623.7624	MAPKAPK3|7867	561.5475
MAPKAPK5|8550	602.3291	MAPKAPK5|8550	436.1987
MAPKBP1|23005	298.9156	MAPKBP1|23005	602.5791
MAPKSP1|8649	608.2037	MAPKSP1|8649	1086.4596
MAPRE1|22919	4646.8647	MAPRE1|22919	3279.0152
MAPRE2|10982	1415.8416	MAPRE2|10982	1334.9941
MAPRE3|22924	198.0198	MAPRE3|22924	475.9672
MAPT|4137	153.2296	MAPT|4137	952.8136
MARCH1|55016	184.8185	MARCH1|55016	104.6307
MARCH2|51257	872.7016	MARCH2|51257	861.6647
MARCH3|115123	121.6407	MARCH3|115123	150.0586
MARCH5|54708	1052.8053	MARCH5|54708	1452.5205
MARCH6|10299	2522.8666	MARCH6|10299	2958.6753
MARCH7|64844	1229.1372	MARCH7|64844	3030.7737
MARCH8|220972	177.7463	MARCH8|220972	533.4115
MARCH9|92979	254.1254	MARCH9|92979	141.8523
MARCKSL1|65108	11013.2013	MARCKSL1|65108	1715.4162
MARCKS|4082	3798.2084	MARCKS|4082	6462.7784
MARCO|8685	191.8906	MARCO|8685	427.9015
MARK1|4139	152.7581	MARK1|4139	600.8206
MARK2|2011	2374.8232	MARK2|2011	705.1583
MARK3|4140	933.5219	MARK3|4140	1194.6073
MARK4|57787	537.0108	MARK4|57787	330.3048
MARS2|92935	283.8284	MARS2|92935	184.9355
MARS|4141	2309.4059	MARS|4141	1269.6981
MARVELD1|83742	1611.3248	MARVELD1|83742	1130.4894
MARVELD2|153562	269.6841	MARVELD2|153562	283.9977
MARVELD3|91862	315.752	MARVELD3|91862	144.8593
lowly_expressed	lowly_expressed	MAS1L|116511	11.7233
MASP1|5648	5.6577	MASP1|5648	223.3294
MASP2|10747	8.958	MASP2|10747	77.0809
MAST1|22983	66.4781	lowly_expressed	lowly_expressed
MAST2|23139	2466.761	MAST2|23139	953.1067
MAST3|23031	289.4861	MAST3|23031	371.6295
MAST4|375449	84.3942	MAST4|375449	1392.7315
MASTL|84930	908.5337	MASTL|84930	340.2696
MAT1A|4143	17.4446	MAT1A|4143	9.0856
MAT2A|4144	3258.3687	MAT2A|4144	5520.8089
MAT2B|27430	971.7115	MAT2B|27430	1775.2052
MATK|4145	574.7289	MATK|4145	11.4302
MATN2|4147	130.1273	MATN2|4147	4563.8921
MATN3|4148	49.0335	MATN3|4148	97.3036
MATN4|8785	24.5167	MATN4|8785	19.0504
MATR3|9782	5215.5917	MATR3|9782	7840.6008
MAVS|57506	2368.694	MAVS|57506	2783.1184
MAX|4149	1276.2848	MAX|4149	1213.6577
MAZ|4150	4073.8614	MAZ|4150	957.2245
MBD1|4152	750.5893	MBD1|4152	725.3810000000001
MBD2|8932	1757.19	MBD2|8932	2411.4889
MBD3|53615	1409.7124	MBD3|53615	423.5053
MBD4|8930	715.7001	MBD4|8930	875.4396
MBD5|55777	106.5535	MBD5|55777	523.1536
MBD6|114785	730.7874	MBD6|114785	1089.6835
MBIP|51562	259.7831	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MBL1P|8512	7.6202
MBLAC1|255374	33.4748	MBLAC1|255374	8.2063
MBLAC2|153364	208.3923	MBLAC2|153364	319.7538
MBNL1|4154	2144.8703	MBNL1|4154	8302.5176
MBNL2|10150	1526.6384	MBNL2|10150	4669.9883
MBNL3|55796	33.0033	MBNL3|55796	286.9285
MBOAT1|154141	493.1636	MBOAT1|154141	824.1501
MBOAT2|129642	461.5747	MBOAT2|129642	369.2849
MBOAT7|79143	1310.231	MBOAT7|79143	599.6483
MBP|4155	1774.1631	MBP|4155	1385.6975
MBTD1|54799	528.5243	MBTD1|54799	862.2509
MBTPS1|8720	2520.0377	MBTPS1|8720	3327.9601
MBTPS2|51360	911.6879	MBTPS2|51360	796.0639
MB|4151	631.7775	MB|4151	52.4619
MC1R|4157	96.181	MC1R|4157	43.3763
MCAM|4162	1702.9703	MCAM|4162	9537.5147
MCART1|92014	618.1047	MCART1|92014	316.2368
MCART2|147407	14.1443	MCART2|147407	9.3787
MCART6|401612	25.9312	MCART6|401612	10.2579
MCAT|27349	443.6587	MCAT|27349	148.5932
MCCC1|56922	1100.4243	MCCC1|56922	933.4701
MCCC2|64087	1579.4437	MCCC2|64087	2895.9555
lowly_expressed	lowly_expressed	MCCD1|401250	5.8617
MCC|4163	150.4008	MCC|4163	1832.6495
MCEE|84693	268.7412	MCEE|84693	219.2263
MCF2L2|23101	21.3107	MCF2L2|23101	18.2796
MCF2L|23263	238.7034	MCF2L|23263	523.7984
lowly_expressed	lowly_expressed	MCF2|4168	5.5686
MCFD2|90411	3068.6940000000004	MCFD2|90411	4636.2837
MCHR1|2847	7.6143	MCHR1|2847	20.2227
MCL1|4170	10296.0868	MCL1|4170	14028.4291
MCM10|55388	844.8845	MCM10|55388	23.1536
MCM2|4171	1337.1051	MCM2|4171	191.6764
MCM3APAS|114044	17.1617	MCM3APAS|114044	31.1049
MCM3AP|8888	1631.5889	MCM3AP|8888	1613.3851
MCM3|4172	2627.0627	MCM3|4172	1116.354
MCM4|4173	2169.2598	MCM4|4173	477.7257
MCM5|4174	1244.2244	MCM5|4174	312.4267
MCM6|4175	1002.3574	MCM6|4175	667.9367
MCM7|4176	7380.3819	MCM7|4176	669.1764
MCM8|84515	264.4979	MCM8|84515	198.1243
MCM9|254394	65.0636	MCM9|254394	98.476
MCOLN1|57192	806.2235	MCOLN1|57192	495.0176
MCOLN2|255231	107.9679	MCOLN2|255231	26.9637
MCOLN3|55283	125.4125	MCOLN3|55283	226.5533
MCPH1|79648	474.1726	MCPH1|79648	610.2667
MCRS1|10445	685.5257	MCRS1|10445	516.9988
MCTP1|79772	79.2079	MCTP1|79772	547.7726
MCTP2|55784	240.9241	MCTP2|55784	264.068
MCTS1|28985	992.9279	MCTS1|28985	957.796
MDC1|9656	1136.2565	MDC1|9656	1024.9121
MDFIC|29969	556.3413	MDFIC|29969	3057.1512
MDFI|4188	145.686	MDFI|4188	263.1887
MDGA1|266727	78.265	MDGA1|266727	153.2825
MDH1B|130752	9.4295	MDH1B|130752	38.1008
MDH1|4190	5085.8086	MDH1|4190	4507.3271
MDH2|4191	7481.8482	MDH2|4191	2141.2661
MDK|4192	944.8373	MDK|4192	648.3001
MDM1|56890	145.2145	MDM1|56890	349.3552
MDM2|4193	2626.1198	MDM2|4193	4146.5416
MDM4|4194	696.3696	MDM4|4194	1332.0633
MDN1|23195	1367.2796	MDN1|23195	1551.5826
MDP1|145553	121.3343	MDP1|145553	129.2321
ME1|4199	261.66900000000004	ME1|4199	1616.0610000000001
ME2|4200	1403.5832	ME2|4200	786.3423
ME3|10873	80.1509	ME3|10873	383.939
MEA1|4201	856.1999	MEA1|4201	487.374
MEAF6|64769	1874.5875	MEAF6|64769	1242.0868
MECOM|2122	96.6525	MECOM|2122	1174.3845
MECP2|4204	944.8373	MECP2|4204	2029.0152
MECR|51102	940.5941	MECR|51102	421.1606
MED10|84246	228.1942	MED10|84246	349.0621
MED11|400569	177.7463	MED11|400569	150.9379
MED12L|116931	13.6728	MED12L|116931	20.5158
MED12|9968	1133.4276	MED12|9968	1451.9343
MED13L|23389	1376.2376	MED13L|23389	4990.9144
MED13|9969	1266.8553	MED13|9969	3295.4279
MED14|9282	1481.3767	MED14|9282	1719.5193
MED15|51586	2215.4644	MED15|51586	1177.0223
MED16|10025	1085.3371	MED16|10025	389.8007
MED17|9440	613.8614	MED17|9440	689.6249
MED18|54797	395.5681	MED18|54797	250.0
MED19|219541	219.7077	MED19|219541	192.5557
MED1|5469	1192.3621	MED1|5469	2131.3013
MED20|9477	489.8633	MED20|9477	488.8628
MED21|9412	353.1353	MED21|9412	754.1032
MED22|6837	1233.8519999999999	MED22|6837	402.1102
MED23|9439	706.7421	MED23|9439	1251.4654
MED24|9862	1519.5662	MED24|9862	1080.3048
MED25|81857	1211.4569	MED25|81857	336.2691
MED26|9441	339.934	MED26|9441	160.3165
MED27|9442	365.3937	MED27|9442	217.7608
MED28|80306	586.9873	MED28|80306	610.4924
MED29|55588	2925.9783	MED29|55588	1029.3083
MED30|90390	255.0684	MED30|90390	134.2321
MED31|51003	85.4738	MED31|51003	159.1002
MED4|29079	766.6195	MED4|29079	1134.5252
MED6|10001	306.9307	MED6|10001	364.8886
MED7|9443	138.1424	MED7|9443	286.6354
MED8|112950	1089.1089	MED8|112950	596.4244
MED9|55090	267.7982	MED9|55090	291.3247
MEF2A|4205	1715.5351	MEF2A|4205	2738.473
MEF2B|100271849	25.2475	MEF2B|100271849	12.289000000000001
MEF2C|4208	354.0783	MEF2C|4208	2117.2333
MEF2D|4209	1238.5667	MEF2D|4209	1575.3224
MEFV|4210	26.8741	MEFV|4210	18.4642
MEG3|55384	29.703000000000003	MEG3|55384	352.286
MEGF10|84466	26.4026	MEGF10|84466	193.4349
MEGF11|84465	6.6007	MEGF11|84465	24.3259
MEGF6|1953	550.2122	MEGF6|1953	578.5463
MEGF8|1954	880.2452	MEGF8|1954	733.0012
MEGF9|1955	446.01599999999996	MEGF9|1955	2018.7573
MEI1|150365	96.181	MEI1|150365	34.8769
MEIS1|4211	75.9076	MEIS1|4211	383.3529
MEIS2|4212	116.4545	MEIS2|4212	436.1079
MEIS3P1|4213	101.8388	MEIS3P1|4213	646.5416
MEIS3|56917	97.124	MEIS3|56917	126.905
MELK|9833	1828.3828	MELK|9833	16.7057
MEMO1|51072	839.3399	MEMO1|51072	350.7562
MEN1|4221	1323.4323	MEN1|4221	473.0363
MEOX1|4222	52.3338	MEOX1|4222	866.061
MEOX2|4223	24.5167	MEOX2|4223	896.8347
MEPCE|56257	1533.239	MEPCE|56257	854.0445
MERTK|10461	229.6087	MERTK|10461	548.0657
MESDC1|59274	655.3512	MESDC1|59274	531.3599
MESDC2|23184	1385.6671	MESDC2|23184	980.6565
MESP1|55897	233.3805	MESP1|55897	57.1512
MESP2|145873	75.9076	MESP2|145873	9.3787
lowly_expressed	lowly_expressed	MESTIT1|317751	50.4103
MEST|4232	385.1957	MEST|4232	4992.0868
METAP1|23173	1173.5031	METAP1|23173	1259.6717
METAP2|10988	1435.1721	METAP2|10988	1818.5815
METRNL|284207	543.6115	METRNL|284207	167.6436
METRN|79006	268.2697	METRN|79006	22.5674
METT10D|79066	597.8312	METT10D|79066	956.6237
METT11D1|64745	344.1773	METT11D1|64745	436.9871
METT5D1|196074	278.6421	METT5D1|196074	354.0445
METTL10|399818	261.372	METTL10|399818	380.7591
METTL11A|28989	599.6464	METTL11A|28989	99.1735
METTL12|751071	52.8477	METTL12|751071	42.8253
METTL13|51603	812.3527	METTL13|51603	533.9977
METTL14|57721	193.305	METTL14|57721	491.2075
METTL1|4234	340.8769	METTL1|4234	218.9332
METTL2A|339175	486.0915	METTL2A|339175	376.0258
METTL2B|55798	687.4116	METTL2B|55798	319.1676
METTL3|56339	428.2367	METTL3|56339	574.3347
METTL4|64863	325.3182	METTL4|64863	291.9109
METTL5|29081	514.6865	METTL5|29081	605.3781
METTL6|131965	234.7949	METTL6|131965	285.4631
METTL7A|25840	2356.4356	METTL7A|25840	5034.2907
METTL7B|196410	30.1744	METTL7B|196410	12.0164
METTL8|79828	458.2744	METTL8|79828	597.5967
METTL9|51108	2349.835	METTL9|51108	2155.3341
MET|4233	1199.4342	MET|4233	3016.7057
MEX3A|92312	891.0891	MEX3A|92312	142.1454
MEX3B|84206	148.9863	MEX3B|84206	76.7878
MEX3C|51320	1187.1759	MEX3C|51320	1602.286
MEX3D|399664	615.2758	MEX3D|399664	151.524
MFAP1|4236	536.0679	MFAP1|4236	594.9590000000001
MFAP2|4237	588.4017	MFAP2|4237	244.1383
MFAP3L|9848	790.1933	MFAP3L|9848	297.7726
MFAP3|4238	506.3649	MFAP3|4238	2211.8992
MFAP4|4239	557.2843	MFAP4|4239	10119.578000000001
MFAP5|8076	370.5799	MFAP5|8076	10783.9977
MFF|56947	1145.6860000000001	MFF|56947	1218.0539
MFGE8|4240	26015.5587	MFGE8|4240	4594.959
MFHAS1|9258	554.4554	MFHAS1|9258	331.7702
MFI2|4241	111.7397	MFI2|4241	115.7679
MFN1|55669	1020.7449	MFN1|55669	1156.7995
MFN2|9927	2974.5403	MFN2|9927	2723.0363
MFNG|4242	198.4913	MFNG|4242	395.4045
MFRP|83552	330.033	MFRP|83552	205.7444
MFSD10|10227	1227.7228	MFSD10|10227	477.1395
MFSD11|79157	371.3343	MFSD11|79157	663.5375
MFSD1|64747	2559.6417	MFSD1|64747	2696.9519
MFSD2A|84879	98.0669	MFSD2A|84879	34.5838
MFSD2B|388931	56.5771	MFSD2B|388931	5.8617
MFSD3|113655	785.0071	MFSD3|113655	89.3904
MFSD4|148808	162.6591	MFSD4|148808	240.9144
MFSD5|84975	655.3512	MFSD5|84975	617.8195
MFSD6L|162387	33.4748	MFSD6L|162387	9.6717
MFSD6|54842	1306.4592	MFSD6|54842	1939.3318
MFSD7|84179	76.3413	MFSD7|84179	82.2743
MFSD8|256471	253.1825	MFSD8|256471	471.2778
MFSD9|84804	156.5299	MFSD9|84804	165.8851
MGAM|8972	10.8439	MGAM|8972	19.9297
MGAT1|4245	5018.859	MGAT1|4245	2387.163
MGAT2|4247	709.0995	MGAT2|4247	902.1102
MGAT3|4248	51.8623	MGAT3|4248	200.762
MGAT4A|11320	852.4281	MGAT4A|11320	1180.8324
MGAT4B|11282	4519.5332	MGAT4B|11282	915.0059
MGAT5B|146664	13.2013	MGAT5B|146664	8.7925
MGAT5|4249	226.7798	MGAT5|4249	443.728
