gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
NR2F6|2063	1858.0134	NR2F6|2063	969.8448
NR3C1|2908	706.2767	NR3C1|2908	1652.3282
NR3C2|4306	118.83	NR3C2|4306	348.5588
NR4A1|3164	323.5832	NR4A1|3164	3265.6319
NR4A2|4929	107.8611	NR4A2|4929	406.2084
NR4A3|8013	54.2352	NR4A3|8013	82.9268
NR5A2|2494	48.7508	NR5A2|2494	44.7894
NR6A1|2649	11.5783	lowly_expressed	lowly_expressed
NRAP|4892	8.5314	lowly_expressed	lowly_expressed
NRARP|441478	150.518	NRARP|441478	167.6275
NRAS|4893	1372.9433	NRAS|4893	930.8204
NRBF2|29982	1238.8787	NRBF2|29982	541.02
NRBP1|29959	4019.5003	NRBP1|29959	2304.6563
NRBP2|340371	717.855	NRBP2|340371	866.5188
NRCAM|4897	13.4065	NRCAM|4897	102.8825
NRD1|4898	5600.8531	NRD1|4898	2890.9091
NRF1|4899	462.5229	NRF1|4899	430.1552
lowly_expressed	lowly_expressed	NRG1|3084	180.9313
NRG2|9542	10.9689	NRG2|9542	450.1109
NRG3|10718	7.3126	lowly_expressed	lowly_expressed
NRGN|4900	41.4381	NRGN|4900	54.5455
NRIP1|8204	1982.3278	NRIP1|8204	1109.5344
NRIP2|83714	43.8757	NRIP2|83714	136.5854
NRIP3|56675	38.3912	NRIP3|56675	174.2794
NRK|203447	212.6752	NRK|203447	321.9512
NRL|4901	21.9378	NRL|4901	44.1419
NRM|11270	355.2712	NRM|11270	266.9623
NRN1|51299	288.8483	NRN1|51299	984.4789
NRP1|8829	885.4357	NRP1|8829	2613.7472
NRP2|8828	198.05	NRP2|8828	564.5233
NRSN2|80023	475.9293	NRSN2|80023	812.4169
NRTN|4902	46.3132	NRTN|4902	25.2772
lowly_expressed	lowly_expressed	NRXN1|9378	73.6142
NRXN2|9379	27.4223	NRXN2|9379	198.6696
NRXN3|9369	10.3595	NRXN3|9369	173.8359
NSA2|10412	1379.6466	NSA2|10412	3453.6585
NSD1|64324	1701.4016	NSD1|64324	1884.7007
NSDHL|50814	1512.4924	NSDHL|50814	648.7805
NSFL1C|55968	3654.4790000000003	NSFL1C|55968	1792.0177
NSF|4905	1111.5174	NSF|4905	906.8736
NSL1|25936	167.5807	NSL1|25936	545.0111
NSMAF|8439	658.0195	NSMAF|8439	623.9468
NSMCE1|197370	734.3083	NSMCE1|197370	1645.2328
NSMCE2|286053	516.1487	NSMCE2|286053	410.1996
NSMCE4A|54780	665.4479	NSMCE4A|54780	647.0067
NSUN2|54888	1665.4479	NSUN2|54888	1907.7605
NSUN3|63899	104.2048	NSUN3|63899	84.4834
NSUN4|387338	568.5558	NSUN4|387338	706.8736
NSUN5P1|155400	104.2048	NSUN5P1|155400	61.1973
NSUN5P2|260294	231.7672	NSUN5P2|260294	158.5854
NSUN5|55695	728.8239	NSUN5|55695	488.6918
NSUN6|221078	76.7824	NSUN6|221078	190.2439
NSUN7|79730	146.8617	NSUN7|79730	111.7517
NT5C1B|93034	5.8745	lowly_expressed	lowly_expressed
NT5C2|22978	4066.4229	NT5C2|22978	1117.5166
NT5C3L|115024	802.5594	NT5C3L|115024	1067.8492
NT5C3|51251	391.2249	NT5C3|51251	295.7871
NT5C|30833	243.1444	NT5C|30833	616.408
NT5DC1|221294	873.8574	NT5DC1|221294	933.0377
NT5DC2|64943	2062.1207	NT5DC2|64943	841.2417
NT5DC3|51559	186.4717	NT5DC3|51559	589.357
NT5E|4907	33.5161	NT5E|4907	153.8803
NT5M|56953	26.8129	NT5M|56953	76.2749
NTAN1|123803	2447.8976	NTAN1|123803	641.6851
lowly_expressed	lowly_expressed	NTF3|4908	17.7384
NTF4|4909	10.9689	NTF4|4909	130.3149
NTHL1|4913	356.4899	NTHL1|4913	327.7162
NTM|50863	96.8921	NTM|50863	95.7871
NTN1|9423	141.9866	NTN1|9423	202.2173
NTN4|59277	572.8215	NTN4|59277	5906.4302
lowly_expressed	lowly_expressed	NTN5|126147	14.6341
lowly_expressed	lowly_expressed	NTNG1|22854	12.8603
NTNG2|84628	35.9537	NTNG2|84628	5.765
lowly_expressed	lowly_expressed	NTRK1|4914	12.4169
NTRK2|4915	50.5789	NTRK2|4915	7920.6208
lowly_expressed	lowly_expressed	NTRK3|4916	212.8603
lowly_expressed	lowly_expressed	NTS|4922	45.6763
NUAK1|9891	107.8611	NUAK1|9891	266.5188
NUAK2|81788	290.067	NUAK2|81788	23.0599
NUB1|51667	1589.8355	NUB1|51667	1645.1929
NUBP1|4682	303.8818	NUBP1|4682	490.4656
NUBP2|10101	859.2322	NUBP2|10101	1223.9468
NUBPL|80224	213.894	NUBPL|80224	330.8204
NUCB1|4924	5814.1377	NUCB1|4924	6741.4634
NUCB2|4925	1696.5326	NUCB2|4925	1402.1463
NUCKS1|64710	8289.4576	NUCKS1|64710	6638.1375
NUDCD1|84955	675.8074	NUDCD1|84955	329.49
NUDCD2|134492	296.1609	NUDCD2|134492	422.6164
NUDCD3|23386	3622.7909999999997	NUDCD3|23386	2519.7339
NUDC|10726	2686.7764	NUDC|10726	3793.7916
lowly_expressed	lowly_expressed	NUDT10|170685	77.1619
NUDT11|55190	5.4845	NUDT11|55190	83.8137
NUDT12|83594	227.9098	NUDT12|83594	368.07099999999997
NUDT13|25961	18.8787	NUDT13|25961	63.8581
NUDT14|256281	206.5814	NUDT14|256281	450.1109
NUDT15|55270	515.8013	NUDT15|55270	468.9667
NUDT16L1|84309	494.8202	NUDT16L1|84309	581.3747
NUDT16P1|152195	12.1877	NUDT16P1|152195	90.9091
NUDT16|131870	416.819	NUDT16|131870	887.3614
NUDT17|200035	135.8927	NUDT17|200035	59.867
NUDT18|79873	143.2054	NUDT18|79873	267.8492
NUDT19|390916	1425.3504	NUDT19|390916	278.9357
NUDT1|4521	611.8221	NUDT1|4521	260.3104
NUDT21|11051	1599.6344	NUDT21|11051	1818.1818
NUDT22|84304	395.5393	NUDT22|84304	441.5078
NUDT2|318	395.4906	NUDT2|318	505.0998
NUDT3|11165	893.9671	NUDT3|11165	444.3459
NUDT4|11163	594.1499	NUDT4|11163	770.7317
NUDT5|11164	1202.9799	NUDT5|11164	643.122
NUDT6|11162	68.1292	NUDT6|11162	106.0576
NUDT7|283927	45.7038	NUDT7|283927	103.3259
NUDT8|254552	529.5551	NUDT8|254552	108.6475
NUDT9|53343	628.8848	NUDT9|53343	705.9867
NUF2|83540	1666.0573	NUF2|83540	20.3991
NUFIP1|26747	205.972	NUFIP1|26747	211.5299
NUFIP2|57532	2157.8306	NUFIP2|57532	1366.2971
NUMA1|4926	8461.7246	NUMA1|4926	13434.2705
NUMBL|9253	378.4278	NUMBL|9253	329.9335
NUMB|8650	769.6527	NUMB|8650	1138.8027
NUP107|57122	833.638	NUP107|57122	693.5698
NUP133|55746	1547.8367	NUP133|55746	1356.9845
NUP153|9972	1519.805	NUP153|9972	964.0798
NUP155|9631	798.2937	NUP155|9631	325.0554
NUP160|23279	1239.4881	NUP160|23279	707.7605
NUP188|23511	1212.0658	NUP188|23511	1393.7916
NUP205|23165	2646.5570000000002	NUP205|23165	937.9157
NUP210|23225	2252.8946	NUP210|23225	1021.7295
NUP214|8021	1720.2925	NUP214|8021	1417.7384
NUP35|129401	223.0347	NUP35|129401	330.8204
NUP37|79023	269.9573	NUP37|79023	305.9867
NUP43|348995	971.3589	NUP43|348995	547.2284
NUP50|10762	1220.5972	NUP50|10762	976.0532
NUP54|53371	542.3522	NUP54|53371	734.8115
lowly_expressed	lowly_expressed	NUP62CL|54830	14.6341
NUP62|23636	2855.9659	NUP62|23636	1370.6652
NUP85|79902	606.947	NUP85|79902	634.5898
NUP88|4927	717.855	NUP88|4927	977.7783
NUP93|9688	884.2169	NUP93|9688	880.7095
NUP98|4928	3501.5235	NUP98|4928	1970.7317
NUPL1|9818	734.9177	NUPL1|9818	502.439
NUPL2|11097	351.0055	NUPL2|11097	308.204
NUPR1|26471	2879.9512	NUPR1|26471	3494.9002
NUS1|116150	1900.6703	NUS1|116150	948.1153
NUSAP1|51203	1653.2602	NUSAP1|51203	127.2727
NUTF2|10204	2829.9817	NUTF2|10204	2349.8891
NVL|4931	605.1188	NVL|4931	493.1264
lowly_expressed	lowly_expressed	NWD1|284434	11.0865
NXF1|10482	1228.5192	NXF1|10482	1444.7894
lowly_expressed	lowly_expressed	NXNL2|158046	11.9734
NXN|64359	995.1249	NXN|64359	650.5543
NXPH1|30010	10.9689	lowly_expressed	lowly_expressed
NXPH3|11248	14.0158	NXPH3|11248	230.1552
NXPH4|11247	909.2017	NXPH4|11247	32.3725
NXT1|29107	493.6015	NXT1|29107	374.7228
NXT2|55916	668.4948	NXT2|55916	347.6718
NYNRIN|57523	421.6941	NYNRIN|57523	658.98
OAF|220323	347.3492	OAF|220323	695.3437
OAS1|4938	103.5954	OAS1|4938	229.7118
OAS2|4939	248.0195	OAS2|4939	291.3525
OAS3|4940	404.6313	OAS3|4940	447.4501
OASL|8638	40.2194	OASL|8638	40.7982
OAT|4942	5278.4887	OAT|4942	3125.4989
OAZ1|4946	12522.8519	OAZ1|4946	10872.7273
OAZ2|4947	2200.4875	OAZ2|4947	2069.1796
OAZ3|51686	124.9909	OAZ3|51686	127.0554
OBFC1|79991	526.5082	OBFC1|79991	1142.7938
OBFC2A|64859	352.2243	OBFC2A|64859	141.4634
OBFC2B|79035	791.5905	OBFC2B|79035	719.2905
lowly_expressed	lowly_expressed	OBP2A|29991	13.7472
lowly_expressed	lowly_expressed	OBP2B|29989	74.0576
OBSCN|84033	441.3711	OBSCN|84033	764.6164
OBSL1|23363	4901.2797	OBSL1|23363	1808.8692
lowly_expressed	lowly_expressed	OCA2|4948	44.7894
OCEL1|79629	174.28400000000002	OCEL1|79629	383.1486
OCIAD1|54940	1890.9202	OCIAD1|54940	2474.9446
OCIAD2|132299	805.6063	OCIAD2|132299	1058.0931
OCLM|10896	10.3595	lowly_expressed	lowly_expressed
OCLN|4950	147.4711	OCLN|4950	285.5876
OCRL|4952	1826.3254	OCRL|4952	897.1175
ODC1|4953	875.0762	ODC1|4953	1115.7428
ODF2L|57489	1261.4260000000002	ODF2L|57489	517.5166
ODF2|4957	1142.596	ODF2|4957	1215.0776
ODF3B|440836	70.6886	ODF3B|440836	165.8537
ODF3L1|161753	31.0786	ODF3L1|161753	13.3038
lowly_expressed	lowly_expressed	ODZ1|10178	26.6075
lowly_expressed	lowly_expressed	ODZ2|57451	159.2018
ODZ3|55714	23.766	ODZ3|55714	132.5942
ODZ4|26011	1060.3291	ODZ4|26011	100.6652
OFD1|8481	1480.195	OFD1|8481	1136.1419
OGDHL|55753	102.986	OGDHL|55753	12.8603
OGDH|4967	3003.0469	OGDH|4967	2474.9446
OGFOD1|55239	953.0774	OGFOD1|55239	839.9113
OGFOD2|79676	245.2468	OGFOD2|79676	252.0089
OGFRL1|79627	348.5679	OGFRL1|79627	598.2262
OGFR|11054	783.6685	OGFR|11054	894.8514
OGG1|4968	238.8787	OGG1|4968	295.7871
OGN|4969	6.0938	OGN|4969	585.3659
OGT|8473	2735.5271	OGT|8473	2225.7206
OIP5|11339	105.7831	OIP5|11339	11.2683
OLA1|29789	2842.7788	OLA1|29789	3137.4723
OLAH|55301	5.4845	lowly_expressed	lowly_expressed
OLFM1|10439	359.5369	OLFM1|10439	300.2217
OLFM2|93145	695.3077	OLFM2|93145	478.4922
lowly_expressed	lowly_expressed	OLFM4|10562	722.8381
OLFML1|283298	71.298	OLFML1|283298	230.1552
OLFML2A|169611	839.1225	OLFML2A|169611	1264.745
OLFML2B|25903	286.4107	OLFML2B|25903	579.1574
OLFML3|56944	93.2358	OLFML3|56944	921.9512
OLIG3|167826	6.0938	lowly_expressed	lowly_expressed
OLR1|4973	87.14200000000001	OLR1|4973	37.694
OMA1|115209	377.209	OMA1|115209	436.8071
OMD|4958	12.7971	OMD|4958	133.0377
ONECUT2|9480	169.4089	lowly_expressed	lowly_expressed
OOEP|441161	14.3023	lowly_expressed	lowly_expressed
OPA1|4976	2512.4924	OPA1|4976	1180.0443
OPA3|80207	375.9902	OPA3|80207	375.6098
OPHN1|4983	898.8422	OPHN1|4983	388.0266
OPLAH|26873	7.922000000000001	OPLAH|26873	471.8404
OPN3|23596	1142.6569	OPN3|23596	544.2439
lowly_expressed	lowly_expressed	OPRK1|4986	15.5211
OPRL1|4987	81.6575	OPRL1|4987	73.1707
OPTN|10133	556.9775	OPTN|10133	1585.8093
lowly_expressed	lowly_expressed	OR2A1|346528	9.3126
OR2A4|79541	42.6569	OR2A4|79541	35.0333
OR2A7|401427	434.4912	OR2A7|401427	243.0155
OR2A9P|441295	244.3632	OR2A9P|441295	333.9246
OR2B6|26212	9.7502	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	OR2W3|343171	7.2151
OR51E1|143503	13.4065	OR51E1|143503	18.1818
lowly_expressed	lowly_expressed	OR7C1|26664	12.4169
OR7E37P|26636	5.4845	lowly_expressed	lowly_expressed
OR7E91P|79315	227.9098	OR7E91P|79315	17.7384
ORAI1|84876	424.741	ORAI1|84876	635.4767
ORAI2|80228	196.2706	ORAI2|80228	1285.5610000000001
ORAI3|93129	111.5174	ORAI3|93129	662.5277
ORAOV1|220064	218.769	ORAOV1|220064	214.1907
ORC1L|4998	251.0664	ORC1L|4998	19.9557
ORC2L|4999	354.0524	ORC2L|4999	433.7029
ORC3L|23595	1016.4534	ORC3L|23595	593.3481
ORC4L|5000	680.6825	ORC4L|5000	533.4812
ORC5L|5001	834.8568	ORC5L|5001	428.8248
ORC6L|23594	175.5027	ORC6L|23594	26.6075
ORM1|5004	3285.192	lowly_expressed	lowly_expressed
ORM2|5005	1606.9470000000001	lowly_expressed	lowly_expressed
ORMDL1|94101	388.1779	ORMDL1|94101	580.9313
ORMDL2|29095	697.0567	ORMDL2|29095	736.8958
ORMDL3|94103	1369.8964	ORMDL3|94103	2979.1574
OS9|10956	4316.2706	OS9|10956	9267.4058
OSBP2|23762	141.3772	OSBP2|23762	121.9512
OSBPL10|114884	82.2669	OSBPL10|114884	253.2151
OSBPL11|114885	767.2151	OSBPL11|114885	261.6408
OSBPL1A|114876	1288.8483	OSBPL1A|114876	1672.2838
OSBPL2|9885	1955.5149	OSBPL2|9885	1194.235
OSBPL3|26031	180.3778	OSBPL3|26031	242.1286
OSBPL5|114879	609.9939	OSBPL5|114879	1066.9623
OSBPL6|114880	13.4065	OSBPL6|114880	108.6475
OSBPL7|114881	21.9378	OSBPL7|114881	273.1707
OSBPL8|114882	778.184	OSBPL8|114882	797.7827
OSBPL9|114883	1811.0908	OSBPL9|114883	1995.5654
OSBP|5007	2669.7136	OSBP|5007	2069.6231
OSCAR|126014	57.2821	OSCAR|126014	22.1729
OSCP1|127700	172.4558	OSCP1|127700	336.1419
OSGEPL1|64172	98.1109	OSGEPL1|64172	209.3126
OSGEP|55644	223.6441	OSGEP|55644	581.8182
OSGIN1|29948	26.2035	OSGIN1|29948	158.3149
OSGIN2|734	1327.8489	OSGIN2|734	552.5499
OSMR|9180	103.5954	OSMR|9180	351.663
OSM|5008	25.5941	OSM|5008	8.4257
OSR1|130497	14.0158	OSR1|130497	948.5588
OSR2|116039	74.3449	OSR2|116039	138.8027
OST4|100128731	5192.5411	OST4|100128731	2647.4235
OSTC|58505	1511.8829999999998	OSTC|58505	1862.5277
OSTF1|26578	1059.1103	OSTF1|26578	881.153
OSTM1|28962	351.0055	OSTM1|28962	350.3326
OSTalpha|200931	5.4845	OSTalpha|200931	9.3126
OTOA|146183	5.4845	OTOA|146183	15.0776
lowly_expressed	lowly_expressed	OTOF|9381	44.7894
OTUB1|55611	2381.4747	OTUB1|55611	2112.6386
OTUB2|78990	198.05	OTUB2|78990	58.98
OTUD1|220213	326.6301	OTUD1|220213	442.5721
OTUD3|23252	373.5527	OTUD3|23252	337.4723
OTUD4|54726	587.4467	OTUD4|54726	654.9889
OTUD5|55593	2029.2505	OTUD5|55593	1801.3304
OTUD6B|51633	166.362	OTUD6B|51633	87.3614
OTUD7A|161725	17.6722	OTUD7A|161725	19.9557
OTUD7B|56957	1369.8964	OTUD7B|56957	1086.4745
OTX1|5013	36.5631	OTX1|5013	18.1818
OVCA2|124641	654.4119	OVCA2|124641	764.3326
lowly_expressed	lowly_expressed	OVCH2|341277	8.8692
OVGP1|5016	34.1255	OVGP1|5016	73.6142
OVOL1|5017	1514.3205	OVOL1|5017	254.102
OVOL2|58495	235.8318	OVOL2|58495	295.7871
OXA1L|5018	2127.3614	OXA1L|5018	2760.0887
OXCT1|5019	1017.0628	OXCT1|5019	838.1375
lowly_expressed	lowly_expressed	OXCT2|64064	13.7472
OXER1|165140	9.7502	OXER1|165140	52.7716
OXGR1|27199	90.7983	OXGR1|27199	29.2683
OXNAD1|92106	110.90799999999999	OXNAD1|92106	200.0
OXR1|55074	864.7166	OXR1|55074	595.5654
OXSM|54995	235.8318	OXSM|54995	219.5122
OXSR1|9943	994.5155	OXSR1|9943	843.0155
OXTR|5021	26.2035	OXTR|5021	11169.8448
P2RX2|22953	82.8763	lowly_expressed	lowly_expressed
P2RX4|5025	152.9555	P2RX4|5025	851.4412
P2RX5|5026	30.0731	P2RX5|5026	24.2705
P2RX7|5027	13.4065	P2RX7|5027	36.3636
P2RY10|27334	20.7191	P2RY10|27334	7.5388
P2RY11|5032	28.6654	P2RY11|5032	79.2461
lowly_expressed	lowly_expressed	P2RY12|64805	39.9113
P2RY13|53829	28.0317	P2RY13|53829	72.2838
P2RY14|9934	64.5948	P2RY14|9934	57.2062
P2RY1|5028	39.0006	P2RY1|5028	15.5211
P2RY2|5029	213.894	P2RY2|5029	103.3259
P2RY4|5030	6.7032	lowly_expressed	lowly_expressed
P2RY6|5031	105.4235	P2RY6|5031	28.3814
P2RY8|286530	74.9543	P2RY8|286530	73.6142
P4HA1|5033	608.7751	P4HA1|5033	843.9024
P4HA2|8974	911.6392	P4HA2|8974	1191.5743
P4HA3|283208	11.5783	lowly_expressed	lowly_expressed
P4HB|5034	19967.0932	P4HB|5034	22403.9911
P4HTM|54681	495.4296	P4HTM|54681	856.7627
P704P|641455	12.1877	P704P|641455	12.4169
PA2G4P4|647033	58.5009	PA2G4P4|647033	54.102
PA2G4|5036	3706.2767	PA2G4|5036	4348.5588
PAAF1|80227	180.9872	PAAF1|80227	540.133
PABPC1L|80336	160.2681	PABPC1L|80336	199.5565
PABPC1|26986	126914.6862	PABPC1|26986	33070.51
PABPC3|5042	1118.83	PABPC3|5042	260.7539
PABPC4L|132430	32.9068	PABPC4L|132430	26.1641
PABPC4|8761	8232.7849	PABPC4|8761	3560.5322
PABPC5|140886	9.7502	PABPC5|140886	38.1375
PABPN1|8106	2712.5472	PABPN1|8106	2185.5255
PACRGL|133015	111.5174	PACRGL|133015	207.5388
lowly_expressed	lowly_expressed	PACRG|135138	39.0244
PACS1|55690	576.4778	PACS1|55690	2301.9956
PACS2|23241	1241.3163	PACS2|23241	1121.0643
PACSIN1|29993	48.1414	PACSIN1|29993	12.4169
PACSIN2|11252	364.4119	PACSIN2|11252	1929.9335
PACSIN3|29763	1635.5881	PACSIN3|29763	731.2639
PADI1|29943	28.0317	lowly_expressed	lowly_expressed
PADI2|11240	1688.6045	PADI2|11240	2227.4945
PADI3|51702	96.8921	PADI3|51702	23.5033
PADI4|23569	11.5783	PADI4|23569	6.6519
PAF1|54623	2015.2346	PAF1|54623	2110.8647
PAFAH1B1|5048	2436.9287	PAFAH1B1|5048	2782.7051
PAFAH1B2|5049	296.1609	PAFAH1B2|5049	469.6231
PAFAH1B3|5050	1370.0792	PAFAH1B3|5050	575.9911
PAFAH2|5051	796.4656	PAFAH2|5051	875.8315
PAG1|55824	134.0646	PAG1|55824	94.4568
lowly_expressed	lowly_expressed	PAH|5053	6.2084
PAICS|10606	2049.9695	PAICS|10606	2847.0067
PAIP1|10605	905.5454	PAIP1|10605	1098.0044
PAIP2B|400961	610.6033	PAIP2B|400961	286.031
PAIP2|51247	1455.2102	PAIP2|51247	2278.0488
PAK1IP1|55003	489.3358	PAK1IP1|55003	355.6541
PAK1|5058	5257.1603	PAK1|5058	1242.1286
PAK2|5062	2405.2407	PAK2|5062	1794.6785
PAK3|5063	35.9537	PAK3|5063	10.642999999999999
PAK4|10298	2374.1621	PAK4|10298	1850.5543
PAK6|56924	199.9695	PAK6|56924	345.0111
lowly_expressed	lowly_expressed	PAK7|57144	94.0133
PALB2|79728	182.206	PALB2|79728	216.408
PALLD|23022	1062.1572	PALLD|23022	4325.0554
PALM2-AKAP2|445815	468.3608	PALM2-AKAP2|445815	1002.9889
PALM2|114299	125.521	PALM2|114299	33.5432
PALM3|342979	20.1097	PALM3|342979	70.51
PALMD|54873	2741.0116	PALMD|54873	1280.7095
PALM|5064	646.557	PALM|5064	901.1086
PAMR1|25891	33.5161	PAMR1|25891	795.122
PAM|5066	815.3565	PAM|5066	2338.3592
PAN2|9924	137.1115	PAN2|9924	615.0776
PAN3|255967	464.9604	PAN3|255967	705.9867
PANK1|53354	800.7313	PANK1|53354	61.6408
PANK2|80025	577.6965	PANK2|80025	444.3459
PANK3|79646	778.184	PANK3|79646	1479.3792
PANK4|55229	341.8647	PANK4|55229	419.5122
PANX1|24145	920.1706	PANX1|24145	262.9712
PANX2|56666	26.8129	PANX2|56666	44.7894
PAOX|196743	113.3455	PAOX|196743	180.4878
PAPD4|167153	767.2151	PAPD4|167153	662.5277
PAPD5|64282	215.7221	PAPD5|64282	186.2528
PAPD7|11044	735.5271	PAPD7|11044	576.0532
PAPLN|89932	107.8611	PAPLN|89932	604.878
PAPL|390928	180.3778	lowly_expressed	lowly_expressed
PAPOLA|10914	3911.0299	PAPOLA|10914	2629.2683
PAPOLG|64895	370.5058	PAPOLG|64895	267.4058
PAPPA|5069	25.5941	PAPPA|5069	29.7118
PAPSS1|9061	1622.7910000000002	PAPSS1|9061	2718.4035
PAPSS2|9060	310.1767	PAPSS2|9060	266.0754
PAQR3|152559	250.457	PAQR3|152559	147.2284
PAQR4|124222	543.1566	PAQR4|124222	293.8581
PAQR5|54852	131.6271	PAQR5|54852	69.1796
PAQR6|79957	72.5168	PAQR6|79957	45.2328
PAQR7|164091	2247.4101	PAQR7|164091	438.5809
PAQR8|85315	87.7514	PAQR8|85315	188.0266
lowly_expressed	lowly_expressed	PAR-SN|347746	117.0732
lowly_expressed	lowly_expressed	PAR1|145624	5.765
lowly_expressed	lowly_expressed	PAR5|8123	5.3215
lowly_expressed	lowly_expressed	PARD3B|117583	64.3016
PARD3|56288	2432.663	PARD3|56288	1042.5721
PARD6A|50855	109.0798	PARD6A|50855	172.0621
PARD6B|84612	271.1761	PARD6B|84612	138.3592
PARD6G|84552	912.8580000000001	PARD6G|84552	237.2506
PARG|8505	512.4924	PARG|8505	384.0355
PARK2|5071	51.1883	PARK2|5071	131.7073
PARK7|11315	5312.0049	PARK7|11315	6047.0067
PARL|55486	1700.1828	PARL|55486	1131.7073
PARM1|25849	3054.8446	PARM1|25849	1102.8825
PARN|5073	1247.4101	PARN|5073	1255.4324
PARP10|84875	413.1627	PARP10|84875	922.3947
PARP11|57097	25.5941	PARP11|57097	202.2173
PARP12|64761	265.6917	PARP12|64761	455.4324
PARP14|54625	380.8653	PARP14|54625	1253.6585
lowly_expressed	lowly_expressed	PARP15|165631	5.3215
PARP16|54956	188.9092	PARP16|54956	319.2905
PARP1|142	4224.8629	PARP1|142	3310.8647
PARP2|10038	322.3644	PARP2|10038	415.0776
PARP3|10039	58.5009	PARP3|10039	609.7561
PARP4|143	751.3711	PARP4|143	1157.8714
PARP6|56965	700.7922	PARP6|56965	654.5455
PARP8|79668	42.6569	PARP8|79668	419.9557
PARP9|83666	312.0536	PARP9|83666	1632.5632
PARS2|25973	361.365	PARS2|25973	191.5743
PART1|25859	29.8598	PART1|25859	158.7583
PARVA|55742	1081.0481	PARVA|55742	2425.7206
PARVB|29780	389.3967	PARVB|29780	439.4678
PARVG|64098	109.0798	PARVG|64098	67.4058
PASK|23178	270.5667	PASK|23178	137.4723
PATL1|219988	1508.2267	PATL1|219988	760.0887
PATZ1|23598	471.0542	PATZ1|23598	1805.3215
PAWR|5074	208.4095	PAWR|5074	242.1286
lowly_expressed	lowly_expressed	PAX2|5076	35.9202
lowly_expressed	lowly_expressed	PAX3|5077	18.6253
PAX5|5079	6.0938	lowly_expressed	lowly_expressed
PAX6|5080	41.4381	PAX6|5080	42.1286
PAX8|7849	7.3126	PAX8|7849	7.0953
PAX9|5083	5.4845	PAX9|5083	316.6297
PAXIP1|22976	702.2243	PAXIP1|22976	368.2528
PBK|55872	530.7739	PBK|55872	19.5122
PBLD|64081	82.8763	PBLD|64081	186.2528
PBRM1|55193	1063.376	PBRM1|55193	1095.7871
PBX1|5087	7148.6898	PBX1|5087	3268.7361
PBX2|5089	2552.7118	PBX2|5089	1212.4169
PBX3|5090	60.9385	PBX3|5090	360.9756
PBX4|80714	7.922000000000001	PBX4|80714	7.9823
PBXIP1|57326	7039.0006	PBXIP1|57326	5580.4878
PCBD1|5092	1004.2657	PCBD1|5092	1380.9313
PCBD2|84105	152.3461	PCBD2|84105	203.5477
PCBP1|5093	10597.8062	PCBP1|5093	7478.9357
PCBP2|5094	9589.1286	PCBP2|5094	14044.8027
PCBP3|54039	176.1121	PCBP3|54039	15.0776
PCBP4|57060	1273.0043	PCBP4|57060	796.0089
PCCA|5095	604.1438	PCCA|5095	1313.8093
PCCB|5096	1023.5649	PCCB|5096	1498.5499
lowly_expressed	lowly_expressed	PCDH10|57575	8.4257
PCDH12|51294	280.3169	PCDH12|51294	273.1707
PCDH17|27253	146.8617	PCDH17|27253	27.4945
PCDH18|54510	215.7221	PCDH18|54510	866.0754
PCDH19|57526	37.1725	PCDH19|57526	134.8115
PCDH1|5097	1191.3467	PCDH1|5097	1431.9289999999999
lowly_expressed	lowly_expressed	PCDH20|64881	5.765
PCDH7|5099	28.6411	PCDH7|5099	223.5033
PCDH9|5101	8.5314	PCDH9|5101	18.6253
PCDHA10|56139	8.2693	PCDHA10|56139	18.9224
PCDHA11|56138	5.3991	PCDHA11|56138	136.6785
lowly_expressed	lowly_expressed	PCDHA12|56137	13.0909
lowly_expressed	lowly_expressed	PCDHA2|56146	14.6918
PCDHA3|56145	8.8422	PCDHA3|56145	110.1996
lowly_expressed	lowly_expressed	PCDHA4|56144	31.4634
lowly_expressed	lowly_expressed	PCDHA5|56143	5.1131
PCDHA6|56142	15.9902	PCDHA6|56142	28.4435
PCDHA7|56141	9.2017	PCDHA7|56141	6.9401
lowly_expressed	lowly_expressed	PCDHA8|56140	5.4412
lowly_expressed	lowly_expressed	PCDHA9|9752	9.5033
PCDHAC1|56135	25.2224	PCDHAC1|56135	7.5122
PCDHAC2|56134	12.1633	PCDHAC2|56134	12.878
PCDHB10|56126	10.3595	PCDHB10|56126	65.1885
lowly_expressed	lowly_expressed	PCDHB11|56125	31.0421
lowly_expressed	lowly_expressed	PCDHB12|56124	26.1641
PCDHB13|56123	5.4845	PCDHB13|56123	67.8492
PCDHB14|56122	21.9378	PCDHB14|56122	161.4191
PCDHB15|56121	9.1408	PCDHB15|56121	31.929000000000002
PCDHB16|57717	30.4692	PCDHB16|57717	186.2528
PCDHB17|54661	5.4845	PCDHB17|54661	6.6519
lowly_expressed	lowly_expressed	PCDHB18|54660	17.2949
lowly_expressed	lowly_expressed	PCDHB19P|84054	16.8514
PCDHB2|56133	723.3394	PCDHB2|56133	137.9157
PCDHB3|56132	9.7502	PCDHB3|56132	30.1552
PCDHB4|56131	34.1255	PCDHB4|56131	403.1042
PCDHB5|26167	13.4065	PCDHB5|26167	75.8315
PCDHB6|56130	10.3595	PCDHB6|56130	173.8359
