gene_id	TCGA-E9-A1NA-01A-11R-A144-07	gene_id	TCGA-E9-A1NA-11A-33R-A144-07
KIAA1586|57691	145.0216	KIAA1586|57691	146.159
KIAA1598|57698	1214.2857	KIAA1598|57698	736.5493
KIAA1609|57707	712.1212	KIAA1609|57707	446.533
KIAA1614|57710	44.128	KIAA1614|57710	161.9833
KIAA1632|57724	901.3605	KIAA1632|57724	1114.7981
KIAA1644|85352	88.4354	KIAA1644|85352	42.5818
KIAA1671|85379	1276.7471	KIAA1671|85379	3243.8861
KIAA1683|80726	2027.5201	KIAA1683|80726	215.9778
KIAA1704|55425	125.9091	KIAA1704|55425	336.9445
KIAA1712|80817	272.3562	KIAA1712|80817	254.8499
KIAA1715|80856	862.7087	KIAA1715|80856	846.6481
KIAA1731|85459	308.28700000000003	KIAA1731|85459	379.3996
KIAA1737|85457	812.6160000000001	KIAA1737|85457	954.0616
KIAA1755|85449	60.9153	KIAA1755|85449	106.6462
KIAA1797|54914	866.7285	KIAA1797|54914	957.1305
KIAA1804|84451	165.739	KIAA1804|84451	118.1548
KIAA1826|84437	316.6357	KIAA1826|84437	393.9772
KIAA1841|84542	286.3327	KIAA1841|84542	173.7796
KIAA1875|340390	5.5659	KIAA1875|340390	15.7284
KIAA1908|114796	171.9233	KIAA1908|114796	394.7444
KIAA1919|91749	28.756999999999998	KIAA1919|91749	59.8446
KIAA1949|170954	1449.598	KIAA1949|170954	1838.6879999999999
KIAA1958|158405	13.2962	KIAA1958|158405	40.6637
KIAA1967|57805	2563.0798	KIAA1967|57805	2371.5354
KIAA1984|84960	5.5659	KIAA1984|84960	10.3577
KIAA2013|90231	1400.1237	KIAA2013|90231	1278.9872
KIAA2018|205717	667.9035	KIAA2018|205717	1023.4967
KIAA2022|340533	137.6005	KIAA2022|340533	60.2283
KIAA2026|158358	452.0717	KIAA2026|158358	792.5578
KIDINS220|57498	2650.8967	KIDINS220|57498	2766.2799
KIF11|3832	728.2004	KIF11|3832	71.3532
lowly_expressed	lowly_expressed	KIF12|113220	132.3487
KIF13A|63971	1955.7823	KIF13A|63971	2117.1957
KIF13B|23303	337.6623	KIF13B|23303	2247.6264
KIF14|9928	475.57199999999995	KIF14|9928	9.9741
KIF15|56992	146.2585	KIF15|56992	17.2629
KIF16B|55614	1315.7081	KIF16B|55614	839.743
KIF17|57576	49.4743	KIF17|57576	53.3231
KIF18A|81930	121.8306	KIF18A|81930	23.4008
KIF18B|146909	115.6463	KIF18B|146909	9.5905
lowly_expressed	lowly_expressed	KIF19|124602	63.6808
KIF1A|547	40.5071	lowly_expressed	lowly_expressed
KIF1B|23095	1867.6562	KIF1B|23095	2264.1220000000003
KIF1C|10749	2420.5318	KIF1C|10749	8144.2409
KIF20A|10112	938.7755	KIF20A|10112	19.180999999999997
KIF20B|9585	383.7353	KIF20B|9585	166.1072
KIF21A|55605	845.0835	KIF21A|55605	291.1672
KIF21B|23046	427.95300000000003	KIF21B|23046	208.3054
KIF22|3835	1252.9375	KIF22|3835	502.1579
KIF23|9493	556.2771	KIF23|9493	49.4869
KIF24|347240	90.5999	KIF24|347240	75.1894
KIF26A|26153	101.7316	KIF26A|26153	459.1925
KIF26B|55083	994.4341	KIF26B|55083	46.418
KIF27|55582	85.6524	KIF27|55582	131.1979
KIF2A|3796	872.6036	KIF2A|3796	559.7008
KIF2C|11004	815.0897	KIF2C|11004	24.9353
KIF3A|11127	569.5733	KIF3A|11127	314.1843
KIF3B|9371	1854.3599	KIF3B|9371	1908.1231
KIF3C|3797	2506.8027	KIF3C|3797	510.9811
KIF4A|24137	411.2554	KIF4A|24137	13.8103
KIF4B|285643	6.1843	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KIF5A|3798	18.7974
KIF5B|3799	4957.9468	KIF5B|3799	5071.0655
KIF5C|3800	972.4799	KIF5C|3800	304.5938
lowly_expressed	lowly_expressed	KIF6|221458	29.1551
KIF7|374654	124.0693	KIF7|374654	293.6875
KIF9|64147	74.8299	KIF9|64147	85.9308
KIFAP3|22920	1952.0717	KIFAP3|22920	747.2907
KIFC1|3833	289.1156	KIFC1|3833	36.4438
KIFC2|90990	364.2084	KIFC2|90990	234.2073
KIFC3|3801	447.7427	KIFC3|3801	728.877
KILLIN|100144748	67.0996	KILLIN|100144748	41.8145
KIN|22944	178.1076	KIN|22944	177.9994
lowly_expressed	lowly_expressed	KIRREL3|84623	7.2888
KIRREL|55243	335.8071	KIRREL|55243	999.7123
KISS1R|84634	17.316	lowly_expressed	lowly_expressed
KITLG|4254	410.3278	KITLG|4254	771.8423
KIT|3815	58.7508	KIT|3815	4159.5857
KLB|152831	22.5727	KLB|152831	562.0025
KLC1|3831	1524.1187	KLC1|3831	1767.2274
KLC2|64837	1308.5962	KLC2|64837	441.546
KLC3|147700	144.7124	KLC3|147700	97.823
KLC4|89953	278.6271	KLC4|89953	560.8593
KLF10|7071	1982.0656	KLF10|7071	2676.1293
KLF11|8462	949.9072	KLF11|8462	1341.5172
KLF12|11278	305.1948	KLF12|11278	409.32199999999995
KLF13|51621	2079.4682	KLF13|51621	3463.3164
lowly_expressed	lowly_expressed	KLF14|136259	16.4956
KLF15|28999	5.5659	KLF15|28999	464.1795
KLF16|83855	667.2851	KLF16|83855	255.8742
lowly_expressed	lowly_expressed	KLF17|128209	5.7543
KLF2|10365	577.9221	KLF2|10365	636.8083
KLF3|51274	983.5993	KLF3|51274	1928.0522
KLF4|9314	480.2103	KLF4|9314	1185.7677
KLF5|688	177.18	KLF5|688	522.1061
KLF6|1316	2460.4205	KLF6|1316	3978.9009
KLF7|8609	151.2059	KLF7|8609	190.2752
KLF8|11279	62.4613	KLF8|11279	491.0329
KLF9|687	394.5578	KLF9|687	2002.1099
KLHDC10|23008	1922.0779	KLHDC10|23008	955.2124
KLHDC1|122773	47.9283	KLHDC1|122773	85.1635
KLHDC2|23588	1375.6957	KLHDC2|23588	980.9149
KLHDC3|116138	870.7483	KLHDC3|116138	2093.0277
KLHDC4|54758	356.1657	KLHDC4|54758	267.8431
KLHDC5|57542	936.9202	KLHDC5|57542	783.3509
KLHDC7A|127707	32.7767	KLHDC7A|127707	79.7928
KLHDC7B|113730	350.3401	KLHDC7B|113730	28.7715
KLHDC8A|55220	12.0594	KLHDC8A|55220	14.5775
KLHDC8B|200942	666.3575	KLHDC8B|200942	950.9926
KLHDC9|126823	188.0025	KLHDC9|126823	47.5688
lowly_expressed	lowly_expressed	KLHL10|317719	5.7543
KLHL11|55175	56.5863	KLHL11|55175	86.698
KLHL12|59349	1348.4848	KLHL12|59349	900.7385
KLHL13|90293	359.6166	KLHL13|90293	466.4813
KLHL14|57565	6.8027	KLHL14|57565	30.6896
KLHL15|80311	482.3748	KLHL15|80311	277.3569
KLHL17|339451	120.2845	KLHL17|339451	52.5559
KLHL18|23276	362.7087	KLHL18|23276	501.3906
KLHL20|27252	467.5325	KLHL20|27252	590.0067
KLHL21|9903	990.7236	KLHL21|9903	2710.655
KLHL22|84861	336.7347	KLHL22|84861	583.4852
KLHL23|151230	102.4613	KLHL23|151230	101.8471
KLHL24|54800	1022.2635	KLHL24|54800	1258.2718
KLHL25|64410	376.0049	KLHL25|64410	472.2355
KLHL26|55295	652.4428	KLHL26|55295	271.6026
KLHL28|54813	598.9487	KLHL28|54813	343.3394
KLHL29|114818	38.6518	KLHL29|114818	511.3647
KLHL2|11275	269.0167	KLHL2|11275	608.4204
KLHL30|377007	30.9215	KLHL30|377007	202.9347
KLHL31|401265	23.7013	KLHL31|401265	311.7522
lowly_expressed	lowly_expressed	KLHL32|114792	6.5215
lowly_expressed	lowly_expressed	KLHL33|123103	5.3707
KLHL35|283212	500.9276	KLHL35|283212	36.4438
KLHL36|79786	517.0068	KLHL36|79786	393.2099
KLHL38|340359	14.5331	KLHL38|340359	5.7543
KLHL3|26249	51.6388	KLHL3|26249	272.7534
KLHL4|56062	5.2566	KLHL4|56062	53.3231
KLHL5|51088	1497.2171	KLHL5|51088	1291.2631
KLHL6|89857	405.6895	KLHL6|89857	128.1289
KLHL7|55975	447.4335	KLHL7|55975	626.8342
KLHL8|57563	386.8275	KLHL8|57563	384.0031
KLHL9|55958	851.2678	KLHL9|55958	1389.8533
lowly_expressed	lowly_expressed	KLK10|5655	163.0383
lowly_expressed	lowly_expressed	KLK11|11012	10.3577
lowly_expressed	lowly_expressed	KLK13|26085	5.3707
lowly_expressed	lowly_expressed	KLK1|3816	7.6724
KLK4|9622	89.0538	lowly_expressed	lowly_expressed
KLK5|25818	7.1119	KLK5|25818	746.1398
KLK6|5653	11.1317	KLK6|5653	159.9693
KLK7|5650	15.4607	KLK7|5650	324.1584
lowly_expressed	lowly_expressed	KLK8|11202	53.7067
KLKP1|606293	19.4805	lowly_expressed	lowly_expressed
KLRA1|10748	12.0594	KLRA1|10748	32.9913
KLRAQ1|129285	462.2758	KLRAQ1|129285	594.9938
lowly_expressed	lowly_expressed	KLRB1|3820	47.9524
lowly_expressed	lowly_expressed	KLRC1|3821	29.1551
KLRC2|3822	5.2783	KLRC2|3822	8.1366
KLRD1|3824	20.0989	KLRD1|3824	44.8835
lowly_expressed	lowly_expressed	KLRF1|51348	13.0431
KLRG1|10219	6.8027	KLRG1|10219	19.5646
KLRG2|346689	38.961	KLRG2|346689	9.5905
KLRK1|22914	37.1707	KLRK1|22914	87.7913
KL|9365	12.987	KL|9365	265.4647
KMO|8564	43.5745	KMO|8564	40.9322
KNDC1|85442	317.2542	KNDC1|85442	121.6074
KNTC1|9735	511.4409	KNTC1|9735	236.6932
KPNA1|3836	1885.5906	KPNA1|3836	1625.0120000000002
KPNA2|3838	3376.3142	KPNA2|3838	870.0489
KPNA3|3839	627.3964	KPNA3|3839	1285.8924
KPNA4|3840	1991.6512	KPNA4|3840	1848.2785
KPNA5|3841	35.5597	KPNA5|3841	103.5773
KPNA6|23633	2200.0618	KPNA6|23633	2038.9374
KPNB1|3837	7772.1088	KPNB1|3837	4543.5888
KPTN|11133	152.4428	KPTN|11133	120.4565
KRAS|3845	1222.6345	KRAS|3845	759.5665
KRBA1|84626	40.1979	KRBA1|84626	225.5682
KRBA2|124751	55.9678	KRBA2|124751	111.2496
KRCC1|51315	856.2152	KRCC1|51315	941.0185
KREMEN1|83999	396.7223	KREMEN1|83999	1042.2939999999999
KRI1|65095	1092.5819	KRI1|65095	632.3430000000001
KRIT1|889	658.6271	KRIT1|889	693.584
KRR1|11103	878.2746	KRR1|11103	718.9527
KRT10|3858	606.3698	KRT10|3858	221.3484
lowly_expressed	lowly_expressed	KRT13|3860	5.7543
lowly_expressed	lowly_expressed	KRT14|3861	23566.1264
KRT15|3866	44.8361	KRT15|3866	11854.6082
KRT16|3868	36.1781	KRT16|3868	283.8784
lowly_expressed	lowly_expressed	KRT17|3872	10456.699
KRT18|3875	24526.6357	KRT18|3875	3453.5379
KRT19|3880	15405.6895	KRT19|3880	6237.2686
KRT222|125113	23.1911	KRT222|125113	50.6378
lowly_expressed	lowly_expressed	KRT23|25984	861.2257
lowly_expressed	lowly_expressed	KRT32|3882	13.4267
lowly_expressed	lowly_expressed	KRT5|3852	19676.9924
lowly_expressed	lowly_expressed	KRT6B|3854	585.4033
lowly_expressed	lowly_expressed	KRT6C|286887	15.3448
lowly_expressed	lowly_expressed	KRT79|338785	7.2888
KRT7|3855	5493.5065	KRT7|3855	7180.2052
KRT80|144501	2776.7471	KRT80|144501	306.5119
KRT81|3887	10.2041	KRT81|3887	94.3704
KRT86|3892	6.8027	KRT86|3892	12.2758
KRT8|3856	32836.3822	KRT8|3856	5263.0632
KRTAP5-9|3846	5.8751	lowly_expressed	lowly_expressed
KRTCAP2|200185	3596.7842	KRTCAP2|200185	1169.6557
KRTCAP3|200634	1305.8132	KRTCAP3|200634	197.1804
KSR1|8844	339.5176	KSR1|8844	540.1362
KSR2|283455	105.4422	KSR2|283455	44.8835
KTELC1|56983	390.2288	KTELC1|56983	327.611
KTI12|112970	161.41	KTI12|112970	169.5598
KTN1|3895	9110.6988	KTN1|3895	6856.0468
KYNU|8942	751.3915	KYNU|8942	285.4129
lowly_expressed	lowly_expressed	KY|339855	86.3144
L1CAM|3897	706.2461	L1CAM|3897	118.5384
L2HGDH|79944	417.7489	L2HGDH|79944	146.159
L3MBTL2|83746	486.6605	L3MBTL2|83746	813.1773
L3MBTL3|84456	283.2406	L3MBTL3|84456	256.6414
L3MBTL4|91133	48.2375	L3MBTL4|91133	137.7194
L3MBTL|26013	25.974	L3MBTL|26013	128.1289
LACE1|246269	47.9283	LACE1|246269	46.418
LACTB2|51110	361.1626	LACTB2|51110	191.8097
LACTB|114294	705.6277	LACTB|114294	272.3698
LAD1|3898	4726.0359	LAD1|3898	469.1666
LAG3|3902	46.073	LAG3|3902	18.7974
LAGE3|8270	663.2653	LAGE3|8270	166.1072
LAIR1|3903	1156.4626	LAIR1|3903	1300.4699
LAMA1|284217	74.8299	LAMA1|284217	100.5083
LAMA2|3908	627.6964	LAMA2|3908	2463.6003
LAMA3|3909	271.1812	LAMA3|3909	2727.1507
LAMA4|3910	2058.1323	LAMA4|3910	8602.6662
LAMA5|3911	2046.6914	LAMA5|3911	4337.5851
LAMB1|3912	4245.5164	LAMB1|3912	4708.1615
LAMB2L|22973	15.4607	LAMB2L|22973	17.6465
LAMB2|3913	4111.008	LAMB2|3913	12522.8733
LAMB3|3914	2003.0921	LAMB3|3914	3035.9643
lowly_expressed	lowly_expressed	LAMB4|22798	6.9052
LAMC1|3915	7076.0668	LAMC1|3915	12363.2876
LAMC2|3918	3216.4502	LAMC2|3918	4389.7574
LAMC3|10319	46.073	LAMC3|10319	170.7107
LAMP1|3916	7662.0284	LAMP1|3916	7841.5652
LAMP2|3920	5183.3643	LAMP2|3920	4371.3436
LAMP3|27074	219.2331	LAMP3|27074	53.7067
LANCL1|10314	1506.4935	LANCL1|10314	1842.1406
LANCL2|55915	646.5677	LANCL2|55915	571.5930000000001
LANCL3|347404	7.4212	LANCL3|347404	13.4267
LAP3|51056	1875.3865	LAP3|51056	2744.7972
LAPTM4A|9741	19579.4682	LAPTM4A|9741	8091.685
LAPTM4B|55353	3148.1138	LAPTM4B|55353	2033.5667
LAPTM5|7805	6748.2993	LAPTM5|7805	3467.5362
LARGE|9215	333.6425	LARGE|9215	562.3861
LARP1B|55132	829.0043	LARP1B|55132	338.736
LARP1|23367	10428.5714	LARP1|23367	5421.6937
LARP4B|23185	1313.8528	LARP4B|23185	1220.2935
LARP4|113251	1659.2455	LARP4|113251	1050.3501
LARP6|55323	281.3853	LARP6|55323	531.3129
LARP7|51574	874.1497	LARP7|51574	921.0703
LARS2|23395	257.5758	LARS2|23395	454.589
LARS|51520	2806.7409	LARS|51520	2906.6846
LAS1L|81887	896.1039	LAS1L|81887	850.1007
LASP1|3927	3339.5176	LASP1|3927	6656.1811
LASS1|10715	44.0136	LASS1|10715	6.7325
LASS2|29956	11857.4521	LASS2|29956	3939.7717
lowly_expressed	lowly_expressed	LASS3|204219	6.1379
LASS4|79603	284.1682	LASS4|79603	646.3988
LASS5|91012	751.3915	LASS5|91012	648.3169
LASS6|253782	1156.5863	LASS6|253782	981.6131
LAT2|7462	303.3395	LAT2|7462	226.7191
LATS1|9113	455.7823	LATS1|9113	623.7652
LATS2|26524	496.9079	LATS2|26524	1015.8243
LAT|27040	52.5943	LAT|27040	91.5585
LAX1|54900	17.6252	LAX1|54900	60.6119
LAYN|143903	131.4162	LAYN|143903	233.2406
LBH|81606	826.2214	LBH|81606	1394.4567
lowly_expressed	lowly_expressed	LBP|3929	1059.9405
LBR|3930	391.1565	LBR|3930	898.0531
LBX2|85474	21.4657	lowly_expressed	lowly_expressed
LCA5L|150082	97.4026	LCA5L|150082	31.8404
LCA5|167691	120.9029	LCA5|167691	275.0551
LCAT|3931	64.9351	LCAT|3931	111.7752
LCK|3932	69.8825	LCK|3932	120.4565
LCLAT1|253558	551.6388	LCLAT1|253558	316.486
LCMT1|51451	726.0359	LCMT1|51451	476.4554
LCMT2|9836	294.9907	LCMT2|9836	271.9862
lowly_expressed	lowly_expressed	LCN10|414332	146.0708
lowly_expressed	lowly_expressed	LCN2|3934	153.4478
lowly_expressed	lowly_expressed	LCN6|158062	44.9257
LCORL|254251	33.0705	LCORL|254251	87.1545
LCOR|84458	194.1435	LCOR|84458	143.1361
LCP1|3936	2324.9845	LCP1|3936	3442.6009
LCP2|3937	521.9542	LCP2|3937	380.9341
LDB1|8861	1384.3537	LDB1|8861	1351.4913
LDB2|9079	154.2981	LDB2|9079	886.9282
LDB3|11155	126.77799999999999	LDB3|11155	97.4393
LDHA|3939	8053.8033	LDHA|3939	14978.0378
LDHB|3945	915.5844	LDHB|3945	9100.2206
LDHD|197257	34.3228	LDHD|197257	225.9519
LDLRAD1|388633	13.2962	lowly_expressed	lowly_expressed
LDLRAD2|401944	91.9357	LDLRAD2|401944	378.2833
LDLRAD3|143458	901.3605	LDLRAD3|143458	681.6918
LDLRAP1|26119	713.9765	LDLRAP1|26119	688.2133
LDLR|3949	1957.6376	LDLR|3949	800.6138
LDOC1L|84247	973.4075	LDOC1L|84247	1456.6029999999998
LDOC1|23641	1300.5566	LDOC1|23641	786.4199
LEF1|51176	225.7267	LEF1|51176	43.7326
lowly_expressed	lowly_expressed	LEFTY1|10637	5.9614
lowly_expressed	lowly_expressed	LEFTY2|7044	26.0861
LEKR1|389170	17.316	LEKR1|389170	10.7413
LEMD2|221496	571.4286	LEMD2|221496	710.0796
LEMD3|23592	645.3309	LEMD3|23592	680.5409
LENG1|79165	265.6153	LENG1|79165	125.4436
LENG8|114823	887.1954	LENG8|114823	3394.9592
LENG9|94059	423.8745	LENG9|94059	130.5035
LEO1|123169	467.2233	LEO1|123169	412.3909
LEPRE1|64175	1116.8831	LEPRE1|64175	619.929
LEPREL1|55214	73.9023	LEPREL1|55214	428.8865
LEPREL2|10536	951.7625	LEPREL2|10536	492.1838
LEPROTL1|23484	1154.9165	LEPROTL1|23484	829.3852
LEPROT|54741	922.3222	LEPROT|54741	1345.9902
LEPR|3953	88.8095	LEPR|3953	1041.6572
lowly_expressed	lowly_expressed	LEP|3952	16598.83
LETM1|3954	1944.9598	LETM1|3954	1176.5609
LETM2|137994	50.402	LETM2|137994	12.2758
LETMD1|25875	863.3271	LETMD1|25875	1238.7072
LFNG|3955	856.2152	LFNG|3955	870.8162
lowly_expressed	lowly_expressed	LGALS12|85329	868.5144
LGALS1|3956	8237.1676	LGALS1|3956	9338.0646
lowly_expressed	lowly_expressed	LGALS2|3957	18.7974
LGALS3BP|3959	12288.188	LGALS3BP|3959	10241.8721
LGALS3|3958	5594.6197	LGALS3|3958	5986.3815
lowly_expressed	lowly_expressed	LGALS7|3963	54.0903
LGALS8|3964	1237.7118	LGALS8|3964	1163.8976
LGALS9C|654346	11.4409	LGALS9C|654346	13.4267
LGALS9|3965	1702.2263	LGALS9|3965	1359.1637
LGI2|55203	29.3754	LGI2|55203	293.4689
LGI3|203190	6.8027	lowly_expressed	lowly_expressed
LGI4|163175	16.3884	LGI4|163175	215.2105
LGMN|5641	4586.8893	LGMN|5641	3230.0758
LGR4|55366	1245.8256	LGR4|55366	1219.5262
LGR5|8549	40.5071	LGR5|8549	55.6248
lowly_expressed	lowly_expressed	LGR6|59352	210.6071
LGTN|1939	1045.1453	LGTN|1939	1426.6807
lowly_expressed	lowly_expressed	LHCGR|3973	11.125
LHFPL2|10184	2556.5863	LHFPL2|10184	1684.0894
LHFP|10186	374.7681	LHFP|10186	2799.6547
LHPP|64077	361.4719	LHPP|64077	466.0976
LHX1|3975	20.7174	lowly_expressed	lowly_expressed
LHX2|9355	28.4477	lowly_expressed	lowly_expressed
LHX4|89884	6.0915	lowly_expressed	lowly_expressed
LHX6|26468	111.008	LHX6|26468	499.0889
LHX9|56956	6.1843	lowly_expressed	lowly_expressed
LIAS|11019	95.8565	LIAS|11019	180.6848
LIFR|3977	395.4855	LIFR|3977	4106.2626
LIF|3976	72.9746	LIF|3976	85.5471
LIG1|3978	908.4725	LIG1|3978	320.7059
LIG3|3980	739.6413	LIG3|3980	512.5156
LIG4|3981	164.8114	LIG4|3981	325.3093
LILRA1|11024	8.658	LILRA1|11024	32.9913
LILRA2|11027	347.24800000000005	LILRA2|11027	58.6938
LILRA3|11026	6.4935	LILRA3|11026	14.1939
LILRA4|23547	398.5776	LILRA4|23547	11.5086
LILRA5|353514	96.1657	LILRA5|353514	64.8317
LILRA6|79168	259.8609	LILRA6|79168	236.7738
LILRB1|10859	279.2208	LILRB1|10859	202.9347
LILRB2|10288	223.8714	LILRB2|10288	298.4559
LILRB3|11025	135.0062	LILRB3|11025	169.4792
LILRB4|11006	971.5523	LILRB4|11006	331.0636
LILRB5|10990	163.5745	LILRB5|10990	836.2904
LIMA1|51474	1702.8448	LIMA1|51474	3843.8669
LIMCH1|22998	323.1293	LIMCH1|22998	5825.2613
LIMD1|8994	740.1824	LIMD1|8994	869.0285
LIMD2|80774	242.2418	LIMD2|80774	165.7313
LIME1|54923	26.6605	LIME1|54923	40.5141
LIMK1|3984	1332.0965	LIMK1|3984	797.9285
LIMK2|3985	1063.0798	LIMK2|3985	1940.3472
LIMS1|3987	434.4465	LIMS1|3987	717.3684
LIMS2|55679	299.3197	LIMS2|55679	1659.9214
LIMS3-LOC440895|100271835	6.9635	LIMS3-LOC440895|100271835	53.5149
lowly_expressed	lowly_expressed	LIMS3|96626	19.7564
LIN37|55957	154.1837	LIN37|55957	134.9957
LIN52|91750	211.5028	LIN52|91750	170.7107
LIN54|132660	371.0575	LIN54|132660	280.8094
LIN7A|8825	141.0019	LIN7A|8825	41.4309
LIN7B|64130	38.3426	LIN7B|64130	25.3189
LIN7C|55327	763.76	LIN7C|55327	669.0323
LIN9|286826	220.47	LIN9|286826	69.8187
LINGO1|84894	37.415	LINGO1|84894	79.0256
lowly_expressed	lowly_expressed	LINGO2|158038	7.6724
LINGO3|645191	24.1528	lowly_expressed	lowly_expressed
LINGO4|339398	12.3686	LINGO4|339398	26.4697
LINS1|55180	215.2134	LINS1|55180	228.2536
LIPA|3988	3121.5213	LIPA|3988	2239.5703
LIPC|3990	6.1843	lowly_expressed	lowly_expressed
LIPE|3991	170.0557	LIPE|3991	16072.8148
lowly_expressed	lowly_expressed	LIPG|9388	98.5902
LIPH|200879	59.06	LIPH|200879	99.3574
LIPT1|51601	168.2127	LIPT1|51601	128.5125
LIPT2|387787	27.2109	LIPT2|387787	22.5108
LITAF|9516	4049.1651	LITAF|9516	4057.1593
LIX1L|128077	270.872	LIX1L|128077	778.7475
LLGL1|3996	596.7842	LLGL1|3996	929.8935
LLGL2|3993	3591.8367	LLGL2|3993	570.4421
LLPH|84298	743.1756	LLPH|84298	522.3784
LMAN1L|79748	10.9524	lowly_expressed	lowly_expressed
LMAN1|3998	3128.6333	LMAN1|3998	3047.0893
LMAN2L|81562	884.663	LMAN2L|81562	691.2822
LMAN2|10960	2823.7477	LMAN2|10960	2342.764
LMBR1L|55716	584.4156	LMBR1L|55716	397.4297
LMBR1|64327	704.7001	LMBR1|64327	747.6743
LMBRD1|55788	1070.8101	LMBRD1|55788	1486.5254
LMBRD2|92255	188.3117	LMBRD2|92255	232.0898
LMCD1|29995	2251.3915	LMCD1|29995	1874.7482
LMF1|64788	218.6147	LMF1|64788	310.7318
LMF2|91289	1148.423	LMF2|91289	1486.5254
LMLN|89782	450.8349	LMLN|89782	240.91299999999998
LMNA|4000	10775.8194	LMNA|4000	13092.5482
LMNB1|4001	1070.5009	LMNB1|4001	188.7408
LMNB2|84823	2188.0025	LMNB2|84823	1000.0959
LMO2|4005	188.3117	LMO2|4005	626.0669
lowly_expressed	lowly_expressed	LMO3|55885	158.8185
LMO4|8543	491.0328	LMO4|8543	1456.9867
LMO7|4008	777.9839	LMO7|4008	300.374
LMOD1|25802	351.8862	LMOD1|25802	4341.4213
LMTK2|22853	463.2035	LMTK2|22853	400.4987
LMTK3|114783	24.428	LMTK3|114783	119.6893
lowly_expressed	lowly_expressed	LMX1A|4009	24.168000000000003
LMX1B|4010	1489.1775	LMX1B|4010	832.0706
LNP1|348801	112.7489	LNP1|348801	79.4668
LNPEP|4012	1920.5720000000001	LNPEP|4012	653.2195
LNX1|84708	150.2783	LNX1|84708	290.0163
LNX2|222484	351.577	LNX2|222484	354.848
LOC100009676|100009676	81.3513	LOC100009676|100009676	100.0863
LOC100101266|100101266	6.8027	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100124692|100124692	194.8787
LOC100125556|100125556	108.5745	LOC100125556|100125556	51.8078
LOC100126784|100126784	7.7427	LOC100126784|100126784	38.1088
LOC100127888|100127888	10.2443	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100128164|100128164	12.2758
LOC100128191|100128191	61.8089	LOC100128191|100128191	24.1488
LOC100128239|100128239	13.9147	LOC100128239|100128239	11.5086
LOC100128288|100128288	12.987	LOC100128288|100128288	48.3361
LOC100128292|100128292	40.1979	LOC100128292|100128292	13.4267
LOC100128640|100128640	8.658	LOC100128640|100128640	51.0214
LOC100128788|100128788	34.0167	LOC100128788|100128788	6.9052
LOC100128822|100128822	63.0798	LOC100128822|100128822	94.75399999999999
LOC100128842|100128842	17.0068	LOC100128842|100128842	19.9482
LOC100128977|100128977	8.658	lowly_expressed	lowly_expressed
LOC100129034|100129034	1033.0581	LOC100129034|100129034	2575.4906
LOC100129387|100129387	33.1262	LOC100129387|100129387	84.2927
LOC100129534|100129534	40.5071	LOC100129534|100129534	47.1852
LOC100129550|100129550	161.41	LOC100129550|100129550	219.0467
LOC100129637|100129637	174.7557	LOC100129637|100129637	254.263
lowly_expressed	lowly_expressed	LOC100129716|100129716	8.056000000000001
lowly_expressed	lowly_expressed	LOC100129726|100129726	7.6724
LOC100130015|100130015	15.5473	LOC100130015|100130015	30.2637
LOC100130093|100130093	40.1051	LOC100130093|100130093	91.0482
LOC100130148|100130148	7.1119	lowly_expressed	lowly_expressed
LOC100130331|100130331	6.1843	lowly_expressed	lowly_expressed
LOC100130522|100130522	8.3488	LOC100130522|100130522	11.125
LOC100130557|100130557	15.3772	LOC100130557|100130557	29.0246
LOC100130581|100130581	31.5399	LOC100130581|100130581	50.2541
lowly_expressed	lowly_expressed	LOC100130691|100130691	13.9215
LOC100130776|100130776	821.0421	LOC100130776|100130776	292.7899
LOC100130872|100130872	40.5071	LOC100130872|100130872	29.1551
LOC100130932|100130932	68.9549	LOC100130932|100130932	27.6206
LOC100130987|100130987	12.0594	LOC100130987|100130987	14.9612
LOC100131193|100131193	39.8887	LOC100131193|100131193	27.237
LOC100131434|100131434	19.7186	LOC100131434|100131434	83.7096
lowly_expressed	lowly_expressed	LOC100131551|100131551	6.9052
LOC100131691|100131691	112.8479	LOC100131691|100131691	28.104
LOC100132111|100132111	49.0074	LOC100132111|100132111	10.3577
lowly_expressed	lowly_expressed	LOC100132215|100132215	11.9037
LOC100132247|100132247	79.1589	LOC100132247|100132247	103.5773
LOC100132287|100132287	152.752	LOC100132287|100132287	214.4433
LOC100132288|100132288	174.0878	LOC100132288|100132288	295.0034
LOC100132707|100132707	55.9493	LOC100132707|100132707	111.6524
LOC100133161|100133161	28.5405	LOC100133161|100133161	26.8534
LOC100133331|100133331	78.2313	LOC100133331|100133331	112.7841
lowly_expressed	lowly_expressed	LOC100133545|100133545	6.9052
LOC100133669|100133669	6.8027	LOC100133669|100133669	19.180999999999997
LOC100133893|100133893	7.4212	lowly_expressed	lowly_expressed
LOC100133957|100133957	6.0513	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100133985|100133985	5.7543
LOC100133991|100133991	18.2437	LOC100133991|100133991	23.0172
LOC100134229|100134229	81.6327	LOC100134229|100134229	145.7754
