gene_id	TCGA-BH-A1F8-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F8-11B-21R-A13Q-07
ALOX5AP|241	167.2454	ALOX5AP|241	343.6604
ALOX5|240	102.1412	ALOX5|240	551.3483
ALOXE3|59344	12.1528	ALOXE3|59344	6.311
ALPK1|80216	295.4282	ALPK1|80216	658.6345
ALPK2|115701	42.8241	ALPK2|115701	20.0803
ALPK3|57538	48.6111	ALPK3|57538	323.58
ALPL|249	110.8218	ALPL|249	1590.9352
ALS2CL|259173	21.7014	ALS2CL|259173	327.0224
ALS2CR11|151254	42.5347	ALS2CR11|151254	5.1635
ALS2CR4|65062	1338.5417	ALS2CR4|65062	1187.6076
ALS2CR8|79800	171.5856	ALS2CR8|79800	189.3287
ALS2|57679	1133.3912	ALS2|57679	729.7762
lowly_expressed	lowly_expressed	ALX3|257	24.0964
lowly_expressed	lowly_expressed	ALX4|60529	11.4745
AMACR|23600	602.4306	AMACR|23600	273.0924
AMBP|259	22.2801	AMBP|259	10.327
AMBRA1|55626	648.7269	AMBRA1|55626	808.9501
AMD1|262	6997.9745	AMD1|262	2253.012
AMDHD1|144193	59.3171	AMDHD1|144193	27.5387
AMDHD2|51005	89.2072	AMDHD2|51005	157.2002
AMFR|267	7697.338000000001	AMFR|267	2831.8990000000003
AMH|268	5.2083	lowly_expressed	lowly_expressed
AMICA1|120425	26.331	AMICA1|120425	40.1606
AMIGO1|57463	103.8773	AMIGO1|57463	135.3987
AMIGO2|347902	4156.25	AMIGO2|347902	2604.1079
AMIGO3|386724	37.037	AMIGO3|386724	43.603
AMMECR1L|83607	1082.1759	AMMECR1L|83607	866.3224
AMMECR1|9949	527.1991	AMMECR1|9949	254.1595
AMN1|196394	338.5417	AMN1|196394	213.9989
AMOTL1|154810	344.6181	AMOTL1|154810	2608.1469
AMOTL2|51421	787.9051	AMOTL2|51421	4130.809
AMOT|154796	1775.463	AMOT|154796	1375.2151
lowly_expressed	lowly_expressed	AMPD1|270	6.311
AMPD2|271	319.7338	AMPD2|271	620.1951
AMPD3|272	215.2778	AMPD3|272	164.6586
AMPH|273	48.0324	AMPH|273	70.568
AMT|275	8.1019	AMT|275	122.4555
lowly_expressed	lowly_expressed	AMY1A|276	20.0803
AMY2B|280	11.9589	AMY2B|280	210.7344
AMZ1|155185	23.1481	lowly_expressed	lowly_expressed
AMZ2P1|201283	344.6181	AMZ2P1|201283	290.3041
AMZ2|51321	3173.9005	AMZ2|51321	1140.5622
ANAPC10|10393	138.5995	ANAPC10|10393	185.3127
ANAPC11|51529	531.5394	ANAPC11|51529	705.6799
ANAPC13|25847	2354.8958	ANAPC13|25847	1281.6122
ANAPC16|119504	1537.6157	ANAPC16|119504	2898.4509
ANAPC1|64682	1362.5579	ANAPC1|64682	806.0815
ANAPC2|29882	132.5231	ANAPC2|29882	388.4108
ANAPC4|29945	337.3843	ANAPC4|29945	565.1176
ANAPC5|51433	3414.6412	ANAPC5|51433	2567.4125
ANAPC7|51434	1805.8449	ANAPC7|51434	791.1647
ANGEL1|23357	435.7639	ANGEL1|23357	738.9558
ANGEL2|90806	921.875	ANGEL2|90806	745.2668
ANGPT1|284	46.875	ANGPT1|284	560.5278
ANGPT2|285	124.4213	ANGPT2|285	760.7573
lowly_expressed	lowly_expressed	ANGPT4|51378	21.2278
ANGPTL1|9068	16.4931	ANGPTL1|9068	532.4154
ANGPTL2|23452	883.6806	ANGPTL2|23452	3646.0126
ANGPTL4|51129	12.1528	ANGPTL4|51129	887.5502
lowly_expressed	lowly_expressed	ANGPTL5|253935	40.1606
lowly_expressed	lowly_expressed	ANGPTL7|10218	96.3855
ANG|283	117.7807	ANG|283	380.9811
lowly_expressed	lowly_expressed	ANK1|286	20.654
ANK2|287	100.4051	ANK2|287	1369.4779
ANK3|288	1320.6019	ANK3|288	1325.3012
ANKAR|150709	36.4583	ANKAR|150709	40.1606
ANKDD1A|348094	32.9861	ANKDD1A|348094	107.86
lowly_expressed	lowly_expressed	ANKFN1|162282	14.3431
ANKFY1|51479	2739.2940000000003	ANKFY1|51479	2047.0453
ANKHD1-EIF4EBP3|404734	716.4786	ANKHD1-EIF4EBP3|404734	572.5301
ANKHD1|54882	5493.5619	ANKHD1|54882	2174.0906
ANKH|56172	1094.3287	ANKH|56172	1419.3919
ANKIB1|54467	4811.6319	ANKIB1|54467	1438.8985
lowly_expressed	lowly_expressed	ANKK1|255239	37.292
ANKLE2|23141	1878.7616	ANKLE2|23141	1511.1876
ANKMY1|51281	78.4144	ANKMY1|51281	178.428
ANKMY2|57037	239.0046	ANKMY2|57037	786.0011
ANKRA2|57763	585.9375	ANKRA2|57763	378.6575
ANKRD10|55608	444.4444	ANKRD10|55608	1298.9673
ANKRD11|29123	686.1661	ANKRD11|29123	1964.8365
ANKRD12|23253	1037.037	ANKRD12|23253	1615.6053
ANKRD13A|88455	1298.3218	ANKRD13A|88455	1615.0316
ANKRD13B|124930	110.5324	ANKRD13B|124930	99.8279
ANKRD13C|81573	805.5556	ANKRD13C|81573	702.2375
ANKRD13D|338692	143.2292	ANKRD13D|338692	367.7567
ANKRD16|54522	103.0093	ANKRD16|54522	154.1595
ANKRD17|26057	2688.6574	ANKRD17|26057	2637.4068
ANKRD19|138649	11.8634	ANKRD19|138649	56.2249
ANKRD20A3|441425	19.6759	ANKRD20A3|441425	22.3752
ANKRD20B|729171	11.2847	ANKRD20B|729171	13.1956
ANKRD22|118932	880.7869999999999	ANKRD22|118932	110.7286
ANKRD23|200539	16.7824	ANKRD23|200539	27.5387
lowly_expressed	lowly_expressed	ANKRD24|170961	12.6219
ANKRD26|22852	369.5023	ANKRD26|22852	251.8646
ANKRD27|84079	1824.6528	ANKRD27|84079	798.6231
ANKRD28|23243	1141.7824	ANKRD28|23243	1488.8124
ANKRD29|147463	21.7014	ANKRD29|147463	385.5422
ANKRD30A|91074	172.4537	ANKRD30A|91074	143.4309
ANKRD30B|374860	379.0509	ANKRD30B|374860	26.3913
ANKRD31|256006	6.6551	lowly_expressed	lowly_expressed
ANKRD32|84250	563.0787	ANKRD32|84250	115.3184
lowly_expressed	lowly_expressed	ANKRD34A|284615	14.3431
lowly_expressed	lowly_expressed	ANKRD35|148741	142.8571
ANKRD36BP1|84832	69.7338	ANKRD36BP1|84832	171.5433
ANKRD36B|57730	57.2917	ANKRD36B|57730	32.7022
ANKRD36|375248	210.3588	ANKRD36|375248	271.3712
ANKRD37|353322	80.5729	ANKRD37|353322	179.5353
ANKRD39|51239	180.2662	ANKRD39|51239	103.8439
ANKRD40|91369	1667.8241	ANKRD40|91369	1771.0843
ANKRD42|338699	256.6551	ANKRD42|338699	246.1274
ANKRD43|134548	15.625	ANKRD43|134548	108.4337
ANKRD44|91526	109.6644	ANKRD44|91526	59.0935
ANKRD45|339416	5.4977	ANKRD45|339416	13.1956
ANKRD46|157567	709.4589	ANKRD46|157567	569.1337
ANKRD49|54851	283.8542	ANKRD49|54851	317.8428
ANKRD50|57182	1323.7847	ANKRD50|57182	1151.463
ANKRD52|283373	1269.9653	ANKRD52|283373	962.7080000000001
lowly_expressed	lowly_expressed	ANKRD53|79998	43.603
ANKRD54|129138	223.9583	ANKRD54|129138	285.1406
ANKRD56|345079	26.9097	ANKRD56|345079	46.4716
ANKRD57|65124	979.7454	ANKRD57|65124	944.3488
lowly_expressed	lowly_expressed	ANKRD58|347454	6.8847
ANKRD5|63926	1453.7037	ANKRD5|63926	197.9346
ANKRD6|22881	266.7014	ANKRD6|22881	388.7665
ANKRD9|122416	8.1019	ANKRD9|122416	40.7344
ANKS1A|23294	911.169	ANKS1A|23294	1648.8812
ANKS1B|56899	380.4977	ANKS1B|56899	95.2381
ANKS3|124401	45.4282	ANKS3|124401	179.0017
ANKS6|203286	46.875	ANKS6|203286	279.4033
ANKZF1|55139	330.4398	ANKZF1|55139	492.8285
ANLN|54443	704.8611	ANLN|54443	168.6747
ANO10|55129	1313.3681	ANO10|55129	795.7544
ANO1|55107	3216.1458	ANO1|55107	6321.8589
ANO2|57101	48.6111	ANO2|57101	40.7344
lowly_expressed	lowly_expressed	ANO3|63982	32.1285
ANO4|121601	6.9444	ANO4|121601	7.4584
lowly_expressed	lowly_expressed	ANO5|203859	68.8468
ANO6|196527	2496.5278	ANO6|196527	4751.5777
ANO7|50636	435.7639	ANO7|50636	14.9168
ANO8|57719	76.6782	ANO8|57719	278.2559
ANO9|338440	221.0648	ANO9|338440	91.22200000000001
ANP32A|8125	3173.6111	ANP32A|8125	2197.9346
ANP32B|10541	1160.5903	ANP32B|10541	2358.0034
ANP32E|81611	850.6944	ANP32E|81611	1259.8967
ANPEP|290	186.6319	ANPEP|290	4602.4096
ANTXR1|84168	6073.206	ANTXR1|84168	4712.5645
ANTXR2|118429	548.9005	ANTXR2|118429	1817.5559
ANUBL1|93550	550.0579	ANUBL1|93550	219.1624
ANXA11|311	1201.0995	ANXA11|311	3598.3936
ANXA1|301	1285.0116	ANXA1|301	15355.1348
ANXA2P1|303	124.4213	ANXA2P1|303	77.4527
ANXA2P2|304	7753.7616	ANXA2P2|304	4516.9248
ANXA2P3|305	14.7569	lowly_expressed	lowly_expressed
ANXA2|302	25732.6389	ANXA2|302	14787.1486
ANXA3|306	148.7269	ANXA3|306	1755.5938
ANXA4|307	1933.1597	ANXA4|307	2024.0964
ANXA5|308	3231.7708	ANXA5|308	8116.4659
ANXA6|309	4650.463	ANXA6|309	5411.9334
ANXA7|310	13972.8009	ANXA7|310	3192.7711
lowly_expressed	lowly_expressed	ANXA8L2|244	569.7074
ANXA8|653145	32.9861	ANXA8|653145	1145.7258
ANXA9|8416	1130.787	ANXA9|8416	152.0367
AOAH|313	92.3032	AOAH|313	115.8921
lowly_expressed	lowly_expressed	AOC2|314	40.7344
AOC3|8639	143.8079	AOC3|8639	5516.9248
AOX1|316	107.6389	AOX1|316	1209.4091
AP1AR|55435	765.9144	AP1AR|55435	749.8566
AP1B1|162	1572.9167	AP1B1|162	2407.9174
AP1G1|164	3566.8403	AP1G1|164	2314.9742
AP1G2|8906	416.9271	AP1G2|8906	830.7172
AP1M1|8907	500.0	AP1M1|8907	933.4481
AP1M2|10053	1386.5741	AP1M2|10053	947.2174
AP1S1|1174	756.6551	AP1S1|1174	541.0212
AP1S2|8905	340.8565	AP1S2|8905	585.7717
AP1S3|130340	257.5231	AP1S3|130340	86.0585
AP2A1|160	1916.2355	AP2A1|160	1407.8313
AP2A2|161	1750.8681	AP2A2|161	1763.6259
AP2B1|163	28927.3727	lowly_expressed	lowly_expressed
AP2M1|1173	7102.1412	AP2M1|1173	5028.6862
AP2S1|1175	2125.2894	AP2S1|1175	970.1664
AP3B1|8546	2187.5	AP3B1|8546	1253.5858
AP3B2|8120	304.1088	AP3B2|8120	77.4527
AP3D1|8943	1960.9375	AP3D1|8943	2064.257
AP3M1|26985	2601.8519	AP3M1|26985	1465.8635
AP3M2|10947	857.9282	AP3M2|10947	576.5921
AP3S1|1176	1184.3171	AP3S1|1176	1138.8411
AP3S2|10239	2486.1111	AP3S2|10239	1532.2203
AP4B1|10717	305.5266	AP4B1|10717	329.0132
AP4E1|23431	1148.4375	AP4E1|23431	399.3115
AP4M1|9179	343.4433	AP4M1|9179	336.9134
AP4S1|11154	53.8194	AP4S1|11154	92.9432
APAF1|317	785.8796	APAF1|317	590.3614
APBA1|320	98.3796	APBA1|320	505.4504
APBA2|321	185.4745	APBA2|321	84.3373
APBA3|9546	35.8796	APBA3|9546	124.49799999999999
APBB1IP|54518	98.3796	APBB1IP|54518	579.4607
APBB1|322	123.2639	APBB1|322	749.2828
APBB2|323	1301.5046	APBB2|323	2033.8497
APBB3|10307	158.8542	APBB3|10307	238.669
lowly_expressed	lowly_expressed	APC2|10297	5.7946
APCDD1L|164284	15.9144	APCDD1L|164284	499.7131
APCDD1|147495	186.9213	APCDD1|147495	1127.3666
APC|324	1874.4213	APC|324	1078.0264
APEH|327	1793.9815	APEH|327	1298.9099
APEX1|328	1372.1065	APEX1|328	2771.6581
APEX2|27301	733.5069	APEX2|27301	469.8795
APH1A|51107	5765.625	APH1A|51107	3834.1939
APH1B|83464	985.2431	APH1B|83464	678.7149
API5|8539	5876.1574	API5|8539	2920.8262
APIP|51074	520.0145	APIP|51074	469.5697
APITD1|378708	187.5	APITD1|378708	170.4991
APLF|200558	78.7037	APLF|200558	118.18700000000001
APLNR|187	367.7662	APLNR|187	1686.747
APLN|8862	27.1991	APLN|8862	202.5244
APLP1|333	466.7245	APLP1|333	35.5709
APLP2|334	12699.0741	APLP2|334	13870.3385
APOA1BP|128240	2768.5185	APOA1BP|128240	1104.9914
APOB48R|55911	216.1458	APOB48R|55911	52.2088
APOBEC3A|200315	47.1036	APOBEC3A|200315	8.0321
APOBEC3B|9582	275.2344	APOBEC3B|9582	78.6001
APOBEC3C|27350	99.537	APOBEC3C|27350	555.938
APOBEC3D|140564	73.4954	APOBEC3D|140564	88.9271
APOBEC3F|200316	302.9514	APOBEC3F|200316	196.7871
APOBEC3G|60489	540.5093	APOBEC3G|60489	369.4779
APOBEC3H|164668	8.9699	APOBEC3H|164668	6.311
lowly_expressed	lowly_expressed	APOB|338	186.4601
APOC1|341	457.7546	APOC1|341	570.8548
APOC2|344	33.2755	APOC2|344	95.8118
APOD|347	9650.7523	APOD|347	11012.6219
APOE|348	335.0694	APOE|348	2696.5003
APOL1|8542	2309.3171	APOL1|8542	1450.9466
APOL2|23780	859.375	APOL2|23780	624.7849
APOL3|80833	536.169	APOL3|80833	1535.2839999999999
APOL4|80832	183.4491	APOL4|80832	533.5628
APOL6|80830	2601.8519	APOL6|80830	2593.2301
APOLD1|81575	401.6204	APOLD1|81575	1583.4768
APOM|55937	32.4074	APOM|55937	60.9352
APOOL|139322	581.5972	APOOL|139322	209.4091
APOO|79135	563.6574	APOO|79135	157.774
APPBP2|10513	2650.4629999999997	APPBP2|10513	1437.751
APPL1|26060	2000.0	APPL1|26060	2157.2002
APPL2|55198	1295.7176	APPL2|55198	1348.8239
APP|351	5085.9375	APP|351	34983.9357
APRT|353	758.1019	APRT|353	1257.6018
APTX|54840	553.8194	APTX|54840	529.5468
AQP11|282679	71.4699	AQP11|282679	22.9489
AQP1|358	899.5949	AQP1|358	20125.6454
AQP3|360	24.5949	AQP3|360	422.2605
lowly_expressed	lowly_expressed	AQP4|361	119.9082
lowly_expressed	lowly_expressed	AQP5|362	433.1612
lowly_expressed	lowly_expressed	AQP6|363	10.327
lowly_expressed	lowly_expressed	AQP7P1|375719	83.7636
lowly_expressed	lowly_expressed	AQP7P3|441432	8.6059
lowly_expressed	lowly_expressed	AQP7|364	788.8698
AQP9|366	13.8889	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	AQPEP|206338	226.5806
AQR|9716	2802.9514	AQR|9716	983.9357
ARAF|369	825.2315	ARAF|369	1096.3855
ARAP1|116985	724.9884	ARAP1|116985	1821.5548
ARAP2|116984	116.3194	ARAP2|116984	412.5072
ARAP3|64411	77.8356	ARAP3|64411	709.1222
ARCN1|372	5751.4468	ARCN1|372	3851.4056
lowly_expressed	lowly_expressed	ARC|23237	57.3723
AREG|374	58.7384	AREG|374	399.3115
ARF1|375	11544.5602	ARF1|375	7507.1715
ARF3|377	8942.9977	ARF3|377	4253.5858
ARF4|378	7789.3519	ARF4|378	4183.0178
ARF5|381	2418.3941	ARF5|381	2155.4332
ARF6|382	5628.7616	ARF6|382	3453.8153
ARFGAP1|55738	901.331	ARFGAP1|55738	687.8944
ARFGAP2|84364	1206.8866	ARFGAP2|84364	1668.3878
ARFGAP3|26286	486.1111	ARFGAP3|26286	1376.9363
ARFGEF1|10565	5292.0197	ARFGEF1|10565	1756.1675
ARFGEF2|10564	6890.625	ARFGEF2|10564	2146.8732
ARFIP1|27236	1472.5116	ARFIP1|27236	1202.5244
ARFIP2|23647	2162.3264	ARFIP2|23647	1097.5330000000001
ARFRP1|10139	170.1389	ARFRP1|10139	351.1188
ARG2|384	165.0955	ARG2|384	201.4745
ARGLU1|55082	819.1551	ARGLU1|55082	2264.4865
ARHGAP10|79658	124.4213	ARHGAP10|79658	515.7774
ARHGAP11A|9824	876.4468	ARHGAP11A|9824	128.5141
ARHGAP11B|89839	44.5602	ARHGAP11B|89839	6.8847
ARHGAP12|94134	1663.7731	ARHGAP12|94134	1363.7407
ARHGAP15|55843	45.4282	ARHGAP15|55843	82.6162
ARHGAP17|55114	1041.6667	ARHGAP17|55114	1393.5743
ARHGAP18|93663	1209.2014	ARHGAP18|93663	955.2496
ARHGAP19|84986	228.588	ARHGAP19|84986	1004.5898
ARHGAP1|392	4064.5255	ARHGAP1|392	4005.7372
ARHGAP20|57569	26.6204	ARHGAP20|57569	361.4458
ARHGAP21|57584	1784.7222	ARHGAP21|57584	2280.5508
ARHGAP22|58504	8.1019	ARHGAP22|58504	75.7315
ARHGAP23|57636	142.6505	ARHGAP23|57636	859.4378
ARHGAP24|83478	101.5625	ARHGAP24|83478	443.4882
ARHGAP25|9938	81.5972	ARHGAP25|9938	479.6328
ARHGAP26|23092	208.3333	ARHGAP26|23092	823.2932
ARHGAP27|201176	280.9606	ARHGAP27|201176	680.8032
ARHGAP28|79822	156.25	ARHGAP28|79822	314.4005
ARHGAP29|9411	2661.7477	lowly_expressed	lowly_expressed
ARHGAP30|257106	140.9144	ARHGAP30|257106	302.3523
ARHGAP31|57514	386.8634	ARHGAP31|57514	1533.5628
ARHGAP32|9743	2779.5139	ARHGAP32|9743	1240.3901
ARHGAP33|115703	201.6782	ARHGAP33|115703	142.2834
lowly_expressed	lowly_expressed	ARHGAP36|158763	33.8497
ARHGAP39|80728	172.1644	ARHGAP39|80728	165.8061
ARHGAP42|143872	87.3843	ARHGAP42|143872	213.9989
ARHGAP4|393	43.9815	ARHGAP4|393	261.6179
ARHGAP5|394	1680.5556	ARHGAP5|394	2989.0993
ARHGAP6|395	36.169000000000004	ARHGAP6|395	183.5915
ARHGAP8|23779	643.5417	ARHGAP8|23779	220.3844
ARHGAP9|64333	28.9352	ARHGAP9|64333	95.8118
ARHGDIA|396	2932.2917	ARHGDIA|396	3856.5691
ARHGDIB|397	8337.6736	ARHGDIB|397	4072.2892
ARHGEF10L|55160	253.1829	ARHGEF10L|55160	1047.619
ARHGEF10|9639	314.2361	ARHGEF10|9639	1150.3155
ARHGEF11|9826	1127.0255	lowly_expressed	lowly_expressed
ARHGEF12|23365	10161.7477	ARHGEF12|23365	5705.1061
ARHGEF15|22899	103.8773	ARHGEF15|22899	1028.1124
ARHGEF16|27237	112.8472	ARHGEF16|27237	168.6747
ARHGEF17|9828	567.7083	ARHGEF17|9828	1423.9816
ARHGEF18|23370	262.1528	ARHGEF18|23370	601.2622
ARHGEF19|128272	232.9282	ARHGEF19|128272	493.4022
ARHGEF1|9138	289.3519	ARHGEF1|9138	1037.292
ARHGEF2|9181	971.3542	ARHGEF2|9181	1549.0534
lowly_expressed	lowly_expressed	ARHGEF33|100271715	9.7533
ARHGEF35|445328	786.7477	ARHGEF35|445328	590.9352
ARHGEF37|389337	342.5926	ARHGEF37|389337	1549.6271
ARHGEF38|54848	24.8843	ARHGEF38|54848	29.8336
ARHGEF3|50650	1453.125	ARHGEF3|50650	1024.0964
ARHGEF4|50649	16.4931	ARHGEF4|50649	202.5244
ARHGEF5|7984	600.9838	ARHGEF5|7984	434.3087
ARHGEF6|9459	2767.3611	ARHGEF6|9459	1927.1371
ARHGEF7|8874	1015.625	ARHGEF7|8874	1930.0057
ARHGEF9|23229	659.4329	ARHGEF9|23229	878.3706
ARID1A|8289	2214.9884	ARID1A|8289	2212.8514
ARID1B|57492	1890.625	ARID1B|57492	2232.9317
ARID2|196528	1553.8194	ARID2|196528	765.3471
ARID3A|1820	51.2153	ARID3A|1820	51.6351
ARID3B|10620	101.5625	ARID3B|10620	88.3534
ARID4A|5926	453.7037	ARID4A|5926	843.3735
ARID4B|51742	1805.5556	ARID4B|51742	1464.7791
ARID5A|10865	64.5255	ARID5A|10865	2816.4085
ARID5B|84159	1436.9213	ARID5B|84159	4380.3787
ARIH1|25820	3880.7870000000003	ARIH1|25820	1819.2771
ARIH2|10425	837.3843	ARIH2|10425	1618.4452
ARL10|285598	7.2338	ARL10|285598	31.5548
ARL11|115761	308.7384	ARL11|115761	56.2249
ARL13B|200894	428.8194	ARL13B|200894	327.5961
ARL15|54622	472.8009	ARL15|54622	729.2025
ARL16|339231	178.5301	ARL16|339231	415.9495
ARL17A|51326	212.4161	ARL17A|51326	104.5898
lowly_expressed	lowly_expressed	ARL17B|641522	5.2783
ARL1|400	5307.0023	ARL1|400	2492.8285
ARL2BP|23568	2867.4769	ARL2BP|23568	1706.2536
ARL2|402	210.3588	ARL2|402	1189.3287
ARL3|403	538.1944	ARL3|403	616.179
ARL4A|10124	177.3727	ARL4A|10124	1323.58
ARL4C|10123	883.9699	ARL4C|10123	2177.2806
ARL4D|379	70.6019	ARL4D|379	167.5273
ARL5A|26225	2041.6667	ARL5A|26225	1028.6862
ARL5B|221079	500.2894	ARL5B|221079	215.1463
ARL6IP1|23204	13626.4468	ARL6IP1|23204	4280.5508
ARL6IP4|51329	351.5625	ARL6IP4|51329	1025.2438
ARL6IP5|10550	4584.7801	ARL6IP5|10550	5630.5221
ARL6IP6|151188	500.0	ARL6IP6|151188	301.7785
ARL6|84100	161.4583	ARL6|84100	67.1256
ARL8A|127829	998.2639	ARL8A|127829	982.7883
ARL8B|55207	3712.3843	ARL8B|55207	2246.1274
ARL9|132946	14.7569	ARL9|132946	11.4745
ARMC10|83787	1519.7656	ARMC10|83787	745.9782
ARMC1|55156	1480.0347	ARMC1|55156	794.0333
ARMC2|84071	106.4815	ARMC2|84071	34.4234
lowly_expressed	lowly_expressed	ARMC4|55130	12.0482
ARMC5|79798	103.0093	ARMC5|79798	265.0602
ARMC6|93436	242.1499	ARMC6|93436	449.7992
ARMC7|79637	189.8148	ARMC7|79637	250.7172
ARMC8|25852	1504.3403	ARMC8|25852	808.9501
ARMC9|80210	288.4838	ARMC9|80210	182.4441
ARMCX1|51309	781.5394	ARMCX1|51309	783.1325
ARMCX2|9823	718.75	ARMCX2|9823	816.9822
ARMCX3|51566	2638.5995	ARMCX3|51566	1995.4102
ARMCX5|64860	339.6991	ARMCX5|64860	492.8285
ARMCX6|54470	163.1944	ARMCX6|54470	213.4251
ARNT2|9915	468.4606	ARNT2|9915	288.0092
ARNTL2|56938	29.5139	ARNTL2|56938	76.8789
ARNTL|406	406.8287	ARNTL|406	210.5565
ARNT|405	967.5926	ARNT|405	1595.525
ARPC1A|10552	2254.4878	ARPC1A|10552	2221.4573
ARPC1B|10095	913.3362	ARPC1B|10095	1690.7631
ARPC2|10109	6473.3796	ARPC2|10109	4189.9025
ARPC3|10094	8205.4398	ARPC3|10094	2946.6437
ARPC4|10093	1660.3009	ARPC4|10093	2812.8112
ARPC5L|81873	544.8495	ARPC5L|81873	550.7745
ARPC5|10092	4713.831	ARPC5|10092	3685.0258
ARPM1|84517	56.713	ARPM1|84517	48.1928
ARPP19|10776	10144.3866	ARPP19|10776	3772.2318
ARRB1|408	950.2315	ARRB1|408	920.8262
ARRB2|409	495.9491	ARRB2|409	581.7556
ARRDC1|92714	344.9074	ARRDC1|92714	512.3351
ARRDC2|27106	85.3588	ARRDC2|27106	634.5382
ARRDC3|57561	1614.0046	ARRDC3|57561	5044.1767
ARRDC4|91947	1007.2338	ARRDC4|91947	1775.6741
ARSA|410	414.0625	ARSA|410	723.4653
ARSB|411	622.9745	ARSB|411	364.8881
ARSD|414	6076.6782	ARSD|414	1963.8554
ARSE|415	34.4329	ARSE|415	43.603
ARSG|22901	361.4005	ARSG|22901	219.1624
ARSH|347527	11.5741	ARSH|347527	5.1635
ARSI|340075	37.3264	ARSI|340075	33.275999999999996
ARSJ|79642	29.8032	ARSJ|79642	182.4441
ARSK|153642	264.1782	ARSK|153642	199.082
ART4|420	5.787000000000001	ART4|420	26.3913
lowly_expressed	lowly_expressed	ART5|116969	17.7854
ARTN|9048	19.0972	lowly_expressed	lowly_expressed
ARV1|64801	1131.0764	ARV1|64801	377.51
ARVCF|421	39.3519	ARVCF|421	331.6122
ARX|170302	80.4398	ARX|170302	9.7533
AR|367	2026.6204	AR|367	213.4251
AS3MT|57412	96.9329	AS3MT|57412	244.8594
ASAH1|427	6809.0278	ASAH1|427	4338.4968
ASAH2B|653308	47.7431	ASAH2B|653308	11.4745
ASAH2|56624	15.625	lowly_expressed	lowly_expressed
ASAM|79827	179.6875	ASAM|79827	596.0987
ASAP1|50807	1146.412	ASAP1|50807	1152.6104
ASAP2|8853	2075.5208	ASAP2|8853	934.5955
ASAP3|55616	1470.1968	ASAP3|55616	1243.2587
lowly_expressed	lowly_expressed	ASB12|142689	5.4446
ASB13|79754	377.0255	ASB13|79754	656.3396
ASB14|142686	10.1273	ASB14|142686	9.1796
ASB16|92591	31.5596	ASB16|92591	5.2151
ASB1|51665	168.6053	ASB1|51665	646.6208
lowly_expressed	lowly_expressed	ASB2|51676	51.0614
ASB3|51130	479.45599999999996	ASB3|51130	316.1216
ASB6|140459	229.5284	ASB6|140459	653.2014
ASB7|140460	797.4537	ASB7|140460	483.0752
ASB8|140461	1188.6574	ASB8|140461	855.9954
ASB9|140462	77.8356	ASB9|140462	83.7636
ASCC1|51008	526.331	ASCC1|51008	452.6678
ASCC2|84164	783.5648	ASCC2|84164	955.2496
ASCC3|10973	3523.4375	ASCC3|10973	1229.4894
lowly_expressed	lowly_expressed	ASCL2|430	13.1956
ASF1A|25842	730.6134	ASF1A|25842	526.1044
ASF1B|55723	666.0880000000001	ASF1B|55723	142.2834
lowly_expressed	lowly_expressed	ASGR1|432	19.5066
lowly_expressed	lowly_expressed	ASGR2|433	8.0321
ASH1L|55870	2794.8438	ASH1L|55870	2423.5571
ASH2L|9070	5045.1389	ASH2L|9070	1127.3666
ASL|435	494.5023	ASL|435	411.9334
ASMTL|8623	543.9815	ASMTL|8623	580.0344
ASNA1|439	635.1273	ASNA1|439	890.4188
ASNSD1|54529	1594.0394	ASNSD1|54529	1220.3098
ASNS|440	2286.4583	ASNS|440	374.6414
ASPA|443	5.2083	ASPA|443	114.7447
ASPHD1|253982	19.3866	ASPHD1|253982	24.0964
ASPHD2|57168	116.3194	ASPHD2|57168	32.7022
ASPH|444	3371.3802	ASPH|444	7595.7143
ASPM|259266	522.2801	ASPM|259266	72.8629
ASPN|54829	3738.1366	ASPN|54829	744.6931
ASPRV1|151516	29.6238	ASPRV1|151516	56.4142
ASPSCR1|79058	128.4722	ASPSCR1|79058	214.5726
ASRGL1|80150	39.0625	ASRGL1|80150	179.0017
ASS1|445	224.2477	ASS1|445	2584.0505
ASTE1|28990	276.1372	ASTE1|28990	268.5255
lowly_expressed	lowly_expressed	ASTN1|460	108.4337
ASTN2|23245	295.4282	ASTN2|23245	282.8457
ASXL1|171023	1330.1505	ASXL1|171023	1919.6787
ASXL2|55252	947.0486	ASXL2|55252	675.8462
ASXL3|80816	9.2593	ASXL3|80816	34.9971
ATAD1|84896	1221.3542	ATAD1|84896	1236.9478
ATAD2B|54454	932.8704	ATAD2B|54454	356.856
ATAD2|29028	1986.9792	ATAD2|29028	415.9495
ATAD3A|55210	67.419	ATAD3A|55210	252.4383
ATAD3B|83858	22.8588	ATAD3B|83858	154.9053
ATAD3C|219293	6.6551	ATAD3C|219293	86.0585
ATAD5|79915	301.5046	ATAD5|79915	87.206
ATE1|11101	206.5972	ATE1|11101	317.8428
ATF1|466	651.9097	ATF1|466	532.9891
ATF2|1386	844.0394	ATF2|1386	535.8577
ATF3|467	195.0231	ATF3|467	4625.3586
ATF4|468	2665.5093	ATF4|468	5966.724
ATF5|22809	339.1204	ATF5|22809	397.5904
