gene_id	TCGA-E2-A15I-01A-21R-A137-07	gene_id	TCGA-E2-A15I-11A-32R-A137-07
NFU1|27247	570.4935	NFU1|27247	1437.1257
NFX1|4799	1358.9402	NFX1|4799	1380.1729999999998
NFXL1|152518	225.9543	NFXL1|152518	236.3273
NFYA|4800	1595.2623	NFYA|4800	1067.1936
NFYB|4801	787.7402	NFYB|4801	939.4544
NFYC|4802	1162.4043	NFYC|4802	977.4637
NGDN|25983	640.0831	NGDN|25983	436.9927
NGEF|25791	68.1766	NGEF|25791	9.5808
NGFRAP1|27018	1388.6129	NGFRAP1|27018	938.3899
NGFR|4804	487.4805	NGFR|4804	316.1677
lowly_expressed	lowly_expressed	NGF|4803	14.9035
NGLY1|55768	752.0623	NGLY1|55768	718.5629
NGRN|51335	2252.0998	NGRN|51335	2301.6314
NHEDC1|150159	10.2442	NHEDC1|150159	8.5163
NHEDC2|133308	106.3273	NHEDC2|133308	185.2295
NHEJ1|79840	172.7377	NHEJ1|79840	343.3134
lowly_expressed	lowly_expressed	NHLH1|4807	7.984
NHLRC1|378884	158.6078	NHLRC1|378884	58.0173
NHLRC2|374354	309.4441	NHLRC2|374354	356.0878
NHLRC3|387921	1180.5506	NHLRC3|387921	1734.1317
NHLRC4|283948	331.6987	NHLRC4|283948	18.6294
NHP2L1|4809	831.5428	NHP2L1|4809	1471.191
NHP2|55651	622.4207	NHP2|55651	619.5609
NHSL1|57224	196.0519	NHSL1|57224	219.827
NHSL2|340527	235.6156	NHSL2|340527	135.1963
NHS|4810	138.4727	lowly_expressed	lowly_expressed
NICN1|84276	398.5047	NICN1|84276	367.2655
NID1|4811	2240.962	lowly_expressed	lowly_expressed
NID2|22795	652.4467	NID2|22795	1413.1737
NIF3L1|60491	380.4467	NIF3L1|60491	344.9102
NINJ1|4814	2027.6363	NINJ1|4814	935.1963
NINJ2|4815	59.356	NINJ2|4815	160.2129
NINL|22981	208.4156	NINL|22981	154.8902
NIN|51199	3406.005	NIN|51199	1452.5615
NIP7|51388	289.3091	NIP7|51388	330.5389
NIPA1|123606	395.2831	NIPA1|123606	534.9301
NIPA2|81614	1035.0129	NIPA2|81614	797.3387
lowly_expressed	lowly_expressed	NIPAL1|152519	18.6294
NIPAL2|79815	324.2805	NIPAL2|79815	301.7964
NIPAL3|57185	1073.8701	NIPAL3|57185	1043.7791
NIPAL4|348938	12.3636	NIPAL4|348938	5.3227
NIPBL|25836	3180.9868	NIPBL|25836	2658.1504
NIPSNAP1|8508	852.0311	NIPSNAP1|8508	390.153
NIPSNAP3A|25934	510.4415	NIPSNAP3A|25934	1502.5948
NIPSNAP3B|55335	46.6533	NIPSNAP3B|55335	1990.3339999999998
NISCH|11188	2691.0336	NISCH|11188	2136.5269
NIT1|4817	543.6467	NIT1|4817	898.326
NIT2|56954	675.7610000000001	NIT2|56954	941.0512
NKAIN1|79570	6.7117	lowly_expressed	lowly_expressed
NKAIN2|154215	10.9506	NKAIN2|154215	33.0007
NKAPL|222698	11.6571	NKAPL|222698	77.7112
NKAP|79576	312.9766	NKAP|79576	349.7006
NKD1|85407	11.6571	NKD1|85407	9.5808
NKD2|85409	52.6338	NKD2|85409	6.9195
NKG7|4818	137.7662	NKG7|4818	54.2914
NKIRAS1|28512	176.2701	NKIRAS1|28512	385.3626
NKIRAS2|28511	740.7584	NKIRAS2|28511	844.1783
NKPD1|284353	12.7169	NKPD1|284353	11.7099
NKRF|55922	334.8779	NKRF|55922	267.7312
NKTR|4820	3730.2855	NKTR|4820	2345.1763
NKX3-1|4824	4430.4205	NKX3-1|4824	60.6786
NKX3-2|579	6.3584	lowly_expressed	lowly_expressed
NLE1|54475	213.361	NLE1|54475	311.3772
lowly_expressed	lowly_expressed	NLGN1|22871	80.9049
NLGN2|57555	423.5428	NLGN2|57555	402.3952
NLGN3|54413	33.2052	NLGN3|54413	23.4198
NLGN4X|57502	58.9922	NLGN4X|57502	366.2009
NLK|51701	599.4597	NLK|51701	279.4411
NLN|57486	298.8467	NLN|57486	210.2462
NLRC3|197358	251.8649	NLRC3|197358	60.1464
NLRC4|58484	26.1403	NLRC4|58484	24.4844
NLRC5|84166	647.148	NLRC5|84166	371.5236
NLRP13|126204	92.1974	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP14|338323	8.5163
NLRP1|22861	325.3402	NLRP1|22861	743.5795
NLRP2|55655	147.3039	NLRP2|55655	21.2908
NLRP3|114548	193.226	NLRP3|114548	192.149
NLRP5|126206	68.8831	lowly_expressed	lowly_expressed
NLRP8|126205	45.9221	lowly_expressed	lowly_expressed
NLRX1|79671	287.1896	NLRX1|79671	601.4637
NMB|4828	23.3143	NMB|4828	1005.4558
NMD3|51068	1075.9896	NMD3|51068	1844.3114
NME1-NME2|654364	31.4213	NME1-NME2|654364	16.9208
NME1|4830	361.3961	NME1|4830	206.7864
NME2P1|283458	26.4935	NME2P1|283458	49.501000000000005
NME2|4831	2108.5227	NME2|4831	3639.4997
NME3|4832	1039.6051	NME3|4832	275.7152
NME4|4833	2020.2181	NME4|4833	1349.3014
NME5|8382	191.813	NME5|8382	22.8876
NME6|10201	316.5091	NME6|10201	174.5842
NME7|29922	351.2226	NME7|29922	240.9474
NMI|9111	520.3324	NMI|9111	342.2488
NMNAT1|64802	370.2026	NMNAT1|64802	341.1843
NMNAT2|23057	30.3792	NMNAT2|23057	1201.8629
NMNAT3|349565	113.7454	NMNAT3|349565	358.7492
NMRAL1|57407	1007.4102	NMRAL1|57407	281.5702
NMT1|4836	2283.3869	NMT1|4836	3160.0798
NMT2|9397	235.2623	NMT2|9397	1566.4671
NMUR1|10316	8.1247	NMUR1|10316	399.2016
NNAT|4826	9.1844	NNAT|4826	627.5449
NNMT|4837	709.3194	NNMT|4837	2099.2681
NNT|23530	989.0909	NNT|23530	2534.1317
NOB1|28987	539.4078	NOB1|28987	1043.2468
NOC2L|26155	1394.5545	NOC2L|26155	747.2735
NOC3L|64318	554.5974	NOC3L|64318	333.7325
NOC4L|79050	225.3714	NOC4L|79050	157.0193
NOD1|10392	465.2259	NOD1|10392	502.4617
NOD2|64127	68.1766	NOD2|64127	26.6134
lowly_expressed	lowly_expressed	NODAL|4838	22.3553
NOG|9241	15.8961	NOG|9241	10.1131
NOL10|79954	662.3376	NOL10|79954	574.318
NOL11|25926	1012.0519	NOL11|25926	790.9514
NOL12|79159	117.5782	NOL12|79159	90.4857
NOL3|8996	363.8441	NOL3|8996	282.6347
NOL6|65083	937.8701	NOL6|65083	548.2369
NOL7|51406	472.2909	NOL7|51406	530.672
NOL8|55035	1203.8649	NOL8|55035	786.1610000000001
NOL9|79707	233.1428	NOL9|79707	202.7944
NOLC1|9221	2321.8908	NOLC1|9221	1211.4438
NOM1|64434	569.7869999999999	NOM1|64434	358.2169
NOMO1|23420	3998.0465	NOMO1|23420	2253.0938
NOMO2|283820	2491.096	NOMO2|283820	1448.8357
NOMO3|408050	1189.3818	NOMO3|408050	730.8051
NONO|4841	7251.8022	NONO|4841	5916.1677
NOP10|55505	427.7818	NOP10|55505	784.5642
NOP14|8602	860.9824	NOP14|8602	671.6168
NOP16|51491	105.97399999999999	NOP16|51491	74.5176
NOP2|4839	397.7558	NOP2|4839	241.1178
NOP56|10528	1300.6545	NOP56|10528	1047.505
NOP58|51602	1138.5142	NOP58|51602	743.5795
NOS1AP|9722	79.4805	NOS1AP|9722	68.1304
lowly_expressed	lowly_expressed	NOS2|4843	23.9521
NOS3|4846	134.3963	NOS3|4846	205.3919
NOSIP|51070	358.5454	NOSIP|51070	341.1843
NOSTRIN|115677	3238.2128	NOSTRIN|115677	613.7059
NOTCH1|4851	876.0519	NOTCH1|4851	1757.5516
NOTCH2NL|388677	1488.5429	NOTCH2NL|388677	1203.1404
NOTCH2|4853	12016.7474	NOTCH2|4853	11578.4431
NOTCH3|4854	3913.2673	lowly_expressed	lowly_expressed
NOTCH4|4855	417.5376	NOTCH4|4855	1487.6913
NOVA1|4857	121.1636	NOVA1|4857	1050.6986
NOVA2|4858	20.1351	NOVA2|4858	76.6467
NOV|4856	314.7428	NOV|4856	198.5363
NOX4|50507	163.5532	NOX4|50507	309.2482
NOX5|79400	64.5205	NOX5|79400	12.2422
NOXA1|10811	128.5818	NOXA1|10811	17.5649
NOXO1|124056	7.0649	lowly_expressed	lowly_expressed
NPAS1|4861	6.0052	lowly_expressed	lowly_expressed
NPAS2|4862	334.1714	NPAS2|4862	205.4558
NPAS3|64067	930.0987	NPAS3|64067	109.1151
lowly_expressed	lowly_expressed	NPAS4|266743	7.4518
NPAT|4863	706.4935	NPAT|4863	611.5768
NPC1L1|29881	16.9558	NPC1L1|29881	54.8237
NPC1|4864	926.432	NPC1|4864	1229.6314
NPC2|10577	2930.8882	NPC2|10577	2608.6494
NPDC1|56654	1515.4285	NPDC1|56654	658.9488
NPEPL1|79716	581.0909	NPEPL1|79716	472.1224
NPEPPS|9520	3017.4336	NPEPPS|9520	3580.5722
NPFFR2|10886	6.0052	lowly_expressed	lowly_expressed
NPFF|8620	9.5377	NPFF|8620	9.0486
NPHP1|4867	257.1636	NPHP1|4867	83.0339
NPHP3|27031	786.6805	NPHP3|27031	1469.5941
NPHP4|261734	391.0441	NPHP4|261734	98.4697
NPIPL3|23117	1143.4773	NPIPL3|23117	553.2562
NPIP|9284	1085.4248	NPIP|9284	606.3713
NPLOC4|55666	1972.1765	NPLOC4|55666	2057.2189
NPL|80896	151.8961	NPL|80896	92.0825
NPM1|4869	7543.584	NPM1|4869	8669.0619
NPM2|10361	6.3584	NPM2|10361	6.9195
NPM3|10360	175.5636	NPM3|10360	112.3087
NPNT|255743	4723.9686	NPNT|255743	431.1377
NPR1|4881	77.7143	NPR1|4881	4849.501
NPR2|4882	161.787	NPR2|4882	877.7112
NPR3|4883	10.5974	NPR3|4883	136.2608
NPRL2|10641	440.5941	NPRL2|10641	279.4039
NPRL3|8131	1150.5246	NPRL3|8131	934.1317
NPTN|27020	2966.2128	NPTN|27020	2236.0612
NPTX1|4884	15.8961	lowly_expressed	lowly_expressed
NPTX2|4885	19.7818	lowly_expressed	lowly_expressed
NPTXR|23467	221.8389	NPTXR|23467	249.1018
NPY1R|4886	258.9299	NPY1R|4886	1255.0898
NPY2R|4887	29.3195	NPY2R|4887	60.1464
lowly_expressed	lowly_expressed	NPY5R|4889	197.4717
NQO1|1728	2511.5843	NQO1|1728	813.8389999999999
NQO2|4835	234.9091	NQO2|4835	948.503
lowly_expressed	lowly_expressed	NR0B1|190	7.984
NR1D1|9572	167.7215	lowly_expressed	lowly_expressed
NR1D2|9975	1267.8025	NR1D2|9975	1728.809
NR1H2|7376	795.1584	NR1H2|7376	1119.8935
NR1H3|10062	434.8503	NR1H3|10062	1080.5057
NR1I3|9970	7.2945	lowly_expressed	lowly_expressed
NR2C1|7181	246.5662	NR2C1|7181	501.3972
NR2C2AP|126382	188.7221	NR2C2AP|126382	194.4059
NR2C2|7182	1887.1924	NR2C2|7182	1716.9607
NR2E3|10002	7.7714	lowly_expressed	lowly_expressed
NR2F1|7025	276.9454	NR2F1|7025	441.7831
NR2F2|7026	5286.3374	NR2F2|7026	1741.5835
NR2F6|2063	676.8207	NR2F6|2063	374.185
NR3C1|2908	895.4805	NR3C1|2908	8328.9421
NR3C2|4306	394.2234	NR3C2|4306	847.3719
NR4A1|3164	1928.7272	NR4A1|3164	4775.5156
NR4A2|4929	870.4	NR4A2|4929	562.6081
NR4A3|8013	273.413	NR4A3|8013	141.0512
NR5A2|2494	124.3429	NR5A2|2494	449.7671
lowly_expressed	lowly_expressed	NR6A1|2649	5.855
NRARP|441478	144.4779	NRARP|441478	99.00200000000001
NRAS|4893	1638.7116	NRAS|4893	1118.2967
NRBF2|29982	345.8286	NRBF2|29982	747.3054
NRBP1|29959	1749.9843	NRBP1|29959	1926.8129999999999
NRBP2|340371	758.0675	NRBP2|340371	1043.2468
NRCAM|4897	38.8571	NRCAM|4897	46.8397
NRD1|4898	3134.3583	NRD1|4898	4116.5669
NRF1|4899	500.5506	NRF1|4899	380.0399
NRG1|3084	22.2545	NRG1|3084	102.1956
lowly_expressed	lowly_expressed	NRG2|9542	109.1151
NRG3|10718	25.4338	NRG3|10718	11.1776
NRGN|4900	13.4234	NRGN|4900	36.1943
NRIP1|8204	3029.0908	NRIP1|8204	4769.6607
NRIP2|83714	117.6312	NRIP2|83714	118.1637
NRIP3|56675	78.0675	NRIP3|56675	27.1457
NRK|203447	199.2312	NRK|203447	104.85700000000001
NRL|4901	47.706	NRL|4901	20.9235
NRM|11270	306.6182	NRM|11270	284.2315
lowly_expressed	lowly_expressed	NRN1L|123904	6.4617
NRN1|51299	107.7403	NRN1|51299	2281.8363
NRP1|8829	1559.2311	NRP1|8829	7667.8643
NRP2|8828	654.5662	NRP2|8828	1431.8031
NRSN2|80023	686.3584	NRSN2|80023	381.6367
NRTN|4902	5.6519	NRTN|4902	6.3872
NRXN1|9378	20.8416	NRXN1|9378	31.4039
NRXN2|9379	78.774	NRXN2|9379	45.7751
NRXN3|9369	514.3272	NRXN3|9369	51.0978
NSA2|10412	1898.348	NSA2|10412	2495.2761
NSD1|64324	3821.4232	NSD1|64324	2191.3506
NSDHL|50814	285.4234	NSDHL|50814	449.7671
NSFL1C|55968	1075.2831	NSFL1C|55968	1442.4484
NSF|4905	2059.7817	NSF|4905	622.2222
NSL1|25936	625.9532	NSL1|25936	738.2568
NSMAF|8439	561.6623	NSMAF|8439	976.7132
NSMCE1|197370	1592.0829999999999	NSMCE1|197370	719.6274
NSMCE2|286053	320.748	NSMCE2|286053	284.7638
NSMCE4A|54780	717.4441	NSMCE4A|54780	727.6114
NSUN2|54888	1337.7454	NSUN2|54888	1005.988
NSUN3|63899	133.174	NSUN3|63899	110.1796
NSUN4|387338	676.1143	NSUN4|387338	589.7538
NSUN5P1|155400	190.0467	NSUN5P1|155400	44.7106
NSUN5P2|260294	487.4946	NSUN5P2|260294	121.7405
NSUN5|55695	466.9922	NSUN5|55695	212.3752
NSUN6|221078	279.0649	NSUN6|221078	169.2615
NSUN7|79730	78.4208	NSUN7|79730	34.5975
NT5C2|22978	1096.4779	NT5C2|22978	1411.0446
NT5C3L|115024	452.5091	NT5C3L|115024	814.9035
NT5C3|51251	458.5143	NT5C3|51251	518.4298
NT5C|30833	207.3558	NT5C|30833	141.0512
NT5DC1|221294	1487.8752	NT5DC1|221294	1407.3187
NT5DC2|64943	464.1662	NT5DC2|64943	580.8756
NT5DC3|51559	193.9325	NT5DC3|51559	575.3826
NT5E|4907	157.1948	NT5E|4907	1049.1018
NT5M|56953	26.8468	NT5M|56953	35.1297
NTAN1|123803	355.01300000000003	NTAN1|123803	1002.7944
lowly_expressed	lowly_expressed	NTF3|4908	18.6294
NTF4|4909	9.9686	NTF4|4909	14.5256
NTHL1|4913	251.5117	NTHL1|4913	77.179
NTM|50863	161.4338	NTM|50863	335.3293
NTN1|9423	40.2701	NTN1|9423	491.8164
NTN4|59277	15750.5654	NTN4|59277	2053.493
NTN5|126147	25.787	NTN5|126147	5.855
NTNG1|22854	38.5039	NTNG1|22854	5.855
NTNG2|84628	12.3636	NTNG2|84628	6.3872
NTRK1|4914	5.6519	NTRK1|4914	5.3227
NTRK2|4915	701.9013	NTRK2|4915	6629.9401
NTRK3|4916	1220.8207	NTRK3|4916	390.153
lowly_expressed	lowly_expressed	NTSR2|23620	6.9195
lowly_expressed	lowly_expressed	NTS|4922	46.3074
NUAK1|9891	542.2337	NUAK1|9891	1193.3466
NUAK2|81788	148.0104	NUAK2|81788	12.2422
NUB1|51667	2685.5124	NUB1|51667	2273.0752
NUBP1|4682	562.8739	NUBP1|4682	278.6587
NUBP2|10101	993.3298	NUBP2|10101	379.5077
NUBPL|80224	665.1636	NUBPL|80224	632.3353
NUCB1|4924	3676.2388	NUCB1|4924	4309.7804
NUCB2|4925	11500.1241	NUCB2|4925	1168.016
NUCKS1|64710	9728.4151	NUCKS1|64710	9541.9827
NUDCD1|84955	392.8104	NUDCD1|84955	419.9601
NUDCD2|134492	289.3091	NUDCD2|134492	442.3154
NUDCD3|23386	2938.6596	NUDCD3|23386	2443.646
NUDC|10726	1732.6752	NUDC|10726	994.2781
NUDT10|170685	29.3195	NUDT10|170685	22.3553
NUDT11|55190	27.5532	NUDT11|55190	41.516999999999996
NUDT12|83594	807.5219999999999	NUDT12|83594	468.3965
NUDT13|25961	44.1558	NUDT13|25961	38.3234
NUDT14|256281	456.74800000000005	NUDT14|256281	196.9395
NUDT15|55270	366.1261	NUDT15|55270	683.4917
NUDT16L1|84309	932.5714	NUDT16L1|84309	249.6341
NUDT16P1|152195	161.4338	NUDT16P1|152195	108.5828
NUDT16|131870	1011.3454	NUDT16|131870	1009.7139
NUDT17|200035	41.3299	NUDT17|200035	30.8716
NUDT18|79873	131.4078	NUDT18|79873	87.2921
NUDT19|390916	295.6675	NUDT19|390916	400.2661
NUDT1|4521	103.8545	NUDT1|4521	86.2275
NUDT21|11051	1961.2259	NUDT21|11051	2758.7492
NUDT22|84304	324.2593	NUDT22|84304	158.9727
NUDT2|318	378.6805	NUDT2|318	306.0546
NUDT3|11165	875.3454	NUDT3|11165	440.1863
NUDT4|11163	2273.496	NUDT4|11163	3000.9315
NUDT5|11164	373.1699	NUDT5|11164	426.0013
NUDT6|11162	84.0904	NUDT6|11162	124.5882
NUDT7|283927	36.3844	NUDT7|283927	237.3919
NUDT8|254552	175.5636	NUDT8|254552	76.6467
NUDT9|53343	887.0026	NUDT9|53343	506.7199
NUF2|83540	82.3065	NUF2|83540	5.3227
NUFIP1|26747	233.4961	NUFIP1|26747	175.1164
NUFIP2|57532	3268.592	NUFIP2|57532	2667.1989
NUMA1|4926	21921.3125	NUMA1|4926	6906.1184
NUMBL|9253	173.7974	NUMBL|9253	408.2502
NUMB|8650	3219.844	NUMB|8650	1979.5077
NUP107|57122	785.9739999999999	NUP107|57122	903.2601
NUP133|55746	1592.4363	NUP133|55746	1773.5196
NUP153|9972	1887.7506	NUP153|9972	1828.8756
NUP155|9631	664.4571	NUP155|9631	636.5935
NUP160|23279	1611.8649	NUP160|23279	1414.2382
NUP188|23511	1168.5402	NUP188|23511	937.3253
NUP205|23165	1910.3583	NUP205|23165	1116.1677
NUP210|23225	2927.0024	NUP210|23225	196.9395
NUP214|8021	1681.1012	NUP214|8021	1734.664
NUP35|129401	236.6753	NUP35|129401	222.4884
NUP37|79023	270.9402	NUP37|79023	257.0858
NUP43|348995	1130.7428	NUP43|348995	738.7891
NUP50|10762	1008.1662	NUP50|10762	1025.682
NUP54|53371	851.6779	NUP54|53371	1107.1191
NUP62CL|54830	87.9584	NUP62CL|54830	10.1131
NUP62|23636	1442.3735	NUP62|23636	835.5396
NUP85|79902	576.4987	NUP85|79902	432.7345
NUP88|4927	408.8972	NUP88|4927	915.8377
NUP93|9688	453.9221	NUP93|9688	439.1218
NUP98|4928	3004.3635	NUP98|4928	2742.2488
NUPL1|9818	1328.2077	NUPL1|9818	980.9714
NUPL2|11097	614.6493	NUPL2|11097	290.0865
NUPR1|26471	932.2181	NUPR1|26471	1191.2176
NUS1|116150	1098.5973	NUS1|116150	1389.2216
NUSAP1|51203	144.1247	NUSAP1|51203	26.6134
NUTF2|10204	698.722	NUTF2|10204	888.3566
NVL|4931	1872.9142	NVL|4931	379.5077
NWD1|284434	26.4935	NWD1|284434	22.3553
NXF1|10482	2832.3323	NXF1|10482	1238.0572
lowly_expressed	lowly_expressed	NXNL1|115861	14.9035
NXNL2|158046	7.7714	lowly_expressed	lowly_expressed
NXN|64359	415.4182	NXN|64359	438.5895
NXPH1|30010	87.2519	lowly_expressed	lowly_expressed
NXPH3|11248	48.0416	NXPH3|11248	409.3147
NXPH4|11247	8.4779	NXPH4|11247	37.7911
NXT1|29107	177.6831	NXT1|29107	181.5037
NXT2|55916	410.82599999999996	NXT2|55916	410.9115
NYNRIN|57523	352.18699999999995	NYNRIN|57523	1187.4917
OAF|220323	310.1506	lowly_expressed	lowly_expressed
OAS1|4938	311.5636	OAS1|4938	329.4744
OAS2|4939	896.187	OAS2|4939	520.5589
OAS3|4940	918.0883	OAS3|4940	778.177
OASL|8638	63.5844	OASL|8638	50.0333
OAT|4942	3449.8076	OAT|4942	2413.3067
OAZ1|4946	5705.2880000000005	OAZ1|4946	7551.2974
OAZ2|4947	1502.0051	OAZ2|4947	1465.8683
OAZ3|51686	44.4985	OAZ3|51686	33.7246
OBFC1|79991	651.7402	OBFC1|79991	840.4524
OBFC2A|64859	445.0909	OBFC2A|64859	402.3952
OBFC2B|79035	531.2831	OBFC2B|79035	435.9281
OBSCN|84033	526.3977	OBSCN|84033	264.0053
OBSL1|23363	720.2701	OBSL1|23363	896.8729
OCEL1|79629	145.1844	OCEL1|79629	297.5383
OCIAD1|54940	3156.9661	OCIAD1|54940	2967.9308
OCIAD2|132299	424.6026	OCIAD2|132299	196.9395
OCLM|10896	9.5377	OCLM|10896	5.855
OCLN|4950	748.8831	OCLN|4950	94.7438
OCRL|4952	792.6857	OCRL|4952	1644.1783
ODC1|4953	1388.9662	ODC1|4953	1482.9009
ODF2L|57489	866.5142	ODF2L|57489	438.0572
ODF2|4957	1630.9402	ODF2|4957	399.7339
ODF3B|440836	94.6701	ODF3B|440836	52.1623
ODF3L1|161753	9.8909	ODF3L1|161753	46.3074
lowly_expressed	lowly_expressed	ODF3L2|284451	5.855
ODZ1|10178	24.374000000000002	ODZ1|10178	89.9534
ODZ2|57451	209.4753	ODZ2|57451	224.0852
ODZ3|55714	94.3169	ODZ3|55714	2338.2568
ODZ4|26011	243.387	ODZ4|26011	378.9754
OFD1|8481	1201.3921	OFD1|8481	556.7532
OGDH|4967	2817.4959999999996	OGDH|4967	3752.495
OGFOD1|55239	514.6805	OGFOD1|55239	684.4977
OGFOD2|79676	315.1773	OGFOD2|79676	123.3586
OGFRL1|79627	759.1272	OGFRL1|79627	1095.9415
OGFR|11054	713.2052	OGFR|11054	380.5722
OGG1|4968	307.3706	OGG1|4968	324.1943
OGN|4969	473.7039	OGN|4969	4095.8084
OGT|8473	6210.0776	OGT|8473	4604.1251
OIP5|11339	20.2658	OIP5|11339	8.1756
OLA1|29789	1977.8285	OLA1|29789	1902.3287
OLFM1|10439	88.3117	OLFM1|10439	469.4611
OLFM2|93145	145.1844	OLFM2|93145	1107.6514
OLFM4|10562	19.7818	OLFM4|10562	587.0925
OLFML1|283298	248.6857	OLFML1|283298	1079.9734
OLFML2A|169611	507.9688	OLFML2A|169611	1633.0007
OLFML2B|25903	1078.4623	OLFML2B|25903	303.9255
OLFML3|56944	901.1324	OLFML3|56944	1860.2794
OLR1|4973	476.1766	OLR1|4973	21.823
OMA1|115209	571.9065	OMA1|115209	409.3147
OMD|4958	196.7584	OMD|4958	617.4318
ONECUT2|9480	8.1247	ONECUT2|9480	11.7099
OPA1|4976	2225.1012	OPA1|4976	2537.3253
OPA3|80207	590.2753	OPA3|80207	329.4744
OPCML|4978	10.9506	OPCML|4978	6.9195
OPHN1|4983	612.8831	OPHN1|4983	611.0446
OPLAH|26873	333.8182	OPLAH|26873	357.6846
OPN3|23596	347.1638	OPN3|23596	230.1051
lowly_expressed	lowly_expressed	OPN4|94233	25.5489
lowly_expressed	lowly_expressed	OPRK1|4986	11.1776
OPRL1|4987	146.5974	OPRL1|4987	56.4205
OPTN|10133	1287.5843	OPTN|10133	4339.0552
OR2A1|346528	9.5377	OR2A1|346528	9.0486
OR2A4|79541	104.561	OR2A4|79541	46.3074
OR2A7|401427	571.9065	OR2A7|401427	169.7937
OR2A9P|441295	172.3844	OR2A9P|441295	384.8303
OR2W3|343171	39.7579	OR2W3|343171	5.3227
OR51E1|143503	13.4234	OR51E1|143503	321.4904
OR7E91P|79315	13.7766	lowly_expressed	lowly_expressed
ORAI1|84876	271.2935	ORAI1|84876	158.0838
ORAI2|80228	1105.249	ORAI2|80228	319.7126
ORAI3|93129	788.0935	ORAI3|93129	630.2063
ORAOV1|220064	224.6649	ORAOV1|220064	167.1324
ORC1L|4998	10.5974	ORC1L|4998	7.984
ORC2L|4999	644.6753	ORC2L|4999	499.2681
ORC3L|23595	848.4987	ORC3L|23595	969.2615
ORC4L|5000	800.8103	ORC4L|5000	703.1271
ORC5L|5001	558.4831	ORC5L|5001	270.9248
ORC6L|23594	13.7766	ORC6L|23594	5.3227
ORMDL1|94101	651.387	ORMDL1|94101	653.6261
ORMDL2|29095	333.1576	ORMDL2|29095	353.83099999999996
ORMDL3|94103	1832.6441	ORMDL3|94103	8831.9361
OS9|10956	6127.4179	OS9|10956	5610.1131
OSBP2|23762	97.8493	OSBP2|23762	28.7425
OSBPL10|114884	569.0805	OSBPL10|114884	333.2003
OSBPL11|114885	469.4649	OSBPL11|114885	598.8024
OSBPL1A|114876	2289.0388	OSBPL1A|114876	4691.9494
OSBPL2|9885	982.3792	OSBPL2|9885	1023.0206
OSBPL3|26031	394.9298	OSBPL3|26031	174.5842
OSBPL5|114879	598.0467	OSBPL5|114879	373.1204
OSBPL6|114880	117.9844	OSBPL6|114880	178.31
OSBPL7|114881	270.2338	OSBPL7|114881	78.7758
OSBPL8|114882	2670.5453	OSBPL8|114882	3741.3174
OSBPL9|114883	1865.496	OSBPL9|114883	2062.0093
OSBP|5007	2250.8882	OSBP|5007	2730.5389
OSCAR|126014	54.0468	OSCAR|126014	14.3713
OSCP1|127700	434.1402	OSCP1|127700	211.843
OSGEPL1|64172	247.9792	OSGEPL1|64172	217.6979
OSGEP|55644	371.6156	OSGEP|55644	236.8596
OSGIN1|29948	11.6571	OSGIN1|29948	50.0333
OSGIN2|734	949.174	OSGIN2|734	2388.8224
OSMR|9180	1091.8857	OSMR|9180	685.0299
OSM|5008	8.8312	OSM|5008	7.4518
OSR1|130497	76.6545	OSR1|130497	507.2522
OSR2|116039	171.3247	OSR2|116039	601.996
OST4|100128731	1244.1209	OST4|100128731	2006.6427
OSTBETA|123264	12.0104	lowly_expressed	lowly_expressed
OSTCL|202459	8.1247	lowly_expressed	lowly_expressed
OSTC|58505	1502.0051	OSTC|58505	1067.1989
OSTF1|26578	550.3584	OSTF1|26578	714.837
OSTM1|28962	640.0831	OSTM1|28962	1452.5615
OSTalpha|200931	29.6727	OSTalpha|200931	17.5649
OTOA|146183	13.0701	OTOA|146183	14.9035
OTUB1|55611	1201.3921	OTUB1|55611	748.9022
OTUB2|78990	193.5792	OTUB2|78990	37.7911
OTUD1|220213	305.2052	OTUD1|220213	465.2029
OTUD3|23252	288.6026	OTUD3|23252	501.9295
OTUD4|54726	1686.7532	OTUD4|54726	1652.6946
OTUD5|55593	1179.4908	OTUD5|55593	1172.0559
OTUD6B|51633	359.9584	OTUD6B|51633	312.4418
lowly_expressed	lowly_expressed	OTUD7A|161725	8.5163
OTUD7B|56957	2376.9973	OTUD7B|56957	1236.9927
OVCA2|124641	254.5708	OVCA2|124641	294.4511
OVGP1|5016	59.3455	OVGP1|5016	86.2275
OVOL1|5017	281.8909	lowly_expressed	lowly_expressed
OVOL2|58495	222.5454	OVOL2|58495	31.4039
OXA1L|5018	2165.4025	OXA1L|5018	4312.4418
OXCT1|5019	973.548	OXCT1|5019	3154.7572
OXER1|165140	14.1299	OXER1|165140	18.0971
OXGR1|27199	5.6519	OXGR1|27199	53.2269
OXNAD1|92106	276.2389	OXNAD1|92106	250.1663
OXR1|55074	1156.8831	OXR1|55074	3053.0938
OXSM|54995	207.7091	OXSM|54995	160.2129
OXSR1|9943	1267.8025	OXSR1|9943	1697.4052
OXTR|5021	79.8338	OXTR|5021	2298.8689
P2RX1|5023	15.8961	P2RX1|5023	25.0166
P2RX2|22953	8.8312	lowly_expressed	lowly_expressed
P2RX4|5025	766.8987	P2RX4|5025	271.4571
