gene_id	TCGA-AC-A23H-01A-11R-A157-07	gene_id	TCGA-AC-A23H-11A-12R-A157-07
MCTP1|79772	87.77799999999999	MCTP1|79772	244.3868
MCTP2|55784	34.5161	MCTP2|55784	335.2715
MCTS1|28985	874.8047	MCTS1|28985	978.2628
MDC1|9656	1195.864	MDC1|9656	951.7846
MDFIC|29969	516.5514	MDFIC|29969	1254.1372
MDFI|4188	105.9287	MDFI|4188	139.9052
MDGA1|266727	30.9455	MDGA1|266727	152.7865
MDH1B|130752	31.8381	lowly_expressed	lowly_expressed
MDH1|4190	3492.9703	MDH1|4190	2563.3778
MDH2|4191	3487.9119	MDH2|4191	2599.1591
MDK|4192	14280.7409	MDK|4192	1355.7563
MDM1|56890	245.7785	lowly_expressed	lowly_expressed
MDM2|4193	4031.5406	MDM2|4193	2273.1908
MDM4|4194	727.2186	MDM4|4194	1130.6915
MDN1|23195	940.2663	lowly_expressed	lowly_expressed
MDP1|145553	144.6969	lowly_expressed	lowly_expressed
ME1|4199	1053.6339	ME1|4199	401.8249
ME2|4200	462.3968	ME2|4200	721.3525
ME3|10873	41.3598	ME3|10873	297.70099999999996
MEA1|4201	1161.0504	MEA1|4201	661.2398
MEAF6|64769	1505.9139	MEAF6|64769	1456.3020000000001
MECOM|2122	269.2851	MECOM|2122	495.9299
MECP2|4204	1059.5849	MECP2|4204	2362.2864
MECR|51102	214.833	MECR|51102	319.8855
MED10|84246	386.5209	MED10|84246	359.9606
MED11|400569	233.5788	MED11|400569	176.4022
MED12|9968	1077.7356	MED12|9968	1486.3584
MED13L|23389	2582.7568	lowly_expressed	lowly_expressed
MED13|9969	4389.7939	lowly_expressed	lowly_expressed
MED14|9282	2578.5792	lowly_expressed	lowly_expressed
MED15|51586	1814.4759	MED15|51586	1228.0168
MED16|10025	1058.0972	MED16|10025	664.4601
MED17|9440	709.663	MED17|9440	663.0289
MED18|54797	326.1177	MED18|54797	240.8087
MED19|219541	464.4797	MED19|219541	257.9837
MED1|5469	1430.0379	MED1|5469	1913.9458
MED20|9477	530.5363	MED20|9477	517.0409
MED21|9412	371.0481	MED21|9412	839.4311
MED22|6837	517.444	MED22|6837	702.0306
MED23|9439	4047.6084	MED23|9439	1191.8776
MED24|9862	803.0945	MED24|9862	1653.4574
MED25|81857	526.6682	MED25|81857	414.4378
MED26|9441	216.9159	MED26|9441	152.0708
MED27|9442	301.4208	MED27|9442	240.8087
MED28|80306	375.5114	MED28|80306	844.0827
MED29|55588	1479.4317	MED29|55588	1374.0048
MED30|90390	153.2396	MED30|90390	147.7771
MED31|51003	118.5896	MED31|51003	141.1647
MED4|29079	946.8125	MED4|29079	1051.2568
MED6|10001	420.7394	MED6|10001	373.9154
MED7|9443	194.0043	MED7|9443	254.0478
MED8|112950	772.7442	MED8|112950	527.7753
MED9|55090	250.5393	MED9|55090	364.6122
MEF2A|4205	1150.8592	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MEF2B|100271849	16.3771
MEF2C|4208	263.3341	MEF2C|4208	1588.3353
MEF2D|4209	890.8726	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MEFV|4210	9.661
MEG3|55384	32.7308	MEG3|55384	189.9991
MEGF10|84466	179.7218	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MEGF11|84465	6.0828
MEGF6|1953	438.8901	MEGF6|1953	508.4534
MEGF8|1954	354.0876	MEGF8|1954	676.268
MEGF9|1955	5947.1844	MEGF9|1955	1498.1662
MEI1|150365	11.9021	lowly_expressed	lowly_expressed
MEIS1|4211	205.0138	MEIS1|4211	851.5967
MEIS2|4212	277.0215	lowly_expressed	lowly_expressed
MEIS3P1|4213	332.0687	MEIS3P1|4213	782.8965
MEIS3|56917	166.92700000000002	MEIS3|56917	119.5098
MELK|9833	562.9696	MELK|9833	24.3313
MEMO1|51072	251.8723	MEMO1|51072	262.782
MEN1|4221	1675.8164	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MEOX1|4222	339.5653
MEOX2|4223	34.5161	MEOX2|4223	653.0101
MEPCE|56257	1319.3484	MEPCE|56257	1036.5865
MERTK|10461	132.7085	lowly_expressed	lowly_expressed
MESDC1|59274	486.4985	MESDC1|59274	323.1058
MESDC2|23184	1629.6958	MESDC2|23184	1172.1979
lowly_expressed	lowly_expressed	MESP1|55897	61.544
lowly_expressed	lowly_expressed	MESP2|145873	9.3032
lowly_expressed	lowly_expressed	MESTIT1|317751	14.3126
MEST|4232	718.8872	MEST|4232	3236.7833
METAP1|23173	163.3564	lowly_expressed	lowly_expressed
METAP2|10988	2112.3261	METAP2|10988	2181.9483
METRNL|284207	382.3551	METRNL|284207	177.4756
METRN|79006	724.8382	lowly_expressed	lowly_expressed
METT10D|79066	994.4209	METT10D|79066	998.3004
METT11D1|64745	361.824	METT11D1|64745	430.0921
METT5D1|196074	356.7656	METT5D1|196074	336.7027
METTL10|399818	172.5002	METTL10|399818	365.3422
METTL11A|28989	519.7114	METTL11A|28989	123.435
METTL12|751071	21.7481	METTL12|751071	83.5817
METTL13|51603	1519.3037	METTL13|51603	687.0024
METTL14|57721	444.2461	lowly_expressed	lowly_expressed
METTL1|4234	503.7566	METTL1|4234	231.8633
METTL2A|339175	588.5591	METTL2A|339175	310.5823
METTL2B|55798	347.839	METTL2B|55798	212.5414
METTL3|56339	318.4736	METTL3|56339	544.2598
METTL4|64863	130.9232	METTL4|64863	268.3603
METTL5|29081	558.7324	METTL5|29081	617.1107
METTL6|131965	342.4831	METTL6|131965	244.02900000000002
METTL7A|25840	733.4672	METTL7A|25840	5122.1039
METTL7B|196410	169.605	METTL7B|196410	11.45
METTL8|79828	354.9803	METTL8|79828	427.5874
METTL9|51108	1709.7374	METTL9|51108	2968.4229
MET|4233	50.2864	lowly_expressed	lowly_expressed
MEX3A|92312	155.62	MEX3A|92312	290.5448
MEX3B|84206	75.5784	MEX3B|84206	123.4457
MEX3C|51320	1136.651	lowly_expressed	lowly_expressed
MEX3D|399664	761.4372	MEX3D|399664	183.9163
MFAP1|4236	1144.685	lowly_expressed	lowly_expressed
MFAP2|4237	1006.0254	MFAP2|4237	532.0691
MFAP3L|9848	173.1756	MFAP3L|9848	598.9802
MFAP3|4238	1134.2706	MFAP3|4238	1510.3319
MFAP4|4239	145.5032	MFAP4|4239	15853.2964
MFAP5|8076	1586.8482	MFAP5|8076	6558.7262
MFF|56947	1167.299	MFF|56947	1389.3908
MFGE8|4240	1705.8692	MFGE8|4240	11220.6816
MFHAS1|9258	146.3959	MFHAS1|9258	176.0444
MFI2|4241	97.8948	MFI2|4241	264.4244
MFN1|55669	1181.2839	MFN1|55669	833.7061
MFN2|9927	2432.7903	MFN2|9927	2604.1685
MFNG|4242	49.9888	MFNG|4242	397.3915
MFRP|83552	289.8163	MFRP|83552	196.4398
MFSD10|10227	1222.6438	MFSD10|10227	611.5037
MFSD11|79157	611.3308	MFSD11|79157	604.0648
MFSD1|64747	1275.3106	MFSD1|64747	2413.8116
MFSD2A|84879	1674.6262	MFSD2A|84879	66.5534
MFSD2B|388931	13.985	MFSD2B|388931	9.661
MFSD3|113655	484.1181	lowly_expressed	lowly_expressed
MFSD4|148808	14.5801	MFSD4|148808	208.2476
MFSD5|84975	954.2513	MFSD5|84975	717.7744
lowly_expressed	lowly_expressed	MFSD6L|162387	14.3126
MFSD6|54842	1696.6451	MFSD6|54842	1782.6281
MFSD7|84179	35.4683	MFSD7|84179	91.0815
MFSD8|256471	424.6076	MFSD8|256471	389.3014
MFSD9|84804	302.3135	MFSD9|84804	123.4457
MGAM|8972	214.833	MGAM|8972	44.3689
MGAT1|4245	1764.1895	MGAT1|4245	2567.3137
MGAT2|4247	596.5930000000001	MGAT2|4247	673.7633
MGAT3|4248	20.8287	lowly_expressed	lowly_expressed
MGAT4A|11320	6519.3781	MGAT4A|11320	1248.0544
MGAT4B|11282	1304.7207	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MGAT4C|25834	13.2391
MGAT5B|146664	58.6179	lowly_expressed	lowly_expressed
MGAT5|4249	454.958	lowly_expressed	lowly_expressed
MGA|23269	1701.1084	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MGC12916|84815	11.0922
MGC12982|84793	23.8042	MGC12982|84793	28.2673
MGC14436|84983	11.9021	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MGC16121|84848	6.4406
MGC16142|84849	6.2486	MGC16142|84849	8.5875
MGC16275|85001	13.985	MGC16275|85001	54.3877
MGC16384|114130	10.7119	MGC16384|114130	11.8079
MGC21881|389741	187.7557	MGC21881|389741	182.485
MGC23270|196872	13.0923	MGC23270|196872	36.8548
MGC23284|197187	34.5161	MGC23284|197187	37.9283
MGC2752|65996	474.2989	MGC2752|65996	529.5644
MGC2889|84789	7.4388	lowly_expressed	lowly_expressed
MGC29506|51237	33.3259	MGC29506|51237	103.0504
MGC3771|81854	20.0759	MGC3771|81854	10.4446
lowly_expressed	lowly_expressed	MGC42105|167359	8.9453
MGC45800|90768	21.7213	MGC45800|90768	26.1204
MGC57346|401884	71.4126	MGC57346|401884	240.0286
MGC70857|414919	422.8223	MGC70857|414919	161.0162
MGC72080|389538	199.0478	MGC72080|389538	29.8703
lowly_expressed	lowly_expressed	MGC87042|256227	17.8907
MGEA5|10724	3401.3241	MGEA5|10724	5608.3728
MGLL|11343	5486.2754	MGLL|11343	3303.6944
MGMT|4255	202.6333	MGMT|4255	265.8556
MGP|4256	727.2186	MGP|4256	168253.69
MGRN1|23295	1141.4119	MGRN1|23295	866.2671
MGST1|4257	6368.2214	MGST1|4257	4090.8847
MGST2|4258	818.2697	MGST2|4258	804.0075
MGST3|4259	2162.9101	MGST3|4259	1638.0714
MIA3|375056	4454.6604	lowly_expressed	lowly_expressed
MIAT|440823	82.7137	MIAT|440823	67.6268
lowly_expressed	lowly_expressed	MIA|8190	440.2684
MIB1|57534	1689.2063	lowly_expressed	lowly_expressed
MIB2|142678	114.5578	lowly_expressed	lowly_expressed
MICAL1|64780	163.5558	MICAL1|64780	286.6088
MICAL2|9645	3783.0841	MICAL2|9645	1065.9272
MICAL3|57553	2451.5361	MICAL3|57553	1265.9451
MICALCL|84953	73.1979	MICALCL|84953	30.0564
MICALL1|85377	818.5673	MICALL1|85377	695.2321
MICALL2|79778	447.2216	lowly_expressed	lowly_expressed
MICA|4276	418.0614	lowly_expressed	lowly_expressed
MICB|4277	46.4182	lowly_expressed	lowly_expressed
MID1IP1|58526	394.8523	MID1IP1|58526	295.91200000000003
MID1|4281	28.8626	MID1|4281	1422.6675
MID2|11043	1283.3445	MID2|11043	1156.4541
MIDN|90007	3870.2671	MIDN|90007	782.5387
MIER1|57708	910.5110000000001	MIER1|57708	1441.6316
MIER2|54531	311.5376	MIER2|54531	231.8633
MIER3|166968	845.9421	MIER3|166968	652.2945
MIF4GD|57409	476.2627	lowly_expressed	lowly_expressed
MIF|4282	7944.1732	MIF|4282	1031.9885
MIIP|60672	165.4393	lowly_expressed	lowly_expressed
MINA|84864	826.2203	MINA|84864	1041.9966
MINK1|50488	1366.0879	lowly_expressed	lowly_expressed
MINPP1|9562	482.9279	MINPP1|9562	424.0093
MIOS|54468	788.2169	MIOS|54468	714.9119
MIPEP|4285	590.9395	MIPEP|4285	436.175
MIPOL1|145282	110.9871	MIPOL1|145282	114.5004
lowly_expressed	lowly_expressed	MIR155HG|114614	7.1563
lowly_expressed	lowly_expressed	MIR17HG|407975	52.2408
MIS12|79003	505.2444	lowly_expressed	lowly_expressed
MITD1|129531	273.1533	MITD1|129531	240.4508
MITF|4286	421.037	lowly_expressed	lowly_expressed
MKI67IP|84365	931.9348	MKI67IP|84365	889.8721
MKI67|4288	2912.1476	lowly_expressed	lowly_expressed
MKKS|8195	1108.6811	lowly_expressed	lowly_expressed
MKL1|57591	1069.4042	MKL1|57591	1364.7017
MKL2|57496	1417.2432	MKL2|57496	3246.0864
MKLN1|4289	1546.381	MKLN1|4289	2832.4537
MKNK1|8569	534.7021	MKNK1|8569	560.6942
MKNK2|2872	1971.8813	MKNK2|2872	2499.3291
MKRN1|23608	3937.8115	MKRN1|23608	3071.8311
MKRN2|23609	903.9649	MKRN2|23609	843.367
MKRN3|7681	26.1846	MKRN3|7681	16.4594
MKS1|54903	713.2337	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MKX|283078	97.6832
MLC1|23209	7.1413	MLC1|23209	6.4406
MLEC|9761	4834.9327	MLEC|9761	5306.7358
MLF1IP|79682	751.2103	MLF1IP|79682	138.5133
MLF1|4291	731.3844	lowly_expressed	lowly_expressed
MLF2|8079	2533.9582	MLF2|8079	2300.0268
MLH1|4292	1951.6477	MLH1|4292	775.0246
MLH3|27030	370.1555	MLH3|27030	499.8658
MLKL|197259	69.0322	MLKL|197259	241.5243
MLL2|8085	2337.4872	MLL2|8085	1910.1172
MLL3|58508	2848.1738	lowly_expressed	lowly_expressed
MLL4|9757	679.3127	lowly_expressed	lowly_expressed
MLL5|55904	1921.0355	MLL5|55904	3292.2444
MLLT10|8028	638.5479	lowly_expressed	lowly_expressed
MLLT11|10962	203.8236	MLLT11|10962	66.9112
MLLT1|4298	1299.4123	MLLT1|4298	1240.8981
MLLT3|4300	308.5621	MLLT3|4300	373.9154
MLLT4|4301	1889.4592	lowly_expressed	lowly_expressed
MLLT6|4302	1279.7739	lowly_expressed	lowly_expressed
MLL|4297	1720.4493	lowly_expressed	lowly_expressed
MLPH|79083	8926.2813	MLPH|79083	965.7393
MLST8|64223	803.3713	MLST8|64223	394.6328
MLXIP|22877	821.2453	MLXIP|22877	1307.4515
MLX|6945	705.9585	MLX|6945	1111.552
MLYCD|23417	217.511	MLYCD|23417	250.4696
MMAA|166785	159.1907	MMAA|166785	364.2544
MMAB|326625	518.3367	MMAB|326625	520.2612
MMACHC|25974	132.4109	MMACHC|25974	168.8881
MMADHC|27249	3048.7242	MMADHC|27249	2162.6264
MMD|23531	319.274	MMD|23531	811.8794
MMEL1|79258	21.766	lowly_expressed	lowly_expressed
MME|4311	235.3641	lowly_expressed	lowly_expressed
MMGT1|93380	810.5334	MMGT1|93380	1584.3993
MMP10|4319	5.0584	lowly_expressed	lowly_expressed
MMP11|4320	3068.3627	MMP11|4320	74.0674
MMP12|4321	9.5217	lowly_expressed	lowly_expressed
MMP13|4322	3999.4049	lowly_expressed	lowly_expressed
MMP14|4323	7722.0858	lowly_expressed	lowly_expressed
MMP15|4324	1181.2839	MMP15|4324	216.1195
MMP16|4325	136.8742	MMP16|4325	201.4491
MMP17|4326	166.92700000000002	MMP17|4326	28.9829
MMP19|4327	171.3903	MMP19|4327	608.999
MMP1|4312	9853.1578	lowly_expressed	lowly_expressed
MMP23B|8510	20.5311	MMP23B|8510	179.2647
MMP24|10893	180.0193	lowly_expressed	lowly_expressed
MMP25|64386	83.3653	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MMP27|64066	67.6268
MMP28|79148	62.1885	MMP28|79148	118.4364
MMP2|4313	6845.1982	lowly_expressed	lowly_expressed
MMP3|4314	1075.9503	MMP3|4314	120.2254
MMP7|4316	238.9348	MMP7|4316	2949.8166
MMP9|4318	2656.8474	MMP9|4318	30.772
MMRN1|22915	10.1168	lowly_expressed	lowly_expressed
MMRN2|79812	379.6772	lowly_expressed	lowly_expressed
MMS19|64210	842.0739	lowly_expressed	lowly_expressed
MN1|4330	1029.8297	MN1|4330	790.7684
MNAT1|4331	290.1138	MNAT1|4331	205.3851
MND1|84057	78.2563	MND1|84057	5.725
MNDA|4332	100.8703	lowly_expressed	lowly_expressed
MNS1|55329	109.2018	MNS1|55329	149.2083
MNT|4335	663.5424	MNT|4335	473.3876
MNX1|3110	91.9438	lowly_expressed	lowly_expressed
MOAP1|64112	732.8721	MOAP1|64112	731.7291
MOB2|81532	549.5797	MOB2|81532	319.5277
MOBKL1A|92597	430.5587	MOBKL1A|92597	978.9784
MOBKL1B|55233	1788.8864	MOBKL1B|55233	804.0075
MOBKL2A|126308	741.7987	MOBKL2A|126308	1299.9374
MOBKL2B|79817	47.0133	MOBKL2B|79817	1191.162
MOBKL2C|148932	241.6127	MOBKL2C|148932	568.5661
MOBKL3|25843	1581.7898	MOBKL3|25843	1034.0818
MOBP|4336	5.0584	lowly_expressed	lowly_expressed
MOCOS|55034	99.3826	MOCOS|55034	117.7207
MOCS1|4337	125.3917	MOCS1|4337	2045.3636
MOCS2|4338	742.9889	MOCS2|4338	1019.0536
MOCS3|27304	267.4998	MOCS3|27304	201.0913
MOGAT2|80168	67.2469	MOGAT2|80168	31.1298
MOGS|7841	951.8709	MOGS|7841	539.2253
MON1A|84315	228.81799999999998	MON1A|84315	133.4645
MON1B|22879	1045.0048	MON1B|22879	571.4286
MON2|23041	1346.4256	MON2|23041	1516.0569
MORC2|22880	1250.9113	MORC2|22880	625.1006
MORC3|23515	957.5244	MORC3|23515	1214.0621
MORC4|79710	2643.16	lowly_expressed	lowly_expressed
MORF4L1|10933	4468.6454	lowly_expressed	lowly_expressed
MORF4L2|9643	13383.3222	MORF4L2|9643	4258.5884
MORN1|79906	54.7497	MORN1|79906	25.046999999999997
MORN2|729967	198.7652	MORN2|729967	200.0179
MORN3|283385	14.2825	lowly_expressed	lowly_expressed
MORN4|118812	117.2357	MORN4|118812	222.2023
MOSC1|64757	337.1271	MOSC1|64757	905.6266
MOSC2|54996	415.3835	MOSC2|54996	359.9606
MOSPD1|56180	299.6355	MOSPD1|56180	252.9743
MOSPD2|158747	332.6638	MOSPD2|158747	328.8308
MOSPD3|64598	277.0215	MOSPD3|64598	220.7711
lowly_expressed	lowly_expressed	MOV10L1|54456	7.8719
MOV10|4343	1023.8786	MOV10|4343	671.2586
MOXD1|26002	71.4126	lowly_expressed	lowly_expressed
MPDU1|9526	1869.5232	MPDU1|9526	815.8154
MPDZ|8777	231.7935	lowly_expressed	lowly_expressed
MPEG1|219972	112.1773	MPEG1|219972	1475.9818
MPG|4350	596.5930000000001	MPG|4350	314.5183
MPHOSPH10|10199	1245.2578	MPHOSPH10|10199	872.3499
MPHOSPH6|10200	1383.6197	MPHOSPH6|10200	398.6045
MPHOSPH8|54737	846.2397	MPHOSPH8|54737	1391.5377
MPHOSPH9|10198	435.61699999999996	MPHOSPH9|10198	126.3083
MPI|4351	446.6265	MPI|4351	717.7744
MPL|4352	11.307	MPL|4352	37.9283
MPND|84954	251.43200000000002	MPND|84954	177.1178
lowly_expressed	lowly_expressed	MPO|4353	15.7438
MPP1|4354	167.2246	MPP1|4354	558.1895
MPP2|4355	47.6084	MPP2|4355	260.4884
MPP3|4356	99.3826	MPP3|4356	57.608000000000004
lowly_expressed	lowly_expressed	MPP4|58538	5.0094
MPP5|64398	804.8799	MPP5|64398	1357.9032
MPP6|51678	11.6046	MPP6|51678	143.8411
MPP7|143098	648.0696	MPP7|143098	780.3918
MPPE1|65258	327.0103	MPPE1|65258	614.0084
lowly_expressed	lowly_expressed	MPPED1|758	6.4406
MPPED2|744	22.0189	lowly_expressed	lowly_expressed
MPRIP|23164	1061.6678	MPRIP|23164	1853.4753
MPST|4357	701.9267	MPST|4357	420.0734
MPV17L2|84769	440.0803	MPV17L2|84769	170.6772
lowly_expressed	lowly_expressed	MPV17L|255027	169.9615
MPV17|4358	950.3831	MPV17|4358	785.4012
MPZL1|9019	3910.4367	MPZL1|9019	11018.159
MPZL2|10205	351.1121	MPZL2|10205	1441.9894
MPZL3|196264	49.6913	MPZL3|196264	41.5064
lowly_expressed	lowly_expressed	MPZ|4359	66.1955
MR1|3140	314.5131	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MRAP2|112609	131.6755
lowly_expressed	lowly_expressed	MRAP|56246	56.9282
MRAS|22808	434.7244	lowly_expressed	lowly_expressed
MRC1|4360	22.3164	MRC1|4360	1211.9152
MRC2|9902	2547.6456	lowly_expressed	lowly_expressed
MRE11A|4361	559.994	MRE11A|4361	676.6258
MREG|55686	1136.3148	MREG|55686	292.6917
MRFAP1L1|114932	1419.9211	MRFAP1L1|114932	1422.6675
MRFAP1|93621	6956.4829	MRFAP1|93621	7005.2778
MRGPRE|116534	7.4388	MRGPRE|116534	5.0094
MRGPRF|116535	14.2825	MRGPRF|116535	479.8282
lowly_expressed	lowly_expressed	MRGPRX2|117194	18.2485
lowly_expressed	lowly_expressed	MRGPRX3|117195	26.836
MRI1|84245	451.3873	lowly_expressed	lowly_expressed
MRM1|79922	53.2619	MRM1|79922	30.4142
MRO|83876	29.1602	MRO|83876	23.2579
MRP63|78988	752.4332	MRP63|78988	509.8846
MRPL10|124995	2158.1492	MRPL10|124995	1050.1834
MRPL11|65003	634.6798	MRPL11|65003	651.9367
MRPL12|6182	401.9936	MRPL12|6182	255.9621
MRPL13|28998	992.3380000000001	MRPL13|28998	419.3577
MRPL14|64928	629.9189	lowly_expressed	lowly_expressed
MRPL15|29088	806.9627	MRPL15|29088	640.1288
MRPL16|54948	497.8055	MRPL16|54948	553.1801
MRPL17|63875	1211.0392	MRPL17|63875	549.6019
MRPL18|29074	1027.7468	MRPL18|29074	642.2757
MRPL19|9801	2109.053	MRPL19|9801	1226.5856
MRPL1|65008	215.4281	MRPL1|65008	491.9939
MRPL20|55052	1510.4605	lowly_expressed	lowly_expressed
MRPL21|219927	595.4028	MRPL21|219927	449.4141
MRPL22|29093	368.9653	MRPL22|29093	317.3808
MRPL23|6150	404.0765	MRPL23|6150	223.9914
MRPL24|79590	1164.621	MRPL24|79590	667.3227
MRPL27|51264	1026.5566	MRPL27|51264	490.9205
MRPL28|10573	550.7699	MRPL28|10573	346.7215
MRPL2|51069	323.4397	MRPL2|51069	315.5917
MRPL30|51263	1219.6206	MRPL30|51263	948.7146
MRPL32|64983	638.5479	MRPL32|64983	720.2791
MRPL33|9553	479.3573	MRPL33|9553	463.7266
MRPL34|64981	426.0954	MRPL34|64981	463.01099999999997
MRPL35|51318	977.4604	MRPL35|51318	844.0827
MRPL36|64979	316.8936	MRPL36|64979	232.9368
MRPL37|51253	1483.0023	MRPL37|51253	1396.5471
MRPL38|64978	804.3651	MRPL38|64978	490.0474
MRPL39|54148	352.8974	MRPL39|54148	460.5063
MRPL3|11222	2507.476	MRPL3|11222	1576.8852
MRPL40|64976	1148.5532	MRPL40|64976	604.7053
MRPL41|64975	633.4895	MRPL41|64975	183.2006
lowly_expressed	lowly_expressed	MRPL42P5|359821	8.634
MRPL42|28977	757.8665	MRPL42|28977	585.3833
MRPL43|84545	676.1556	MRPL43|84545	892.0333
MRPL44|65080	781.6708	MRPL44|65080	564.2723
MRPL45|84311	577.5497	lowly_expressed	lowly_expressed
MRPL46|26589	317.7862	MRPL46|26589	331.3355
MRPL47|57129	753.7008	MRPL47|57129	435.1015
MRPL48|51642	263.9292	MRPL48|51642	359.245
MRPL49|740	3488.2095	MRPL49|740	1288.1295
MRPL4|51073	555.5308	MRPL4|51073	397.8889
MRPL50|54534	608.4951	MRPL50|54534	468.736
MRPL51|51258	1118.7979	MRPL51|51258	1115.6633
MRPL52|122704	295.7673	MRPL52|122704	283.7463
MRPL53|116540	443.5825	MRPL53|116540	240.4508
MRPL54|116541	544.2238	MRPL54|116541	307.7198
MRPL55|128308	425.2027	MRPL55|128308	164.2365
MRPL9|65005	938.4364	MRPL9|65005	909.0795
MRPS10|55173	1175.0353	lowly_expressed	lowly_expressed
MRPS11|64963	639.4406	MRPS11|64963	304.1417
MRPS12|6183	489.9323	MRPS12|6183	186.7788
MRPS14|63931	493.6398	lowly_expressed	lowly_expressed
MRPS15|64960	860.2247	MRPS15|64960	828.3388
MRPS16|51021	1323.2165	MRPS16|51021	1412.6487
MRPS17|51373	373.8481	MRPS17|51373	209.321
MRPS18A|55168	624.8605	MRPS18A|55168	474.461
MRPS18B|28973	1541.6202	MRPS18B|28973	1624.8323
MRPS18C|51023	333.8511	MRPS18C|51023	424.3671
MRPS21|54460	274.3435	MRPS21|54460	860.5421
MRPS22|56945	593.3199	MRPS22|56945	549.2441
MRPS23|51649	2961.2438	MRPS23|51649	514.1784
MRPS24|64951	737.9305	MRPS24|64951	738.5276
MRPS25|64432	526.1921	MRPS25|64432	685.9612
MRPS26|64949	976.5677	MRPS26|64949	344.5746
MRPS27|23107	1007.2157	MRPS27|23107	2092.8527
MRPS28|28957	290.9737	MRPS28|28957	209.4033
MRPS2|51116	820.308	MRPS2|51116	733.1389
MRPS30|10884	416.5737	MRPS30|10884	343.1434
MRPS31|10240	217.8085	MRPS31|10240	422.2202
MRPS33|51650	755.1886	MRPS33|51650	670.1852
MRPS34|65993	1210.1465	lowly_expressed	lowly_expressed
MRPS35|60488	1150.9336	MRPS35|60488	1187.226
MRPS36|92259	355.8729	MRPS36|92259	408.2655
MRPS5|64969	632.2993	MRPS5|64969	537.0785
MRPS6|64968	1088.1708	MRPS6|64968	1011.6969
MRPS7|51081	2741.7690000000002	MRPS7|51081	811.6111
MRPS9|64965	467.7527	MRPS9|64965	525.2706
MRRF|92399	289.8163	MRRF|92399	542.0878
lowly_expressed	lowly_expressed	MRS2P2|729633	6.0828
MRS2|57380	770.9589	MRS2|57380	593.9708
MRTO4|51154	810.2358	MRTO4|51154	595.0443
MRVI1|10335	220.1889	MRVI1|10335	929.2423
MS4A14|84689	13.1102	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MS4A1|931	10.0188
MS4A2|2206	19.0434	MS4A2|2206	367.8325
MS4A4A|51338	82.7196	MS4A4A|51338	588.6036
MS4A6A|64231	257.6806	MS4A6A|64231	949.9955
MS4A7|58475	292.4764	MS4A7|58475	584.249
MSC|9242	66.8988	MSC|9242	96.8101
MSH2|4436	1056.9069	lowly_expressed	lowly_expressed
MSH3|4437	701.0399	lowly_expressed	lowly_expressed
MSH5|4439	58.9452	MSH5|4439	103.4082
MSH6|2956	3064.7921	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MSI1|4440	51.5252
MSI2|124540	887.8969999999999	MSI2|124540	209.321
MSL1|339287	1527.3376	MSL1|339287	1861.705
MSL2|55167	1021.4982	lowly_expressed	lowly_expressed
MSL3L2|151507	129.7329	MSL3L2|151507	54.0299
MSL3|10943	583.5007	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MSLN|10232	39.3595
MSMB|4477	8.9266	MSMB|4477	6.7985
MSMP|692094	27.6724	MSMP|692094	47.5892
MSN|4478	3739.9390000000003	lowly_expressed	lowly_expressed
MSR1|4481	942.9443	MSR1|4481	275.5166
MSRA|4482	66.9493	MSRA|4482	248.6806
MSRB2|22921	361.824	MSRB2|22921	487.3423
MSRB3|253827	734.955	MSRB3|253827	3333.393
MST1P2|11209	8.0339	MST1P2|11209	33.6345
MST1R|4486	1264.3011	MST1R|4486	76.93
MST1|4485	10.4143	MST1|4485	23.9735
MST4|51765	740.6085	MST4|51765	420.789
MSTO1|55154	407.7096	lowly_expressed	lowly_expressed
MSTO2P|100129405	86.5759	MSTO2P|100129405	78.6761
MSX1|4487	91.3487	MSX1|4487	375.7044
MSX2|4488	283.5677	MSX2|4488	200.7335
lowly_expressed	lowly_expressed	MT1A|4489	15.386
MT1E|4493	42.8476	MT1E|4493	605.0631
MT1F|4494	57.1301	MT1F|4494	153.8599
MT1G|4495	8.0339	MT1G|4495	77.2878
lowly_expressed	lowly_expressed	MT1L|4500	67.26899999999999
lowly_expressed	lowly_expressed	MT1M|4499	119.5098
MT1X|4501	285.9481	MT1X|4501	1522.8554
MT2A|4502	2609.5366	MT2A|4502	1565.0774
MTA1|9112	864.6879	MTA1|9112	689.5071
MTA2|9219	2414.6396	MTA2|9219	1115.3055
MTA3|57504	1424.0869	MTA3|57504	891.6719
MTAP|4507	1192.5909	MTAP|4507	897.3969
MTBP|27085	84.5049	MTBP|27085	81.2237
