gene_id	TCGA-E9-A1NF-01A-11R-A14D-07	gene_id	TCGA-E9-A1NF-11A-73R-A14D-07
MOAP1|64112	801.1838	MOAP1|64112	756.422
MOB2|81532	455.0774	MOB2|81532	626.6055
MOBKL1A|92597	658.7787	MOBKL1A|92597	679.8165
MOBKL1B|55233	929.3485	MOBKL1B|55233	932.5688
MOBKL2A|126308	1503.9223	MOBKL2A|126308	1553.6697
MOBKL2B|79817	384.4939	MOBKL2B|79817	508.7156
MOBKL2C|148932	390.6855	MOBKL2C|148932	835.6606
MOBKL3|25843	1175.1522	MOBKL3|25843	777.5229
MOCOS|55034	173.3628	MOCOS|55034	83.945
MOCS1|4337	480.3883	MOCS1|4337	2425.2385
MOCS2|4338	746.6984	MOCS2|4338	735.3211
MOCS3|27304	183.8884	MOCS3|27304	140.8257
MOGAT2|80168	59.4387	removed	removed
MOGS|7841	1311.3658	MOGS|7841	743.578
MON1A|84315	169.0287	MON1A|84315	186.2385
MON1B|22879	481.0818	MON1B|22879	785.7798
MON2|23041	1098.3772	MON2|23041	1519.7248
MORC2|22880	889.7227	MORC2|22880	663.3028
MORC3|23515	964.6402	MORC3|23515	1154.5872
MORC4|79710	760.3197	MORC4|79710	1375.2294
MORF4L1|10933	5281.9932	MORF4L1|10933	4939.9083
MORF4L2|9643	6181.6223	MORF4L2|9643	2965.5963
removed	removed	MORF4|10934	5.9633
MORN1|79906	144.8818	MORN1|79906	33.0275
MORN2|729967	320.10200000000003	MORN2|729967	115.1376
MORN3|283385	23.5278	removed	removed
MORN4|118812	170.8862	MORN4|118812	70.6422
MOSC1|64757	330.0085	MOSC1|64757	2635.7798
MOSC2|54996	334.9617	MOSC2|54996	363.3028
MOSPD1|56180	258.8059	MOSPD1|56180	144.4954
MOSPD2|158747	307.0998	MOSPD2|158747	388.5321
MOSPD3|64598	315.768	MOSPD3|64598	171.1009
MOV10L1|54456	16.7171	MOV10L1|54456	14.2202
MOV10|4343	1163.3883	MOV10|4343	544.4954
MOXD1|26002	730.6004	MOXD1|26002	184.8624
MPDU1|9526	1057.5131	MPDU1|9526	876.6055
MPDZ|8777	621.6295	MPDZ|8777	1978.4404
MPEG1|219972	836.4755	MPEG1|219972	7719.2661
MPG|4350	1018.5065	MPG|4350	478.8991
MPHOSPH10|10199	1242.0207	MPHOSPH10|10199	564.6789
MPHOSPH6|10200	412.3558	MPHOSPH6|10200	174.7706
MPHOSPH8|54737	777.0369	MPHOSPH8|54737	1263.7615
MPHOSPH9|10198	223.5142	MPHOSPH9|10198	147.2477
MPI|4351	726.8855	MPI|4351	521.5596
MPL|4352	11.1448	MPL|4352	46.3303
MPND|84954	500.8947	MPND|84954	220.6422
MPO|4353	10.5256	MPO|4353	9.1743
MPP1|4354	511.4203	MPP1|4354	1623.3945
MPP2|4355	119.4965	MPP2|4355	47.7064
MPP3|4356	155.4074	MPP3|4356	36.6972
MPP4|58538	7.4298	removed	removed
MPP5|64398	668.6851	MPP5|64398	793.1193
MPP6|51678	65.6302	MPP6|51678	164.6789
MPP7|143098	183.8884	MPP7|143098	391.7431
MPPE1|65258	807.3753	MPPE1|65258	725.6881
MPPED1|758	80.4899	removed	removed
MPPED2|744	91.6346	MPPED2|744	137.6147
MPRIP|23164	2008.5319	MPRIP|23164	3784.8624
MPST|4357	598.1017	MPST|4357	730.2752
MPV17L2|84769	612.9613	MPV17L2|84769	127.9817
MPV17L|255027	755.3665	MPV17L|255027	60.5505
MPV17|4358	1121.2859	MPV17|4358	576.6055
MPZL1|9019	4257.9143	MPZL1|9019	3230.2752
MPZL2|10205	531.2332	MPZL2|10205	426.6055
MPZL3|196264	17.3363	MPZL3|196264	10.5505
MPZ|4359	12.3831	MPZ|4359	185.7798
MR1|3140	244.5654	MR1|3140	254.1284
removed	removed	MRAP2|112609	19.2661
removed	removed	MRAP|56246	1148.3945
MRAS|22808	752.2707	MRAS|22808	6229.3578
MRC1|4360	212.9886	MRC1|4360	5280.2752
MRC2|9902	10133.6751	MRC2|9902	4157.3394
MRE11A|4361	420.4048	MRE11A|4361	500.9174
MREG|55686	1026.5555	MREG|55686	130.1789
MRFAP1L1|114932	1573.2675	MRFAP1L1|114932	876.6055
MRFAP1|93621	7189.6032	MRFAP1|93621	5157.3394
MRGPRF|116535	254.4718	MRGPRF|116535	964.2202
removed	removed	MRGPRX2|117194	5.9633
MRI1|84245	368.39599999999996	MRI1|84245	318.3486
MRM1|79922	59.4387	MRM1|79922	60.0917
MRO|83876	122.5923	MRO|83876	100.9174
MRP63|78988	854.8953	MRP63|78988	349.9954
MRPL10|124995	645.7764	MRPL10|124995	787.6147
MRPL11|65003	686.6405	MRPL11|65003	445.8716
MRPL12|6182	1007.3617	MRPL12|6182	399.0826
MRPL13|28998	964.0210000000001	MRPL13|28998	333.0275
MRPL14|64928	603.0549	MRPL14|64928	320.6422
MRPL15|29088	1014.7916	MRPL15|29088	624.3119
MRPL16|54948	731.8387	MRPL16|54948	538.5321
MRPL17|63875	1125.6199	MRPL17|63875	528.8991
MRPL18|29074	1772.0155	MRPL18|29074	466.055
MRPL19|9801	1120.0476	MRPL19|9801	1233.4862
MRPL1|65008	279.8571	MRPL1|65008	261.4679
MRPL20|55052	2074.9423	MRPL20|55052	899.2385
MRPL21|219927	381.3982	MRPL21|219927	204.1284
MRPL22|29093	541.7588	MRPL22|29093	271.1009
MRPL23|6150	357.2512	MRPL23|6150	219.7248
MRPL24|79590	1626.5146	MRPL24|79590	863.7615
MRPL27|51264	855.6693	MRPL27|51264	509.63300000000004
MRPL28|10573	920.0612	MRPL28|10573	544.0367
MRPL2|51069	330.6276	MRPL2|51069	424.3119
MRPL30|51263	589.2292	MRPL30|51263	624.1972
MRPL32|64983	1186.9161	MRPL32|64983	488.5321
MRPL33|9553	327.5319	MRPL33|9553	396.3303
MRPL34|64981	635.2508	MRPL34|64981	459.1743
MRPL35|51318	985.6914	MRPL35|51318	675.2294
MRPL36|64979	279.2379	MRPL36|64979	213.3028
MRPL37|51253	1179.4862	MRPL37|51253	989.9083
MRPL38|64978	729.2383	MRPL38|64978	576.656
MRPL39|54148	384.4939	MRPL39|54148	298.6239
MRPL3|11222	2914.3526	MRPL3|11222	992.2018
MRPL40|64976	933.0634	MRPL40|64976	481.1927
MRPL41|64975	699.6427	MRPL41|64975	477.9817
MRPL42P5|359821	8.2471	MRPL42P5|359821	6.1055
MRPL42|28977	850.7161	MRPL42|28977	415.1376
MRPL43|84545	884.1813	MRPL43|84545	717.7706
MRPL44|65080	711.4067	MRPL44|65080	403.211
MRPL45|84311	608.0081	MRPL45|84311	606.8807
MRPL46|26589	479.8435	MRPL46|26589	392.6606
MRPL47|57129	909.5356	MRPL47|57129	332.5688
MRPL48|51642	559.095	MRPL48|51642	244.0367
MRPL49|740	1313.2232	MRPL49|740	843.578
MRPL4|51073	729.9812	MRPL4|51073	459.63300000000004
MRPL50|54534	383.2556	MRPL50|54534	275.6881
MRPL51|51258	1985.0041	MRPL51|51258	820.1835
MRPL52|122704	347.3448	MRPL52|122704	223.3945
MRPL53|116540	428.5962	MRPL53|116540	267.0138
MRPL54|116541	849.4777	MRPL54|116541	455.9633
MRPL55|128308	609.2464	MRPL55|128308	227.9817
MRPL9|65005	845.5523	MRPL9|65005	589.1468
MRPS10|55173	827.8074	MRPS10|55173	808.7156
MRPS11|64963	963.4019	MRPS11|64963	441.2844
MRPS12|6183	355.3938	MRPS12|6183	227.5229
MRPS14|63931	316.3871	MRPS14|63931	321.5596
MRPS15|64960	1200.5374	MRPS15|64960	719.2661
MRPS16|51021	1813.4988	MRPS16|51021	1242.6606
MRPS17|51373	257.2766	MRPS17|51373	133.4862
MRPS18A|55168	375.2066	MRPS18A|55168	451.3761
MRPS18B|28973	1141.7179	MRPS18B|28973	1278.4404
MRPS18C|51023	244.1382	MRPS18C|51023	277.1055
MRPS21|54460	1123.7625	MRPS21|54460	571.5596
MRPS22|56945	673.0192	MRPS22|56945	446.3303
MRPS23|51649	820.9967	MRPS23|51649	311.0092
MRPS24|64951	888.4844	MRPS24|64951	545.4128
MRPS25|64432	693.9651	MRPS25|64432	622.2202
MRPS26|64949	910.7739	MRPS26|64949	327.9817
MRPS27|23107	1276.0741	MRPS27|23107	1080.7339
MRPS28|28957	308.27	MRPS28|28957	239.7431
MRPS2|51116	1108.8904	MRPS2|51116	444.0046
MRPS30|10884	260.0442	MRPS30|10884	282.1101
MRPS31|10240	363.4427	MRPS31|10240	259.633
MRPS33|51650	813.5669	MRPS33|51650	396.789
MRPS34|65993	1551.5971	MRPS34|65993	434.8624
MRPS35|60488	1531.1651	MRPS35|60488	690.367
MRPS36|92259	344.8682	MRPS36|92259	269.7248
MRPS5|64969	495.9415	MRPS5|64969	610.5505
MRPS6|64968	950.8083	MRPS6|64968	719.5459
MRPS7|51081	1264.8612	MRPS7|51081	723.4312
MRPS9|64965	334.3426	MRPS9|64965	322.0183
MRRF|92399	782.6092	MRRF|92399	375.6881
MRS2|57380	491.6074	MRS2|57380	662.8439999999999
MRTO4|51154	939.8741	MRTO4|51154	538.5321
MRVI1|10335	1346.0384	MRVI1|10335	992.6606
MS4A14|84689	57.6431	MS4A14|84689	173.5872
MS4A15|219995	18.5746	removed	removed
removed	removed	MS4A1|931	7.3394
MS4A2|2206	34.6726	MS4A2|2206	152.2936
MS4A4A|51338	336.8192	MS4A4A|51338	2272.0183
MS4A6A|64231	1097.1389	MS4A6A|64231	3847.2477
removed	removed	MS4A6E|245802	22.9358
MS4A7|58475	718.7746	MS4A7|58475	2492.9266
MSC|9242	386.0418	MSC|9242	331.8394
MSH2|4436	612.9613	MSH2|4436	446.3303
MSH3|4437	470.5438	MSH3|4437	600.9771
MSH5|4439	86.0622	MSH5|4439	167.6606
MSH6|2956	1685.9533	MSH6|2956	989.4495
MSI1|4440	32.1959	removed	removed
MSI2|124540	378.9216	MSI2|124540	77.9817
MSL1|339287	1726.8174	MSL1|339287	1657.3394
MSL2|55167	952.8763	MSL2|55167	916.5138
MSL3L2|151507	56.9621	MSL3L2|151507	47.7064
MSL3|10943	647.6339	MSL3|10943	611.4679
MSLNL|401827	35.2917	removed	removed
MSLN|10232	12.3831	removed	removed
MSMB|4477	50.1514	removed	removed
MSMP|692094	9.9064	MSMP|692094	35.7798
MSN|4478	11545.9628	MSN|4478	18187.156000000003
MSR1|4481	1278.5507	MSR1|4481	4024.3119
MSRA|4482	195.6523	MSRA|4482	333.945
MSRB2|22921	690.9746	MSRB2|22921	566.9725
MSRB3|253827	2903.827	MSRB3|253827	3544.9541
MST1P2|11209	104.6368	MST1P2|11209	38.5321
MST1P9|11223	12.3831	MST1P9|11223	6.422000000000001
MST1R|4486	263.14	MST1R|4486	39.4495
MST1|4485	86.6814	MST1|4485	21.5596
MST4|51765	205.5588	MST4|51765	73.3945
MSTN|2660	61.9153	MSTN|2660	13.7615
MSTO1|55154	545.3808	MSTO1|55154	611.9083
MSTO2P|100129405	55.6928	MSTO2P|100129405	165.8165
MSX1|4487	115.1624	MSX1|4487	299.5413
MSX2P1|55545	8.049	removed	removed
MSX2|4488	684.7831	MSX2|4488	31.6514
MT1A|4489	65.0111	MT1A|4489	44.4954
MT1E|4493	572.0973	MT1E|4493	398.6239
MT1F|4494	50.1514	MT1F|4494	25.6881
MT1G|4495	138.6902	MT1G|4495	14.2202
MT1L|4500	42.7215	MT1L|4500	74.3119
MT1M|4499	21.0512	MT1M|4499	111.4679
MT1X|4501	216.7035	MT1X|4501	1500.4587
MT2A|4502	1556.5503	MT2A|4502	1301.3761
MTA1|9112	2567.627	MTA1|9112	838.5321
MTA2|9219	1944.7592	MTA2|9219	1609.6329999999998
MTA3|57504	1038.3194	MTA3|57504	754.1284
MTAP|4507	516.9927	MTAP|4507	642.2018
MTBP|27085	109.5901	MTBP|27085	38.9908
MTCH1|23787	2878.4417	MTCH1|23787	3830.7339
MTCH2|23788	1380.0918	MTCH2|23788	1245.4128
MTCP1NB|100272147	391.2737	MTCP1NB|100272147	296.0963
MTCP1|4515	32.8461	MTCP1|4515	20.4174
MTDH|92140	3999.7276	MTDH|92140	3557.3394
MTERFD1|51001	565.9057	MTERFD1|51001	227.5229
MTERFD2|130916	211.1311	MTERFD2|130916	362.3853
MTERFD3|80298	387.5897	MTERFD3|80298	264.2202
MTERF|7978	178.9352	MTERF|7978	120.6422
MTF1|4520	397.4961	MTF1|4520	719.7248
MTF2|22823	465.603	MTF2|22823	306.422
MTFMT|123263	214.84599999999998	MTFMT|123263	161.4679
MTFR1|9650	611.7230000000001	MTFR1|9650	430.2752
MTG1|92170	447.0284	MTG1|92170	247.2477
MTHFD1L|25902	556.6184	MTHFD1L|25902	316.9725
MTHFD1|4522	1944.8087	MTHFD1|4522	3102.7385
MTHFD2L|441024	152.8441	MTHFD2L|441024	106.42200000000001
MTHFD2|10797	2307.5828	MTHFD2|10797	465.5963
MTHFR|4524	404.8703	MTHFR|4524	641.3899
MTHFSD|64779	257.5676	MTHFSD|64779	220.1835
MTHFS|10588	464.3647	MTHFS|10588	336.2385
MTIF2|4528	850.0969	MTIF2|4528	612.844
MTIF3|219402	1027.1746	MTIF3|219402	809.633
MTL5|9633	439.5985	MTL5|9633	20.1835
MTM1|4534	281.7146	MTM1|4534	390.8257
MTMR10|54893	727.1208	MTMR10|54893	2173.6376
MTMR11|10903	248.2803	MTMR11|10903	237.15599999999998
MTMR12|54545	622.2486	MTMR12|54545	2304.1284
MTMR14|64419	753.5089999999999	MTMR14|64419	798.6239
MTMR15|22909	436.2675	MTMR15|22909	647.0046
MTMR1|8776	442.6943	MTMR1|8776	406.42199999999997
MTMR2|8898	1090.3282	MTMR2|8898	1053.211
MTMR3|8897	679.8299	MTMR3|8897	2384.4037
MTMR4|9110	1143.5754	MTMR4|9110	738.9908
MTMR6|9107	773.9411	MTMR6|9107	901.8349
MTMR7|9108	37.1987	MTMR7|9108	38.6284
removed	removed	MTMR8|55613	13.0459
MTMR9L|339483	58.2004	MTMR9L|339483	176.6055
MTMR9|66036	528.0941	MTMR9|66036	620.0734
MTO1|25821	318.2446	MTO1|25821	405.0459
MTOR|2475	1105.807	MTOR|2475	1835.7798
MTP18|51537	224.1086	MTP18|51537	61.0596
MTPAP|55149	370.2534	MTPAP|55149	363.3028
MTRF1L|54516	330.0085	MTRF1L|54516	319.7248
MTRF1|9617	129.403	MTRF1|9617	84.8624
MTRR|4552	357.2512	MTRR|4552	636.6972
MTR|4548	1048.845	MTR|4548	1764.2202
MTSS1L|92154	1199.2991	MTSS1L|92154	856.8807
MTSS1|9788	1086.6133	MTSS1|9788	1755.0459
removed	removed	MTTP|4547	10.5505
MTUS1|57509	1663.6638	MTUS1|57509	3006.422
MTUS2|23281	9.9064	removed	removed
MTX1|4580	553.5227	MTX1|4580	480.1835
MTX2|10651	1012.315	MTX2|10651	364.6789
MTX3|345778	497.1798	MTX3|345778	591.2844
removed	removed	MUC12|10071	13.3028
MUC16|94025	63.1536	removed	removed
MUC1|4582	6842.8776	MUC1|4582	59.633
MUC20|200958	238.3739	MUC20|200958	10.0917
MUC21|394263	8.6681	removed	removed
removed	removed	MUC4|4585	5.5046
MUC5B|727897	289.1444	removed	removed
removed	removed	MUC6|4588	6.422000000000001
MUCL1|118430	145702.1503	removed	removed
MUDENG|55745	1200.5374	MUDENG|55745	623.3945
MUL1|79594	745.4601	MUL1|79594	835.7798
MUM1L1|139221	30.9576	MUM1L1|139221	39.4495
MUM1|84939	670.5426	MUM1|84939	1092.2018
MURC|347273	22.2895	removed	removed
MUS81|80198	467.4604	MUS81|80198	364.2202
MUSTN1|389125	5.5724	MUSTN1|389125	261.0092
MUTED|63915	201.8438	MUTED|63915	351.3761
MUTYH|4595	134.5976	MUTYH|4595	111.8716
MUT|4594	544.8545	MUT|4594	946.789
MVD|4597	337.4383	MVD|4597	231.6514
MVK|4598	343.0107	MVK|4598	182.5688
MVP|9961	4686.3681	MVP|9961	4300.9174
MX1|4599	4200.9523	MX1|4599	899.0826
MX2|4600	1239.5441	MX2|4600	594.0367
MXD1|4084	560.9525	MXD1|4084	398.1651
MXD3|83463	162.1252	MXD3|83463	41.0459
MXD4|10608	946.0656	MXD4|10608	2272.0183
MXI1|4601	993.7404	MXI1|4601	1309.633
MXRA5|25878	37679.1674	MXRA5|25878	3227.5229
MXRA7|439921	3800.9795	MXRA7|439921	6213.3028
MXRA8|54587	8843.9797	MXRA8|54587	3861.0092
MYADML2|255275	10.5256	removed	removed
MYADM|91663	7185.2691	MYADM|91663	12920.1835
MYBBP1A|10514	969.872	MYBBP1A|10514	782.0046
MYBL1|4603	85.4431	MYBL1|4603	34.4037
MYBL2|4605	713.2641	MYBL2|4605	35.3211
MYBPC1|4604	48.2939	removed	removed
MYB|4602	1433.9581	MYB|4602	5.5046
MYCBP2|23077	1663.0446	MYCBP2|23077	7082.5688
MYCBPAP|84073	9.9064	MYCBPAP|84073	12.3853
MYCBP|26292	815.4243	MYCBP|26292	281.1927
MYCL1|4610	50.1514	MYCL1|4610	9.633
MYCN|4613	13.0022	MYCN|4613	9.633
MYCT1|80177	302.1466	MYCT1|80177	898.6239
MYC|4609	817.9009	MYC|4609	1452.7523
MYD88|4615	1140.4796	MYD88|4615	1224.3119
MYEF2|50804	304.7161	MYEF2|50804	174.7706
MYEOV2|150678	375.8258	MYEOV2|150678	419.7248
removed	removed	MYEOV|26579	165.5963
MYH10|4628	3667.2425	MYH10|4628	3941.2844
MYH11|4629	284.0178	MYH11|4629	15928.5872
MYH14|79784	1108.9028	MYH14|79784	1132.1101
removed	removed	MYH1|4619	14.2202
MYH3|4621	27.2427	MYH3|4621	38.5321
MYH7B|57644	15.4788	MYH7B|57644	35.3211
MYH9|4627	58187.367999999995	MYH9|4627	34598.6239
MYL12A|10627	16369.1637	MYL12A|10627	6716.9725
MYL12B|103910	17294.1781	MYL12B|103910	5199.0826
MYL3|4634	19.8129	MYL3|4634	18.3486
MYL4|4635	11.7639	MYL4|4635	9.1743
MYL5|4636	233.5259	MYL5|4636	120.3394
MYL6B|140465	470.5562	MYL6B|140465	183.0275
MYL6|4637	21988.5952	MYL6|4637	17884.4037
MYL9|10398	12136.6347	MYL9|10398	16683.945
MYLIP|29116	731.8387	MYLIP|29116	1260.5505
MYLK2|85366	9.2873	removed	removed
MYLK3|91807	17.9554	MYLK3|91807	10.0917
MYLK4|340156	20.432000000000002	MYLK4|340156	22.9358
MYLK|4638	5468.3396	MYLK|4638	3566.4862
MYNN|55892	512.0394	MYNN|55892	385.7798
MYO10|4651	1353.4682	MYO10|4651	604.1284
MYO15A|51168	9.9064	MYO15A|51168	9.633
MYO15B|80022	378.9216	MYO15B|80022	761.0092
MYO16|23026	21.0512	MYO16|23026	169.7248
MYO18A|399687	986.4715	MYO18A|399687	1730.6789
MYO19|80179	429.1349	MYO19|80179	307.8991
MYO1A|4640	5.5724	MYO1A|4640	8.7156
MYO1B|4430	5644.1976	MYO1B|4430	1776.6055
MYO1C|4641	6146.3306	MYO1C|4641	22702.7523
MYO1D|4642	5808.2731	MYO1D|4642	1626.1468
MYO1E|4643	2134.22	MYO1E|4643	1352.7523
MYO1F|4542	406.1643	MYO1F|4542	644.0367
MYO1G|64005	179.5543	MYO1G|64005	122.0183
MYO1H|283446	11.1448	MYO1H|283446	6.8807
MYO3A|53904	12.3831	MYO3A|53904	7.7982
MYO3B|140469	13.0022	removed	removed
MYO5A|4644	1018.5065	MYO5A|4644	2977.5229
MYO5B|4645	844.5245	MYO5B|4645	264.6789
MYO5C|55930	1178.8114	MYO5C|55930	1120.6239
MYO6|4646	3192.3522	MYO6|4646	937.6147
MYO7A|4647	69.3451	MYO7A|4647	569.2661
MYO7B|4648	5.5724	MYO7B|4648	35.3211
MYO9A|4649	432.7879	MYO9A|4649	1189.9083
MYO9B|4650	2360.2108	MYO9B|4650	2459.1743
removed	removed	MYOCD|93649	179.3578
removed	removed	MYOC|4653	1924.7706
MYOF|26509	6778.4857	MYOF|26509	6689.4495
MYOM1|8736	123.2114	MYOM1|8736	1067.4312
MYOM2|9172	14.2405	MYOM2|9172	36.6972
MYOM3|127294	18.5746	MYOM3|127294	16.9725
MYOZ1|58529	8.049	MYOZ1|58529	33.4862
removed	removed	MYOZ2|51778	6.8807
MYOZ3|91977	14.2405	MYOZ3|91977	12.3853
MYPOP|339344	107.7326	MYPOP|339344	78.8991
MYRIP|25924	21.6704	MYRIP|25924	333.4862
MYSM1|114803	126.9263	MYSM1|114803	228.8991
MYST1|84148	1111.9986	MYST1|84148	470.1835
MYST2|11143	884.7695	MYST2|11143	905.5046
MYST3|7994	973.9275	MYST3|7994	2545.8716
MYST4|23522	944.8273	MYST4|23522	1222.4771
MYT1|4661	88.5389	removed	removed
MZF1|7593	219.9107	MZF1|7593	207.4954
N4BP1|9683	1030.2704	N4BP1|9683	1492.2018
N4BP2L1|90634	177.6969	N4BP2L1|90634	408.2569
N4BP2L2|10443	1243.8781	N4BP2L2|10443	1324.7706
N4BP2|55728	133.1179	N4BP2|55728	161.9266
N4BP3|23138	363.4427	N4BP3|23138	110.0917
N6AMT1|29104	206.7971	N6AMT1|29104	257.7982
N6AMT2|221143	193.7948	N6AMT2|221143	145.8716
NAA10|8260	912.0122	NAA10|8260	599.0826
NAA15|80155	1145.4328	NAA15|80155	831.1927
NAA16|79612	274.2847	NAA16|79612	217.4312
NAA20|51126	1861.7927	NAA20|51126	649.5413
NAA25|80018	644.5381	NAA25|80018	435.7798
NAA30|122830	709.5492	NAA30|122830	583.945
NAA35|60560	394.4004	NAA35|60560	285.7798
NAA38|51691	457.55400000000003	NAA38|51691	281.1927
NAA40|79829	500.2755	NAA40|79829	221.1009
NAA50|80218	3529.7905	NAA50|80218	2900.0
NAAA|27163	732.4579	NAAA|27163	444.9541
NAALAD2|10003	19.1937	NAALAD2|10003	97.2477
NAALADL1|10004	93.4921	NAALADL1|10004	92.6606
NAALADL2|254827	1331.7978	NAALADL2|254827	180.7339
NAB1|4664	1105.1879	NAB1|4664	1668.3486
NAB2|4665	568.3823	NAB2|4665	380.7339
NACA2|342538	72.4409	NACA2|342538	39.4495
NACAD|23148	190.0799	NACAD|23148	180.7339
NACAP1|83955	186.365	NACAP1|83955	77.5229
NACA|4666	21887.6733	NACA|4666	9360.5505
NACC1|112939	2448.7496	NACC1|112939	693.578
NACC2|138151	18.5746	NACC2|138151	101.8349
NADK|65220	1019.7448	NADK|65220	2221.1009
NADSYN1|55191	1053.1789999999999	NADSYN1|55191	620.1835
NAE1|8883	850.7161	NAE1|8883	576.1468
NAF1|92345	172.7437	NAF1|92345	186.2385
NAGA|4668	1375.1385	NAGA|4668	1434.8624
NAGK|55577	1287.838	NAGK|55577	911.0092
NAGLU|4669	993.1212	NAGLU|4669	1036.6972
NAGPA|51172	311.4339	NAGPA|51172	223.1606
NAGS|162417	37.7683	NAGS|162417	9.633
NAIF1|203245	203.7013	NAIF1|203245	146.3303
NAIP|4671	109.5901	NAIP|4671	135.3211
NALCN|259232	136.8328	NALCN|259232	6.422000000000001
NAMPT|10135	2223.9971	NAMPT|10135	2245.8716
NANOS1|340719	180.1735	NANOS1|340719	322.9358
NANOS3|342977	36.53	removed	removed
NANP|140838	204.9396	NANP|140838	188.5321
NANS|54187	1342.1067	NANS|54187	598.0046
NAP1L1|4673	8818.5944	NAP1L1|4673	5790.8257
NAP1L2|4674	7.4298	NAP1L2|4674	40.8257
NAP1L3|4675	232.8015	NAP1L3|4675	93.57799999999999
NAP1L4|4676	2643.1636	NAP1L4|4676	1543.578
NAP1L5|266812	60.677	NAP1L5|266812	148.1651
NAPA|8775	3074.6389	NAPA|8775	2045.5275
NAPB|63908	215.4652	NAPB|63908	236.2385
NAPEPLD|222236	399.6322	NAPEPLD|222236	343.1193
NAPG|8774	1094.6623	NAPG|8774	671.5596
NAPRT1|93100	573.9547	NAPRT1|93100	463.7615
NAPSB|256236	68.726	NAPSB|256236	19.7248
NARFL|64428	1207.3481	NARFL|64428	280.7339
NARF|26502	927.4910000000001	NARF|26502	618.8073
NARG2|79664	795.6114	NARG2|79664	1064.6789
NARS2|79731	487.8925	NARS2|79731	275.6881
NARS|4677	2575.0568	NARS|4677	2781.6514
NASP|4678	1509.4947	NASP|4678	1297.7064
NAT10|55226	1005.5043	NAT10|55226	821.1009
NAT14|57106	176.4586	NAT14|57106	33.945
NAT15|79903	1941.6634	NAT15|79903	925.2294
NAT1|9	5230.6035	NAT1|9	68.8073
NAT2|10	31.5768	removed	removed
NAT6|24142	147.8042	NAT6|24142	141.3991
NAT8L|339983	64.3919	NAT8L|339983	1332.5688
NAT9|26151	663.7319	NAT9|26151	249.0826
NAV1|89796	2038.2513	NAV1|89796	4660.0917
NAV2|89797	243.3271	NAV2|89797	532.5688
NAV3|89795	254.4718	NAV3|89795	394.0367
NBAS|51594	817.2818	NBAS|51594	1456.8807
NBEAL1|65065	176.4586	NBEAL1|65065	782.1101
NBEAL2|23218	709.5492	NBEAL2|23218	722.9358
NBEA|26960	195.0332	NBEA|26960	373.3945
NBL1|4681	9032.7346	NBL1|4681	4360.5872
NBLA00301|79804	25.3853	NBLA00301|79804	40.367
NBN|4683	1581.3164	NBN|4683	1568.3486
NBPF10|100132406	627.1957	NBPF10|100132406	2037.8349
NBPF14|25832	388.8837	NBPF14|25832	638.0138
NBPF15|284565	351.0163	NBPF15|284565	251.28900000000002
NBPF16|728936	103.3985	NBPF16|728936	47.2477
NBPF1|55672	573.3356	NBPF1|55672	1277.5229
NBPF3|84224	58.2004	NBPF3|84224	105.5046
NBPF4|148545	11.1448	removed	removed
NBPF9|400818	336.9863	NBPF9|400818	571.3761
NBR1|4077	2596.7272	NBR1|4077	4162.3853
NBR2|10230	67.4877	NBR2|10230	33.4862
NCALD|83988	564.6674	NCALD|83988	679.3578
NCAM1|4684	1025.9115	NCAM1|4684	228.3761
NCAM2|4685	52.628	NCAM2|4685	6.8807
NCAPD2|9918	1265.5485	NCAPD2|9918	813.3028
NCAPD3|23310	423.5006	NCAPD3|23310	509.63300000000004
NCAPG2|54892	512.0394	NCAPG2|54892	319.2661
NCAPG|64151	306.2082	NCAPG|64151	52.7431
NCAPH2|29781	617.9146	NCAPH2|29781	554.5872
NCAPH|23397	139.9285	NCAPH|23397	40.367
NCBP1|4686	864.4551	NCBP1|4686	722.4862
NCBP2|22916	2166.4159	NCBP2|22916	1305.5046
NCCRP1|342897	350.4405	removed	removed
NCDN|23154	890.961	NCDN|23154	349.5413
NCEH1|57552	448.2667	NCEH1|57552	831.6514
NCF1B|654816	26.0044	NCF1B|654816	202.2936
NCF1C|654817	59.4387	NCF1C|654817	157.3394
NCF1|653361	112.0667	NCF1|653361	140.36700000000002
NCF2|4688	406.1643	NCF2|4688	1207.7982
NCF4|4689	269.9507	NCF4|4689	640.8257
NCK1|4690	608.0081	NCK1|4690	916.9725
NCK2|8440	790.0391	NCK2|8440	851.3761
NCKAP1L|3071	422.8814	NCKAP1L|3071	1650.4587
NCKAP1|10787	6320.3125	NCKAP1|10787	5304.1284
NCKAP5L|57701	658.1595	NCKAP5L|57701	957.7982
NCKAP5|344148	128.1646	NCKAP5|344148	108.2569
NCKIPSD|51517	486.6542	NCKIPSD|51517	755.9633
NCLN|56926	1773.2538	NCLN|56926	995.4128
NCL|4691	7572.8588	NCL|4691	9556.8807
NCOA1|8648	1544.1673	NCOA1|8648	2509.633
NCOA2|10499	508.9437	NCOA2|10499	1015.5963
NCOA3|8202	1466.7732	NCOA3|8202	1984.8624
NCOA4|8031	3977.4381	NCOA4|8031	8305.5046
NCOA5|57727	1923.0888	NCOA5|57727	795.8716
NCOA6|23054	1581.9356	removed	removed
NCOA7|135112	713.8833	NCOA7|135112	2003.6697
NCOR1|9611	1334.2744	removed	removed
