gene_id	TCGA-BH-A0DQ-01A-11R-A084-07	gene_id	TCGA-BH-A0DQ-11A-12R-A089-07
NDUFA8|4702	975.4802	NDUFA8|4702	534.9967
NDUFA9|4704	819.7793	NDUFA9|4704	887.7928
NDUFAB1|4706	1012.2599	NDUFAB1|4706	636.8318
NDUFAF1|51103	434.0008	NDUFAF1|51103	340.3206
NDUFAF2|91942	100.1226	NDUFAF2|91942	161.8916
NDUFAF3|25915	1254.5975	NDUFAF3|25915	750.8523
NDUFAF4|29078	128.7291	NDUFAF4|29078	197.2873
NDUFB10|4716	1585.615	NDUFB10|4716	897.9473
NDUFB11|54539	1428.2795	NDUFB11|54539	908.6821
NDUFB1|4707	733.5513	NDUFB1|4707	473.4895
NDUFB2|4708	1339.5954	NDUFB2|4708	699.4937
NDUFB3|4709	717.6134	NDUFB3|4709	501.63199999999995
NDUFB4|4710	2771.1483	NDUFB4|4710	1436.1355
NDUFB5|4711	1599.1009	NDUFB5|4711	1031.6965
NDUFB6|4712	578.2591	NDUFB6|4712	513.2371
NDUFB7|4713	879.0356	NDUFB7|4713	579.6765
NDUFB8|4714	1010.0736	NDUFB8|4714	819.8419
NDUFB9|4715	2452.4152	NDUFB9|4715	1449.1971
NDUFC1|4717	732.7339999999999	NDUFC1|4717	614.2018
NDUFC2|4718	2236.6163	NDUFC2|4718	1603.5396
NDUFS1|4719	1206.7838	NDUFS1|4719	1432.6539
NDUFS2|4720	2313.8537	NDUFS2|4720	1627.6202
NDUFS3|4722	1405.1246	NDUFS3|4722	877.9285
NDUFS4|4724	541.4794	NDUFS4|4724	633.6404
NDUFS5|4725	2824.2746	NDUFS5|4725	1311.0902
NDUFS6|4726	773.1917	NDUFS6|4726	499.0208
NDUFS7|374291	557.5725	NDUFS7|374291	361.2098
NDUFS8|4728	1038.0057	NDUFS8|4728	534.7066
NDUFV1|4723	1328.1569	NDUFV1|4723	1354.0292
NDUFV2|4729	1897.4254	NDUFV2|4729	1130.3402
NDUFV3|4731	649.3666	NDUFV3|4731	546.6019
NEAT1|283131	4627.7074	NEAT1|283131	8757.5252
NEBL|10529	1163.0568	NEBL|10529	3682.3094
NEB|4703	8.9906	NEB|4703	28.4326
NECAB1|64168	46.9963	NECAB1|64168	105.3166
NECAB2|54550	6.9473	NECAB2|54550	7.2532
NECAB3|63941	589.7017	NECAB3|63941	324.6537
NECAP1|25977	476.0932	NECAP1|25977	794.9518
NECAP2|55707	1403.351	NECAP2|55707	1135.5625
NEDD1|121441	637.5153	NEDD1|121441	641.764
NEDD4L|23327	1019.6159	NEDD4L|23327	2901.5739
NEDD4|4734	628.1161	NEDD4|4734	669.0360000000001
NEDD8|4738	2130.7724	NEDD8|4738	1325.3064
NEDD9|4739	931.7532	NEDD9|4739	1430.9132
NEFH|4744	193.7066	NEFH|4744	145.6444
lowly_expressed	lowly_expressed	NEFL|4747	10.7348
NEFM|4741	12.8647	NEFM|4741	6.4641
NEGR1|257194	559.8692	NEGR1|257194	174.077
NEIL1|79661	58.8476	NEIL1|79661	157.2496
NEIL2|252969	430.3228	NEIL2|252969	433.7419
NEIL3|55247	30.2411	lowly_expressed	lowly_expressed
NEK10|152110	92.7667	NEK10|152110	968.4485
NEK11|79858	258.2754	NEK11|79858	412.5626
NEK1|4750	418.0629	NEK1|4750	645.5356
NEK2|4751	438.4961	NEK2|4751	41.7785
NEK3|4752	121.3731	NEK3|4752	217.5963
NEK4|6787	471.1892	NEK4|6787	657.4309
lowly_expressed	lowly_expressed	NEK5|341676	36.5562
NEK6|10783	622.3948	NEK6|10783	969.0288
NEK7|140609	1660.4005	NEK7|140609	1435.8454
NEK8|284086	118.9211	NEK8|284086	99.514
NEK9|91754	1839.8038	NEK9|91754	2679.3356
NELF|26012	836.1259	NELF|26012	522.5212
NELL2|4753	2101.7573	NELL2|4753	131.138
NENF|29937	1428.6882	NENF|29937	1129.4698
NEO1|4756	1301.5938	NEO1|4756	3610.9378
NES|10763	3113.1998	NES|10763	4174.077
NET1|10276	3699.2235	NET1|10276	2199.7534
NETO1|81832	18.7985	lowly_expressed	lowly_expressed
NETO2|81831	228.44299999999998	NETO2|81831	294.4803
NEU1|4758	2247.2415	NEU1|4758	1269.0215
NEU3|10825	60.8909	NEU3|10825	185.392
NEURL1B|54492	1297.9158	NEURL1B|54492	813.2299
NEURL2|140825	20.0858	NEURL2|140825	21.1794
NEURL3|93082	10.6253	NEURL3|93082	52.5132
NEURL4|84461	462.6767	NEURL4|84461	512.1317
NEURL|9148	1429.9142	NEURL|9148	18.8583
lowly_expressed	lowly_expressed	NEUROD2|4761	9.8644
lowly_expressed	lowly_expressed	NEUROG2|63973	47.2909
NEXN|91624	707.3968	NEXN|91624	344.0923
NF1|4763	1630.568	NF1|4763	3378.2549
NF2|4771	520.6375	NF2|4771	1058.0982
NFAM1|150372	156.9268	NFAM1|150372	84.4274
NFASC|23114	151.0625	NFASC|23114	844.6856
NFAT5|10725	1230.895	NFAT5|10725	3761.2243
NFATC1|4772	303.6371	NFATC1|4772	427.9394
NFATC2IP|84901	631.794	NFATC2IP|84901	908.1018
NFATC2|4773	75.6028	NFATC2|4773	108.7981
NFATC3|4775	954.6383	NFATC3|4775	1098.1359
NFATC4|4776	2459.7466	NFATC4|4776	700.0798
NFE2L1|4779	8454.434000000001	NFE2L1|4779	8483.3539
NFE2L2|4780	2685.4107	NFE2L2|4780	3130.4562
NFE2L3|9603	243.1549	NFE2L3|9603	261.1155
NFE2|4778	71.5161	NFE2|4778	6.672999999999999
NFIA|4774	1320.3923	NFIA|4774	2791.035
NFIB|4781	1482.6318	NFIB|4781	6907.9568
NFIC|4782	1261.5447	NFIC|4782	1350.8377
NFIL3|4783	218.6351	NFIL3|4783	322.9129
NFIX|4784	1102.1659	NFIX|4784	5239.1383
NFKB1|4790	1226.8083	NFKB1|4790	1700.4424
NFKB2|4791	765.4271	NFKB2|4791	564.2997
NFKBIA|4792	1774.4177	NFKBIA|4792	3142.0904
NFKBIB|4793	397.2211	NFKBIB|4793	265.1773
NFKBID|84807	14.7119	NFKBID|84807	19.4386
NFKBIE|4794	382.5092	NFKBIE|4794	247.7696
NFKBIL1|4795	461.3813	NFKBIL1|4795	377.1669
NFKBIL2|4796	440.5353	NFKBIL2|4796	113.4402
NFKBIZ|64332	1053.9436	NFKBIZ|64332	700.0276
NFRKB|4798	398.4471	NFRKB|4798	968.4485
NFS1|9054	835.7172	NFS1|9054	482.1934
NFU1|27247	675.9297	NFU1|27247	534.1264
NFX1|4799	845.9338	NFX1|4799	1485.7474
NFXL1|152518	174.4708	NFXL1|152518	370.2038
NFYA|4800	1155.2922	NFYA|4800	1138.1736
NFYB|4801	906.0074	NFYB|4801	872.416
NFYC|4802	1212.3457	NFYC|4802	1038.7786
NGDN|25983	519.4115	NGDN|25983	478.7118
NGEF|25791	89.4973	NGEF|25791	21.4695
NGFRAP1|27018	726.1953	NGFRAP1|27018	1233.9160000000002
NGFR|4804	303.2284	NGFR|4804	881.1199
NGF|4803	15.5292	NGF|4803	11.8953
NGLY1|55768	596.649	NGLY1|55768	743.3089
NGRN|51335	3441.0135	NGRN|51335	2747.362
NHEDC1|150159	6.13	NHEDC1|150159	6.9689
NHEDC2|133308	99.7139	NHEDC2|133308	176.6882
NHEJ1|79840	232.5296	NHEJ1|79840	242.0773
lowly_expressed	lowly_expressed	NHLH2|4808	12.7656
NHLRC1|378884	170.8214	NHLRC1|378884	99.514
NHLRC2|374354	151.6142	NHLRC2|374354	259.0846
NHLRC3|387921	629.3421	NHLRC3|387921	687.6043
NHLRC4|283948	66.6122	NHLRC4|283948	57.7355
NHP2L1|4809	1789.9469	NHP2L1|4809	1976.0644
NHP2|55651	1069.4728	NHP2|55651	1003.8442
NHSL1|57224	296.2812	NHSL1|57224	496.6998
NHSL2|340527	67.4295	NHSL2|340527	80.3656
NHS|4810	228.44299999999998	NHS|4810	235.00400000000002
NICN1|84276	399.1541	NICN1|84276	411.9156
NID1|4811	6157.6134	NID1|4811	4855.6727
NID2|22795	2589.7017	NID2|22795	672.5176
NIF3L1|60491	548.8353	NIF3L1|60491	466.8166
NINJ1|4814	3429.0969	NINJ1|4814	1584.6812
NINJ2|4815	356.1013	NINJ2|4815	37.1364
NINL|22981	302.0025	NINL|22981	338.2897
NIN|51199	1394.3604	NIN|51199	1432.3638
NIP7|51388	552.5133	NIP7|51388	471.4586
NIPA1|123606	409.481	NIPA1|123606	395.445
NIPA2|81614	1053.9436	NIPA2|81614	811.4891
NIPAL1|152519	6.9473	NIPAL1|152519	31.624000000000002
NIPAL2|79815	145.8929	NIPAL2|79815	228.9113
NIPAL3|57185	644.4626	NIPAL3|57185	1504.6058
NIPBL|25836	1950.9604	NIPBL|25836	3148.7633
NIPSNAP1|8508	1270.5353	NIPSNAP1|8508	1372.3072
NIPSNAP3A|25934	741.7246	NIPSNAP3A|25934	551.2439
NIPSNAP3B|55335	26.1586	NIPSNAP3B|55335	73.2226
NISCH|11188	1700.4495	NISCH|11188	3049.2493
NIT1|4817	518.206	NIT1|4817	570.0442
NIT2|56954	914.5893	NIT2|56954	714.0059
NKAIN1|79570	635.472	NKAIN1|79570	98.9338
NKAIN2|154215	14.7119	NKAIN2|154215	13.636
NKAIN4|128414	14.7119	lowly_expressed	lowly_expressed
NKAPL|222698	19.6159	NKAPL|222698	37.4266
NKAP|79576	400.4904	NKAP|79576	312.7584
NKD1|85407	55.9869	NKD1|85407	8.4137
NKD2|85409	257.4581	NKD2|85409	84.4274
NKG7|4818	41.275	NKG7|4818	48.4514
NKIRAS1|28512	231.7123	NKIRAS1|28512	236.1645
NKIRAS2|28511	1123.4164	NKIRAS2|28511	678.3202
lowly_expressed	lowly_expressed	NKPD1|284353	53.0935
NKRF|55922	287.6992	NKRF|55922	343.2219
NKTR|4820	1057.6216	NKTR|4820	2978.7481
NKX3-1|4824	29.8324	NKX3-1|4824	488.5762
NKX3-2|579	28.1978	lowly_expressed	lowly_expressed
NKX6-1|4825	11.8512	NKX6-1|4825	6.9631
NLE1|54475	291.7859	NLE1|54475	366.142
NLGN1|22871	6.5386	NLGN1|22871	62.3776
NLGN2|57555	660.8092	NLGN2|57555	801.9148
NLGN3|54413	40.4577	NLGN3|54413	108.2179
NLGN4X|57502	47.405	NLGN4X|57502	281.4245
NLK|51701	380.4659	NLK|51701	523.6817
NLN|57486	263.5881	NLN|57486	410.8218
NLRC3|197358	90.7233	NLRC3|197358	114.6007
NLRC4|58484	48.631	NLRC4|58484	28.1425
NLRC5|84166	373.9273	NLRC5|84166	343.2219
NLRP12|91662	14.3032	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP13|126204	13.3459
NLRP1|22861	203.5145	NLRP1|22861	331.0365
NLRP2|55655	16.3465	NLRP2|55655	196.9972
NLRP3|114548	44.1357	NLRP3|114548	72.242
lowly_expressed	lowly_expressed	NLRP5|126206	137.2307
lowly_expressed	lowly_expressed	NLRP7|199713	6.0927
lowly_expressed	lowly_expressed	NLRP8|126205	22.9201
NLRX1|79671	314.2624	NLRX1|79671	425.3282
NMB|4828	180.2207	NMB|4828	77.7544
NMD3|51068	1375.9706	NMD3|51068	1201.7118
NME1-NME2|654364	147.3927	NME1-NME2|654364	56.13399999999999
NME1|4830	1066.5917	NME1|4830	612.139
NME2P1|283458	37.1884	NME2P1|283458	103.5758
NME2|4831	4974.0008	NME2|4831	4999.9652
NME3|4832	1264.4054	NME3|4832	487.7058
NME4|4833	1808.3367	NME4|4833	835.2796
NME5|8382	53.1263	NME5|8382	118.6625
NME6|10201	206.7838	NME6|10201	182.2006
NME7|29922	207.9444	NME7|29922	288.7184
NMI|9111	393.1345	NMI|9111	331.3266
NMNAT1|64802	324.8876	NMNAT1|64802	329.0056
NMNAT2|23057	53.9436	NMNAT2|23057	137.2307
NMNAT3|349565	203.1058	NMNAT3|349565	223.1087
NMRAL1|57407	1080.9154	NMRAL1|57407	569.2319
NMT1|4836	2812.4234	NMT1|4836	2670.6318
NMT2|9397	272.5787	NMT2|9397	464.4955
NMUR1|10316	22.8852	NMUR1|10316	14.7965
NNAT|4826	73.9681	NNAT|4826	46.1304
NNMT|4837	2824.2746	NNMT|4837	775.2230000000001
NNT|23530	804.6588	NNT|23530	1129.316
NOB1|28987	783.8169	NOB1|28987	1291.3614
NOC2L|26155	1828.3163	NOC2L|26155	1323.2697
NOC3L|64318	314.671	NOC3L|64318	555.5959
NOC4L|79050	469.9632	NOC4L|79050	190.3242
NOD1|10392	236.2076	lowly_expressed	lowly_expressed
NOD2|64127	119.3298	NOD2|64127	132.5887
NOG|9241	6.9473	NOG|9241	10.1545
NOL10|79954	613.4042	NOL10|79954	637.4121
NOL11|25926	1147.9362	NOL11|25926	1032.5669
NOL12|79159	177.5807	NOL12|79159	204.5405
NOL3|8996	438.0875	NOL3|8996	439.2544
NOL4|8715	349.4074	NOL4|8715	7.8335
NOL6|65083	756.0278	NOL6|65083	986.1464
NOL7|51406	838.9865	NOL7|51406	592.4422
NOL8|55035	906.8247	NOL8|55035	919.9681
NOL9|79707	287.2906	NOL9|79707	279.6838
NOLC1|9221	2045.3617	NOLC1|9221	2307.6811
NOM1|64434	403.351	NOM1|64434	460.4337
NOMO1|23420	3382.5092	NOMO1|23420	3716.2544
NOMO2|283820	1489.9877	NOMO2|283820	2345.9781
NOMO3|408050	1726.1953	NOMO3|408050	1046.4931
NONO|4841	6252.5541	NONO|4841	7002.5386
NOP10|55505	959.1336	NOP10|55505	603.467
NOP14|8602	874.3686	NOP14|8602	959.4691
NOP16|51491	175.3167	NOP16|51491	161.8916
NOP2|4839	427.4622	NOP2|4839	503.95300000000003
NOP56|10528	1284.8386	NOP56|10528	1346.1957
NOP58|51602	1104.6179	NOP58|51602	1076.6664
NOS1AP|9722	136.9023	NOS1AP|9722	413.1428
lowly_expressed	lowly_expressed	NOS1|4842	15.6669
NOS2|4843	31.8758	NOS2|4843	30.42
NOS3|4846	226.0768	NOS3|4846	123.05799999999999
NOSIP|51070	1164.6915	NOSIP|51070	555.3057
NOSTRIN|115677	382.9179	NOSTRIN|115677	559.6576
NOTCH1|4851	1317.5317	NOTCH1|4851	896.4967
NOTCH2NL|388677	285.8316	NOTCH2NL|388677	1205.7503
NOTCH2|4853	5136.9023	NOTCH2|4853	13330.5288
NOTCH3|4854	4596.2403	NOTCH3|4854	3409.0085
NOTCH4|4855	852.8811	NOTCH4|4855	588.9606
NOTUM|147111	7.3559	lowly_expressed	lowly_expressed
NOVA1|4857	135.6763	NOVA1|4857	1182.5633
NOVA2|4858	80.0981	NOVA2|4858	45.8403
NOV|4856	106.6612	NOV|4856	111.1192
NOX4|50507	548.018	NOX4|50507	19.4386
lowly_expressed	lowly_expressed	NOX5|79400	10.4794
NOXA1|10811	183.49	NOXA1|10811	115.181
NPAS1|4861	19.2072	NPAS1|4861	22.63
NPAS2|4862	119.7385	NPAS2|4862	219.3371
NPAS3|64067	33.5104	NPAS3|64067	168.5646
NPAT|4863	345.7295	NPAT|4863	705.8824
NPC1L1|29881	127.5031	NPC1L1|29881	15.0867
NPC1|4864	891.9534	NPC1|4864	1322.263
NPC2|10577	2995.5047	NPC2|10577	2618.4086
NPDC1|56654	1696.3629	NPDC1|56654	1264.6696
NPEPL1|79716	624.4381	NPEPL1|79716	443.3162
NPEPPS|9520	2001.226	NPEPPS|9520	2455.3565
NPFFR2|10886	52.3089	lowly_expressed	lowly_expressed
NPFF|8620	7.3559	NPFF|8620	13.3459
NPHP1|4867	133.63299999999998	NPHP1|4867	130.5578
NPHP3|27031	209.6445	NPHP3|27031	665.2644
NPHP4|261734	156.9268	NPHP4|261734	293.3198
NPIPL3|23117	473.7434	NPIPL3|23117	664.072
NPIP|9284	366.0441	NPIP|9284	655.2114
NPLOC4|55666	2294.2378	NPLOC4|55666	1653.7318
NPL|80896	244.7895	NPL|80896	93.7115
NPM1|4869	8096.036	NPM1|4869	10198.883
lowly_expressed	lowly_expressed	NPM2|10361	36.8463
NPM3|10360	262.7707	NPM3|10360	240.2263
NPNT|255743	3231.7123	NPNT|255743	1938.3477
NPR1|4881	633.02	NPR1|4881	476.9711
NPR2|4882	322.4356	NPR2|4882	334.2279
NPR3|4883	54.7609	NPR3|4883	19.4386
NPRL2|10641	384.9612	NPRL2|10641	346.8572
NPRL3|8131	937.8831	NPRL3|8131	734.6051
NPTN|27020	2771.5570000000002	NPTN|27020	3161.2388
lowly_expressed	lowly_expressed	NPTX1|4884	38.5871
NPTX2|4885	63.7515	NPTX2|4885	13.9262
NPTXR|23467	610.1349	NPTXR|23467	711.3948
NPW|283869	38.4144	lowly_expressed	lowly_expressed
NPY1R|4886	17888.4348	NPY1R|4886	1949.6627
NPY2R|4887	6.13	NPY2R|4887	235.5842
NPY5R|4889	219.8611	NPY5R|4889	37.4266
NQO1|1728	4942.7871	NQO1|1728	2359.0339
NQO2|4835	1205.9665	NQO2|4835	477.2612
lowly_expressed	lowly_expressed	NR0B1|190	5.2223
NR1D1|9572	518.394	NR1D1|9572	775.2085
NR1D2|9975	1382.5092	NR1D2|9975	3268.8765
NR1H2|7376	1182.264	NR1H2|7376	931.0219999999999
NR1H3|10062	380.4659	NR1H3|10062	422.4269
lowly_expressed	lowly_expressed	NR1I2|8856	5.5124
NR1I3|9970	8.0548	NR1I3|9970	5.6488
NR2C1|7181	382.1005	NR2C1|7181	418.3651
NR2C2AP|126382	584.528	NR2C2AP|126382	340.425
NR2C2|7182	855.1982	NR2C2|7182	1854.1670000000001
NR2E3|10002	15.1206	NR2E3|10002	9.5742
NR2F1|7025	207.6011	NR2F1|7025	717.4875
NR2F2|7026	5813.2407	NR2F2|7026	1947.6318
NR2F6|2063	1061.7082	NR2F6|2063	691.0858
NR3C1|2908	1094.4013	NR3C1|2908	2847.9002
NR3C2|4306	195.7499	NR3C2|4306	626.3872
NR4A1|3164	686.9636	NR4A1|3164	583.7383
NR4A2|4929	735.5946	NR4A2|4929	608.3992
NR4A3|8013	35.1451	NR4A3|8013	18.5682
NR5A2|2494	118.9211	NR5A2|2494	180.1697
lowly_expressed	lowly_expressed	NR6A1|2649	22.0498
NRARP|441478	416.8369	NRARP|441478	227.7508
NRAS|4893	1591.3363	NRAS|4893	1198.8105
NRBF2|29982	505.517	NRBF2|29982	390.5128
NRBP1|29959	3576.2158	NRBP1|29959	2059.9115
NRBP2|340371	443.8087	NRBP2|340371	799.5938
NRCAM|4897	319.575	NRCAM|4897	126.49600000000001
NRD1|4898	2469.5546	NRD1|4898	2542.6851
NRF1|4899	394.3604	NRF1|4899	451.1496
NRG1|3084	32.6931	NRG1|3084	217.3062
NRG2|9542	5.3126	NRG2|9542	117.2119
NRG3|10718	8.9906	NRG3|10718	18.8583
NRGN|4900	76.8288	NRGN|4900	44.0995
NRIP1|8204	4060.8909	NRIP1|8204	5982.4472
NRIP2|83714	152.4315	NRIP2|83714	270.1095
NRIP3|56675	243.5635	NRIP3|56675	631.0292
NRK|203447	200.2452	NRK|203447	69.3407
NRL|4901	22.4928	NRL|4901	29.0651
NRM|11270	535.7581	NRM|11270	188.0032
NRN1|51299	379.2399	NRN1|51299	436.3531
NRP1|8829	2914.998	NRP1|8829	2606.2233
NRP2|8828	1193.2979	lowly_expressed	lowly_expressed
NRSN2|80023	1176.9514	NRSN2|80023	616.8129
lowly_expressed	lowly_expressed	NRTN|4902	19.7287
lowly_expressed	lowly_expressed	NRXN1|9378	177.8487
NRXN2|9379	131.5897	NRXN2|9379	221.0778
NRXN3|9369	276.2566	NRXN3|9369	183.9414
NSA2|10412	1931.3445	NSA2|10412	2603.322
NSD1|64324	2424.6016	NSD1|64324	3009.2116
NSDHL|50814	954.6383	NSDHL|50814	378.6175
NSFL1C|55968	2118.1038	NSFL1C|55968	1326.7571
NSF|4905	1523.4982	NSF|4905	1353.739
NSL1|25936	832.0392	NSL1|25936	658.3013
NSMAF|8439	489.9877	NSMAF|8439	708.5312
NSMCE1|197370	1107.4785	NSMCE1|197370	908.6821
NSMCE2|286053	315.897	NSMCE2|286053	245.4486
NSMCE4A|54780	336.3302	NSMCE4A|54780	620.0044
NSUN2|54888	1144.2583	NSUN2|54888	1377.5296
NSUN3|63899	118.9211	NSUN3|63899	155.7496
NSUN4|387338	691.8676	NSUN4|387338	730.5433
NSUN5P1|155400	58.4389	NSUN5P1|155400	62.6677
NSUN5P2|260294	145.1532	NSUN5P2|260294	270.4809
NSUN5|55695	456.4773	NSUN5|55695	302.894
NSUN6|221078	138.537	NSUN6|221078	194.6761
NSUN7|79730	88.2714	NSUN7|79730	295.3507
NT5C2|22978	935.0225	NT5C2|22978	1761.9497
NT5C3L|115024	488.3531	NT5C3L|115024	568.3615
NT5C3|51251	460.564	NT5C3|51251	432.2913
NT5C|30833	369.8406	NT5C|30833	287.5172
NT5DC1|221294	860.6457	NT5DC1|221294	1426.8514
NT5DC2|64943	541.7205	NT5DC2|64943	558.1374
NT5DC3|51559	499.38699999999994	NT5DC3|51559	836.4401
NT5E|4907	564.3645	NT5E|4907	593.6027
NT5M|56953	64.1602	NT5M|56953	42.93899999999999
NTAN1|123803	718.0221	NTAN1|123803	431.1308
lowly_expressed	lowly_expressed	NTF3|4908	17.6978
lowly_expressed	lowly_expressed	NTF4|4909	82.8926
NTHL1|4913	332.2436	NTHL1|4913	131.4282
NTM|50863	594.197	NTM|50863	142.1629
NTN1|9423	172.4561	NTN1|9423	449.4089
NTN4|59277	1941.9698	NTN4|59277	4675.4189
NTN5|126147	7.3559	NTN5|126147	24.0807
NTNG1|22854	8.1733	NTNG1|22854	12.1854
NTNG2|84628	42.0924	NTNG2|84628	8.1236
NTRK1|4914	9.8079	NTRK1|4914	12.7656
NTRK2|4915	856.9677	NTRK2|4915	7252.049
NTRK3|4916	47.8136	NTRK3|4916	314.7893
lowly_expressed	lowly_expressed	NTS|4922	12.7656
NUAK1|9891	1060.8909	NUAK1|9891	628.7082
NUAK2|81788	366.98	NUAK2|81788	64.6986
NUB1|51667	1749.0029	NUB1|51667	1767.4186
NUBP1|4682	500.4168	NUBP1|4682	328.9621
NUBP2|10101	1130.3637	NUBP2|10101	549.7933
NUBPL|80224	197.3846	NUBPL|80224	360.0493
NUCB1|4924	4882.7135	NUCB1|4924	4973.0906
NUCB2|4925	2152.1577	NUCB2|4925	4071.4499
NUCKS1|64710	10228.443000000001	NUCKS1|64710	10330.021
NUDCD1|84955	440.1308	NUDCD1|84955	418.075
NUDCD2|134492	358.398	NUDCD2|134492	395.7351
NUDCD3|23386	1825.0919	NUDCD3|23386	2275.1868
NUDC|10726	2906.8247	NUDC|10726	1661.5652
NUDT10|170685	35.9624	NUDT10|170685	52.2231
NUDT11|55190	48.2223	NUDT11|55190	86.4583
NUDT12|83594	595.0143	NUDT12|83594	696.8884
NUDT13|25961	45.3617	NUDT13|25961	66.274
NUDT14|256281	245.1982	NUDT14|256281	236.7448
NUDT15|55270	304.2991	NUDT15|55270	411.6545
NUDT16L1|84309	796.8942	NUDT16L1|84309	515.8483
NUDT16P1|152195	87.8627	NUDT16P1|152195	171.4659
NUDT16|131870	794.4422	NUDT16|131870	988.7575
NUDT17|200035	22.8852	NUDT17|200035	31.3339
NUDT18|79873	275.0306	NUDT18|79873	114.8908
NUDT19|390916	215.7744	NUDT19|390916	265.7576
NUDT1|4521	283.6126	NUDT1|4521	124.1749
NUDT21|11051	2415.2023	NUDT21|11051	3527.3809
NUDT22|84304	369.2317	NUDT22|84304	233.6201
NUDT2|318	262.3621	NUDT2|318	308.6966
NUDT3|11165	769.105	NUDT3|11165	451.4398
NUDT4|11163	1139.3543	NUDT4|11163	806.5569
NUDT5|11164	853.9027	NUDT5|11164	536.9406
NUDT6|11162	78.2714	NUDT6|11162	56.6592
NUDT7|283927	19.2072	NUDT7|283927	99.2239
NUDT8|254552	33.1018	NUDT8|254552	52.2231
lowly_expressed	lowly_expressed	NUDT9P1|119369	5.8026
NUDT9|53343	721.7	NUDT9|53343	585.1889
NUF2|83540	288.9252	NUF2|83540	24.951
NUFIP1|26747	205.5578	NUFIP1|26747	236.1645
NUFIP2|57532	2671.0257	NUFIP2|57532	2851.3817
NUMA1|4926	11125.2186	NUMA1|4926	13639.4081
NUMBL|9253	275.848	NUMBL|9253	288.0975
NUMB|8650	1378.8312	NUMB|8650	1875.68
NUP107|57122	1197.7932	NUP107|57122	835.8599
NUP133|55746	1657.9485	NUP133|55746	1727.1343
NUP153|9972	1505.517	NUP153|9972	1757.3076
NUP155|9631	491.2137	NUP155|9631	635.091
NUP160|23279	1005.3126	NUP160|23279	1471.8213
NUP188|23511	1900.6947	NUP188|23511	1365.0539999999999
NUP205|23165	905.19	NUP205|23165	1428.5922
NUP210|23225	1285.6559	NUP210|23225	1092.3334
NUP214|8021	1712.3008	NUP214|8021	1727.7145
NUP35|129401	205.9665	NUP35|129401	312.7584
NUP37|79023	540.2534	NUP37|79023	271.27
NUP43|348995	869.2276	NUP43|348995	1082.7591
NUP50|10762	853.2897	NUP50|10762	1498.5131
NUP54|53371	685.329	NUP54|53371	956.8434
NUP62CL|54830	24.1112	NUP62CL|54830	32.2043
NUP62|23636	1463.1589999999999	NUP62|23636	1248.6632
NUP85|79902	611.7695	NUP85|79902	469.7179
NUP88|4927	712.2354	NUP88|4927	687.1952
NUP93|9688	1060.0736	NUP93|9688	683.2523
NUP98|4928	2299.5505	NUP98|4928	3196.0543
NUPL1|9818	996.7307	NUPL1|9818	1123.087
NUPL2|11097	222.313	NUPL2|11097	338.5798
NUPR1|26471	2125.4597	NUPR1|26471	2240.3714
NUS1|116150	1147.9362	NUS1|116150	1556.8289
NUSAP1|51203	794.4422	NUSAP1|51203	127.6565
NUTF2|10204	2011.8512	NUTF2|10204	1002.3936
NVL|4931	659.1745	NVL|4931	472.329
lowly_expressed	lowly_expressed	NWD1|284434	140.7123
NXF1|10482	1340.4168	NXF1|10482	1753.2458
NXNL2|158046	46.5877	NXNL2|158046	114.0205
NXN|64359	688.5983	NXN|64359	579.3864
lowly_expressed	lowly_expressed	NXPH2|11249	33.6549
NXPH3|11248	146.3016	NXPH3|11248	277.943
NXPH4|11247	90.7233	NXPH4|11247	14.2163
NXT1|29107	318.349	NXT1|29107	250.3808
NXT2|55916	195.3412	NXT2|55916	535.2869
NYNRIN|57523	748.6718	NYNRIN|57523	916.2254
OAF|220323	983.6535	OAF|220323	925.2194
OAS1|4938	2440.9481	OAS1|4938	352.2159
OAS2|4939	3509.1949	OAS2|4939	585.1889
OAS3|4940	3851.6551	OAS3|4940	696.018
OASL|8638	506.3343	OASL|8638	31.9141
OAT|4942	2281.9779	OAT|4942	3938.7829
OAZ1|4946	6903.5554	OAZ1|4946	6301.5885
OAZ2|4947	1868.819	OAZ2|4947	1993.7622
OAZ3|51686	27.8545	OAZ3|51686	43.3365
OBFC1|79991	499.38699999999994	OBFC1|79991	767.3896
OBFC2A|64859	90.7233	OBFC2A|64859	175.5277
OBFC2B|79035	1016.7552	OBFC2B|79035	476.3908
lowly_expressed	lowly_expressed	OBP2B|29989	49.9021
OBSCN|84033	155.3535	OBSCN|84033	1291.3527
OBSL1|23363	1287.2906	OBSL1|23363	1868.1367
lowly_expressed	lowly_expressed	OCA2|4948	5.5124
OCEL1|79629	583.5717	OCEL1|79629	233.8435
OCIAD1|54940	2624.4381	OCIAD1|54940	2596.0688
OCIAD2|132299	973.8455	OCIAD2|132299	557.3366
lowly_expressed	lowly_expressed	OCLM|10896	8.7039
OCLN|4950	470.3719	OCLN|4950	543.9907
OCRL|4952	1420.9236	OCRL|4952	1405.3819
ODC1|4953	878.2182	ODC1|4953	1082.1789
ODF2L|57489	457.7033	ODF2L|57489	578.516
ODF2|4957	1682.0597	ODF2|4957	906.6512
ODF3B|440836	91.9493	ODF3B|440836	116.0514
