gene_id	TCGA-BH-A1FH-01A-12R-A13Q-07	gene_id	TCGA-BH-A1FH-11B-42R-A13Q-07
PKMYT1|9088	45.6351	PKMYT1|9088	24.9131
PKN1|5585	2321.8515	PKN1|5585	1833.8446
PKN2|5586	1681.2447	PKN2|5586	1235.1738
PKN3|29941	213.3292	PKN3|29941	439.6728
PKNOX1|5316	522.6411	PKNOX1|5316	489.7751
PKNOX2|63876	20.7446	PKNOX2|63876	27.0961
PKP1|5317	719.5603	PKP1|5317	1419.7342
PKP2|5318	465.0515	PKP2|5318	670.2454
PKP3|11187	416.1313	PKP3|11187	622.6994
PKP4|8502	2440.4366	PKP4|8502	2439.6728
PL-5283|647087	1165.4153	PL-5283|647087	1173.3129
PLA1A|51365	44.8951	PLA1A|51365	49.591
PLA2G10|8399	6.1924	lowly_expressed	lowly_expressed
PLA2G12A|81579	1297.0044	PLA2G12A|81579	958.5889999999999
PLA2G15|23659	553.6032	PLA2G15|23659	528.6299
PLA2G16|11145	879.9443	PLA2G16|11145	2685.5828
PLA2G2A|5320	46.1336	PLA2G2A|5320	1623.2106
PLA2G2D|26279	10.2175	lowly_expressed	lowly_expressed
PLA2G3|50487	7.1213	PLA2G3|50487	6.135
PLA2G4A|5321	144.5932	PLA2G4A|5321	309.3047
PLA2G4C|8605	208.3753	PLA2G4C|8605	165.6442
PLA2G4F|255189	88.5517	PLA2G4F|255189	19.4274
PLA2G5|5322	21.0543	PLA2G5|5322	106.3395
PLA2G6|8398	241.8144	PLA2G6|8398	201.4315
PLA2G7|7941	94.1249	PLA2G7|7941	94.0695
PLA2R1|22925	683.3346	PLA2R1|22925	810.3272
PLAA|9373	832.8818	PLAA|9373	889.0593
PLAC1|10761	13.6233	lowly_expressed	lowly_expressed
PLAC2|257000	63.1628	PLAC2|257000	42.4335
PLAC4|191585	8.0502	PLAC4|191585	13.2924
PLAC8|51316	21.9831	PLAC8|51316	24.5399
PLAC9|219348	150.476	PLAC9|219348	1381.3906
PLAG1|5324	22.912	PLAG1|5324	25.0511
PLAGL1|5325	649.2669999999999	PLAGL1|5325	922.1524
PLAGL2|5326	426.968	PLAGL2|5326	457.0552
PLAT|5327	2489.6664	PLAT|5327	2474.9489
PLAUR|5329	489.202	PLAUR|5329	808.7935
PLAU|5328	1498.0045	PLAU|5328	1161.6564
PLB1|151056	91.0287	PLB1|151056	123.7219
PLBD1|79887	712.7487	PLBD1|79887	1404.3967
PLBD2|196463	1059.2151	PLBD2|196463	798.5685
PLCB1|23236	1094.8216	PLCB1|23236	637.5256
PLCB2|5330	197.2289	PLCB2|5330	287.3211
PLCB3|5331	609.9543	PLCB3|5331	529.6524
PLCB4|5332	1358.9287	PLCB4|5332	487.7301
PLCD1|5333	362.5668	PLCD1|5333	464.2127
PLCD3|113026	742.7819	PLCD3|113026	1434.0491
PLCD4|84812	240.2663	PLCD4|84812	86.4008
PLCE1|51196	190.1076	PLCE1|51196	391.1043
PLCG1|5335	2018.1098	PLCG1|5335	1242.8067
PLCG2|5336	551.7455	PLCG2|5336	724.4376
PLCH1|23007	214.5677	PLCH1|23007	147.2393
PLCH2|9651	150.7857	PLCH2|9651	405.9305
PLCL1|5334	250.7934	PLCL1|5334	229.0389
PLCL2|23228	428.8258	PLCL2|23228	431.4928
PLCXD1|55344	193.5134	PLCXD1|55344	205.5215
PLCXD2|257068	28.1756	PLCXD2|257068	21.9836
PLCXD3|345557	134.6853	PLCXD3|345557	95.6033
PLD1|5337	834.7395	PLD1|5337	653.8855
PLD2|5338	772.8152	PLD2|5338	1295.501
PLD3|23646	4254.8185	PLD3|23646	5156.9529999999995
PLD4|122618	91.9576	PLD4|122618	131.9018
PLD5|200150	5.8828	PLD5|200150	9.2025
PLD6|201164	104.0328	PLD6|201164	84.3558
PLDN|26258	1740.692	PLDN|26258	1969.3252
PLEC|5339	7668.705	PLEC|5339	6220.8589
PLEK2|26499	73.9995	PLEK2|26499	61.8609
PLEKHA1|59338	791.7021	PLEKHA1|59338	921.2679
PLEKHA2|59339	1692.7007	PLEKHA2|59339	1309.3047
PLEKHA3|65977	394.1482	PLEKHA3|65977	446.319
PLEKHA4|57664	1127.3318	PLEKHA4|57664	1628.8344
PLEKHA5|54477	1153.9593	PLEKHA5|54477	1031.1861
PLEKHA6|22874	1375.6483	PLEKHA6|22874	1049.0798
PLEKHA7|144100	490.4404	PLEKHA7|144100	543.9673
PLEKHA8|84725	115.1792	PLEKHA8|84725	59.816
PLEKHA9|51054	74.6188	PLEKHA9|51054	78.7321
PLEKHB1|58473	841.2416	PLEKHB1|58473	646.7280000000001
PLEKHB2|55041	2219.6764	PLEKHB2|55041	2041.9223
PLEKHF1|79156	126.0159	PLEKHF1|79156	252.5562
PLEKHF2|79666	1736.0477	PLEKHF2|79666	807.7710000000001
PLEKHG1|57480	959.8266	PLEKHG1|57480	1033.2311
PLEKHG2|64857	571.2516	PLEKHG2|64857	492.3313
PLEKHG3|26030	737.828	PLEKHG3|26030	581.7996
PLEKHG4B|153478	178.9612	PLEKHG4B|153478	255.6237
PLEKHG4|25894	522.3314	PLEKHG4|25894	497.955
PLEKHG5|57449	395.3866	PLEKHG5|57449	679.9591
PLEKHG6|55200	267.513	PLEKHG6|55200	348.6708
PLEKHH1|57475	185.77599999999998	PLEKHH1|57475	202.7965
PLEKHH2|130271	437.1855	PLEKHH2|130271	542.4335
PLEKHH3|79990	476.8171	PLEKHH3|79990	471.3701
PLEKHJ1|55111	527.595	PLEKHJ1|55111	365.5419
PLEKHM1P|440456	192.5381	PLEKHM1P|440456	180.0307
PLEKHM1|9842	711.5102	PLEKHM1|9842	1096.1145
PLEKHM2|23207	1646.8767	PLEKHM2|23207	1555.726
PLEKHM3|389072	624.8162	PLEKHM3|389072	606.3395
PLEKHN1|84069	38.3931	PLEKHN1|84069	43.9673
PLEKHO1|51177	972.5211	PLEKHO1|51177	962.1677
PLEKHO2|80301	1451.5055	PLEKHO2|80301	1619.1207
PLEK|5341	458.2398	PLEK|5341	756.135
PLGLB2|5342	40.9382	PLGLB2|5342	27.5
PLIN1|5346	605.6196	PLIN1|5346	11514.3149
PLIN2|123	870.0364	PLIN2|123	1874.7444
PLIN3|10226	1394.8448	PLIN3|10226	1076.6871
PLIN4|729359	859.5092	PLIN4|729359	13988.7526
PLIN5|440503	49.8491	PLIN5|440503	187.1166
PLK1S1|55857	1008.7468	PLK1S1|55857	540.8998
PLK1|5347	103.4136	PLK1|5347	50.1022
PLK2|10769	3559.099	PLK2|10769	1712.1677
PLK3|1263	423.5622	PLK3|1263	1423.8241
PLK4|10733	82.9786	PLK4|10733	54.1922
PLLP|51090	174.3169	PLLP|51090	267.3824
PLN|5350	240.2663	PLN|5350	111.4519
PLOD1|5351	3444.8487	PLOD1|5351	2038.8548
PLOD2|5352	1271.6155	PLOD2|5352	1063.9059
PLOD3|8985	1220.2183	PLOD3|8985	1030.1636
PLP1|5354	155.43	PLP1|5354	323.1084
PLP2|5355	1134.1435	PLP2|5355	3138.5481
PLRG1|5356	821.4258	PLRG1|5356	1151.3292
PLS1|5357	288.8768	PLS1|5357	210.1227
PLS3|5358	4345.228	PLS3|5358	5112.4744
PLSCR1|5359	818.6392	PLSCR1|5359	1297.0348
PLSCR3|57048	593.4329	PLSCR3|57048	911.3344
PLSCR4|57088	1220.5279	PLSCR4|57088	1839.4683
PLTP|5360	2770.1835	PLTP|5360	6473.9264
PLVAP|83483	3714.8386	PLVAP|83483	3827.1984
PLXDC1|57125	1657.7103	PLXDC1|57125	1077.1626
PLXDC2|84898	1581.5466	PLXDC2|84898	704.4989999999999
PLXNA1|5361	1931.4188	PLXNA1|5361	1549.0798
PLXNA2|5362	751.4514	PLXNA2|5362	719.8364
PLXNA3|55558	1002.2448	PLXNA3|55558	508.6912
PLXNA4|91584	290.425	PLXNA4|91584	721.3701
PLXNB1|5364	1553.0614	PLXNB1|5364	1483.1288
PLXNB2|23654	6279.1238	PLXNB2|23654	4026.5849
PLXNB3|5365	375.9889	PLXNB3|5365	427.6687
PLXNC1|10154	730.7067	PLXNC1|10154	306.7485
PLXND1|23129	4583.6365	PLXND1|23129	3374.2331
PM20D1|148811	8.6694	PM20D1|148811	9.2025
PM20D2|135293	392.2904	PM20D2|135293	606.3395
PMAIP1|5366	163.1705	PMAIP1|5366	174.3354
PMEPA1|56937	2829.9404	PMEPA1|56937	2464.7239
PMF1|11243	637.8605	PMF1|11243	658.9928
lowly_expressed	lowly_expressed	PMFBP1|83449	6.6462
PML|5371	1655.5461	PML|5371	1734.6626
PMM1|5372	381.1441	PMM1|5372	339.9796
PMM2|5373	861.9584	PMM2|5373	668.3691
PMP22|5376	2420.9304	PMP22|5376	6476.9939
lowly_expressed	lowly_expressed	PMP2|5375	10.2249
PMPCA|23203	809.6602	PMPCA|23203	766.8712
PMPCB|9512	1149.6339	PMPCB|9512	1675.0767
PMS1|5378	371.5458	PMS1|5378	403.3742
PMS2CL|441194	149.5472	PMS2CL|441194	143.1493
PMS2L11|441263	33.3277	PMS2L11|441263	26.0174
PMS2L1|5379	242.4181	PMS2L1|5379	236.953
PMS2L2|5380	70.5937	PMS2L2|5380	31.6973
PMS2L3|5387	52.6357	PMS2L3|5387	48.5685
PMS2L4|5382	26.9371	PMS2L4|5382	40.8998
PMS2L5|5383	67.8071	PMS2L5|5383	39.8773
PMS2|5395	610.8832	PMS2|5395	552.1472
PMVK|10654	740.6146	PMVK|10654	472.3926
PNCK|139728	17.0292	lowly_expressed	lowly_expressed
PNKD|25953	595.7117	PNKD|25953	689.1616
PNKP|11284	193.2038	PNKP|11284	240.2863
PNLDC1|154197	5.8828	PNLDC1|154197	11.7587
PNMA1|9240	863.8439999999999	PNMA1|9240	987.7301
PNMA2|10687	288.8768	PNMA2|10687	138.0368
PNMA3|29944	8.6694	PNMA3|29944	9.2025
PNMA6A|84968	77.715	PNMA6A|84968	44.9898
PNMAL1|55228	1260.1595	PNMAL1|55228	535.7873
PNMAL2|57469	130.6757	PNMAL2|57469	133.911
lowly_expressed	lowly_expressed	PNMT|5409	6.135
PNN|5411	1772.8926	PNN|5411	1556.7485
PNO1|56902	514.5909	PNO1|56902	518.4049
PNOC|5368	9.5983	lowly_expressed	lowly_expressed
PNPLA2|57104	870.346	PNPLA2|57104	4831.2883
PNPLA3|80339	7.7405	lowly_expressed	lowly_expressed
PNPLA4|8228	613.0505	PNPLA4|8228	499.4888
PNPLA6|10908	791.0829	PNPLA6|10908	778.6299
PNPLA7|375775	257.2955	PNPLA7|375775	375.7669
PNPLA8|50640	1057.9766	PNPLA8|50640	1305.2147
PNPO|55163	569.0843	PNPO|55163	930.4703
PNPT1|87178	527.595	PNPT1|87178	674.3354
PNP|4860	338.4163	PNP|4860	775.0511
PNRC1|10957	1514.9779	PNRC1|10957	3280.6748
PNRC2|55629	2426.194	PNRC2|55629	2862.4744
POC1A|25886	47.9913	POC1A|25886	59.816
POC1B|282809	385.1413	POC1B|282809	405.0256
POC5|134359	228.8103	POC5|134359	178.9366
PODNL1|79883	296.927	PODNL1|79883	192.229
PODN|127435	3486.6476	PODN|127435	4974.9489
PODXL2|50512	535.3356	PODXL2|50512	219.3252
PODXL|5420	2977.0106	PODXL|5420	5404.908
POF1B|79983	171.2207	POF1B|79983	113.4969
POFUT1|23509	1924.9168	POFUT1|23509	1649.2843
POFUT2|23275	624.8162	POFUT2|23275	482.6176
POGK|57645	1632.0149	POGK|57645	1157.9755
POGZ|23126	2266.4293	POGZ|23126	1732.1063
POLA1|5422	536.5740000000001	POLA1|5422	428.4254
POLA2|23649	266.2745	POLA2|23649	292.4335
POLB|5423	282.0652	POLB|5423	364.5194
POLD1|5424	213.0196	POLD1|5424	273.5174
POLD2|5425	920.5047	POLD2|5425	1302.1472
POLD3|10714	465.6707	POLD3|10714	549.591
POLD4|57804	603.7619	POLD4|57804	733.1288
POLDIP2|26073	2428.5966	POLDIP2|26073	1956.6258
POLDIP3|84271	2105.1165	POLDIP3|84271	2193.7628
POLE2|5427	32.5103	POLE2|5427	37.3211
POLE3|54107	1410.6355	POLE3|54107	1371.6769
POLE4|56655	391.6712	POLE4|56655	531.1861
POLE|5426	645.5608	POLE|5426	484.1513
POLG2|11232	83.5978	POLG2|11232	64.9284
POLG|5428	1225.4849	POLG|5428	849.6012
POLH|5429	809.3506	POLH|5429	597.6483
POLI|11201	756.7149	POLI|11201	696.8303
POLK|51426	733.8029	POLK|51426	562.3722
POLL|27343	340.8344	POLL|27343	513.8241
POLM|27434	315.5043	POLM|27434	281.1861
POLN|353497	23.5653	POLN|353497	36.8098
POLQ|10721	33.4391	POLQ|10721	23.0061
POLR1A|25885	769.0998	POLR1A|25885	351.227
POLR1B|84172	673.1171	POLR1B|84172	440.6953
POLR1C|9533	265.6552	POLR1C|9533	401.3292
POLR1D|51082	970.3537	POLR1D|51082	1414.1104
POLR1E|64425	454.834	POLR1E|64425	753.0675
POLR2A|5430	6554.9965	POLR2A|5430	4828.2209
POLR2B|5431	2690.3011	POLR2B|5431	2191.2065
POLR2C|5432	1448.0997	POLR2C|5432	1417.6892
POLR2D|5433	445.8549	POLR2D|5433	502.045
POLR2E|5434	1506.3085	POLR2E|5434	2188.1391
POLR2F|5435	414.5739	POLR2F|5435	449.1769
POLR2G|5436	858.89	POLR2G|5436	817.4847
POLR2H|5437	455.1436	POLR2H|5437	549.0798
POLR2I|5438	288.5456	POLR2I|5438	421.0992
POLR2J2|246721	247.9015	POLR2J2|246721	376.273
POLR2J3|548644	501.7354	POLR2J3|548644	730.0613
POLR2J4|84820	198.8389	POLR2J4|84820	272.546
POLR2J|5439	589.5193	POLR2J|5439	725.4601
POLR2K|5440	734.7318	POLR2K|5440	929.9591
POLR2L|5441	587.352	POLR2L|5441	1343.5583
POLR3A|11128	567.5362	POLR3A|11128	397.7505
POLR3B|55703	342.751	POLR3B|55703	263.8037
POLR3C|10623	484.5576	POLR3C|10623	629.3456
POLR3D|661	355.4455	POLR3D|661	208.0777
POLR3E|55718	555.4609	POLR3E|55718	535.2761
POLR3F|10621	480.2229	POLR3F|10621	303.1697
POLR3GL|84265	492.6078	POLR3GL|84265	694.2739999999999
POLR3G|10622	58.8281	POLR3G|10622	87.4233
POLR3H|171568	1217.3729	POLR3H|171568	1060.2863
POLR3K|51728	304.6675	POLR3K|51728	205.5215
POLRMT|5442	426.968	POLRMT|5442	384.9693
POM121C|100101267	1057.0478	POM121C|100101267	881.9018
POM121L10P|646074	6.8117	POM121L10P|646074	5.1534
POM121L9P|29774	18.5773	POM121L9P|29774	16.8712
POM121|9883	2281.7029	POM121|9883	2138.3487
POMC|5443	5.8828	lowly_expressed	lowly_expressed
POMGNT1|55624	1290.0039	POMGNT1|55624	1300.0511
POMP|51371	946.8225	POMP|51371	1359.9182
POMT1|10585	487.6538	POMT1|10585	557.2597
POMT2|29954	458.2398	POMT2|29954	472.9039
POMZP3|22932	215.6297	POMZP3|22932	284.7955
PON2|5445	983.0482	PON2|5445	1015.8487
PON3|5446	80.5016	PON3|5446	77.684
POP1|10940	138.0912	POP1|10940	138.0368
POP4|10775	506.5408	POP4|10775	520.4499
POP5|51367	177.4131	POP5|51367	318.5072
POP7|10248	318.9101	POP7|10248	314.9284
POPDC2|64091	76.4765	POPDC2|64091	116.0532
PORCN|64840	152.0242	PORCN|64840	232.6176
POR|5447	1262.6364	POR|5447	957.5665
POSTN|10631	95289.4187	POSTN|10631	1688.6503
POT1|25913	569.0843	POT1|25913	532.7198
POTEF|728378	22.2927	POTEF|728378	8.6912
POU2AF1|5450	233.145	POU2AF1|5450	79.2434
POU2F1|5451	129.4218	POU2F1|5451	72.5971
POU2F2|5452	78.9535	POU2F2|5452	86.9121
POU2F3|25833	107.12899999999999	POU2F3|25833	104.2945
POU3F1|5453	9.5983	POU3F1|5453	11.2474
POU3F3|5455	11.1464	lowly_expressed	lowly_expressed
POU5F1B|5462	10.5271	POU5F1B|5462	12.2699
lowly_expressed	lowly_expressed	POU5F1|5460	7.1575
POU6F1|5463	279.5882	POU6F1|5463	422.8016
PP14571|100130449	22.912	PP14571|100130449	12.7812
PPA1|5464	1450.5767	PPA1|5464	3586.4008
PPA2|27068	852.0783	PPA2|27068	1158.998
lowly_expressed	lowly_expressed	PPAN-P2RY11|692312	164.2894
PPAN|56342	263.1442	PPAN|56342	105.2863
PPAP2A|8611	1881.1611	PPAP2A|8611	2515.864
PPAP2B|8613	2888.1492	PPAP2B|8613	4908.998
PPAP2C|8612	1541.915	PPAP2C|8612	1516.3599
PPAPDC1A|196051	230.9776	lowly_expressed	lowly_expressed
PPAPDC1B|84513	1850.2979999999998	PPAPDC1B|84513	507.1575
PPAPDC2|403313	323.2448	PPAPDC2|403313	311.8609
PPAPDC3|84814	112.083	PPAPDC3|84814	118.6094
PPARA|5465	529.4527	PPARA|5465	518.4049
PPARD|5467	1101.9429	PPARD|5467	851.227
PPARGC1A|10891	281.1363	PPARGC1A|10891	78.2209
PPARGC1B|133522	34.368	PPARGC1B|133522	10.2249
PPARG|5468	331.295	PPARG|5468	1074.1309
PPAT|5471	392.9097	PPAT|5471	214.2127
PPCDC|60490	152.953	PPCDC|60490	103.272
PPCS|79717	1010.9142	PPCS|79717	1077.1984
PPDPF|79144	1753.3865	PPDPF|79144	2804.7035
PPFIA1|8500	1590.1788	PPFIA1|8500	1361.8916
PPFIA2|8499	20.7446	PPFIA2|8499	13.2924
PPFIA3|8541	78.3342	PPFIA3|8541	71.0634
PPFIA4|8497	26.9371	PPFIA4|8497	24.5399
PPFIBP1|8496	2448.1771	PPFIBP1|8496	2446.319
PPFIBP2|8495	776.2211	PPFIBP2|8495	667.6892
PPHLN1|51535	863.8439999999999	PPHLN1|51535	1035.7873
PPIAL4C|653598	23.5312	PPIAL4C|653598	27.6074
PPIAL4G|644591	15.7907	PPIAL4G|644591	27.6074
PPIA|5478	2845.4215	PPIA|5478	4106.8507
PPIB|5479	7204.9694	PPIB|5479	5900.0767
PPIC|5480	1655.8557	PPIC|5480	1357.362
PPID|5481	577.4441	PPID|5481	474.9489
PPIEL|728448	38.7027	PPIEL|728448	56.7485
PPIE|10450	548.3397	PPIE|10450	702.9652
PPIF|10105	680.8577	PPIF|10105	804.7035
PPIG|9360	1438.5014	PPIG|9360	1384.4581
PPIH|10465	244.601	PPIH|10465	281.1861
PPIL1|51645	505.9215	PPIL1|51645	455.5215
PPIL2|23759	1123.1396	PPIL2|23759	694.0491
PPIL3|53938	240.8855	PPIL3|53938	372.1881
PPIL4|85313	807.8025	PPIL4|85313	764.3149
PPIL5|122769	108.6771	PPIL5|122769	190.6953
PPIL6|285755	79.8823	PPIL6|285755	95.6033
PPIP5K1|9677	447.7127	PPIP5K1|9677	582.3108
PPIP5K2|23262	1041.8763	PPIP5K2|23262	889.0593
PPL|5493	1292.9793	PPL|5493	3684.0491
PPM1A|5494	1897.9797	PPM1A|5494	1770.4499
PPM1B|5495	1162.3191	PPM1B|5495	1183.0266
PPM1D|8493	954.563	PPM1D|8493	535.2761
PPM1E|22843	31.1665	PPM1E|22843	6.6002
PPM1F|9647	1252.23	PPM1F|9647	1689.7342
PPM1G|5496	1830.7919	PPM1G|5496	1535.7873
PPM1H|57460	952.0861	PPM1H|57460	450.409
PPM1J|333926	119.2043	PPM1J|333926	54.7035
PPM1K|152926	255.1281	PPM1K|152926	288.3436
PPM1L|151742	160.0743	PPM1L|151742	73.1084
PPM1M|132160	510.8755	PPM1M|132160	853.7832
PPM1N|147699	14.2426	PPM1N|147699	29.1411
PPME1|51400	980.8809	PPME1|51400	846.1145
PPOX|5498	178.342	PPOX|5498	234.1513
PPP1CA|5499	1911.1108	PPP1CA|5499	1949.3098
PPP1CB|5500	7524.6846	PPP1CB|5500	8228.5276
PPP1CC|5501	3050.0813	PPP1CC|5501	3643.6605
PPP1R10|5514	1913.1512	PPP1R10|5514	1448.8753
PPP1R11|6992	1398.2506	PPP1R11|6992	1394.683
PPP1R12A|4659	2356.2195	PPP1R12A|4659	1684.0491
PPP1R12B|4660	1993.6528	PPP1R12B|4660	3746.4213
PPP1R12C|54776	881.1828	PPP1R12C|54776	895.1943
PPP1R13B|23368	962.3036	PPP1R13B|23368	650.3067
PPP1R13L|10848	518.9256	PPP1R13L|10848	1116.0532
PPP1R14A|94274	32.2006	PPP1R14A|94274	160.0204
PPP1R14B|26472	583.9461	PPP1R14B|26472	712.6789
PPP1R14C|81706	64.7109	PPP1R14C|81706	454.499
PPP1R15A|23645	1489.589	PPP1R15A|23645	5325.6646
PPP1R15B|84919	2328.6632	PPP1R15B|84919	3870.6544
PPP1R16A|84988	227.9402	PPP1R16A|84988	361.8047
PPP1R16B|26051	295.0693	PPP1R16B|26051	743.865
PPP1R1A|5502	84.5267	PPP1R1A|5502	1275.5624
PPP1R1B|84152	1168.8211	PPP1R1B|84152	2315.4397
PPP1R2P3|153743	79.2631	PPP1R2P3|153743	82.8221
PPP1R2|5504	1351.4978	PPP1R2|5504	1503.5787
PPP1R3B|79660	2002.3222	PPP1R3B|79660	2280.6748
PPP1R3C|5507	517.3775	PPP1R3C|5507	249.4888
PPP1R3D|5509	343.3702	PPP1R3D|5509	191.7178
PPP1R3E|90673	70.5937	PPP1R3E|90673	92.5358
PPP1R3F|89801	66.8782	PPP1R3F|89801	54.1922
PPP1R3G|648791	22.2927	PPP1R3G|648791	27.6074
PPP1R7|5510	671.8786	PPP1R7|5510	1034.2536
PPP1R8|5511	1014.6296	PPP1R8|5511	1097.6483
PPP1R9A|55607	518.3064	PPP1R9A|55607	497.4438
PPP1R9B|84687	1615.2953	PPP1R9B|84687	1067.9959
PPP2CA|5515	2405.2481	PPP2CA|5515	3350.0
PPP2CB|5516	1784.9679	PPP2CB|5516	2414.6217
PPP2R1A|5518	4702.8408	PPP2R1A|5518	4819.0184
PPP2R1B|5519	609.6447	PPP2R1B|5519	1253.5787
PPP2R2A|5520	1065.0979	PPP2R2A|5520	1066.9734
PPP2R2B|5521	22.912	PPP2R2B|5521	58.2822
PPP2R2C|5522	32.8199	PPP2R2C|5522	28.1186
PPP2R2D|55844	481.77099999999996	PPP2R2D|55844	653.3742
PPP2R3A|5523	876.8481	PPP2R3A|5523	729.5501
PPP2R3B|28227	95.67299999999999	PPP2R3B|28227	160.0204
PPP2R3C|55012	455.1436	PPP2R3C|55012	582.8221
PPP2R4|5524	3792.5536	PPP2R4|5524	2333.8446
PPP2R5A|5525	1740.3824	PPP2R5A|5525	2093.5583
PPP2R5B|5526	499.7291	PPP2R5B|5526	513.2924
PPP2R5C|5527	2671.7238	PPP2R5C|5527	2858.8957
PPP2R5D|5528	1198.5448	PPP2R5D|5528	1170.7566
PPP2R5E|5529	791.0829	PPP2R5E|5529	728.0164
PPP3CA|5530	2010.9916	PPP3CA|5530	2230.0613
PPP3CB|5532	1398.5603	PPP3CB|5532	1910.0204
PPP3CC|5533	341.8035	PPP3CC|5533	418.7577
PPP3R1|5534	1977.2428	PPP3R1|5534	2006.6462
PPP4C|5531	1032.8973	PPP4C|5531	1105.8282
PPP4R1L|55370	90.7191	PPP4R1L|55370	108.8957
PPP4R1|9989	1848.7499	PPP4R1|9989	2148.2618
PPP4R2|151987	633.1759	PPP4R2|151987	432.0041
PPP4R4|57718	26.9371	PPP4R4|57718	15.8487
PPP5C|5536	855.1745	PPP5C|5536	742.8425
PPP6C|5537	1962.6906	PPP6C|5537	2123.2106
PPPDE1|51029	1296.6948	PPPDE1|51029	1141.6155
PPPDE2|27351	175.2458	PPPDE2|27351	195.2965
PPRC1|23082	993.2657	PPRC1|23082	1274.0286
PPT1|5538	4952.3957	PPT1|5538	4040.3885
PPT2|9374	345.0855	PPT2|9374	407.3569
PPTC7|160760	563.2015	PPTC7|160760	712.1677
PPWD1|23398	400.031	PPWD1|23398	526.5849
PQBP1|10084	629.4605	PQBP1|10084	781.6973
PQLC1|80148	624.8162	PQLC1|80148	985.1738
PQLC2|54896	259.1532	PQLC2|54896	168.7117
PQLC3|130814	612.4313	PQLC3|130814	1026.5849
PRAF2|11230	565.0592	PRAF2|11230	556.3855
PRAM1|84106	32.2006	PRAM1|84106	50.6135
PRC1|9055	406.533	PRC1|9055	240.7975
PRCC|5546	1218.6702	PRCC|5546	1331.2883
PRCD|768206	14.2426	PRCD|768206	17.3824
PRCP|5547	3058.1314	PRCP|5547	3278.1186
PRDM10|56980	367.2111	PRDM10|56980	245.91
PRDM11|56981	33.7487	PRDM11|56981	24.0286
PRDM15|63977	272.7765	PRDM15|63977	151.8405
PRDM16|63976	48.6106	PRDM16|63976	75.1534
PRDM1|639	395.077	PRDM1|639	200.40900000000002
PRDM2|7799	2302.0358	PRDM2|7799	1448.8753
PRDM4|11108	1400.7276	PRDM4|11108	837.9346
PRDM5|11107	119.8235	PRDM5|11107	101.227
PRDM6|93166	119.8235	PRDM6|93166	74.6421
PRDM8|56978	46.7528	PRDM8|56978	84.3558
PRDX1|5052	6425.2651	PRDX1|5052	4505.1125
PRDX2|7001	1992.4143	PRDX2|7001	2571.0634
PRDX3|10935	2277.5757	PRDX3|10935	3262.7812
PRDX4|10549	1355.8325	PRDX4|10549	1169.7342
PRDX5|25824	1845.9633	PRDX5|25824	1712.6789
PRDX6|9588	2813.5305	PRDX6|9588	4979.5501
PRDXDD1P|344405	24.1505	PRDXDD1P|344405	27.0961
PREB|10113	1424.5685	PREB|10113	1122.1881
PRELID1|27166	1144.6521	PRELID1|27166	1502.8067
PRELID2|153768	63.4724	PRELID2|153768	58.2822
PRELP|5549	1078.4116	PRELP|5549	4392.1268
PREPL|9581	2253.1682	PREPL|9581	1454.32
PREP|5550	986.1444	PREP|5550	825.6646
PREX1|57580	2518.7708	PREX1|57580	1064.9284
PREX2|80243	331.9142	PREX2|80243	155.4192
PRF1|5551	79.8823	PRF1|5551	147.7505
PRG2|5553	11.9328	PRG2|5553	38.047
PRG4|10216	120.8855	PRG4|10216	1498.1135
PRH1|5554	33.0026	PRH1|5554	31.8712
PRIC285|85441	1005.6506	PRIC285|85441	615.5419
PRICKLE1|144165	1981.5775	PRICKLE1|144165	716.7689
PRICKLE2|166336	2025.8534	PRICKLE2|166336	1048.5685
PRICKLE3|4007	109.60600000000001	PRICKLE3|4007	100.2045
PRICKLE4|29964	50.2949	PRICKLE4|29964	55.7362
PRIM1|5557	147.9991	PRIM1|5557	155.9305
PRIM2|5558	132.518	PRIM2|5558	121.1656
PRIMA1|145270	195.6808	PRIMA1|145270	283.2311
PRINS|100169750	5.2636	PRINS|100169750	10.4652
PRKAA1|5562	1802.3067	PRKAA1|5562	1970.8589
PRKAA2|5563	400.6502	PRKAA2|5563	151.3292
PRKAB1|5564	758.263	PRKAB1|5564	728.0164
PRKAB2|5565	842.7897	PRKAB2|5565	500.0
PRKACA|5566	2021.2091	PRKACA|5566	2476.4826
PRKACB|5567	1244.0591	PRKACB|5567	982.6176
PRKAG1|5571	1052.0938	PRKAG1|5571	1107.362
PRKAG2|51422	503.7542	PRKAG2|51422	912.5767
PRKAR1A|5573	7472.405	PRKAR1A|5573	7208.589
PRKAR1B|5575	251.4126	PRKAR1B|5575	294.4785
PRKAR2A|5576	572.1805	PRKAR2A|5576	365.5419
PRKAR2B|5577	782.7231	PRKAR2B|5577	2496.9325
PRKCA|5578	465.0515	PRKCA|5578	580.7771
PRKCB|5579	137.4719	PRKCB|5579	175.3579
PRKCDBP|112464	256.057	PRKCDBP|112464	446.8303
PRKCD|5580	816.7815	PRKCD|5580	912.5767
PRKCE|5581	456.6917	PRKCE|5581	353.272
PRKCH|5583	791.3925	PRKCH|5583	1111.9632
PRKCI|5584	1118.3528	PRKCI|5584	994.8875
PRKCQ|5588	40.5604	PRKCQ|5588	57.771
PRKCSH|5589	3906.8039	PRKCSH|5589	3780.1636
