gene_id	TCGA-BH-A18R-01A-11R-A12D-07	gene_id	TCGA-BH-A18R-11A-42R-A12D-07
LFNG|3955	422.2883	LFNG|3955	709.6672
lowly_expressed	lowly_expressed	LGALS12|85329	1800.9509
LGALS1|3956	4210.4012	LGALS1|3956	6096.6719
LGALS2|3957	25.8544	LGALS2|3957	15.2139
LGALS3BP|3959	23814.2645	LGALS3BP|3959	6853.8827
LGALS3|3958	1180.3863	LGALS3|3958	6218.7005
lowly_expressed	lowly_expressed	LGALS4|3960	17.7496
lowly_expressed	lowly_expressed	LGALS7B|653499	11.7274
LGALS8|3964	2135.4978	LGALS8|3964	1273.851
lowly_expressed	lowly_expressed	LGALS9C|654346	6.9731
LGALS9|3965	409.5097	LGALS9|3965	366.7195
LGI2|55203	52.0059	LGI2|55203	40.8875
LGI4|163175	15.7504	LGI4|163175	295.4041
LGMN|5641	2090.6389	LGMN|5641	1960.3803
LGR4|55366	1863.0015	LGR4|55366	1788.5895
lowly_expressed	lowly_expressed	LGR5|8549	7.9239
LGR6|59352	117.0877	LGR6|59352	932.8051
LGTN|1939	1230.6092	LGTN|1939	1683.6767
lowly_expressed	lowly_expressed	LHCGR|3973	7.607
lowly_expressed	lowly_expressed	LHFPL1|340596	31.6957
LHFPL2|10184	1546.5082	LHFPL2|10184	1856.7353
lowly_expressed	lowly_expressed	LHFPL4|375323	7.607
LHFP|10186	497.1768	LHFP|10186	3462.1236
LHPP|64077	262.4071	LHPP|64077	306.1807
LHX1|3975	11.8871	lowly_expressed	lowly_expressed
LHX4|89884	6.7489	lowly_expressed	lowly_expressed
LHX6|26468	86.1813	LHX6|26468	332.1712
LIAS|11019	267.16200000000003	LIAS|11019	270.3645
LIFR|3977	1605.0520000000001	LIFR|3977	6850.0792
LIF|3976	134.3239	LIF|3976	271.3154
LIG1|3978	1626.1516	LIG1|3978	456.1014
LIG3|3980	2449.6285	LIG3|3980	621.87
LIG4|3981	310.2526	LIG4|3981	419.9683
lowly_expressed	lowly_expressed	LILRA1|11024	6.3391
LILRA2|11027	11.5899	LILRA2|11027	19.6513
LILRA4|23547	61.8128	lowly_expressed	lowly_expressed
LILRA5|353514	5.052	lowly_expressed	lowly_expressed
LILRA6|79168	49.5661	LILRA6|79168	22.3265
LILRB1|10859	54.9777	LILRB1|10859	48.8114
LILRB2|10288	78.1575	LILRB2|10288	36.1331
LILRB3|11025	36.6152	LILRB3|11025	20.4628
LILRB4|11006	142.3477	LILRB4|11006	46.2758
LILRB5|10990	53.1947	LILRB5|10990	137.8764
LIMA1|51474	2910.847	LIMA1|51474	4483.9937
LIMCH1|22998	788.4101	LIMCH1|22998	4463.3914
LIMD1|8994	1258.1159	LIMD1|8994	985.1442
LIMD2|80774	149.6018	LIMD2|80774	109.1284
LIME1|54923	30.2764	LIME1|54923	40.7005
LIMK1|3984	601.4859	LIMK1|3984	515.0555
LIMK2|3985	2025.8544	LIMK2|3985	2070.0475
LIMS1|3987	384.2496	LIMS1|3987	578.13
LIMS2|55679	149.7771	LIMS2|55679	1273.5341
LIMS3-LOC440895|100271835	9.049	LIMS3-LOC440895|100271835	35.0174
lowly_expressed	lowly_expressed	LIMS3|96626	8.7227
LIN28A|79727	7.1322	lowly_expressed	lowly_expressed
LIN37|55957	137.4978	LIN37|55957	117.1854
LIN52|91750	201.1887	LIN52|91750	178.13
LIN54|132660	619.3165	LIN54|132660	386.3708
LIN7A|8825	612.4814	LIN7A|8825	101.7433
LIN7B|64130	29.7177	LIN7B|64130	29.1601
LIN7C|55327	778.9004	LIN7C|55327	750.2377
LIN9|286826	482.0208	LIN9|286826	153.7242
LINGO1|84894	174.1456	LINGO1|84894	38.6688
LINGO4|339398	30.6092	LINGO4|339398	12.9952
LINS1|55180	338.4844	LINS1|55180	285.8954
LIPA|3988	1622.5854	LIPA|3988	2025.6735
lowly_expressed	lowly_expressed	LIPC|3990	20.2853
LIPE|3991	164.3031	LIPE|3991	10968.4659
LIPG|9388	39.2273	LIPG|9388	106.4976
LIPH|200879	162.5557	LIPH|200879	204.7544
LIPT1|51601	107.8752	LIPT1|51601	201.8827
LIPT2|387787	54.6805	LIPT2|387787	25.3566
LITAF|9516	6860.6241	LITAF|9516	4544.5325
LIX1L|128077	212.1842	LIX1L|128077	913.1537
LLGL1|3996	509.0639	LLGL1|3996	868.7797
LLGL2|3993	2397.6226	LLGL2|3993	543.8986
LLPH|84298	1107.9168	LLPH|84298	508.7702
LMAN1|3998	5818.1278	LMAN1|3998	3386.3708
LMAN2L|81562	653.1947	LMAN2L|81562	751.5055
LMAN2|10960	2007.1322	LMAN2|10960	1572.1078
LMBR1L|55716	249.9257	LMBR1L|55716	465.9271
LMBR1|64327	2120.6538	LMBR1|64327	959.1125
LMBRD1|55788	856.1664	LMBRD1|55788	1895.0872
LMBRD2|92255	420.8024	LMBRD2|92255	351.5055
LMCD1|29995	285.5869	LMCD1|29995	835.4992
LMF1|64788	231.7979	LMF1|64788	248.8114
LMF2|91289	751.8574	LMF2|91289	1087.1632
LMLN|89782	228.2318	LMLN|89782	309.3502
LMNA|4000	4120.3566	LMNA|4000	6542.6307
LMNB1|4001	1763.1501	LMNB1|4001	152.7734
LMNB2|84823	2249.9257	LMNB2|84823	497.3059
LMO2|4005	161.36700000000002	LMO2|4005	707.4485
LMO3|55885	118.2764	LMO3|55885	462.7575
LMO4|8543	989.3016	LMO4|8543	1438.0349
LMO7|4008	509.6582	LMO7|4008	392.39300000000003
LMOD1|25802	325.7058	LMOD1|25802	2366.4025
LMTK2|22853	469.8366	LMTK2|22853	423.1379
LMTK3|114783	74.5914	LMTK3|114783	67.5119
lowly_expressed	lowly_expressed	LMX1A|4009	20.6022
LMX1B|4010	1170.2823	LMX1B|4010	828.2092
LNP1|348801	36.6181	LNP1|348801	71.6513
LNPEP|4012	442.1991	LNPEP|4012	668.4628
LNX1|84708	689.7474	LNX1|84708	425.3566
LNX2|222484	735.8098	LNX2|222484	561.9651
LOC100009676|100009676	128.3952	LOC100009676|100009676	69.8764
lowly_expressed	lowly_expressed	LOC100101266|100101266	12.6783
lowly_expressed	lowly_expressed	LOC100124692|100124692	136.6086
LOC100125556|100125556	68.2645	LOC100125556|100125556	55.9905
LOC100126784|100126784	16.1694	LOC100126784|100126784	74.6371
lowly_expressed	lowly_expressed	LOC100127888|100127888	7.7496
LOC100128191|100128191	128.0565	LOC100128191|100128191	29.3471
LOC100128239|100128239	5.052	LOC100128239|100128239	5.7052
LOC100128288|100128288	33.580999999999996	LOC100128288|100128288	88.4311
lowly_expressed	lowly_expressed	LOC100128292|100128292	17.4326
LOC100128640|100128640	18.1278	LOC100128640|100128640	76.0697
LOC100128788|100128788	16.0475	LOC100128788|100128788	12.0444
LOC100128822|100128822	32.6895	LOC100128822|100128822	124.2472
LOC100128842|100128842	9.5097	LOC100128842|100128842	23.1379
lowly_expressed	lowly_expressed	LOC100128977|100128977	5.0713
LOC100129034|100129034	1177.153	LOC100129034|100129034	1997.9620000000002
LOC100129066|100129066	7.1322	lowly_expressed	lowly_expressed
LOC100129387|100129387	72.0089	LOC100129387|100129387	125.4802
LOC100129534|100129534	18.7221	LOC100129534|100129534	51.0301
LOC100129550|100129550	196.7311	LOC100129550|100129550	319.8098
LOC100129637|100129637	104.0119	LOC100129637|100129637	176.7987
LOC100129716|100129716	6.2407	LOC100129716|100129716	9.5087
lowly_expressed	lowly_expressed	LOC100129726|100129726	9.1918
LOC100130015|100130015	19.9049	LOC100130015|100130015	45.8225
LOC100130093|100130093	367.4027	LOC100130093|100130093	171.2108
LOC100130331|100130331	5.052	lowly_expressed	lowly_expressed
LOC100130522|100130522	19.3165	LOC100130522|100130522	25.9905
LOC100130557|100130557	33.3432	LOC100130557|100130557	41.3344
LOC100130581|100130581	12.4814	LOC100130581|100130581	90.0158
lowly_expressed	lowly_expressed	LOC100130691|100130691	19.9271
LOC100130776|100130776	130.2883	LOC100130776|100130776	173.66400000000002
LOC100130872|100130872	81.1293	LOC100130872|100130872	84.3106
LOC100130932|100130932	48.736999999999995	LOC100130932|100130932	32.3296
LOC100130987|100130987	14.2645	LOC100130987|100130987	20.9192
LOC100131193|100131193	105.6404	LOC100131193|100131193	58.6973
LOC100131434|100131434	15.8484	LOC100131434|100131434	115.42
lowly_expressed	lowly_expressed	LOC100131496|100131496	5.0713
LOC100131691|100131691	6.2377	LOC100131691|100131691	24.8209
lowly_expressed	lowly_expressed	LOC100132111|100132111	7.29
LOC100132215|100132215	9.5097	LOC100132215|100132215	21.8796
LOC100132247|100132247	147.3997	LOC100132247|100132247	191.7591
LOC100132287|100132287	180.6835	LOC100132287|100132287	274.8019
LOC100132288|100132288	235.0669	LOC100132288|100132288	458.3201
LOC100132707|100132707	97.1828	LOC100132707|100132707	218.9984
LOC100132724|100132724	5.3492	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100132832|100132832	5.5816
LOC100133161|100133161	20.8024	LOC100133161|100133161	32.13
LOC100133331|100133331	64.1159	LOC100133331|100133331	137.2995
lowly_expressed	lowly_expressed	LOC100133545|100133545	12.3613
LOC100133612|100133612	5.052	LOC100133612|100133612	9.5087
lowly_expressed	lowly_expressed	LOC100133669|100133669	14.897
lowly_expressed	lowly_expressed	LOC100133957|100133957	7.3376
LOC100133991|100133991	11.2927	LOC100133991|100133991	27.2583
LOC100134229|100134229	46.3596	LOC100134229|100134229	150.2377
LOC100134259|100134259	5.6464	LOC100134259|100134259	19.0174
LOC100134368|100134368	5.3492	lowly_expressed	lowly_expressed
LOC100134713|100134713	8.9183	LOC100134713|100134713	8.2441
LOC100144603|100144603	5.052	lowly_expressed	lowly_expressed
LOC100144604|100144604	11.2927	LOC100144604|100144604	13.3122
LOC100170939|100170939	130.9421	LOC100170939|100170939	158.1616
LOC100188947|100188947	26.4487	LOC100188947|100188947	28.5261
lowly_expressed	lowly_expressed	LOC100188949|100188949	6.6561
LOC100190938|100190938	23.476999999999997	LOC100190938|100190938	302.3772
LOC100190939|100190939	77.5632	LOC100190939|100190939	228.2092
LOC100190986|100190986	189.0045	LOC100190986|100190986	272.9002
lowly_expressed	lowly_expressed	LOC100192378|100192378	12.9952
LOC100216545|100216545	60.3269	LOC100216545|100216545	74.8019
LOC100233209|100233209	17.8306	LOC100233209|100233209	13.9461
LOC100240726|100240726	13.0758	LOC100240726|100240726	5.3883
LOC100240735|100240735	5.9435	LOC100240735|100240735	27.2583
lowly_expressed	lowly_expressed	LOC100268168|100268168	12.6783
LOC100270710|100270710	170.4517	LOC100270710|100270710	267.2203
LOC100270746|100270746	21.0996	LOC100270746|100270746	34.5483
LOC100270804|100270804	17.1441	LOC100270804|100270804	57.0523
LOC100271722|100271722	5.9435	LOC100271722|100271722	74.4849
LOC100271836|100271836	644.523	LOC100271836|100271836	649.1379
LOC100272146|100272146	12.1842	LOC100272146|100272146	28.2092
LOC100272216|100272216	6.8351	LOC100272216|100272216	8.2409
LOC100272217|100272217	6.2407	LOC100272217|100272217	16.7987
LOC100272228|100272228	18.1278	LOC100272228|100272228	55.4675
LOC100286793|100286793	24.9629	LOC100286793|100286793	142.9477
LOC100286844|100286844	6.6241	LOC100286844|100286844	34.4469
lowly_expressed	lowly_expressed	LOC100287227|100287227	5.0713
LOC100288778|100288778	408.8707	LOC100288778|100288778	680.7163
LOC100289341|100289341	33.2838	LOC100289341|100289341	63.3914
LOC100302401|100302401	6.2585	LOC100302401|100302401	14.2631
lowly_expressed	lowly_expressed	LOC100302640|100302640	12.6783
LOC100302650|100302650	7.7266	LOC100302650|100302650	13.3281
LOC100303728|100303728	6.2407	LOC100303728|100303728	22.504
LOC113230|113230	182.7637	LOC113230|113230	72.9002
LOC115110|115110	29.8009	LOC115110|115110	75.2044
lowly_expressed	lowly_expressed	LOC121838|121838	8.2409
LOC134466|134466	16.0475	LOC134466|134466	108.7163
LOC143188|143188	28.8262	LOC143188|143188	22.186999999999998
LOC143666|143666	14.2645	LOC143666|143666	19.3344
LOC144438|144438	1102.2288	LOC144438|144438	851.0301
LOC144486|144486	7.7266	LOC144486|144486	14.58
LOC144571|144571	27.4562	LOC144571|144571	114.2662
lowly_expressed	lowly_expressed	LOC145783|145783	36.8653
lowly_expressed	lowly_expressed	LOC145820|145820	36.1331
LOC145837|145837	19.3165	LOC145837|145837	21.2361
LOC146880|146880	723.4354	LOC146880|146880	313.7496
LOC147727|147727	157.5037	LOC147727|147727	735.9746
LOC147804|147804	121.5453	LOC147804|147804	91.6006
LOC148189|148189	32.3923	LOC148189|148189	69.0967
LOC148413|148413	185.6345	LOC148413|148413	240.4437
LOC148696|148696	9.8158	LOC148696|148696	12.3899
LOC148709|148709	20.208	LOC148709|148709	6.0222
LOC149134|149134	18.1278	LOC149134|149134	15.8479
LOC149837|149837	81.7236	LOC149837|149837	105.8637
LOC150381|150381	135.2155	LOC150381|150381	51.5721
LOC150776|150776	176.8202	LOC150776|150776	269.4136
LOC150786|150786	45.4681	LOC150786|150786	47.5436
LOC151009|151009	29.7177	LOC151009|151009	57.0523
LOC151162|151162	1253.4918	LOC151162|151162	1335.9746
lowly_expressed	lowly_expressed	LOC151174|151174	9.8257
LOC151534|151534	54.0862	LOC151534|151534	124.8811
LOC152217|152217	232.6895	LOC152217|152217	195.2456
LOC153684|153684	18.425	LOC153684|153684	37.3122
LOC153910|153910	5.052	lowly_expressed	lowly_expressed
LOC154761|154761	64.9718	LOC154761|154761	127.25200000000001
lowly_expressed	lowly_expressed	LOC154822|154822	26.9128
lowly_expressed	lowly_expressed	LOC157381|157381	8.2409
LOC158376|158376	5.3492	LOC158376|158376	66.561
LOC158572|158572	18.7221	LOC158572|158572	50.7132
lowly_expressed	lowly_expressed	LOC158696|158696	6.9731
LOC162632|162632	36.8499	LOC162632|162632	62.6878
LOC200030|200030	581.6166	LOC200030|200030	1008.4976
LOC202181|202181	22.5854	LOC202181|202181	83.0428
LOC202781|202781	118.5736	LOC202781|202781	264.9762
LOC219347|219347	107.89299999999999	LOC219347|219347	71.3851
LOC220594|220594	45.1857	LOC220594|220594	153.6101
LOC220729|220729	144.4279	LOC220729|220729	171.4739
LOC220930|220930	34.1753	LOC220930|220930	101.0238
LOC221442|221442	42.1991	LOC221442|221442	105.2298
LOC221710|221710	569.9851	LOC221710|221710	340.412
LOC222699|222699	68.945	LOC222699|222699	37.7179
LOC253039|253039	563.7444	LOC253039|253039	689.3819
LOC253724|253724	9.5097	LOC253724|253724	16.7987
LOC254559|254559	274.2942	LOC254559|254559	177.49599999999998
lowly_expressed	lowly_expressed	LOC255167|255167	13.9461
lowly_expressed	lowly_expressed	LOC257358|257358	6.3391
LOC25845|25845	402.2437	LOC25845|25845	347.3439
LOC282997|282997	84.101	LOC282997|282997	42.1553
LOC283050|283050	17.2363	LOC283050|283050	52.6149
LOC283070|283070	300.7429	LOC283070|283070	196.5135
LOC283174|283174	56.7608	LOC283174|283174	177.1791
LOC283267|283267	124.2199	LOC283267|283267	283.3597
LOC283314|283314	188.8707	LOC283314|283314	134.0761
lowly_expressed	lowly_expressed	LOC283392|283392	723.3471
LOC283663|283663	11.5899	LOC283663|283663	19.6513
lowly_expressed	lowly_expressed	LOC283731|283731	11.4105
LOC283867|283867	13.373	lowly_expressed	lowly_expressed
LOC283922|283922	65.6761	LOC283922|283922	92.5515
LOC284023|284023	60.6241	LOC284023|284023	121.0777
LOC284232|284232	12.7786	LOC284232|284232	24.0887
LOC284233|284233	27.6374	LOC284233|284233	34.8653
lowly_expressed	lowly_expressed	LOC284276|284276	18.7005
LOC284440|284440	45.4681	LOC284440|284440	174.9604
LOC284441|284441	108.4695	LOC284441|284441	61.4897
LOC284578|284578	6.5379	LOC284578|284578	62.4406
lowly_expressed	lowly_expressed	LOC284749|284749	5.0713
LOC284837|284837	13.373	LOC284837|284837	46.5927
LOC284900|284900	104.1664	LOC284900|284900	196.3043
LOC285033|285033	32.9837	LOC285033|285033	40.5357
LOC285074|285074	388.7073	LOC285074|285074	303.0111
LOC285359|285359	65.6761	LOC285359|285359	49.4453
lowly_expressed	lowly_expressed	LOC285419|285419	6.3391
LOC285593|285593	6.2407	LOC285593|285593	15.2139
LOC285830|285830	12.2793	LOC285830|285830	101.2139
LOC286002|286002	13.6701	LOC286002|286002	62.4406
LOC286367|286367	26.7459	LOC286367|286367	292.8685
LOC286467|286467	11.2927	LOC286467|286467	22.186999999999998
LOC338651|338651	43.3878	LOC338651|338651	10.4406
LOC338758|338758	24.9629	LOC338758|338758	77.0206
LOC338799|338799	195.2452	LOC338799|338799	359.1125
LOC339047|339047	871.3224	LOC339047|339047	1982.8843
LOC339290|339290	589.1649	LOC339290|339290	1429.5753
LOC339524|339524	56.4636	LOC339524|339524	477.0206
lowly_expressed	lowly_expressed	LOC339535|339535	59.9049
LOC341056|341056	9.2125	LOC341056|341056	6.0222
LOC344595|344595	197.6226	LOC344595|344595	371.4739
LOC344967|344967	5.3492	lowly_expressed	lowly_expressed
LOC348926|348926	93.9079	LOC348926|348926	79.2393
LOC349114|349114	68.6478	LOC349114|349114	109.0333
lowly_expressed	lowly_expressed	LOC349196|349196	20.2124
LOC374443|374443	259.1382	LOC374443|374443	143.5816
lowly_expressed	lowly_expressed	LOC374491|374491	6.6561
LOC375190|375190	26.1516	LOC375190|375190	88.4311
LOC387646|387646	180.0892	LOC387646|387646	75.7528
LOC387647|387647	217.5721	LOC387647|387647	522.7797
LOC388152|388152	250.2229	LOC388152|388152	212.0444
lowly_expressed	lowly_expressed	LOC388242|388242	26.3074
LOC388588|388588	9.5097	LOC388588|388588	21.5531
LOC388692|388692	70.1337	LOC388692|388692	353.7242
LOC388789|388789	479.04900000000004	LOC388789|388789	464.9762
LOC388796|388796	277.26599999999996	LOC388796|388796	197.4643
LOC388955|388955	460.0297	LOC388955|388955	193.3439
lowly_expressed	lowly_expressed	LOC389033|389033	7.29
LOC389333|389333	79.3462	LOC389333|389333	34.8653
LOC389458|389458	8.8202	lowly_expressed	lowly_expressed
LOC389493|389493	28.2318	LOC389493|389493	12.0444
lowly_expressed	lowly_expressed	LOC389705|389705	23.4548
lowly_expressed	lowly_expressed	LOC390595|390595	15.2139
LOC391322|391322	10.4012	LOC391322|391322	13.9461
LOC399744|399744	66.2704	LOC399744|399744	95.4041
LOC399959|399959	135.5126	LOC399959|399959	858.0032
LOC400027|400027	226.7459	LOC400027|400027	378.13
LOC400043|400043	120.3566	LOC400043|400043	297.9398
LOC400657|400657	213.373	LOC400657|400657	243.1062
LOC400696|400696	6.8351	lowly_expressed	lowly_expressed
LOC400752|400752	8.6181	LOC400752|400752	43.1062
LOC400759|400759	6.2407	LOC400759|400759	25.0396
LOC400927|400927	11.4235	LOC400927|400927	23.9176
LOC400931|400931	12.1842	LOC400931|400931	157.2108
LOC401010|401010	29.1233	LOC401010|401010	17.4326
LOC401052|401052	35.6612	LOC401052|401052	283.0428
LOC401093|401093	34.7905	LOC401093|401093	176.6276
LOC401127|401127	6.5379	LOC401127|401127	10.7765
LOC401397|401397	697.1768	LOC401397|401397	471.3154
LOC401431|401431	19.6196	LOC401431|401431	89.5024
lowly_expressed	lowly_expressed	LOC401463|401463	10.4596
LOC401588|401588	58.2467	LOC401588|401588	92.2345
LOC402377|402377	9.5097	LOC402377|402377	13.9461
LOC407835|407835	62.7043	LOC407835|407835	43.4231
lowly_expressed	lowly_expressed	LOC415056|415056	5.7052
lowly_expressed	lowly_expressed	LOC440173|440173	11.4105
LOC440354|440354	201.5394	LOC440354|440354	178.2187
LOC440461|440461	13.373	LOC440461|440461	6.6561
LOC440905|440905	360.7727	LOC440905|440905	83.6767
LOC440925|440925	8.6181	LOC440925|440925	19.0174
LOC440944|440944	252.0059	LOC440944|440944	273.2171
LOC440957|440957	108.7667	LOC440957|440957	72.5832
LOC441046|441046	20.208	LOC441046|441046	17.7496
LOC441089|441089	104.6062	LOC441089|441089	86.8463
LOC441204|441204	19.9108	LOC441204|441204	94.7702
LOC441208|441208	24.0713	LOC441208|441208	54.8336
LOC441294|441294	29.7177	LOC441294|441294	50.0792
lowly_expressed	lowly_expressed	LOC441454|441454	5.0713
lowly_expressed	lowly_expressed	LOC441455|441455	8.8748
LOC441666|441666	12.1842	LOC441666|441666	84.3106
LOC441869|441869	37.4443	LOC441869|441869	262.1236
LOC442421|442421	8.9153	LOC442421|442421	22.8209
LOC442454|442454	206.8351	LOC442454|442454	154.9921
LOC493754|493754	478.1575	LOC493754|493754	588.2726
LOC541471|541471	290.3418	LOC541471|541471	81.775
LOC550112|550112	143.8336	LOC550112|550112	195.8796
LOC550643|550643	364.9331	LOC550643|550643	240.5705
lowly_expressed	lowly_expressed	LOC554202|554202	16.4818
lowly_expressed	lowly_expressed	LOC55908|55908	45.3249
lowly_expressed	lowly_expressed	LOC572558|572558	13.3122
LOC595101|595101	289.7444	LOC595101|595101	67.7369
LOC606724|606724	10.4012	LOC606724|606724	9.5087
LOC613037|613037	7.474	LOC613037|613037	8.2409
LOC619207|619207	10.4012	LOC619207|619207	28.8431
LOC641298|641298	179.0877	LOC641298|641298	49.5119
LOC641367|641367	6.5379	lowly_expressed	lowly_expressed
LOC642587|642587	134.9183	LOC642587|642587	764.1838
LOC642826|642826	73.6077	LOC642826|642826	140.0824
LOC642846|642846	195.5423	LOC642846|642846	205.3883
LOC642852|642852	202.0802	LOC642852|642852	326.4659
LOC643008|643008	30.311999999999998	LOC643008|643008	9.1918
LOC643387|643387	30.6092	LOC643387|643387	29.1601
LOC643677|643677	5.6464	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC643719|643719	25.3566
lowly_expressed	lowly_expressed	LOC643763|643763	10.1426
LOC643837|643837	156.0178	LOC643837|643837	258.954
LOC644165|644165	6.2051	LOC644165|644165	12.9952
LOC644172|644172	10.104	LOC644172|644172	7.607
LOC644538|644538	32.0951	LOC644538|644538	206.6561
LOC644936|644936	11.8871	LOC644936|644936	17.4326
LOC645166|645166	23.1798	LOC645166|645166	114.7385
LOC645332|645332	179.792	LOC645332|645332	135.6577
LOC645431|645431	18.9777	LOC645431|645431	14.2092
LOC645676|645676	43.4027	LOC645676|645676	32.4564
LOC646214|646214	98.0684	LOC646214|646214	137.2425
LOC646471|646471	26.1842	LOC646471|646471	70.7829
LOC646762|646762	226.7459	LOC646762|646762	373.6926
LOC646851|646851	55.5721	LOC646851|646851	86.8463
LOC646999|646999	10.6984	LOC646999|646999	26.9414
LOC647121|647121	28.2318	LOC647121|647121	23.7718
LOC647288|647288	9.8068	lowly_expressed	lowly_expressed
LOC647859|647859	13.0758	LOC647859|647859	13.3122
LOC647946|647946	49.0342	LOC647946|647946	10.4596
LOC647979|647979	8491.2333	LOC647979|647979	14450.0792
LOC648740|648740	8.2764	LOC648740|648740	15.4231
LOC649330|649330	11.2927	LOC649330|649330	7.29
LOC650368|650368	20.5052	LOC650368|650368	76.7036
LOC650623|650623	150.6686	LOC650623|650623	154.6751
LOC651250|651250	6025.8544	LOC651250|651250	2058.0032
LOC652276|652276	68.0535	LOC652276|652276	53.8827
LOC653113|653113	42.4963	LOC653113|653113	61.1727
LOC653501|653501	130.1634	LOC653501|653501	361.0143
LOC653566|653566	3994.6508	LOC653566|653566	1294.1363
LOC653653|653653	49.3314	LOC653653|653653	69.4136
LOC654342|654342	98.9599	LOC654342|654342	691.6006
LOC654433|654433	21.6939	LOC654433|654433	92.8685
LOC678655|678655	446.945	LOC678655|678655	338.7987
LOC723972|723972	11.5899	LOC723972|723972	6.6561
LOC727896|727896	38.0386	LOC727896|727896	15.8479
LOC728024|728024	19.3165	LOC728024|728024	32.3296
LOC728190|728190	236.5527	LOC728190|728190	197.7813
LOC728264|728264	304.6062	LOC728264|728264	2711.8859
LOC728323|728323	95.3938	LOC728323|728323	61.4897
LOC728392|728392	21.3967	LOC728392|728392	81.141
LOC728554|728554	70.7281	LOC728554|728554	135.9746
lowly_expressed	lowly_expressed	LOC728606|728606	37.084
LOC728613|728613	162.5557	LOC728613|728613	205.3883
LOC728640|728640	45.1709	LOC728640|728640	40.2536
LOC728643|728643	58.2467	LOC728643|728643	59.588
LOC728723|728723	27.0431	LOC728723|728723	31.6957
LOC728743|728743	67.16199999999999	LOC728743|728743	200.6339
LOC728758|728758	20.208	LOC728758|728758	21.2361
lowly_expressed	lowly_expressed	LOC728819|728819	41.5214
LOC728855|728855	24.7845	LOC728855|728855	179.084
LOC728875|728875	12.0654	LOC728875|728875	28.523000000000003
lowly_expressed	lowly_expressed	LOC728989|728989	7.29
LOC729020|729020	30.6092	LOC729020|729020	27.2583
LOC729082|729082	635.8009	LOC729082|729082	701.8510000000001
LOC729176|729176	28.2318	LOC729176|729176	39.3027
LOC729234|729234	34.4725	LOC729234|729234	90.0158
LOC729375|729375	62.4071	LOC729375|729375	65.2932
lowly_expressed	lowly_expressed	LOC729467|729467	8.2409
LOC729603|729603	12.1842	LOC729603|729603	21.2361
LOC729678|729678	359.9435	LOC729678|729678	514.0983
LOC729799|729799	18.425	LOC729799|729799	28.5261
LOC729991-MEF2B|4207	41.6672	LOC729991-MEF2B|4207	58.9794
LOC729991|729991	140.4695	LOC729991|729991	156.916
LOC730101|730101	34.7697	LOC730101|730101	103.0111
LOC80054|80054	50.8172	LOC80054|80054	134.7068
LOC80154|80154	229.7177	LOC80154|80154	252.9319
LOC81691|81691	274.5914	LOC81691|81691	128.6846
LOC84856|84856	96.8796	LOC84856|84856	55.7845
lowly_expressed	lowly_expressed	LOC84989|84989	5.3471
LOC90110|90110	885.8841	LOC90110|90110	286.5293
lowly_expressed	lowly_expressed	LOC90246|90246	24.0887
lowly_expressed	lowly_expressed	LOC90586|90586	9.5087
LOC90784|90784	479.04900000000004	LOC90784|90784	266.2441
LOC90834|90834	18.425	LOC90834|90834	22.186999999999998
LOC91316|91316	122.6211	LOC91316|91316	408.7924
LOC92249|92249	528.3804	LOC92249|92249	738.1933
LOC92659|92659	76.3744	LOC92659|92659	54.5166
LOC92973|92973	49.6285	LOC92973|92973	128.3677
lowly_expressed	lowly_expressed	LOC93432|93432	32.0127
