gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
MICA|4276	65.2021	MICA|4276	334.9636
MICB|4277	61.0696	MICB|4277	43.4212
MID1IP1|58526	293.4096	MID1IP1|58526	1230.5857
MID1|4281	56.9371	MID1|4281	628.8918
MID2|11043	1888.1072	MID2|11043	1482.5242
MIDN|90007	1871.1179	MIDN|90007	1865.2034
MIER1|57708	481.6694	MIER1|57708	1142.3118
MIER2|54531	300.2972	MIER2|54531	525.8261
MIER3|166968	709.4177	MIER3|166968	644.638
MIF4GD|57409	635.2296	MIF4GD|57409	374.3529
MIF|4282	6976.6891	MIF|4282	415.1211
MIIP|60672	219.4833	MIIP|60672	231.4207
MINA|84864	192.0479	MINA|84864	1010.3877
MINK1|50488	1684.8555	MINK1|50488	1406.6516
MINPP1|9562	697.9384	MINPP1|9562	370.7503
MIOS|54468	925.6868	MIOS|54468	535.3692
MIPEP|4285	341.6225	MIPEP|4285	340.6895
MIPOL1|145282	304.8889	MIPOL1|145282	74.9135
MIR155HG|114614	26.6319	MIR155HG|114614	8.1117
MIR17HG|407975	11.4793	MIR17HG|407975	23.3807
MIS12|79003	663.5007	MIS12|79003	461.8872
MITD1|129531	101.4766	MITD1|129531	171.7762
MITF|4286	101.4766	MITF|4286	954.7895
MKI67IP|84365	1209.4539	MKI67IP|84365	348.324
MKI67|4288	2036.8782	MKI67|4288	37.2182
MKKS|8195	1324.2464	MKKS|8195	1121.7941
MKL1|57591	1052.4177	MKL1|57591	651.3181
MKL2|57496	5085.3081	MKL2|57496	2431.5877
MKLN1|4289	1744.3869	MKLN1|4289	2612.9071
MKNK1|8569	269.0736	MKNK1|8569	731.4804
MKNK2|2872	1971.6761	MKNK2|2872	4950.0179
MKRN1|23608	1892.2397	MKRN1|23608	2429.6791
MKRN2|23609	439.4257	MKRN2|23609	841.7034
MKRN3|7681	7.8059	lowly_expressed	lowly_expressed
MKS1|54903	189.1781	MKS1|54903	163.1874
MKX|283078	11.9384	MKX|283078	247.1669
MLC1|23209	60.6104	MLC1|23209	11.9289
MLEC|9761	9879.5023	MLEC|9761	8423.7147
MLF1IP|79682	310.1234	MLF1IP|79682	45.6257
MLF1|4291	377.8969	MLF1|4291	221.4005
MLF2|8079	3924.5262	MLF2|8079	2475.9633
MLH1|4292	681.4083	MLH1|4292	751.5209
MLH3|27030	806.3026	MLH3|27030	367.8874
MLKL|197259	85.8648	MLKL|197259	216.6289
MLL2|8085	4149.7308	MLL2|8085	2453.8089
MLL3|58508	2633.7993	MLL3|58508	3227.9614
MLL4|9757	1383.9385	MLL4|9757	959.0839
MLL5|55904	1878.0054	MLL5|55904	2035.6913
MLLT10|8028	739.7229	MLLT10|8028	727.6631
MLLT11|10962	113.415	MLLT11|10962	18.1319
MLLT1|4298	2821.5998	MLLT1|4298	1809.8533
MLLT3|4300	224.075	MLLT3|4300	219.4918
MLLT4|4301	2766.9586	MLLT4|4301	2897.2921
MLLT6|4302	2702.6748	MLLT6|4302	2856.2567
MLL|4297	1737.9586	MLL|4297	2550.3996
MLPH|79083	7001.4246	MLPH|79083	320.1718
MLST8|64223	1071.634	MLST8|64223	378.8381
MLXIPL|51085	59.2329	MLXIPL|51085	1873.7922
MLXIP|22877	629.5221	MLXIP|22877	1486.3414
MLX|6945	1175.3651	MLX|6945	2374.7966
MLYCD|23417	209.8407	MLYCD|23417	650.841
MMAA|166785	214.4324	MMAA|166785	280.0907
MMAB|326625	918.7992	MMAB|326625	632.2319
MMACHC|25974	136.3735	MMACHC|25974	116.9033
MMADHC|27249	1875.7096	MMADHC|27249	1624.2395
MMD|23531	331.9799	MMD|23531	8379.8163
MMEL1|79258	36.5913	lowly_expressed	lowly_expressed
MME|4311	151.0669	MME|4311	12115.9489
MMGT1|93380	813.6493	MMGT1|93380	1724.4423
MMP10|4319	33.5194	lowly_expressed	lowly_expressed
MMP11|4320	4860.7739	MMP11|4320	53.4415
MMP12|4321	52.3454	MMP12|4321	10.9746
MMP13|4322	107.4458	lowly_expressed	lowly_expressed
MMP14|4323	4299.209	MMP14|4323	3112.9667
MMP15|4324	205.7082	MMP15|4324	1385.6615
MMP16|4325	46.3762	MMP16|4325	39.604
MMP17|4326	54.6412	MMP17|4326	60.5988
MMP19|4327	192.8514	MMP19|4327	1043.5405
MMP1|4312	69.7938	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MMP23A|8511	13.8375
MMP23B|8510	39.4886	MMP23B|8510	51.0557
MMP24|10893	1184.1995	MMP24|10893	455.6841
MMP25|64386	11.8925	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MMP27|64066	7.6345
MMP28|79148	85.8648	MMP28|79148	1181.9158
MMP2|4313	5042.6052	MMP2|4313	6954.0737
MMP3|4314	30.7644	MMP3|4314	5.2487
MMP7|4316	202.9532	MMP7|4316	47.2385
MMP9|4318	211.6774	MMP9|4318	78.7308
MMRN1|22915	67.498	MMRN1|22915	2897.7693
MMRN2|79812	558.3508	MMRN2|79812	5257.3065
MMS19|64210	1212.6680000000001	MMS19|64210	1201.9563
MN1|4330	105.1499	MN1|4330	621.2573
MNAT1|4331	480.751	MNAT1|4331	297.2683
MND1|84057	77.1406	lowly_expressed	lowly_expressed
MNDA|4332	122.5984	MNDA|4332	99.7256
MNS1|55329	6.4284	MNS1|55329	37.2182
MNT|4335	618.0429	MNT|4335	543.4809
MNX1|3110	6.8876	lowly_expressed	lowly_expressed
MOAP1|64112	2008.8689	MOAP1|64112	916.617
MOB2|81532	183.668	MOB2|81532	622.2116
MOBKL1A|92597	609.3186	MOBKL1A|92597	711.4398
MOBKL1B|55233	746.6105	MOBKL1B|55233	625.0746
MOBKL2A|126308	1126.3441	MOBKL2A|126308	1496.8388
MOBKL2B|79817	97.344	MOBKL2B|79817	630.3233
MOBKL2C|148932	251.6252	MOBKL2C|148932	830.2517
MOBKL3|25843	958.2878	MOBKL3|25843	890.8505
MOCOS|55034	792.5275	MOCOS|55034	87.7967
MOCS1|4337	595.3048	MOCS1|4337	3037.9864
MOCS2|4338	806.7617	MOCS2|4338	899.9165
MOCS3|27304	279.1754	MOCS3|27304	152.69
lowly_expressed	lowly_expressed	MOGAT1|116255	6.202999999999999
lowly_expressed	lowly_expressed	MOGAT2|80168	9.066
MOGS|7841	1175.4753	MOGS|7841	756.7697
MON1A|84315	225.9117	MON1A|84315	219.4918
MON1B|22879	541.3615	MON1B|22879	626.0289
MON2|23041	1439.0389	MON2|23041	1476.3211
MORC2|22880	1808.6707	MORC2|22880	744.8407
MORC3|23515	937.166	MORC3|23515	1013.4797
MORC4|79710	772.7832	MORC4|79710	810.2111
MORF4L1|10933	1885.8113	MORF4L1|10933	5361.3265
MORF4L2|9643	6050.0243	MORF4L2|9643	3181.6772
lowly_expressed	lowly_expressed	MORF4|10934	6.202999999999999
MORN1|79906	42.7028	MORN1|79906	37.6953
MORN2|729967	132.241	MORN2|729967	145.0555
MORN3|283385	5.51	lowly_expressed	lowly_expressed
MORN4|118812	248.8702	MORN4|118812	67.279
MOSC1|64757	880.6881	MOSC1|64757	9401.8848
MOSC2|54996	704.826	MOSC2|54996	809.2568
MOSPD1|56180	294.328	MOSPD1|56180	176.5478
MOSPD2|158747	275.502	MOSPD2|158747	354.0499
MOSPD3|64598	197.4431	MOSPD3|64598	192.2939
MOV10L1|54456	33.9786	MOV10L1|54456	41.0354
MOV10|4343	1056.0911	MOV10|4343	471.9074
MOXD1|26002	175.403	MOXD1|26002	41.9897
MPDU1|9526	2161.3133	MPDU1|9526	909.4596
MPDZ|8777	2672.8287	MPDZ|8777	2768.46
MPEG1|219972	448.1499	MPEG1|219972	2192.0554
MPG|4350	834.7711	MPG|4350	490.5165
MPHOSPH10|10199	859.5663	MPHOSPH10|10199	526.3032
MPHOSPH6|10200	135.9143	MPHOSPH6|10200	184.1823
MPHOSPH8|54737	827.8836	MPHOSPH8|54737	1246.809
MPHOSPH9|10198	498.6586	MPHOSPH9|10198	216.6289
MPI|4351	722.7336	MPI|4351	636.0491
lowly_expressed	lowly_expressed	MPL|4352	60.1217
MPND|84954	574.8809	MPND|84954	243.3496
MPP1|4354	963.7979	MPP1|4354	639.8664
MPP2|4355	600.5944	MPP2|4355	52.9643
MPP3|4356	303.5114	MPP3|4356	29.1065
MPP5|64398	417.8447	MPP5|64398	990.0989999999999
MPP6|51678	14.2343	MPP6|51678	125.9692
MPP7|143098	81.2731	MPP7|143098	735.2976
MPPE1|65258	659.3682	MPPE1|65258	706.1911
MPPED2|744	20.2035	MPPED2|744	91.61399999999999
MPRIP|23164	1588.2691	MPRIP|23164	4488.1307
MPST|4357	868.7497	MPST|4357	1232.0172
MPV17L2|84769	315.909	MPV17L2|84769	168.4361
MPV17L|255027	312.6948	MPV17L|255027	72.0506
MPV17|4358	849.9237	MPV17|4358	637.9578
MPZL1|9019	3831.3147	MPZL1|9019	2831.9217
MPZL2|10205	177.2396	MPZL2|10205	306.8114
MPZL3|196264	21.1218	MPZL3|196264	7.1573
MPZ|4359	7.8059	MPZ|4359	206.1315
MR1|3140	243.3601	MR1|3140	125.4921
MRAP2|112609	46.8353	MRAP2|112609	29.1065
MRAP|56246	10.5885	MRAP|56246	1345.2129
MRAS|22808	341.1633	MRAS|22808	10173.9234
MRC1|4360	52.8046	MRC1|4360	2096.6241
MRC2|9902	1397.7136	MRC2|9902	2791.3635
MRE11A|4361	431.6198	MRE11A|4361	535.8464
MREG|55686	794.3641	MREG|55686	118.4826
MRFAP1L1|114932	1232.4124	MRFAP1L1|114932	961.9468
MRFAP1|93621	5279.0778	MRFAP1|93621	5693.4272
MRGPRF|116535	66.1205	MRGPRF|116535	435.6436
MRI1|84245	439.4257	MRI1|84245	358.8214
MRM1|79922	177.6988	MRM1|79922	87.3196
MRO|83876	22.4993	MRO|83876	50.1014
MRP63|78988	729.2401	MRP63|78988	455.207
MRPL10|124995	1202.1071	MRPL10|124995	1221.9969
MRPL11|65003	717.2236	MRPL11|65003	569.2473
MRPL12|6182	1046.9077	MRPL12|6182	708.0997
MRPL13|28998	555.5957	MRPL13|28998	393.1767
MRPL14|64928	867.3722	MRPL14|64928	323.0347
MRPL15|29088	833.3936	MRPL15|29088	752.4752
MRPL16|54948	609.7778	MRPL16|54948	753.9067
MRPL17|63875	751.6613	MRPL17|63875	521.0545
MRPL18|29074	567.075	MRPL18|29074	636.5263
MRPL19|9801	1411.9478	MRPL19|9801	1594.6559
MRPL1|65008	214.4324	MRPL1|65008	399.3797
MRPL20|55052	945.6836	MRPL20|55052	1379.9785
MRPL21|219927	565.6975	MRPL21|219927	369.3189
MRPL22|29093	511.9746	MRPL22|29093	366.4559
MRPL23|6150	377.4378	MRPL23|6150	369.796
MRPL24|79590	2142.9465	MRPL24|79590	1256.3521
MRPL27|51264	738.8046	MRPL27|51264	666.5871
MRPL28|10573	663.0415	MRPL28|10573	556.3641
MRPL2|51069	516.1071	MRPL2|51069	616.9581
MRPL30|51263	1133.8836	MRPL30|51263	746.2722
MRPL32|64983	989.9706	MRPL32|64983	603.6025
MRPL33|9553	713.5502	MRPL33|9553	555.4098
MRPL34|64981	655.6948	MRPL34|64981	601.6939
MRPL35|51318	1192.0054	MRPL35|51318	1085.0531
MRPL36|64979	752.5797	MRPL36|64979	294.4053
MRPL37|51253	1176.8528	MRPL37|51253	1594.6559
MRPL38|64978	903.0956	MRPL38|64978	691.8716
MRPL39|54148	531.2597	MRPL39|54148	377.4305
MRPL3|11222	2515.3334	MRPL3|11222	1131.8144
MRPL40|64976	701.6118	MRPL40|64976	757.7239999999999
MRPL41|64975	264.9411	MRPL41|64975	552.0697
lowly_expressed	lowly_expressed	MRPL42P5|359821	7.5152
MRPL42|28977	822.3735	MRPL42|28977	367.4102
MRPL43|84545	1428.1474	MRPL43|84545	962.4049
MRPL44|65080	599.6761	MRPL44|65080	570.2016
MRPL45|84311	1501.486	MRPL45|84311	1068.8298
MRPL46|26589	280.0937	MRPL46|26589	600.7396
MRPL47|57129	578.5542	MRPL47|57129	380.7706
MRPL48|51642	432.9973	MRPL48|51642	256.71
MRPL49|740	1546.9438	MRPL49|740	938.0889999999999
MRPL4|51073	962.4204	MRPL4|51073	626.9832
MRPL50|54534	250.7068	MRPL50|54534	333.5321
MRPL51|51258	1928.5141	MRPL51|51258	1327.4484
MRPL52|122704	446.7724	MRPL52|122704	278.182
MRPL53|116540	639.3713	MRPL53|116540	477.8385
MRPL54|116541	535.3923	MRPL54|116541	577.3589
MRPL55|128308	388.4578	MRPL55|128308	288.2023
MRPL9|65005	1334.5593	MRPL9|65005	750.7432
MRPS10|55173	880.2289	MRPS10|55173	855.541
MRPS11|64963	457.7925	MRPS11|64963	551.5925
MRPS12|6183	828.8019	MRPS12|6183	232.375
MRPS14|63931	506.9237	MRPS14|63931	398.9025
MRPS15|64960	830.1794	MRPS15|64960	1556.4834
MRPS16|51021	2462.5564	MRPS16|51021	1430.9913
MRPS17|51373	370.5502	MRPS17|51373	203.2017
MRPS18A|55168	962.4204	MRPS18A|55168	566.3843
MRPS18B|28973	1928.5141	MRPS18B|28973	1598.9503
MRPS18C|51023	218.9231	MRPS18C|51023	304.9076
MRPS21|54460	1265.0134	MRPS21|54460	662.7699
MRPS22|56945	485.3427	MRPS22|56945	558.2727
MRPS23|51649	746.6105	MRPS23|51649	380.2935
MRPS24|64951	1123.5891	MRPS24|64951	738.1606
MRPS25|64432	443.2322	MRPS25|64432	908.8727
MRPS26|64949	983.5422	MRPS26|64949	523.4403
MRPS27|23107	2014.8381	MRPS27|23107	1462.4836
MRPS28|28957	287.0915	MRPS28|28957	381.6247
MRPS2|51116	627.6717	MRPS2|51116	604.9195
MRPS30|10884	501.4137	MRPS30|10884	369.3189
MRPS31|10240	260.8086	MRPS31|10240	364.5473
MRPS33|51650	725.9478	MRPS33|51650	686.1505
MRPS34|65993	1517.0978	MRPS34|65993	572.5874
MRPS35|60488	1464.2932	MRPS35|60488	848.3836
MRPS36|92259	366.8769	MRPS36|92259	497.6739
MRPS5|64969	385.7028	MRPS5|64969	773.9473
MRPS6|64968	477.7756	MRPS6|64968	917.7239999999999
MRPS7|51081	1370.8843	MRPS7|51081	1132.0291
MRPS9|64965	450.905	MRPS9|64965	479.5419
MRRF|92399	428.8648	MRRF|92399	396.0396
MRS2|57380	753.9572	MRS2|57380	1047.8349
MRTO4|51154	720.8969	MRTO4|51154	465.2272
MRVI1|10335	359.07099999999997	MRVI1|10335	1472.5039
MS4A14|84689	25.8696	MS4A14|84689	65.9
MS4A15|219995	328.7657	lowly_expressed	lowly_expressed
MS4A1|931	10.1017	MS4A1|931	9.5431
MS4A2|2206	90.4565	MS4A2|2206	49.6242
MS4A4A|51338	101.4766	MS4A4A|51338	716.6885
MS4A6A|64231	584.0643	MS4A6A|64231	1057.8552
MS4A7|58475	317.5895	MS4A7|58475	1101.7011
MS4A8B|83661	33.0602	lowly_expressed	lowly_expressed
MSC|9242	87.9586	MSC|9242	129.7531
MSH2|4436	725.9478	MSH2|4436	409.4
MSH3|4437	673.2902	MSH3|4437	874.3362
MSH5|4439	65.845	MSH5|4439	178.4564
MSH6|2956	2149.8341	MSH6|2956	900.3937
MSI1|4440	22.0402	lowly_expressed	lowly_expressed
MSI2|124540	1207.1580000000001	MSI2|124540	98.7713
MSL1|339287	2947.4124	MSL1|339287	2033.6395
MSL2|55167	1271.901	MSL2|55167	856.4953
MSL3L2|151507	10.1017	MSL3L2|151507	50.1014
MSL3|10943	358.6118	MSL3|10943	535.3692
MSLN|10232	6.4284	MSLN|10232	7.1573
MSMB|4477	9.6426	lowly_expressed	lowly_expressed
MSMP|692094	30.3052	MSMP|692094	43.4212
MSN|4478	4117.8368	MSN|4478	15070.4998
MSR1|4481	650.6439	MSR1|4481	702.8510000000001
MSRA|4482	58.3146	MSRA|4482	390.3137
MSRB2|22921	669.9291	MSRB2|22921	874.6272
MSRB3|253827	636.4097	MSRB3|253827	4401.2883
MST1P2|11209	22.9585	MST1P2|11209	43.4212
lowly_expressed	lowly_expressed	MST1P9|11223	6.202999999999999
MST1R|4486	51.427	MST1R|4486	17.6548
MST1|4485	14.2343	MST1|4485	14.3147
MST4|51765	558.8099	MST4|51765	81.5937
lowly_expressed	lowly_expressed	MSTN|2660	34.3552
MSTO1|55154	433.3968	MSTO1|55154	1411.6188
MSTO2P|100129405	205.8	MSTO2P|100129405	92.8689
MSX1|4487	86.324	MSX1|4487	232.375
MSX2|4488	57.8554	MSX2|4488	29.5837
lowly_expressed	lowly_expressed	MT1A|4489	43.4212
MT1E|4493	48.2129	MT1E|4493	273.8876
MT1F|4494	31.2236	MT1F|4494	35.7867
lowly_expressed	lowly_expressed	MT1G|4495	6.202999999999999
lowly_expressed	lowly_expressed	MT1L|4500	107.3601
lowly_expressed	lowly_expressed	MT1M|4499	72.0506
MT1X|4501	123.5167	MT1X|4501	1561.2549
MT2A|4502	303.9706	MT2A|4502	623.1659
MTA1|9112	886.6573	MTA1|9112	935.2261
MTA2|9219	1901.8823	MTA2|9219	1833.7111
MTA3|57504	1890.4029999999998	MTA3|57504	924.7286
MTAP|4507	708.9585	MTAP|4507	650.3638
MTBP|27085	88.6198	MTBP|27085	32.4466
MTCH1|23787	4392.8797	MTCH1|23787	4378.3848
MTCH2|23788	2143.8649	MTCH2|23788	1932.4824
MTCP1NB|100272147	350.2182	MTCP1NB|100272147	379.1483
MTCP1|4515	12.9853	MTCP1|4515	11.6426
MTDH|92140	4465.8877	MTDH|92140	3853.0359
MTERFD1|51001	318.664	MTERFD1|51001	250.9841
MTERFD2|130916	291.573	MTERFD2|130916	518.6687
MTERFD3|80298	560.1874	MTERFD3|80298	342.5981
MTERF|7978	205.7082	MTERF|7978	104.9744
MTF1|4520	230.5034	MTF1|4520	764.4042
MTF2|22823	203.4123	MTF2|22823	302.517
MTFMT|123263	184.1272	MTFMT|123263	192.7711
MTFR1|9650	365.5636	MTFR1|9650	646.1315
MTG1|92170	456.415	MTG1|92170	261.0044
MTHFD1L|25902	438.9665	MTHFD1L|25902	163.6646
MTHFD1|4522	3181.2172	MTHFD1|4522	6517.3566
MTHFD2L|441024	204.7623	MTHFD2L|441024	114.904
MTHFD2|10797	1855.5061	MTHFD2|10797	294.8825
MTHFR|4524	314.5315	MTHFR|4524	547.2981
MTHFSD|64779	151.9853	MTHFSD|64779	252.8928
MTHFS|10588	322.7965	MTHFS|10588	421.3289
MTIF2|4528	1029.4592	MTIF2|4528	861.2668
MTIF3|219402	712.1727	MTIF3|219402	1617.5593
MTL5|9633	697.9384	MTL5|9633	20.0406
MTM1|4534	364.1218	MTM1|4534	338.3037
MTMR10|54893	896.8647	MTMR10|54893	2611.2132
MTMR11|10903	112.9558	MTMR11|10903	87.7967
MTMR12|54545	1763.6721	MTMR12|54545	2632.4705
MTMR14|64419	476.6185	MTMR14|64419	738.1606
MTMR15|22909	577.0711	MTMR15|22909	869.1638
MTMR1|8776	1190.1687	MTMR1|8776	418.4659
MTMR2|8898	463.3026	MTMR2|8898	1229.6314
MTMR3|8897	2211.822	MTMR3|8897	2163.426
MTMR4|9110	1591.4833	MTMR4|9110	963.8554
MTMR6|9107	702.5301	MTMR6|9107	935.2261
MTMR7|9108	10.6527	MTMR7|9108	30.4807
lowly_expressed	lowly_expressed	MTMR8|55613	8.5888
MTMR9L|339483	67.498	MTMR9L|339483	134.558
MTMR9|66036	316.3681	MTMR9|66036	638.3872
MTO1|25821	288.3588	MTO1|25821	367.8874
MTOR|2475	1423.4271	MTOR|2475	1984.0153
MTP18|51537	335.36400000000003	MTP18|51537	64.6642
MTPAP|55149	499.577	MTPAP|55149	379.3391
MTRF1L|54516	179.5355	MTRF1L|54516	379.8163
MTRF1|9617	60.6104	MTRF1|9617	67.279
MTRR|4552	792.5275	MTRR|4552	731.9575
MTR|4548	1366.49	MTR|4548	1554.5747
MTSS1L|92154	719.5194	MTSS1L|92154	1049.2664
MTSS1|9788	1363.735	MTSS1|9788	1378.9765
lowly_expressed	lowly_expressed	MTTP|4547	10.4974
MTUS1|57509	1625.9211	MTUS1|57509	2508.887
MTX1|4580	614.3236	MTX1|4580	522.9488
MTX2|10651	774.1607	MTX2|10651	541.5722
MTX3|345778	632.2771	MTX3|345778	634.1405
MUC15|143662	13.3159	MUC15|143662	37.2182
lowly_expressed	lowly_expressed	MUC16|94025	44.8527
MUC1|4582	6686.8931	MUC1|4582	71.0963
MUC20|200958	254.8394	MUC20|200958	98.2942
MUC4|4585	47.2945	MUC4|4585	15.269
MUC5B|727897	10.5609	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MUC6|4588	7.6345
MUDENG|55745	821.9143	MUDENG|55745	863.6526
MUL1|79594	506.0054	MUL1|79594	704.2825
MUM1L1|139221	22.0402	MUM1L1|139221	67.279
MUM1|84939	710.7952	MUM1|84939	1405.2249
MUS81|80198	410.0388	MUS81|80198	342.5981
MUSTN1|389125	33.8225	MUSTN1|389125	478.9359
MUTED|63915	432.9973	MUTED|63915	343.5524
MUTYH|4595	60.5278	MUTYH|4595	75.2094
MUT|4594	1246.6466	MUT|4594	1714.8992
MVD|4597	150.6078	MVD|4597	171.2991
MVK|4598	352.6426	MVK|4598	278.182
MVP|9961	3542.0376	MVP|9961	2405.3441
MX1|4599	2010.7055	MX1|4599	857.4496
MX2|4600	435.7524	MX2|4600	283.9079
MXD1|4084	423.8139	MXD1|4084	435.6436
MXD3|83463	150.1073	MXD3|83463	53.6276
MXD4|10608	673.6024	MXD4|10608	2332.3393
MXI1|4601	802.17	MXI1|4601	1446.2603
MXRA5|25878	5456.7766	MXRA5|25878	2131.9337
MXRA7|439921	2565.3829	MXRA7|439921	6892.5206
MXRA8|54587	1229.6573	MXRA8|54587	3370.1539
MYADM|91663	5083.4714	MYADM|91663	12474.7704
MYBBP1A|10514	1870.6633	MYBBP1A|10514	656.0563
MYBL1|4603	186.8822	MYBL1|4603	37.2182
MYBL2|4605	519.3213	MYBL2|4605	9.066
MYBPC1|4604	28.9277	lowly_expressed	lowly_expressed
MYB|4602	2361.0523	MYB|4602	17.6548
MYCBP2|23077	1668.6239	MYCBP2|23077	7116.3068
lowly_expressed	lowly_expressed	MYCBPAP|84073	11.4517
MYCBP|26292	510.4777	MYCBP|26292	400.334
MYCL1|4610	66.1205	MYCL1|4610	9.066
MYCN|4613	43.6212	MYCN|4613	41.9897
MYCT1|80177	205.24900000000002	MYCT1|80177	1408.565
MYC|4609	5117.45	MYC|4609	2491.7094
MYD88|4615	1326.5422	MYD88|4615	687.1049
MYEF2|50804	694.513	MYEF2|50804	179.6445
MYEOV2|150678	781.5074	MYEOV2|150678	555.4098
MYEOV|26579	52.3454	MYEOV|26579	542.0494
MYH10|4628	3553.9759999999997	MYH10|4628	4854.5867
MYH11|4629	2764.1806	MYH11|4629	27455.603
MYH14|79784	3939.6788	MYH14|79784	2700.7038
lowly_expressed	lowly_expressed	MYH15|22989	10.4974
lowly_expressed	lowly_expressed	MYH1|4619	119.289
MYH3|4621	13.3159	MYH3|4621	32.4466
MYH7B|57644	8.2651	MYH7B|57644	45.3298
MYH9|4627	34782.5887	MYH9|4627	32713.8256
MYL12A|10627	4157.3254	MYL12A|10627	7070.977
MYL12B|103910	5807.1233	MYL12B|103910	5503.519
lowly_expressed	lowly_expressed	MYL3|4634	21.471999999999998
lowly_expressed	lowly_expressed	MYL4|4635	7.1573
MYL5|4636	128.26	MYL5|4636	176.7959
MYL6B|140465	663.5007	MYL6B|140465	270.0704
MYL6|4637	14480.386	MYL6|4637	27591.5543
MYL7|58498	8.2651	lowly_expressed	lowly_expressed
MYL9|10398	2854.2009	MYL9|10398	28955.7438
MYLIP|29116	2513.9559	MYLIP|29116	1415.2451
lowly_expressed	lowly_expressed	MYLK3|91807	8.5888
MYLK4|340156	11.9384	MYLK4|340156	32.4466
MYLK|4638	1301.2787	MYLK|4638	6174.8491
MYNN|55892	528.9639	MYNN|55892	402.7198
MYO10|4651	485.3427	lowly_expressed	lowly_expressed
MYO15A|51168	28.9277	lowly_expressed	lowly_expressed
MYO15B|80022	204.7898	MYO15B|80022	626.9832
lowly_expressed	lowly_expressed	MYO16|23026	310.1515
MYO18A|399687	1740.4381	MYO18A|399687	1149.87
MYO18B|84700	60.6104	lowly_expressed	lowly_expressed
MYO19|80179	952.6538	MYO19|80179	172.6542
MYO1B|4430	3033.7364	MYO1B|4430	1817.9649
MYO1C|4641	6443.533	MYO1C|4641	28060.1217
MYO1D|4642	2793.1313	MYO1D|4642	1266.3724
MYO1E|4643	1808.6707	MYO1E|4643	925.2058
MYO1F|4542	137.2918	MYO1F|4542	173.6848
MYO1G|64005	184.5864	MYO1G|64005	42.4669
lowly_expressed	lowly_expressed	MYO1H|283446	16.7005
lowly_expressed	lowly_expressed	MYO3A|53904	7.6345
MYO5A|4644	1043.2343	MYO5A|4644	1177.1442
MYO5B|4645	2646.656	MYO5B|4645	112.1317
MYO5C|55930	1445.279	MYO5C|55930	507.1836
MYO6|4646	3189.395	MYO6|4646	1184.7787
MYO7A|4647	14.2343	MYO7A|4647	275.7963
lowly_expressed	lowly_expressed	MYO7B|4648	47.7156
MYO9A|4649	298.9197	MYO9A|4649	846.475
MYO9B|4650	1510.6694	MYO9B|4650	1360.8493
MYOCD|93649	34.8969	MYOCD|93649	290.5881
lowly_expressed	lowly_expressed	MYOC|4653	926.6372
MYOF|26509	9185.6964	MYOF|26509	3752.3559999999998
MYOM1|8736	45.4578	MYOM1|8736	3308.1236
MYOM2|9172	8.7242	MYOM2|9172	47.7156
MYOM3|127294	13.7751	MYOM3|127294	10.9746
lowly_expressed	lowly_expressed	MYOT|9499	5.7259
MYOZ1|58529	13.3159	MYOZ1|58529	61.076
MYOZ3|91977	576.7176	MYOZ3|91977	20.9949
MYPOP|339344	165.7604	MYPOP|339344	102.5886
MYRIP|25924	120.7617	MYRIP|25924	290.1109
MYSM1|114803	93.6707	MYSM1|114803	156.0301
MYST1|84148	517.9438	MYST1|84148	413.6944
MYST2|11143	1906.9331	MYST2|11143	1087.4389
MYST3|7994	4034.7270000000003	MYST3|7994	2099.9642
MYST4|23522	9374.4153	MYST4|23522	1293.5703
MYT1|4661	335.6533	lowly_expressed	lowly_expressed
MZF1|7593	353.8869	MZF1|7593	149.4501
N4BP1|9683	975.7363	N4BP1|9683	1556.0062
N4BP2L1|90634	191.9331	N4BP2L1|90634	329.7149
N4BP2L2|10443	874.2597	N4BP2L2|10443	1300.7277
N4BP2|55728	294.328	N4BP2|55728	151.7357
N4BP3|23138	1165.8327	N4BP3|23138	78.2536
N6AMT1|29104	642.3789	N6AMT1|29104	190.3853
N6AMT2|221143	136.8327	N6AMT2|221143	155.0757
NAA10|8260	989.5114	NAA10|8260	740.0692
NAA15|80155	863.2397	NAA15|80155	744.8407
NAA16|79612	174.0254	NAA16|79612	228.5578
NAA20|51126	1889.4847	NAA20|51126	913.7539999999999
NAA25|80018	920.1767	NAA25|80018	484.3135
NAA30|122830	748.9063	NAA30|122830	896.5764
NAA35|60560	317.2865	NAA35|60560	316.8317
NAA38|51691	503.7095	NAA38|51691	271.0247
NAA40|79829	427.4873	NAA40|79829	228.5578
NAA50|80218	1860.557	NAA50|80218	3272.3369
NAAA|27163	221.32	NAAA|27163	264.3445
NAALAD2|10003	10.5609	NAALAD2|10003	444.7095
NAALADL1|10004	12.8568	NAALADL1|10004	69.6648
NAALADL2|254827	240.1459	NAALADL2|254827	160.8016
NAB1|4664	248.41099999999997	NAB1|4664	2091.8526
NAB2|4665	708.4994	NAB2|4665	398.4254
NACA2|342538	17.9076	NACA2|342538	36.2639
NACAD|23148	33.5194	NACAD|23148	155.5529
NACAP1|83955	122.1392	NACAP1|83955	89.2282
