gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
ALPK1|80216	702.2073	ALPK1|80216	1019.9418
ALPK2|115701	37.2554	ALPK2|115701	20.3573
ALPK3|57538	96.3371	ALPK3|57538	152.8874
ALPL|249	477.9224	ALPL|249	821.7698
ALS2CL|259173	141.8715	ALS2CL|259173	363.5231
lowly_expressed	lowly_expressed	ALS2CR11|151254	14.5409
ALS2CR4|65062	495.233	ALS2CR4|65062	2178.2302
ALS2CR8|79800	146.7636	ALS2CR8|79800	370.5858
ALS2|57679	498.9962	ALS2|57679	891.5663
ALX3|257	21.0737	ALX3|257	44.4537
ALX4|60529	18.0632	ALX4|60529	51.5164
AMACR|23600	351.1036	AMACR|23600	290.403
AMBP|259	68.866	AMBP|259	7.4782
AMBRA1|55626	1183.8929	AMBRA1|55626	1327.3785
AMD1|262	1144.4812	AMD1|262	1514.3332
AMDHD1|144193	30.858	AMDHD1|144193	36.56
AMDHD2|51005	276.401	AMDHD2|51005	218.1138
AMFR|267	3248.3673	AMFR|267	2867.0544
lowly_expressed	lowly_expressed	AMH|268	11.6327
AMICA1|120425	1170.7218	AMICA1|120425	204.4038
AMIGO1|57463	116.2819	AMIGO1|57463	143.7474
AMIGO2|347902	812.4267	AMIGO2|347902	3509.7632
AMIGO3|386724	100.4766	AMIGO3|386724	55.67100000000001
AMMECR1L|83607	657.4256	AMMECR1L|83607	933.9427
AMMECR1|9949	449.6987	AMMECR1|9949	243.4566
AMN1|196394	176.4926	AMN1|196394	262.983
AMOTL1|154810	909.1816	AMOTL1|154810	2936.4354
AMOTL2|51421	1021.7003	AMOTL2|51421	2478.1886
AMOT|154796	606.6228	AMOT|154796	1252.1811
AMPD1|270	40.2659	AMPD1|270	29.0818
AMPD2|271	746.9889999999999	AMPD2|271	604.9024
AMPD3|272	488.4593	AMPD3|272	210.6356
AMPH|273	48.9212	AMPH|273	64.811
AMT|275	64.9184	AMT|275	377.9767
lowly_expressed	lowly_expressed	AMY1A|276	27.0046
AMY2B|280	160.9357	AMY2B|280	506.8135
AMZ1|155185	45.9107	AMZ1|155185	6.2318
AMZ2P1|201283	322.8799	AMZ2P1|201283	422.9331
AMZ2|51321	1303.1853	AMZ2|51321	1128.3756
ANAPC10|10393	113.6477	ANAPC10|10393	174.4911
ANAPC11|51529	758.6548	ANAPC11|51529	479.0195
ANAPC13|25847	1341.6073	ANAPC13|25847	1032.8542
ANAPC16|119504	2461.1124	ANAPC16|119504	2329.0403
ANAPC1|64682	834.6708	ANAPC1|64682	956.7927
ANAPC2|29882	751.8811	ANAPC2|29882	784.3789
ANAPC4|29945	465.8803	ANAPC4|29945	714.9979
ANAPC5|51433	2404.2885	ANAPC5|51433	2385.5422
ANAPC7|51434	1028.0977	ANAPC7|51434	742.4179
ANGEL1|23357	579.9043	ANGEL1|23357	682.177
ANGEL2|90806	737.2048	ANGEL2|90806	855.0062
ANGPT1|284	53.437	ANGPT1|284	232.6548
ANGPT2|285	188.9111	ANGPT2|285	155.3801
lowly_expressed	lowly_expressed	ANGPT4|51378	7.0627
ANGPTL1|9068	79.4029	ANGPTL1|9068	227.2538
ANGPTL2|23452	1275.3379	ANGPTL2|23452	3110.511
ANGPTL4|51129	129.0767	ANGPTL4|51129	611.9651
ANGPTL6|83854	16.5278	lowly_expressed	lowly_expressed
ANGPTL7|10218	24.4606	ANGPTL7|10218	546.3232
ANG|283	330.0562	ANG|283	413.0577
ANK1|286	93.7029	ANK1|286	7.0627
ANK2|287	455.7197	ANK2|287	434.5658
ANK3|288	1413.4462	ANK3|288	1864.1462
ANKAR|150709	35.7501	ANKAR|150709	98.8783
ANKDD1A|348094	85.4239	ANKDD1A|348094	127.9601
ANKFY1|51479	2358.3778	ANKFY1|51479	2270.4612
ANKHD1-EIF4EBP3|404734	1208.7185	ANKHD1-EIF4EBP3|404734	843.71
ANKHD1|54882	2090.9182	ANKHD1|54882	3389.7923
ANKH|56172	948.3185	ANKH|56172	2102.6174
ANKIB1|54467	1344.9565	ANKIB1|54467	1625.6751
ANKK1|255239	16.5579	ANKK1|255239	66.8882
ANKLE1|126549	18.0632	ANKLE1|126549	14.9564
ANKLE2|23141	1336.6775	ANKLE2|23141	1753.2198
ANKMY1|51281	290.5166	ANKMY1|51281	348.9821
ANKMY2|57037	390.6169	ANKMY2|57037	665.1433
ANKRA2|57763	320.2457	ANKRA2|57763	527.6278
ANKRD10|55608	1158.6533	ANKRD10|55608	1674.2709
ANKRD11|29123	2011.9255	ANKRD11|29123	3118.7246
ANKRD12|23253	1560.2098	ANKRD12|23253	2376.8176
ANKRD13A|88455	1557.1992	ANKRD13A|88455	1663.4815
ANKRD13B|124930	57.5765	ANKRD13B|124930	125.4674
ANKRD13C|81573	625.0623	ANKRD13C|81573	730.3698
ANKRD13D|338692	537.7568	ANKRD13D|338692	438.7204
ANKRD16|54522	164.4505	ANKRD16|54522	251.1924
ANKRD17|26057	2875.4372	ANKRD17|26057	3964.6863
ANKRD19|138649	69.2423	ANKRD19|138649	55.67100000000001
ANKRD20A3|441425	19.1922	ANKRD20A3|441425	50.27
lowly_expressed	lowly_expressed	ANKRD20A4|728747	12.8791
ANKRD20B|729171	7.9027	ANKRD20B|729171	22.4346
ANKRD22|118932	632.2123	ANKRD22|118932	56.5019
ANKRD23|200539	40.6422	ANKRD23|200539	68.1346
ANKRD24|170961	29.729	ANKRD24|170961	63.1491
ANKRD26|22852	173.4821	ANKRD26|22852	438.7204
ANKRD27|84079	722.5284	ANKRD27|84079	855.4217
ANKRD28|23243	1257.651	ANKRD28|23243	1680.9306
ANKRD29|147463	85.0476	ANKRD29|147463	309.5139
ANKRD30A|91074	280.7324	ANKRD30A|91074	1432.4886
ANKRD30B|374860	255.5192	ANKRD30B|374860	181.1383
ANKRD32|84250	206.9743	ANKRD32|84250	218.1138
ANKRD34A|284615	34.6212	ANKRD34A|284615	20.7727
ANKRD35|148741	66.6081	ANKRD35|148741	245.1184
ANKRD36BP1|84832	82.4134	ANKRD36BP1|84832	248.8575
ANKRD36B|57730	12.4185	ANKRD36B|57730	73.95100000000001
ANKRD36|375248	88.8108	ANKRD36|375248	431.2422
ANKRD37|353322	71.6545	ANKRD37|353322	107.6568
ANKRD39|51239	136.2267	ANKRD39|51239	98.8783
ANKRD40|91369	1026.5924	ANKRD40|91369	1554.6323
ANKRD42|338699	363.8984	ANKRD42|338699	324.4703
ANKRD43|134548	1088.6847	ANKRD43|134548	83.09100000000001
ANKRD44|91526	314.6009	ANKRD44|91526	114.6656
lowly_expressed	lowly_expressed	ANKRD45|339416	11.6327
ANKRD46|157567	325.9431	ANKRD46|157567	583.0287
ANKRD49|54851	299.1719	ANKRD49|54851	424.1795
ANKRD50|57182	1659.1811	ANKRD50|57182	1460.3241
ANKRD52|283373	1330.6565	ANKRD52|283373	1471.5413
ANKRD53|79998	13.1711	ANKRD53|79998	39.8837
ANKRD54|129138	336.8036	ANKRD54|129138	334.0258
ANKRD55|79722	30.4817	lowly_expressed	lowly_expressed
ANKRD56|345079	96.7134	ANKRD56|345079	120.0665
ANKRD57|65124	1105.9953	ANKRD57|65124	1135.0229
ANKRD58|347454	50.4265	lowly_expressed	lowly_expressed
ANKRD5|63926	199.4479	ANKRD5|63926	209.3893
ANKRD6|22881	387.0231	ANKRD6|22881	405.3469
ANKRD9|122416	43.6528	ANKRD9|122416	78.521
ANKS1A|23294	932.8895	ANKS1A|23294	1722.0607
ANKS1B|56899	80.1555	ANKS1B|56899	172.4138
ANKS3|124401	206.9743	ANKS3|124401	294.973
ANKS6|203286	165.2031	ANKS6|203286	149.9792
ANKZF1|55139	623.1807	ANKZF1|55139	874.1172
ANLN|54443	249.1218	ANLN|54443	49.4391
ANO10|55129	771.0733	ANO10|55129	673.4524
ANO1|55107	1039.0109	ANO1|55107	8192.7711
ANO2|57101	34.6212	ANO2|57101	49.4391
lowly_expressed	lowly_expressed	ANO3|63982	22.0191
ANO4|121601	9.7842	ANO4|121601	14.9564
lowly_expressed	lowly_expressed	ANO5|203859	64.811
ANO6|196527	1979.4268	ANO6|196527	3766.9298
ANO7|50636	14.3	ANO7|50636	19.9418
ANO8|57719	190.4163	ANO8|57719	445.3677
ANO9|338440	210.3611	ANO9|338440	185.2929
ANP32A|8125	3783.8662	ANP32A|8125	2175.322
ANP32B|10541	3259.2804	ANP32B|10541	2340.2576
ANP32E|81611	1600.0993	ANP32E|81611	948.4836
ANPEP|290	827.8971	ANPEP|290	3896.9672
ANTXR1|84168	1822.1263	ANTXR1|84168	4075.6128
ANTXR2|118429	1319.3670000000002	ANTXR2|118429	1178.2302
ANUBL1|93550	470.3961	ANUBL1|93550	276.2775
ANXA10|11199	31.9869	lowly_expressed	lowly_expressed
ANXA11|311	3342.4465	ANXA11|311	2729.5388
ANXA1|301	2470.144	ANXA1|301	9729.1234
ANXA2P1|303	51.9317	ANXA2P1|303	44.0382
ANXA2P2|304	3065.1009	ANXA2P2|304	2836.3108
ANXA2|302	9949.8181	ANXA2|302	8769.4225
ANXA3|306	606.2465	ANXA3|306	1565.8496
ANXA4|307	1121.048	ANXA4|307	1329.4558
ANXA5|308	4924.8589	ANXA5|308	4805.9826
ANXA6|309	9541.8907	ANXA6|309	4171.5829
ANXA7|310	3386.8519	ANXA7|310	2597.4242
lowly_expressed	lowly_expressed	ANXA8L2|244	129.6219
ANXA8|653145	21.4501	ANXA8|653145	236.4811
ANXA9|8416	823.3813	ANXA9|8416	157.8729
AOAH|313	745.1074	AOAH|313	84.3373
AOC2|314	9.4079	AOC2|314	28.6664
AOC3|8639	791.7707	AOC3|8639	3194.8484
AOX1|316	305.5693	AOX1|316	313.6685
AP1AR|55435	685.273	AP1AR|55435	795.1807
AP1B1|162	3052.3062	AP1B1|162	1980.4736
AP1G1|164	2138.2325	AP1G1|164	2866.2235
AP1G2|8906	1519.9664	AP1G2|8906	1508.6041
AP1M1|8907	1204.5903	AP1M1|8907	654.3415
AP1M2|10053	1649.0205	AP1M2|10053	1066.4728
AP1S1|1174	762.7943	AP1S1|1174	537.5987
AP1S2|8905	608.1281	AP1S2|8905	319.4848
AP1S3|130340	196.4374	AP1S3|130340	93.0619
AP2A1|160	2041.6131	AP2A1|160	1304.5575
AP2A2|161	1891.7449	AP2A2|161	1496.4686
AP2B1|163	9270.1899	AP2B1|163	6548.4005
AP2M1|1173	5788.1298	AP2M1|1173	3969.2563
AP2S1|1175	1474.7858	AP2S1|1175	750.3116
AP3B1|8546	1445.0568	AP3B1|8546	1312.4221
AP3B2|8120	31.6106	AP3B2|8120	184.8774
AP3D1|8943	3829.7768	AP3D1|8943	2852.5135
AP3M1|26985	1413.0699	AP3M1|26985	1331.9485
AP3M2|10947	445.1829	AP3M2|10947	603.656
AP3S1|1176	1320.4959	AP3S1|1176	769.8380000000001
AP3S2|10239	1244.6944	AP3S2|10239	1324.5949
AP4B1|10717	392.22	AP4B1|10717	306.7387
AP4E1|23431	403.4117	AP4E1|23431	477.7732
AP4M1|9179	350.8891	AP4M1|9179	349.4682
AP4S1|11154	85.0476	AP4S1|11154	98.8783
APAF1|317	502.0067	APAF1|317	670.5442
APBA1|320	111.3898	APBA1|320	423.764
APBA2|321	229.9296	APBA2|321	135.8538
APBA3|9546	327.772	APBA3|9546	231.4084
APBB1IP|54518	1127.4454	APBB1IP|54518	273.3693
APBB1|322	708.9810000000001	APBB1|322	847.1126
APBB2|323	1611.7652	APBB2|323	2355.6294
APBB3|10307	289.0114	APBB3|10307	525.135
lowly_expressed	lowly_expressed	APC2|10297	15.1184
APCDD1L|164284	42.9001	APCDD1L|164284	506.855
APCDD1|147495	288.635	APCDD1|147495	1082.6755
APC|324	761.289	APC|324	1334.4412
APEH|327	2828.7739	APEH|327	1475.6959
APEX1|328	3111.0116	APEX1|328	3058.5791
APEX2|27301	627.6965	APEX2|27301	482.7586
APH1A|51107	5986.0725	APH1A|51107	3859.5762
APH1B|83464	570.4964	APH1B|83464	737.0169999999999
API5|8539	2866.7819	API5|8539	2722.8916
APIP|51074	408.7027	APIP|51074	365.2597
APITD1|378708	251.7447	APITD1|378708	177.25799999999998
APLF|200558	82.0371	APLF|200558	147.715
APLNR|187	318.7404	APLNR|187	467.3868
APLN|8862	39.5133	APLN|8862	409.6386
APLP1|333	51.9317	APLP1|333	60.24100000000001
APLP2|334	8999.2417	APLP2|334	15868.7162
APOA1BP|128240	2058.077	APOA1BP|128240	798.0889
APOA1|335	5.6448	lowly_expressed	lowly_expressed
APOB48R|55911	597.9675	APOB48R|55911	216.452
APOBEC3A|200315	366.1563	APOBEC3A|200315	5.8995
APOBEC3B|9582	173.4821	APOBEC3B|9582	42.2933
APOBEC3C|27350	882.8394	APOBEC3C|27350	422.5177
APOBEC3D|140564	430.5065	APOBEC3D|140564	113.0037
APOBEC3F|200316	454.5908	APOBEC3F|200316	252.5966
APOBEC3G|60489	1448.4436	APOBEC3G|60489	330.2867
APOBEC3H|164668	39.137	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	APOB|338	39.0528
APOC1|341	2097.2139	APOC1|341	277.9393
APOC2|344	257.4007	APOC2|344	19.1109
APOD|347	7063.844	APOD|347	12896.9672
APOE|348	9077.1393	APOE|348	3726.2152
APOF|319	26.3422	APOF|319	8.3091
APOL1|8542	5836.2984	APOL1|8542	871.6244
APOL2|23780	2639.8629	APOL2|23780	737.8479
APOL3|80833	3480.5548	APOL3|80833	957.6236
APOL4|80832	790.6418	APOL4|80832	213.1284
APOL6|80830	5739.2086	APOL6|80830	2178.2302
APOLD1|81575	821.1234	APOLD1|81575	2848.3590000000004
APOM|55937	53.437	APOM|55937	66.4728
APOOL|139322	126.0662	APOOL|139322	233.4857
APOO|79135	234.8217	APOO|79135	92.23100000000001
APPBP2|10513	1148.1428	APPBP2|10513	1636.0615
APPL1|26060	1761.9156	APPL1|26060	2316.1529
APPL2|55198	1638.86	APPL2|55198	1639.8006
APP|351	15726.2822	APP|351	41220.1911
APRT|353	1408.9304	APRT|353	1094.3083
APTX|54840	585.9254	APTX|54840	532.6132
AQP11|282679	34.2448	AQP11|282679	27.0046
AQP1|358	3778.6805	AQP1|358	9433.6477
lowly_expressed	lowly_expressed	AQP2|359	5.8164
AQP3|360	595.3333	AQP3|360	976.7345
AQP4|361	11.2895	AQP4|361	98.0474
AQP5|362	45.9107	AQP5|362	386.7885
lowly_expressed	lowly_expressed	AQP6|363	13.71
AQP7P1|375719	10.9132	AQP7P1|375719	63.9801
lowly_expressed	lowly_expressed	AQP7P3|441432	9.5555
AQP7|364	65.8555	AQP7|364	394.6822
AQP9|366	12.0421	lowly_expressed	lowly_expressed
AQPEP|206338	12.0421	AQPEP|206338	76.4437
AQR|9716	1300.9274	AQR|9716	1326.5476
ARAF|369	1384.0935	ARAF|369	982.9663
ARAP1|116985	3149.7007	ARAP1|116985	2492.5758
ARAP2|116984	946.0606	ARAP2|116984	520.1496
ARAP3|64411	232.1875	ARAP3|64411	516.4105
ARCN1|372	4540.2631	ARCN1|372	4022.85
ARC|23237	12.0421	ARC|23237	125.4674
AREG|374	745.4837	AREG|374	1378.0639999999999
ARF1|375	9972.0208	ARF1|375	6031.99
ARF3|377	6950.9490000000005	ARF3|377	4575.8205
ARF4|378	4226.7911	ARF4|378	2983.7973
ARF5|381	2084.3966	ARF5|381	1890.3199
ARF6|382	4175.612	ARF6|382	3282.5093
ARFGAP1|55738	1259.9089	ARFGAP1|55738	994.1836
ARFGAP2|84364	2534.1178	ARFGAP2|84364	2125.0519
ARFGAP3|26286	1252.7589	ARFGAP3|26286	1136.6847
ARFGEF1|10565	2326.6957	ARFGEF1|10565	2361.5746
ARFGEF2|10564	2490.8414	ARFGEF2|10564	3525.9659
ARFIP1|27236	1081.1584	ARFIP1|27236	1302.0357
ARFIP2|23647	2453.9623	ARFIP2|23647	1558.3714
ARFRP1|10139	733.0653	ARFRP1|10139	579.5596
ARG2|384	111.1678	ARG2|384	160.6523
ARGLU1|55082	1247.1141	ARGLU1|55082	4240.1329
ARHGAP10|79658	266.8087	ARHGAP10|79658	496.0532
ARHGAP11A|9824	264.9271	ARHGAP11A|9824	84.3373
ARHGAP11B|89839	18.4395	ARHGAP11B|89839	7.0877
ARHGAP12|94134	854.9919	ARHGAP12|94134	1511.8405
ARHGAP15|55843	516.6831	ARHGAP15|55843	68.1346
ARHGAP17|55114	1292.6485	ARHGAP17|55114	970.9182
ARHGAP18|93663	800.426	ARHGAP18|93663	685.5006
ARHGAP19|84986	619.7939	ARHGAP19|84986	1791.0262
ARHGAP1|392	3481.6837	ARHGAP1|392	2513.5023
ARHGAP20|57569	53.8133	ARHGAP20|57569	266.3066
ARHGAP21|57584	1002.8845	ARHGAP21|57584	2086.8301
ARHGAP22|58504	136.2267	ARHGAP22|58504	56.0864
ARHGAP23|57636	420.3459	ARHGAP23|57636	719.5679
ARHGAP24|83478	279.6034	ARHGAP24|83478	364.35400000000004
ARHGAP25|9938	1465.0016	ARHGAP25|9938	283.3403
ARHGAP26|23092	953.587	ARHGAP26|23092	1248.442
ARHGAP27|201176	814.6997	ARHGAP27|201176	565.0187
ARHGAP28|79822	98.2187	ARHGAP28|79822	210.6356
ARHGAP29|9411	1799.171	ARHGAP29|9411	3555.8787
ARHGAP30|257106	3150.1486	ARHGAP30|257106	380.9722
ARHGAP31|57514	1086.8031	ARHGAP31|57514	1052.7628
ARHGAP32|9743	1745.3577	ARHGAP32|9743	2166.1820000000002
ARHGAP33|115703	131.3346	ARHGAP33|115703	312.0066
ARHGAP36|158763	188.5348	ARHGAP36|158763	201.4956
ARHGAP39|80728	256.2718	ARHGAP39|80728	335.2721
ARHGAP42|143872	129.0767	ARHGAP42|143872	256.506
ARHGAP4|393	1419.0909	ARHGAP4|393	441.6286
ARHGAP5|394	1614.0231	ARHGAP5|394	3642.2933
ARHGAP6|395	71.1239	ARHGAP6|395	113.0037
ARHGAP8|23779	428.4255	ARHGAP8|23779	410.3324
ARHGAP9|64333	958.4791	ARHGAP9|64333	82.2601
ARHGDIA|396	5119.7911	ARHGDIA|396	2666.3897
ARHGDIB|397	10067.6053	ARHGDIB|397	2947.6527
lowly_expressed	lowly_expressed	ARHGDIG|398	5.8164
ARHGEF10L|55160	671.3493	ARHGEF10L|55160	1294.973
ARHGEF10|9639	532.8647	ARHGEF10|9639	1277.1084
ARHGEF11|9826	1538.7597	ARHGEF11|9826	1304.113
ARHGEF12|23365	4421.7233	ARHGEF12|23365	6735.3552
ARHGEF15|22899	260.7876	ARHGEF15|22899	395.0976
ARHGEF16|27237	419.5933	ARHGEF16|27237	317.823
ARHGEF17|9828	917.4605	ARHGEF17|9828	1976.7345
ARHGEF18|23370	1798.0420000000001	ARHGEF18|23370	929.3727
ARHGEF19|128272	573.8832	ARHGEF19|128272	576.236
ARHGEF1|9138	3182.8881	ARHGEF1|9138	1358.1221
ARHGEF2|9181	3062.0904	ARHGEF2|9181	1719.9834
lowly_expressed	lowly_expressed	ARHGEF33|100271715	17.4491
ARHGEF35|445328	655.9203	ARHGEF35|445328	1636.0615
ARHGEF37|389337	883.9683	ARHGEF37|389337	2474.0341
ARHGEF38|54848	36.1264	ARHGEF38|54848	132.9456
ARHGEF3|50650	1547.0387	ARHGEF3|50650	1405.0686
ARHGEF4|50649	52.308	ARHGEF4|50649	178.6456
ARHGEF5|7984	342.4484	ARHGEF5|7984	879.9335
ARHGEF6|9459	2621.4233	ARHGEF6|9459	2412.1313
ARHGEF7|8874	1131.5848	ARHGEF7|8874	1714.5825
ARHGEF9|23229	485.8251	ARHGEF9|23229	805.5671
ARID1A|8289	4238.0806	ARID1A|8289	3074.7819
ARID1B|57492	1946.3109	ARID1B|57492	2969.6718
ARID2|196528	867.7867	ARID2|196528	1216.452
ARID3A|1820	110.2608	ARID3A|1820	41.9609
ARID3B|10620	225.4138	ARID3B|10620	121.3128
ARID4A|5926	643.1255	ARID4A|5926	1107.6028
ARID4B|51742	1652.1139	ARID4B|51742	2149.7715
ARID5A|10865	1075.5136	ARID5A|10865	2420.8558
ARID5B|84159	2727.1684	ARID5B|84159	6191.5247
ARIH1|25820	1708.1023	ARIH1|25820	2146.6556
ARIH2|10425	1373.3872	ARIH2|10425	1775.1724
ARL10|285598	20.3211	ARL10|285598	78.521
ARL11|115761	127.1951	ARL11|115761	34.4828
ARL13B|200894	205.46900000000002	ARL13B|200894	306.1903
ARL15|54622	322.5036	ARL15|54622	584.1296
ARL16|339231	381.209	ARL16|339231	490.6523
ARL17A|51326	95.5506	ARL17A|51326	138.8783
lowly_expressed	lowly_expressed	ARL17B|641522	7.7108
ARL1|400	2302.3066	ARL1|400	2112.1728
ARL2BP|23568	1238.0825	ARL2BP|23568	1445.7831
ARL2|402	678.4993	ARL2|402	583.2987
ARL3|403	741.7206	ARL3|403	546.3232
ARL4A|10124	441.0434	ARL4A|10124	1125.4674
ARL4C|10123	1654.289	ARL4C|10123	2031.99
ARL4D|379	174.9873	ARL4D|379	134.1919
ARL5A|26225	976.5423	ARL5A|26225	885.3344
ARL5B|221079	160.6873	ARL5B|221079	344.8276
ARL6IP1|23204	4998.9934	ARL6IP1|23204	3985.4591
ARL6IP4|51329	1733.6918	ARL6IP4|51329	1464.4786
ARL6IP5|10550	5836.6747	ARL6IP5|10550	4700.0415
ARL6IP6|151188	229.9296	ARL6IP6|151188	375.1558
ARL6|84100	57.9528	ARL6|84100	70.2119
ARL8A|127829	1093.9532	ARL8A|127829	974.2418
ARL8B|55207	2202.2063	ARL8B|55207	2154.1338
ARL9|132946	7.9027	ARL9|132946	12.0482
ARMC10|83787	676.1248	ARMC10|83787	657.1126
ARMC1|55156	622.4281	ARMC1|55156	690.4861
ARMC2|84071	69.6186	ARMC2|84071	57.3328
ARMC3|219681	60.2107	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ARMC4|55130	11.2173
ARMC5|79798	323.6325	ARMC5|79798	329.4558
ARMC6|93436	572.0016	ARMC6|93436	438.2177
ARMC7|79637	431.6355	ARMC7|79637	265.4757
ARMC8|25852	757.9022	ARMC8|25852	769.4225
ARMC9|80210	358.63	ARMC9|80210	285.0021
ARMCX1|51309	866.6578	ARMCX1|51309	1158.7038
ARMCX2|9823	1478.549	ARMCX2|9823	1164.5201
ARMCX3|51566	1869.1659	ARMCX3|51566	2182.3847
ARMCX5|64860	410.93800000000005	ARMCX5|64860	574.1587
ARMCX6|54470	218.2638	ARMCX6|54470	259.6593
ARNT2|9915	1776.592	ARNT2|9915	649.356
ARNTL2|56938	90.6924	ARNTL2|56938	36.1446
ARNTL|406	232.9401	ARNTL|406	208.1429
ARNT|405	1511.2886	ARNT|405	1749.8961
ARPC1A|10552	1571.1229	ARPC1A|10552	1771.9152
ARPC1B|10095	4130.8303	ARPC1B|10095	1056.0864
ARPC2|10109	6486.5740000000005	ARPC2|10109	2634.3997
ARPC3|10094	4626.4396	ARPC3|10094	2076.4437
ARPC4|10093	4088.1522	ARPC4|10093	2104.1919
ARPC5L|81873	953.9633	ARPC5L|81873	465.725
ARPC5|10092	4650.1476	ARPC5|10092	2355.214
ARPM1|84517	30.1053	ARPM1|84517	45.7
ARPP19|10776	3965.6272	ARPP19|10776	3991.6909
ARRB1|408	622.0518	ARRB1|408	1257.9975
ARRB2|409	1293.0248	ARRB2|409	481.0968
ARRDC1|92714	902.7842	ARRDC1|92714	705.0269999999999
ARRDC2|27106	1601.2283	ARRDC2|27106	1371.4167
ARRDC3|57561	3166.7065	ARRDC3|57561	11127.5447
ARRDC4|91947	835.0471	ARRDC4|91947	1452.4304
ARRDC5|645432	16.1816	ARRDC5|645432	7.4782
ARSA|410	1137.2296	ARSA|410	624.8442
ARSB|411	384.5958	ARSB|411	146.2401
ARSD|414	2856.6214	ARSD|414	3862.0690000000004
ARSE|415	7.9027	ARSE|415	33.6518
ARSG|22901	267.9376	ARSG|22901	311.5912
ARSH|347527	8.6553	ARSH|347527	6.6473
ARSI|340075	30.1053	ARSI|340075	23.2655
ARSJ|79642	97.8424	ARSJ|79642	267.9684
ARSK|153642	115.5293	ARSK|153642	184.0465
lowly_expressed	lowly_expressed	ART3|419	5.8164
ART4|420	13.1711	ART4|420	7.4782
ART5|116969	11.2895	ART5|116969	49.8546
ARTN|9048	50.8028	ARTN|9048	9.14
ARV1|64801	454.2145	ARV1|64801	343.9967
ARVCF|421	219.0164	ARVCF|421	651.0179
ARX|170302	8.279	lowly_expressed	lowly_expressed
AR|367	799.297	AR|367	887.8272
AS3MT|57412	48.5449	AS3MT|57412	282.9248
ASAH1|427	5497.9895	ASAH1|427	4074.7819
ASAH2B|653308	11.6658	ASAH2B|653308	22.0191
ASAM|79827	284.8719	ASAM|79827	727.4616
ASAP1|50807	1183.8929	ASAP1|50807	917.7399
ASAP2|8853	387.6064	ASAP2|8853	751.1425
ASAP3|55616	634.0939	ASAP3|55616	1140.0083
lowly_expressed	lowly_expressed	ASB12|142689	8.0349
ASB13|79754	1690.7917	ASB13|79754	1057.3328
ASB14|142686	17.6869	ASB14|142686	25.7665
ASB16|92591	15.8204	ASB16|92591	17.6028
ASB1|51665	389.2584	ASB1|51665	755.8912
ASB2|51676	112.5187	ASB2|51676	25.7582
ASB3|51130	338.6852	ASB3|51130	416.3689
lowly_expressed	lowly_expressed	ASB4|51666	5.4009
ASB6|140459	685.4010000000001	ASB6|140459	735.8205
ASB7|140460	453.0855	ASB7|140460	578.3133
ASB8|140461	928.75	ASB8|140461	913.5854
ASB9|140462	82.0371	ASB9|140462	31.1591
ASCC1|51008	565.2279	ASCC1|51008	410.05400000000003
ASCC2|84164	1287.7563	ASCC2|84164	1080.5983
ASCC3|10973	1722.4023	ASCC3|10973	1310.7603
ASCL1|429	69.9949	lowly_expressed	lowly_expressed
ASCL2|430	58.7054	ASCL2|430	12.4636
ASF1A|25842	520.8226	ASF1A|25842	476.5268
ASF1B|55723	333.4168	ASF1B|55723	44.8691
ASGR1|432	6.0211	ASGR1|432	9.5555
ASGR2|433	10.9132	lowly_expressed	lowly_expressed
ASH1L|55870	2465.3572	ASH1L|55870	4178.1429
ASH2L|9070	1197.4403	ASH2L|9070	1191.9402
ASL|435	481.3093	ASL|435	442.4595
ASMTL|8623	1011.1634	ASMTL|8623	825.0395
ASNA1|439	1544.7808	ASNA1|439	829.6635
ASNSD1|54529	920.8474	ASNSD1|54529	1243.0411
ASNS|440	451.5802	ASNS|440	454.0922
ASPA|443	16.9343	ASPA|443	36.9755
ASPHD1|253982	10.9132	ASPHD1|253982	49.4391
ASPHD2|57168	153.5373	ASPHD2|57168	32.4055
ASPH|444	2936.5059	ASPH|444	7361.774
ASPM|259266	293.5272	ASPM|259266	32.8209
ASPN|54829	220.898	ASPN|54829	194.4329
ASPRV1|151516	62.6041	ASPRV1|151516	113.9801
ASPSCR1|79058	419.217	ASPSCR1|79058	257.1666
ASRGL1|80150	129.453	ASRGL1|80150	159.1192
ASS1|445	1685.5233	ASS1|445	1533.0287
ASTE1|28990	268.4795	ASTE1|28990	325.8662
ASTL|431705	7.9027	lowly_expressed	lowly_expressed
ASTN1|460	19.1922	ASTN1|460	104.6946
ASTN2|23245	340.5668	ASTN2|23245	421.6867
ASXL1|171023	1559.4571	ASXL1|171023	2281.6784
ASXL2|55252	775.5891	ASXL2|55252	1047.3619
lowly_expressed	lowly_expressed	ASXL3|80816	42.7919
ATAD1|84896	889.6131	ATAD1|84896	1191.5247
ATAD2B|54454	490.7172	ATAD2B|54454	574.1587
ATAD2|29028	644.6308	ATAD2|29028	820.9389
ATAD3A|55210	406.4222	ATAD3A|55210	337.3494
ATAD3B|83858	216.3822	ATAD3B|83858	253.012
ATAD3C|219293	217.5112	ATAD3C|219293	194.0174
